sample_id,pred,score,sec
M1_0108,渴,0.4615,0.0835
M1_0109,生,0.4011,0.0792
M1_0110,王,0.4327,0.0721
M1_0111,大府,0.597,0.0712
M1_0112,何音,0.4954,0.0795
M1_0113,魂,0.6375,0.0777
M1_0114,伐奇,0.6746,0.0852
M1_0115,鄭,0.2842,0.0797
M1_0116,来,0.5585,0.0813
M1_0117,役,0.9283,0.0859
M1_0118,古,0.2702,0.0945
M1_0119,油旦,0.5114,0.079
M1_0120,毛,0.5774,0.0846
M1_0121,底,0.2685,0.0817
M1_0122,田代,0.4659,0.0724
M1_0123,之,0.9958,0.0789
M1_0124,丁,0.3486,0.086
M1_0125,中,0.9989,0.0781
M1_0126,心痣,0.452,0.0784
M1_0127,英因,0.6158,0.0747
M1_0128,李季,0.5294,0.0779
M1_0129,吊人,0.5442,0.0779
M1_0130,重,0.9952,0.0976
M1_0131,山欣,0.5518,0.1174
M1_0132,在生,0.5407,0.0758
M1_0133,飛王,0.3472,0.0663
M1_0134,徐,0.4937,0.0684
M1_0135,青,0.1456,0.0649
M1_0136,指甘,0.329,0.0786
M1_0137,恩,0.9969,0.0754
M1_0138,永兀,0.3142,0.0668
M1_0139,特,0.7746,0.0741
M1_0140,,0.0,0.0598
M1_0141,它,0.3794,0.0629
M1_0142,碎,0.8503,0.0646
M1_0143,基,0.3308,0.0665
M1_0144,朱,0.8294,0.0666
M1_0145,連,0.8357,0.0669
M1_0146,下,0.8829,0.0757
M1_0147,白,0.3301,0.0847
M1_0148,支,0.9907,0.1176
M1_0149,語,0.9817,0.079
M1_0150,#,0.8751,0.0657
M1_0151,李朱,0.3685,0.0717
M1_0152,一命,0.504,0.0819
M1_0153,夢,0.5609,0.0993
M1_0154,峨宋,0.432,0.0718
M1_0155,别导,0.4332,0.0766
M1_0156,女,0.8286,0.0816
M1_0157,四,0.4152,0.0777
M1_0158,来,0.2201,0.0806
M1_0159,寒,0.0863,0.1001
M1_0160,也厌,0.6038,0.0918
M1_0161,年,0.9897,0.0666
M1_0162,特,0.9999,0.0735
M1_0163,時,0.2595,0.162
M1_0164,楚,0.5346,0.2256
M1_0165,晨,0.2826,0.057
M1_0166,麻,0.9699,0.0533
M1_0167,烯湖,0.4739,0.0527
M1_0168,代,0.392,0.0554
M1_0169,星,0.9541,0.0604
M1_0170,桌,0.2286,0.0779
M1_0171,事,0.7059,0.0894
M1_0172,,0.0,0.0664
M1_0173,事,0.9466,0.0827
M1_0174,交,0.1883,0.0783
M1_0175,因,0.1842,0.0762
M1_0176,休,0.4986,0.0849
M1_0177,自,0.9757,0.0954
M1_0178,元,0.5038,0.054
M1_0179,云三,0.6013,0.085
M1_0180,,0.0,0.0748
M1_0181,近,0.7086,0.0849
M1_0182,机,0.1318,0.1012
M1_0183,是,0.3241,0.0815
M1_0184,上陵,0.2084,0.0673
M1_0185,余,0.7461,0.072
M1_0186,也,0.9186,0.0799
M1_0187,师,0.2145,0.086
M1_0188,42,0.3871,0.1067
M1_0189,丁法,0.4144,0.1394
M1_0190,极,0.2981,0.1079
M1_0191,苦,0.1465,0.0754
M1_0192,对毛,0.6786,0.0715
M1_0193,诸,0.8981,0.0781
M1_0194,,0.0,0.0868
M1_0195,歌,0.4953,0.0983
M1_0196,朱,0.3096,0.0824
M1_0197,宰,0.7463,0.0721
M1_0198,命,0.7533,0.0803
M1_0199,联,0.5299,0.0741
M1_0200,碑,0.5041,0.1336
M1_0201,重,0.1602,0.0868
M1_0202,,0.0,0.1204
M1_0203,客,0.164,0.0872
M1_0204,玉,0.9888,0.1037
M1_0205,4,0.2866,0.1003
M1_0206,意,0.9964,0.1007
M1_0207,廩、,0.4316,0.1417
M1_0208,谷,0.6146,0.1338
M1_0209,,0.0,0.2266
M1_0210,朱,0.9455,0.0914
M1_0211,目照,0.7417,0.0713
M1_0212,印重,0.835,0.0681
M1_0213,苞二,0.6791,0.0789
M1_0214,翁羽,0.4761,0.0828
M1_0215,驭,0.6728,0.071
M1_0216,土生,0.6702,0.0803
M1_0217,答,0.2333,0.0964
M1_0218,九庄,0.5245,0.0723
M1_0219,宜,0.5024,0.0751
M1_0220,尼,0.9832,0.113
M1_0221,重,0.6915,0.0683
M1_0222,事,0.9977,0.1313
M1_0223,守,0.4274,0.1629
M1_0224,重,0.9917,0.0747
M1_0225,特,0.9792,0.0584
M1_0226,連,0.8676,0.0646
M1_0227,沛帜,0.5468,0.058
M1_0228,大井,0.6697,0.0804
M1_0229,答,0.2738,0.0782
M1_0230,桃花,0.3613,0.0747
M1_0231,夏,0.2827,0.0509
M1_0232,从,0.744,0.0488
M1_0233,铁,0.179,0.068
M1_0234,,0.0,0.0568
M1_0235,重,0.2184,0.0771
M1_0236,凡麻,0.7381,0.051
M1_0237,贫,0.1331,0.0646
M1_0238,色,0.6857,0.0594
M1_0239,課,0.7509,0.0723
M1_0240,双,0.3187,0.055
M1_0241,三四,0.1866,0.0732
M1_0242,生,0.9922,0.0617
M1_0243,真,0.3764,0.0634
M1_0244,竹德,0.513,0.0785
M1_0245,补,0.6484,0.0665
M1_0246,主,0.8461,0.1109
M1_0247,委,0.5322,0.0966
M1_0248,天,0.9291,0.0582
M1_0249,色,0.9314,0.0701
M1_0250,傘,0.4368,0.073
M1_0251,四影,0.6038,0.0509
M1_0252,夔,0.2433,0.0765
M1_0253,自,0.9988,0.0737
M1_0254,李π,0.5094,0.059
M1_0255,爸,0.3574,0.0575
M1_0256,文,0.3202,0.0653
M1_0257,十,0.7844,0.0658
M1_0258,在,0.2833,0.08
M1_0259,阿,0.5806,0.0625
M1_0260,,0.0,0.0981
M1_0261,浪,0.9319,0.1232
M1_0262,忧主,0.6291,0.1029
M1_0263,,0.0,0.067
M1_0264,其,0.6776,0.0802
M1_0265,任在,0.6165,0.0648
M1_0266,末,0.9871,0.0712
M1_0267,吏,0.9345,0.0752
M1_0268,生,0.9976,0.0685
M1_0269,巴,0.7648,0.0656
M1_0270,干朱,0.6568,0.0648
M1_0271,烧,0.5714,0.1059
M1_0272,源,0.0924,0.1185
M1_0273,麻字,0.3944,0.0849
M1_0274,连,0.5797,0.1184
M1_0275,朱,0.9652,0.0846
M1_0276,礼,0.5645,0.1357
M1_0277,朱,0.9745,0.133
M1_0278,王愿,0.69,0.0956
M1_0279,德,0.9531,0.0875
M1_0280,百,0.2758,0.0724
M1_0281,白,0.4881,0.0831
M1_0282,Q陶,0.4559,0.0878
M1_0283,蜍,0.7419,0.0834
M1_0284,施,0.9368,0.0812
M1_0285,的,0.2323,0.0977
M1_0286,润,0.3053,0.0815
M1_0287,于香,0.3383,0.0982
M1_0288,八人,0.3773,0.1058
M1_0289,麻,0.4967,0.0776
M1_0290,又,0.3201,0.1087
M1_0291,朱,0.9139,0.0988
M1_0292,運,0.2968,0.1053
M1_0293,化麻,0.6361,0.0793
M1_0294,斗法,0.5253,0.0706
M1_0295,也破,0.7226,0.1278
M1_0296,北朱,0.2666,0.1262
M1_0297,年,0.9999,0.0745
M1_0298,末,0.8859,0.0812
M1_0299,芸,0.4407,0.0676
M1_0300,容,0.1504,0.08
M1_0301,一味,0.3126,0.091
M1_0302,愿,0.4923,0.0767
M1_0303,李子,0.3772,0.0664
M1_0304,今,0.3933,0.0731
M1_0305,未来,0.5914,0.0993
M1_0306,中德,0.6873,0.0977
M1_0307,国,0.7595,0.0919
M1_0308,动,0.9647,0.0628
M1_0309,茶,0.3723,0.0621
M1_0310,为,0.3409,0.0583
M1_0311,呐,0.9333,0.0726
M1_0312,恩,0.3276,0.0924
M1_0313,每,0.5543,0.0693
M1_0314,浪,0.5464,0.0691
M1_0315,阐依,0.675,0.0778
M1_0316,几,0.9934,0.0744
M1_0317,褪,0.1985,0.0778
M1_0318,恐,0.2768,0.0724
M1_0319,涂,0.9826,0.0781
M1_0320,福,0.9995,0.0744
M1_0321,破安,0.41,0.0681
M1_0322,五麻,0.2505,0.0719
M1_0323,部,0.2007,0.3079
M1_0324,李,0.2325,0.0636
M1_0325,七部,0.6356,0.0626
M1_0326,3,0.3452,0.0762
M1_0327,秋,0.0829,0.0755
M1_0328,字,0.5565,0.0715
M1_0329,—八,0.5623,0.0718
M1_0330,愿士,0.4085,0.0674
M1_0331,安,0.9967,0.0652
M1_0332,八,0.9543,0.0651
M1_0333,挖,0.3171,0.0649
M1_0334,衣,0.9996,0.0656
M1_0335,座毛,0.6753,0.0723
M1_0336,主,0.8772,0.1371
M1_0337,别,0.9735,0.0915
M1_0338,於,0.9253,0.1462
M1_0339,字,0.2373,0.0954
M1_0340,千竟,0.4139,0.1014
M1_0341,在,0.2196,0.0843
M1_0342,半立,0.506,0.1057
M1_0343,物,0.9927,0.0865
M1_0344,御,0.3677,0.0599
M1_0345,於,0.5638,0.0672
M1_0346,王毛,0.4228,0.0735
M1_0347,女,0.8765,0.0766
M1_0348,,0.0,0.0673
M1_0349,寻,0.2363,0.0627
M1_0350,之,0.4933,0.0671
M1_0351,逆氮,0.262,0.0662
M1_0352,餘,0.5314,0.0622
M1_0353,連,0.9254,0.067
M1_0354,文,0.2434,0.0652
M1_0355,味,0.6446,0.0601
M1_0356,论,0.2601,0.0639
M1_0357,内,0.2844,0.0669
M1_0358,练,0.7424,0.0686
M1_0359,凌,0.4492,0.0693
M1_0360,察,0.2484,0.0691
M1_0361,碎,0.9847,0.0802
M1_0362,除体,0.7678,0.0763
M1_0363,牛朱,0.7239,0.0656
M1_0364,2,0.3114,0.0733
M1_0365,,0.0,0.0743
M1_0366,三,0.8285,0.0753
M1_0367,重,0.9983,0.0616
M1_0368,與康,0.1626,0.0653
M1_0369,安,0.4617,0.0662
M1_0370,特,0.9992,0.0656
M1_0371,,0.0,0.0756
M1_0372,之,0.2436,0.0695
M1_0373,草,0.3725,0.0715
M1_0374,代於,0.2248,0.077
M1_0375,儿,0.4735,0.0923
M1_0376,左,0.5257,0.0935
M1_0377,朱,0.7417,0.0832
M1_0378,八秋,0.5047,0.1266
M1_0379,意,0.8112,0.0684
M1_0380,國,0.5313,0.0654
M1_0381,刺春,0.4038,0.0719
M1_0382,在,0.0696,0.0776
M1_0383,列生,0.432,0.0658
M1_0384,女,0.8296,0.0671
M1_0385,底重,0.2748,0.0642
M1_0386,事,0.6704,0.07
M1_0387,一意,0.5261,0.0645
M1_0388,運,0.6759,0.0622
M1_0389,知全,0.3699,0.0615
M1_0390,主,0.8857,0.066
M1_0391,交溶,0.5818,0.0736
M1_0392,华,0.1207,0.0653
M1_0393,体,0.8735,0.0666
M1_0394,公,0.6779,0.065
M1_0395,欺,0.3268,0.072
M1_0396,选诺,0.244,0.0669
M1_0397,中属,0.5832,0.0754
M1_0398,麻,0.3897,0.0765
M1_0399,慧,0.095,0.0796
M1_0400,楼,0.9982,0.0771
M1_0401,天,0.9511,0.0748
M1_0402,也極,0.5853,0.0737
M1_0403,李,0.7589,0.0751
M1_0404,,0.0,0.074
M1_0405,時,0.9422,0.0641
M1_0406,民宾,0.3277,0.0647
M1_0407,垩,0.137,0.0654
M1_0408,六十,0.1978,0.0747
M1_0409,森,0.1782,0.0683
M1_0410,#,0.4537,0.0716
M1_0411,J,0.8082,0.0641
M1_0412,仅,0.2627,0.0784
M1_0413,地,0.9676,0.0771
M1_0414,,0.0,0.0691
M1_0415,之,0.961,0.0693
M1_0416,旦夜,0.633,0.0669
M1_0417,信,0.2563,0.0735
M1_0418,重,0.9669,0.0726
M1_0419,地,0.8132,0.0762
M1_0420,泽咽,0.4444,0.1001
M1_0421,犀共,0.3112,0.1336
M1_0422,,0.0,0.1134
M1_0423,麻,0.996,0.1001
M1_0424,道,0.5791,0.0711
M1_0425,代,0.9999,0.0729
M1_0426,婦,0.5895,0.0933
M1_0427,礼,0.7551,0.0761
M1_0428,伴,0.9634,0.0799
M1_0429,庫助,0.8782,0.0643
M1_0430,处沃,0.6854,0.0733
M1_0431,年,0.7777,0.0661
M1_0432,食,0.3464,0.0774
M1_0433,子,0.4349,0.091
M1_0434,年,0.9998,0.0659
M1_0435,包,0.3859,0.0689
M1_0436,保,0.9987,0.0637
M1_0437,母些,0.5071,0.0638
M1_0438,為,0.7949,0.0672
M1_0439,宣,0.598,0.0751
M1_0440,内,0.6005,0.096
M1_0441,奉,0.5463,0.0668
M1_0442,不,0.4153,0.0703
M1_0443,生,0.9986,0.0618
M1_0444,,0.0,0.0631
M1_0445,暖,0.6853,0.0592
M1_0446,矯,0.7409,0.071
M1_0447,連,0.5646,0.0657
M1_0448,碎,0.9813,0.0673
M1_0449,烏,0.8587,0.0622
M1_0450,奴,0.9542,0.0673
M1_0451,些,0.2346,0.0606
M1_0452,中,0.9993,0.0654
M1_0453,中,0.9948,0.0679
M1_0454,連,0.6816,0.0704
M1_0455,明,1.0,0.0717
M1_0456,特,0.6358,0.0892
M1_0457,没,0.4537,0.0541
M1_0458,域,0.5638,0.0678
M1_0459,無時,0.7519,0.077
M1_0460,逆麻,0.9507,0.0764
M1_0461,支,0.998,0.067
M1_0462,秋,0.778,0.0649
M1_0463,女七,0.4437,0.0641
M1_0464,,0.0,0.0642
M1_0465,人之,0.6272,0.0691
M1_0466,安,0.9804,0.0661
M1_0467,寻,0.5986,0.0697
M1_0468,想求,0.505,0.0718
M1_0469,真,0.2102,0.0695
M1_0470,答日,0.6364,0.109
M1_0471,事,0.996,0.0712
M1_0472,尼,0.9242,0.0834
M1_0473,,0.0,0.1073
M1_0474,,0.0,0.0722
M1_0475,約,0.5699,0.1079
M1_0476,苑,0.815,0.129
M1_0477,是,0.7008,0.1052
M1_0478,昆,0.9083,0.092
M1_0479,城,0.7611,0.1602
M1_0480,,0.0,0.0764
M1_0481,,0.0,0.0705
M1_0482,鼓喻,0.8233,0.0592
M1_0483,先,0.9634,0.0642
M1_0484,今華,0.8732,0.0768
M1_0485,体,0.9996,0.0658
M1_0486,庄,0.4096,0.0691
M1_0487,八派,0.4535,0.0671
M1_0488,朱,0.7369,0.0614
M1_0489,金,0.643,0.0554
M1_0490,麻時,0.9468,0.0659
M1_0491,体,0.995,0.0666
M1_0492,,0.0,0.0646
M1_0493,A,0.232,0.071
M1_0494,要孩,0.3849,0.0642
M1_0495,浪,0.9784,0.0621
M1_0496,時,0.9126,0.0664
M1_0497,本,0.5145,0.0621
M1_0498,庄,0.8778,0.0607
M1_0499,友,0.839,0.0656
M1_0500,板廠,0.6162,0.0917
M1_0501,神,0.999,0.0777
M1_0502,土屆,0.6103,0.0749
M1_0503,鼓,0.3946,0.0842
M1_0504,,0.0,0.0785
M1_0505,体,0.9962,0.064
M1_0506,麻,0.67,0.0715
M1_0507,特,0.9938,0.0739
M1_0508,十年,0.7217,0.0682
M1_0509,硬,0.6338,0.0807
M1_0510,特,0.9959,0.0651
M1_0511,食也,0.8619,0.0634
M1_0512,呐,0.6636,0.07
M1_0513,重,0.4456,0.064
M1_0514,添,0.6476,0.0708
M1_0515,反房,0.4901,0.0722
M1_0516,油,0.5075,0.0679
M1_0517,恐保,0.7186,0.0689
M1_0518,楚,0.6095,0.0496
M1_0519,仍,0.9024,0.0582
M1_0520,時,0.2994,0.0636
M1_0521,离,0.9615,0.0671
M1_0522,四,0.5285,0.0485
M1_0523,安,0.9992,0.0674
M1_0524,别,0.657,0.0596
M1_0525,口,0.7121,0.0695
M1_0526,天,0.9472,0.0756
M1_0527,西,0.2736,0.0663
M1_0528,总,0.3032,0.0677
M1_0529,地,0.4072,0.0545
M1_0530,仍,0.76,0.073
M1_0531,6,0.1227,0.0733
M1_0532,王孤,0.7071,0.0749
M1_0533,离,0.2642,0.0663
M1_0534,同,0.8344,0.0704
M1_0535,事此,0.6147,0.0624
M1_0536,上,0.6743,0.0637
M1_0537,之,0.9983,0.0665
M1_0538,宋曰,0.5158,0.0624
M1_0539,#,0.4805,0.0604
M1_0540,補,0.4269,0.0667
M1_0541,港,0.6837,0.0706
M1_0542,特由,0.6033,0.0751
M1_0543,伐,0.1401,0.0643
M1_0544,八朱,0.6772,0.078
M1_0545,詐证,0.3289,0.0705
M1_0546,時,0.9792,0.0936
M1_0547,聘,0.6576,0.0694
M1_0548,除,0.9254,0.0724
M1_0549,碎,0.9309,0.0681
M1_0550,泊,0.2666,0.0646
M1_0551,断,0.6216,0.063
M1_0552,生生,0.7901,0.0649
M1_0553,燃,0.3545,0.0603
M1_0554,以地,0.7182,0.0579
M1_0555,共,0.2893,0.0619
M1_0556,早味,0.5149,0.0639
M1_0557,行,0.4642,0.0713
M1_0558,女,0.5308,0.0637
M1_0559,德,0.573,0.0638
M1_0560,此,0.5025,0.0667
M1_0561,心,0.5216,0.0744
M1_0562,冷松,0.8715,0.095
M1_0563,,0.0,0.0725
M1_0564,傅,0.8788,0.0612
M1_0565,四害,0.2709,0.0645
M1_0566,热,0.2939,0.0677
M1_0567,批,0.9973,0.0644
M1_0568,,0.0,0.0645
M1_0569,瞻,0.0852,0.0679
M1_0570,中甫,0.6029,0.0628
M1_0571,之各,0.7187,0.0671
M1_0572,行,0.3916,0.0636
M1_0573,夏,0.7479,0.0646
M1_0574,浪,0.3796,0.0674
M1_0575,灵,0.6505,0.0937
M1_0576,秋,0.9984,0.0903
M1_0577,辰,0.4213,0.0777
M1_0578,,0.0,0.1092
M1_0579,法,0.9921,0.0795
M1_0580,事,0.9996,0.0716
M1_0581,為,0.9391,0.075
M1_0582,特は,0.7652,0.0651
M1_0583,浪,0.9974,0.0678
M1_0584,倡,0.7189,0.0694
M1_0585,固,0.4481,0.0675
M1_0586,暹,0.299,0.0868
M1_0587,庫,0.8016,0.0655
M1_0588,π,0.4132,0.0608
M1_0589,楼,0.9844,0.067
M1_0590,事,0.9747,0.0635
M1_0591,庄,0.9039,0.0651
M1_0592,生,0.4833,0.0695
M1_0593,认顧,0.6707,0.0944
M1_0594,十四,0.4254,0.1582
M1_0595,餘,0.5756,0.0803
M1_0596,支,0.8366,0.068
M1_0597,事,0.8079,0.0679
M1_0598,口,0.534,0.1064
M1_0599,息,0.162,0.0819
