sample_id,pred,score,sec
M2_0062,,0.0,0.1054
M2_0063,芽,0.4098,0.09
M2_0064,古,0.4733,0.1174
M2_0065,除,0.2525,0.0941
M2_0066,店,0.2073,0.0998
M2_0067,婚,0.1261,0.105
M2_0068,唐,0.2372,0.0927
M2_0069,代,0.4496,0.101
M2_0070,故,0.0357,0.094
M2_0071,烟鞋,0.1136,0.1087
M2_0072,香,0.4103,0.1105
M2_0073,前,0.1419,0.1014
M2_0074,電,0.1588,0.0993
M2_0075,婚安,0.4376,0.13
M2_0076,甲,0.1639,0.085
M2_0077,票,0.0541,0.0998
M2_0078,常,0.0707,0.106
M2_0079,设,0.2884,0.1191
M2_0080,限,0.2896,0.0948
M2_0081,花酒,0.1201,0.1349
M2_0082,等,0.9374,0.1066
M2_0083,袁,0.1579,0.0964
M2_0084,因,0.0906,0.0819
M2_0085,麻,0.1849,0.0946
M2_0086,季,0.4651,0.1087
M2_0087,茶,0.1691,0.0847
M2_0088,可,0.2462,0.095
M2_0089,方,0.1314,0.1628
M2_0090,民,0.3334,0.1065
M2_0091,书,0.2412,0.0948
M2_0092,南,0.2067,0.1138
M2_0093,的,0.0831,0.0989
M2_0094,吞,0.2359,0.0995
M2_0095,妃,0.3485,0.0963
M2_0096,曾,0.4953,0.0859
M2_0097,诗,0.1397,0.1181
M2_0098,紫,0.0618,0.1716
M2_0099,膏,0.324,0.2047
M2_0100,我,0.3274,0.1834
M2_0101,知,0.1603,0.1263
M2_0102,礼,0.0709,0.1515
M2_0103,增,0.1698,0.129
M2_0104,萧,0.2444,0.0902
M2_0105,寿,0.2327,0.1026
M2_0106,初,0.8433,0.1137
M2_0107,图,0.0787,0.14
M2_0108,架,0.5053,0.1318
M2_0109,美,0.4164,0.218
M2_0110,庄,0.4465,0.0944
M2_0111,富,0.2032,0.0888
M2_0112,房,0.2442,0.0874
M2_0113,什结,0.2074,0.0983
M2_0114,等,0.6089,0.0937
M2_0115,属,0.3492,0.1207
M2_0116,氏,0.2986,0.1025
M2_0117,痒,0.7519,0.1055
M2_0118,老色,0.3814,0.1042
M2_0119,支,0.9949,0.1305
M2_0120,看,0.0353,0.1331
M2_0121,盈,0.0303,0.1201
M2_0122,和,0.734,0.0672
M2_0123,,0.0,0.0846
M2_0124,果,0.1701,0.1016
M2_0125,佩,0.2611,0.0971
M2_0126,风,0.0621,0.0815
M2_0127,启,0.6008,0.1036
M2_0128,琴,0.1555,0.0804
M2_0129,展,0.7214,0.0972
M2_0130,段,0.0467,0.0897
M2_0131,像,0.2387,0.0964
M2_0132,取,0.0498,0.1173
M2_0133,爆,0.0894,0.2054
M2_0134,音,0.2725,0.0735
M2_0135,奇,0.161,0.0897
M2_0136,,0.0,0.1241
M2_0137,周,0.075,0.1052
M2_0138,可,0.0904,0.1294
M2_0139,海,0.033,0.1138
M2_0140,折,0.2731,0.1144
M2_0141,歌,0.3942,0.1208
M2_0142,毒,0.3627,0.1016
M2_0143,铁,0.099,0.2022
M2_0144,摩,0.1326,0.1218
M2_0145,府,0.1205,0.1575
M2_0146,省,0.0273,0.1223
M2_0147,珍,0.2565,0.1088
M2_0148,,0.0,0.1798
M2_0149,甫,0.241,0.1783
M2_0150,餐,0.1768,0.107
M2_0151,美,0.4261,0.1485
M2_0152,,0.0,0.1184
M2_0153,,0.0,0.1242
M2_0154,金,0.1567,0.1034
M2_0155,如,0.1814,0.0926
M2_0156,理,0.3999,0.0903
M2_0157,李,0.3389,0.0895
M2_0158,左,0.2083,0.0896
M2_0159,寺,0.3354,0.1255
M2_0160,名,0.1055,0.1116
M2_0161,3孜,0.207,0.1147
M2_0162,酒海,0.3168,0.1283
M2_0163,分,0.1113,0.107
M2_0164,华,0.1204,0.1083
M2_0165,从代,0.3495,0.1425
M2_0166,准,0.941,0.1742
M2_0167,体,0.7692,0.1564
M2_0168,有,0.1384,0.1408
M2_0169,集,0.0749,0.1361
M2_0170,具,0.073,0.1144
M2_0171,季,0.0572,0.1145
M2_0172,安,0.1026,0.1345
M2_0173,票,0.0256,0.1089
M2_0174,萧,0.293,0.1178
M2_0175,语,0.2459,0.1228
M2_0176,亮,0.1776,0.1075
M2_0177,辰,0.3543,0.1035
M2_0178,度,0.0473,0.0975
M2_0179,,0.0,0.1011
M2_0180,企道,0.1389,0.1055
M2_0181,虽,0.4751,0.1022
M2_0182,表,0.4536,0.0986
M2_0183,福,0.1869,0.0898
M2_0184,前,0.0865,0.1068
M2_0185,水,0.1782,0.1343
M2_0186,生,0.5603,0.114
M2_0187,家,0.1733,0.1314
M2_0188,诸,0.9457,0.1041
M2_0189,寿,0.268,0.1087
M2_0190,府,0.0963,0.1298
M2_0191,E,0.2352,0.108
M2_0192,答命,0.1589,0.1273
M2_0193,生,0.1428,0.1164
M2_0194,左,0.2223,0.1041
M2_0195,马,0.1857,0.1436
M2_0196,盛,0.2051,0.1478
M2_0197,派,0.2447,0.104
M2_0198,网,0.4759,0.1035
M2_0199,無,0.9074,0.1138
M2_0200,感,0.1215,0.1204
M2_0201,水焖,0.3136,0.1022
M2_0202,安,0.1129,0.1136
M2_0203,蛋,0.1214,0.1176
M2_0204,爷,0.5163,0.1119
M2_0205,视,0.6315,0.1046
M2_0206,子,0.2536,0.1252
M2_0207,行程,0.6816,0.0919
M2_0208,\rac{{},0.631,0.0949
M2_0209,魏,0.1021,0.0927
M2_0210,安,0.1157,0.0877
M2_0211,$\ra{}}$,0.648,0.0962
M2_0212,4,0.1483,0.1136
M2_0213,皇,0.2257,0.3101
M2_0214,,0.0,0.0777
M2_0215,有,0.0753,0.0676
M2_0216,苏,0.1031,0.0681
M2_0217,我,0.04,0.0719
M2_0218,車,0.2041,0.0791
M2_0219,市,0.4913,0.0903
M2_0220,深,0.082,0.0857
M2_0221,我,0.6337,0.1217
M2_0222,行,0.4174,0.0983
M2_0223,品,0.126,0.0816
M2_0224,袋,0.3699,0.0814
M2_0225,福,0.1781,0.0837
M2_0226,点,0.1783,0.0822
M2_0227,业,0.0925,0.0883
M2_0228,年,0.3185,0.0839
M2_0229,至,0.1173,0.0817
M2_0230,否,0.1877,0.0757
M2_0231,功瑟,0.8524,0.084
M2_0232,,0.0,0.0837
M2_0233,,0.0,0.0844
M2_0234,独,0.9599,0.0791
M2_0235,蜀,0.1127,0.0828
M2_0236,通,0.3694,0.0765
M2_0237,套,0.2964,0.0866
M2_0238,主鑫,0.3691,0.0803
M2_0239,寄,0.5115,0.0908
M2_0240,$\rac{}{}$,0.737,0.0852
M2_0241,,0.0,0.0929
M2_0242,庄丽,0.5013,0.0797
M2_0243,金,0.0871,0.0889
M2_0244,烈,0.3838,0.0745
M2_0245,2,0.1771,0.0897
M2_0246,主,0.9018,0.0794
M2_0247,焚,0.1441,0.0898
M2_0248,年同,0.3337,0.0795
M2_0249,玉志,0.5034,0.0972
M2_0250,处,0.0474,0.1001
M2_0251,阁,0.1546,0.1058
M2_0252,人各,0.1824,0.1133
M2_0253,早,0.1738,0.1085
M2_0254,5,0.1038,0.1021
M2_0255,蚕,0.6331,0.0964
M2_0256,敬,0.8261,0.1115
M2_0257,原,0.0954,0.1091
M2_0258,更,0.0693,0.1009
M2_0259,味,0.2485,0.1239
M2_0260,,0.0,0.1033
M2_0261,等,0.4213,0.1154
M2_0262,典,0.0458,0.1263
M2_0263,,0.0,0.2207
M2_0264,$B,0.2632,0.0861
M2_0265,包,0.3989,0.1049
M2_0266,三,0.1912,0.1079
M2_0267,,0.0,0.1004
M2_0268,化,0.1119,0.1231
M2_0269,国,0.0586,0.1461
M2_0270,本相,0.3893,0.1346
M2_0271,站,0.106,0.1039
M2_0272,钢,0.1679,0.0931
M2_0273,誉,0.0492,0.1196
M2_0274,森,0.8191,0.1092
M2_0275,文,0.0731,0.1112
M2_0276,車,0.4628,0.1106
M2_0277,辰,0.2834,0.1073
M2_0278,,0.0,0.1113
M2_0279,单用,0.5036,0.1132
M2_0280,炒,0.3338,0.0827
M2_0281,街,0.1414,0.1125
M2_0282,因,0.7633,0.0995
M2_0283,您,0.1458,0.1086
M2_0284,故,0.3023,0.1336
M2_0285,比,0.2436,0.1067
M2_0286,\,0.0486,0.0881
M2_0287,年,0.0557,0.1085
M2_0288,、,0.3042,0.1043
M2_0289,王会,0.2773,0.1126
M2_0290,碗,0.1333,0.1472
M2_0291,通,0.6917,0.1126
M2_0292,信,0.4846,0.1092
M2_0293,\,0.1765,0.1034
M2_0294,致,0.0467,0.1139
M2_0295,喬,0.4772,0.1333
M2_0296,杜,0.2241,0.1294
M2_0297,寻,0.2944,0.1094
M2_0298,饮,0.2417,0.1104
M2_0299,动,0.1191,0.0822
M2_0300,,0.0,0.1155
M2_0301,布,0.299,0.0977
M2_0302,心,0.4879,0.1123
M2_0303,吊士,0.2404,0.1292
M2_0304,疠,0.6083,0.1288
M2_0305,,0.0,0.1583
M2_0306,黄,0.3147,0.114
M2_0307,王思,0.3558,0.1068
M2_0308,商,0.123,0.1187
M2_0309,奇,0.1299,0.1419
M2_0310,,0.0,0.1112
M2_0311,志,0.1305,0.1585
M2_0312,华,0.0774,0.1354
M2_0313,而工,0.1828,0.0941
M2_0314,朗,0.9669,0.086
M2_0315,在,0.1934,0.0805
M2_0316,,0.0,0.09
M2_0317,乌,0.2013,0.0904
M2_0318,澳,0.2076,0.093
M2_0319,白,0.0892,0.0938
M2_0320,米,0.2867,0.116
M2_0321,遥,0.4838,0.1053
M2_0322,x,0.2701,0.1265
M2_0323,巴面,0.5821,0.113
M2_0324,茶,0.1305,0.1068
M2_0325,心,0.3437,0.1211
M2_0326,共,0.1302,0.1219
M2_0327,啊,0.2618,0.0665
M2_0328,\,0.1151,0.1239
M2_0329,黑,0.0956,0.1108
M2_0330,麻,0.2007,0.0792
M2_0331,燃,0.1522,0.0941
M2_0332,,0.0,0.0769
M2_0333,比色,0.199,0.0886
M2_0334,民,0.2441,0.0889
M2_0335,麻,0.3163,0.1073
M2_0336,羽,0.7349,0.108
M2_0337,保,0.3653,0.1101
M2_0338,文,0.9585,0.1001
M2_0339,,0.0,0.0966
M2_0340,道,0.4848,0.0982
M2_0341,S,0.1052,0.0928
M2_0342,道,0.1577,0.0987
M2_0343,\},0.5166,0.0878
M2_0344,禹,0.2403,0.0967
M2_0345,,0.0,0.0969
M2_0346,宸,0.3364,0.1024
M2_0347,商,0.2093,0.0927
M2_0348,遍,0.0919,0.1271
M2_0349,惩,0.2739,0.1226
M2_0350,条,0.3038,0.0951
M2_0351,2,0.3508,0.0925
M2_0352,动助,0.6695,0.079
M2_0353,P,0.1463,0.0976
M2_0354,兆德,0.5582,0.0974
M2_0355,悠尧,0.159,0.1006
M2_0356,1,0.0715,0.0813
M2_0357,麻,0.5127,0.0978
M2_0358,,0.0,0.104
M2_0359,,0.0,0.0926
M2_0360,是,0.1619,0.0913
M2_0361,特,0.9904,0.0818
M2_0362,至,0.3774,0.0928
M2_0363,有,0.1343,0.0945
M2_0364,$frac{}{}$,0.6221,0.1006
M2_0365,社,0.667,0.0822
M2_0366,公,0.0489,0.1185
M2_0367,,0.0,0.0918
M2_0368,麻,0.6415,0.0955
M2_0369,拿,0.438,0.1045
M2_0370,,0.0,0.1111
M2_0371,辰,0.599,0.146
M2_0372,美,0.5119,0.0939
M2_0373,父麻,0.6559,0.0828
M2_0374,国,0.1121,0.0874
M2_0375,等,0.4231,0.0947
M2_0376,丞,0.2423,0.0956
M2_0377,初,0.888,0.0967
M2_0378,,0.0,0.098
M2_0379,大,0.1759,0.0931
M2_0380,瓜,0.4633,0.0912
M2_0381,本,0.1791,0.1324
M2_0382,疼,0.306,0.0895
M2_0383,寻,0.3205,0.0892
M2_0384,收,0.6834,0.1012
M2_0385,发,0.0938,0.0995
M2_0386,有,0.1304,0.1057
M2_0387,辛,0.5046,0.0987
M2_0388,公,0.0576,0.0918
M2_0389,效,0.4767,0.109
M2_0390,是,0.1202,0.1005
M2_0391,件,0.0391,0.0946
M2_0392,动,0.1831,0.0897
M2_0393,同,0.2238,0.1069
M2_0394,短,0.1758,0.105
M2_0395,初,0.3807,0.1096
M2_0396,分,0.1818,0.1063
M2_0397,皇,0.9681,0.1068
M2_0398,\,0.2937,0.1408
M2_0399,蚤,0.3866,0.0947
M2_0400,众,0.1764,0.1112
M2_0401,吴,0.3432,0.1407
M2_0402,胖,0.0953,0.1049
M2_0403,吕,0.1938,0.0842
M2_0404,老,0.2225,0.108
M2_0405,节词,0.1424,0.0995
M2_0406,王5,0.4547,0.1014
M2_0407,5,0.2638,0.0958
M2_0408,今,0.1498,0.1138
M2_0409,下天,0.2723,0.1103
M2_0410,外,0.3169,0.1113
M2_0411,信,0.4132,0.0998
M2_0412,巩父,0.4045,0.0779
M2_0413,如,0.1195,0.1069
M2_0414,里,0.308,0.1019
M2_0415,諒,0.2313,0.0963
M2_0416,\,0.1122,0.0849
M2_0417,连,0.5791,0.1047
M2_0418,王,0.3824,0.1031
M2_0419,钢,0.5257,0.1029
M2_0420,言,0.1349,0.0946
M2_0421,海,0.9158,0.0804
M2_0422,萧,0.0886,0.0917
M2_0423,父,0.1706,0.1149
M2_0424,$}$,0.522,0.101
M2_0425,安,0.3783,0.0962
M2_0426,礼學,0.3366,0.0795
M2_0427,,0.0,0.0879
M2_0428,师市,0.5072,0.0961
M2_0429,飞,0.3155,0.0859
M2_0430,朱,0.5939,0.1069
M2_0431,焼油,0.4109,0.0792
M2_0432,答,0.8177,0.0992
M2_0433,仅田,0.2936,0.0892
M2_0434,因,0.2119,0.1085
M2_0435,蜂,0.2228,0.0903
M2_0436,主,0.2086,0.0894
M2_0437,她,0.9332,0.0857
M2_0438,人王,0.2351,0.0855
M2_0439,奔,0.5616,0.092
M2_0440,笔,0.1513,0.099
M2_0441,寅,0.1277,0.0971
M2_0442,擦,0.2419,0.0847
M2_0443,沪语,0.2659,0.0728
M2_0444,学,0.0447,0.1051
M2_0445,烧,0.5754,0.1001
M2_0446,旦,0.2769,0.0989
M2_0447,扑,0.3187,0.0942
M2_0448,雲,0.0485,0.1042
M2_0449,早,0.3713,0.0872
M2_0450,公,0.0749,0.0934
M2_0451,尽,0.3391,0.101
M2_0452,禁,0.065,0.0981
M2_0453,5,0.2241,0.0807
M2_0454,连,0.3042,0.0913
M2_0455,丑,0.0925,0.0958
M2_0456,毕,0.423,0.0987
M2_0457,新,0.9307,0.0954
M2_0458,道,0.1446,0.0989
M2_0459,爽,0.1684,0.0836
M2_0460,刻,0.0868,0.0864
M2_0461,海,0.0654,0.0815
M2_0462,行,0.3199,0.0913
M2_0463,文支,0.407,0.1144
M2_0464,指,0.1025,0.1117
M2_0465,\,0.1941,0.128
M2_0466,燃,0.17,0.1287
M2_0467,薛,0.0784,0.1158
M2_0468,书,0.2072,0.0907
M2_0469,体,0.9953,0.0793
M2_0470,子\,0.2642,0.0872
M2_0471,世俊,0.4612,0.0877
M2_0472,总,0.4848,0.1008
M2_0473,币,0.2458,0.0869
M2_0474,城域,0.6714,0.1245
M2_0475,尊,0.0961,0.1397
M2_0476,食,0.5231,0.0873
M2_0477,色,0.7629,0.1083
M2_0478,5,0.3897,0.1007
M2_0479,连,0.2124,0.0918
M2_0480,,0.0,0.1078
M2_0481,燥,0.1562,0.0981
M2_0482,计,0.1793,0.1018
M2_0483,,0.0,0.1059
M2_0484,故,0.5815,0.1094
M2_0485,千手,0.176,0.1257
M2_0486,生膜,0.8185,0.1226
M2_0487,导,0.51,0.1311
M2_0488,时,0.1621,0.1148
M2_0489,2,0.1528,0.1223
M2_0490,尹,0.4444,0.1031
M2_0491,瓜,0.0988,0.0918
M2_0492,\,0.1751,0.1148
M2_0493,从,0.2731,0.0946
M2_0494,亚,0.6842,0.0974
M2_0495,亮,0.9167,0.0909
M2_0496,夜,0.1595,0.0999
M2_0497,孟,0.7321,0.0912
M2_0498,山,0.6383,0.1318
M2_0499,福,0.4581,0.1003
M2_0500,市,0.2822,0.1178
M2_0501,,0.0,0.1348
M2_0502,四,0.0561,0.1122
M2_0503,,0.0,0.0843
M2_0504,特,0.0819,0.0933
M2_0505,河,0.1065,0.0969
M2_0506,管,0.0512,0.1103
M2_0507,十六,0.3268,0.0858
M2_0508,我源,0.1205,0.0939
M2_0509,袄让,0.3709,0.099
M2_0510,瓷,0.1082,0.1041
M2_0511,等,0.8552,0.1187
M2_0512,\,0.1333,0.0995
M2_0513,前,0.0851,0.1093
M2_0514,是,0.0626,0.0872
M2_0515,合,0.0854,0.1024
M2_0516,,0.0,0.1156
M2_0517,养,0.2021,0.1286
M2_0518,,0.0,0.1541
M2_0519,数,0.1014,0.1246
M2_0520,州原,0.3547,0.0876
M2_0521,烧,0.6348,0.0956
M2_0522,\,0.399,0.1001
M2_0523,逻,0.1412,0.11
M2_0524,风诗,0.1059,0.1018
M2_0525,燒,0.2454,0.1083
M2_0526,事,0.1462,0.0928
M2_0527,经,0.0688,0.0996
M2_0528,旺,0.9456,0.0927
M2_0529,奉,0.1552,0.0963
M2_0530,安,0.363,0.1306
M2_0531,宅,0.1531,0.1111
M2_0532,固,0.8423,0.1345
M2_0533,谷,0.5917,0.1262
M2_0534,小,0.5753,0.0784
M2_0535,2,0.2434,0.1022
M2_0536,活,0.0968,0.0869
M2_0537,然,0.0534,0.0826
M2_0538,,0.0,0.0942
M2_0539,\a,0.3519,0.1002
M2_0540,喂,0.456,0.1177
M2_0541,方,0.5844,0.0856
M2_0542,方,0.1918,0.1079
M2_0543,秋,0.1742,0.0797
M2_0544,,0.0,0.1299
M2_0545,一,0.0438,0.1005
M2_0546,良,0.1302,0.0944
M2_0547,她,0.4964,0.1092
M2_0548,现,0.3586,0.0853
M2_0549,☆8,0.4002,0.1343
M2_0550,会,0.2173,0.1052
M2_0551,\,0.1975,0.1146
M2_0552,寸,0.2965,0.1038
M2_0553,陈,0.0336,0.1135
M2_0554,2,0.3088,0.13
M2_0555,尽,0.2244,0.0838
M2_0556,除,0.1746,0.0848
M2_0557,主,0.3497,0.1096
M2_0558,\,0.4359,0.1219
M2_0559,,0.0,0.103
M2_0560,氏,0.4834,0.1314
M2_0561,节,0.4521,0.0966
M2_0562,兴,0.07,0.1009
M2_0563,,0.0,0.0941
M2_0564,国,0.0641,0.1261
M2_0565,总,0.2241,0.1793
M2_0566,思,0.5641,0.0843
M2_0567,2,0.0562,0.0961
M2_0568,安,0.2823,0.0875
M2_0569,母,0.0388,0.0762
M2_0570,恭,0.2789,0.0918
M2_0571,别,0.2739,0.0726
M2_0572,备,0.1359,0.0826
M2_0573,,0.0,0.0835
M2_0574,李,0.8626,0.0794
M2_0575,之,0.1384,0.0994
M2_0576,北站市,0.35,0.097
M2_0577,张,0.0675,0.0927
M2_0578,孟,0.1021,0.1053
M2_0579,,0.0,0.0862
M2_0580,,0.0,0.0969
M2_0581,街,0.2693,0.0993
M2_0582,版,0.0766,0.0922
M2_0583,尼,0.102,0.0999
M2_0584,厚,0.0688,0.0997
M2_0585,易,0.3453,0.1093
M2_0586,盐,0.0555,0.0873
M2_0587,配,0.0653,0.1092
M2_0588,赵,0.0391,0.0927
M2_0589,,0.0,0.0876
M2_0590,白,0.1358,0.1027
M2_0591,麻的,0.4332,0.0835
M2_0592,农,0.4611,0.1
M2_0593,年,0.1817,0.085
M2_0594,全,0.4669,0.0741
M2_0595,康,0.1321,0.1116
M2_0596,,0.0,0.09
M2_0597,子,0.0986,0.0844
M2_0598,时,0.2251,0.0976
M2_0599,浅,0.1989,0.1071
