sample_id,pred,score,sec
M3_0138,等,,2.7
M3_0139,旱,,2.6
M3_0140,奇,,2.7
M3_0141,尊,,2.9
M3_0142,导,,2.7
M3_0143,木 尊,,2.7
M3_0144,一算,,3.0
M3_0145,导,,2.7
M3_0146,I,,2.7
M3_0147,智,,2.6
M3_0148,守,,2.7
M3_0149,导,,2.7
M3_0150,旱,,2.7
M3_0151,等 耐,,2.8
M3_0152,导,,2.7
M3_0153,旱,,2.7
M3_0154,导,,2.7
M3_0155,等,,2.6
M3_0156,均旦,,2.8
M3_0157,等,,2.7
M3_0158,白居,,2.7
M3_0159,尊,,2.7
M3_0160,早,,2.7
M3_0161,付 早,,2.9
M3_0162,导,,2.9
M3_0163,尊,,2.7
M3_0164,等,,2.7
M3_0165,等,,2.7
M3_0166,此 等,,3.0
M3_0167,忆 早,,3.0
M3_0168,等,,2.5
M3_0169,皇,,2.6
M3_0170,dip +,,2.7
M3_0171,景,,2.7
M3_0172,景,,2.7
M3_0173,虎耳,,3.0
M3_0174,寻,,2.7
M3_0175,如尋,,2.9
M3_0176,木旱,,2.6
M3_0177,艺,,2.6
M3_0178,寻,,2.6
M3_0179,等,,2.7
M3_0180,今 号,,2.8
M3_0181,尊,,2.7
M3_0182,导,,2.7
M3_0183,时旱,,2.8
M3_0184,早,,2.8
M3_0185,旱,,2.9
M3_0186,景 四,,2.8
M3_0187,等,,2.7
M3_0188,等,,2.9
M3_0189,等,,2.7
M3_0190,生 等,,2.7
M3_0191,但呈,,2.9
M3_0192,故导,,2.9
M3_0193,弓,,2.8
M3_0194,导,,2.7
M3_0195,等,,2.9
M3_0196,等,,2.7
M3_0197,公 尊,,3.0
M3_0198,尊,,2.7
M3_0199,导,,2.7
M3_0200,奇,,2.7
M3_0201,旱,,2.9
M3_0202,导,,2.7
M3_0203,生,,3.0
M3_0204,特 导,,2.8
M3_0205,寻,,2.7
M3_0206,等,,2.7
M3_0207,等,,2.9
M3_0208,等,,2.8
M3_0209,寻,,2.7
M3_0210,等,,2.7
M3_0211,年 阜,,2.6
M3_0212,1 学,,2.9
M3_0213,号,,2.7
M3_0214,第一,,2.6
M3_0215,寸去,,2.6
M3_0216,等,,2.7
M3_0217,等,,2.7
M3_0218,导,,2.7
M3_0219,寺公,,2.5
M3_0220,符早,,2.7
M3_0221,等,,2.7
M3_0222,导,,2.8
M3_0223,當公,,2.7
M3_0224,N D 等,,3.2
M3_0225,甲,,2.7
M3_0226,也 导,,2.8
M3_0227,尊,,2.7
M3_0228,创早,,2.7
M3_0229,仙等,,2.7
M3_0230,旱,,2.7
M3_0231,昌 早,,2.8
M3_0232,等,,2.7
M3_0233,夏旦,,2.8
M3_0234,等,,2.7
M3_0235,早,,2.8
M3_0236,尊,,2.7
M3_0237,当早,,2.8
M3_0238,守皇,,2.7
M3_0239,因 口,,2.9
M3_0240,等,,2.7
M3_0241,等,,2.7
M3_0242,等,,2.7
M3_0243,三,,2.7
M3_0244,导,,2.7
M3_0245,等,,2.7
M3_0246,等,,2.7
M3_0247,筠豆,,2.8
M3_0248,尊,,2.7
M3_0249,寸翠,,2.9
M3_0250,祭 景,,3.0
M3_0251,景,,2.7
M3_0252,尊,,2.7
M3_0253,尊,,2.7
M3_0254,等,,2.7
M3_0255,曰,,2.7
M3_0256,旱,,2.8
M3_0257,旱,,2.9
M3_0258,旱,,2.8
M3_0259,旱,,2.8
M3_0260,等,,2.8
M3_0261,寺,,2.7
M3_0262,导,,2.9
M3_0263,导,,2.8
M3_0264,/,,2.7
M3_0265,否,,2.7
M3_0266,等,,2.8
M3_0267,等,,2.7
M3_0268,导,,2.7
M3_0269,公 尋,,2.9
M3_0270,章,,2.7
M3_0271,等,,2.7
M3_0272,叻旱,,2.8
M3_0273,导,,2.7
M3_0274,导,,2.7
M3_0275,扵,,3.4
M3_0276,等,,3.0
M3_0277,别,,2.7
M3_0278,等,,2.7
M3_0279,墨,,2.7
M3_0280,尊,,2.7
M3_0281,寻,,2.7
M3_0282,寺問,,2.9
M3_0283,等,,2.7
M3_0284,旱,,2.9
M3_0285,寻,,2.7
M3_0286,寺,,2.7
M3_0287,豆,,2.7
M3_0288,日,,2.7
M3_0289,日 景,,2.8
M3_0290,导,,2.7
M3_0291,旱,,2.7
M3_0292,等,,2.7
M3_0293,等早,,2.7
M3_0294,等,,2.7
M3_0295,心等,,2.7
M3_0296,算,,2.7
M3_0297,妖旱,,3.0
M3_0298,等,,2.7
M3_0299,导,,2.7
