sample_id,pred,score,sec
M1_0126,心痣,0.4558,0.0644
M1_0127,英因,0.6106,0.0662
M1_0128,李季,0.525,0.0753
M1_0129,吊人,0.554,0.0818
M1_0130,重,0.9951,0.076
M1_0131,山欣,0.5521,0.1124
M1_0132,在生,0.5311,0.061
M1_0133,地王,0.3563,0.0626
M1_0134,徐,0.5126,0.0579
M1_0135,毒,0.1492,0.06
M1_0136,指甘,0.3416,0.0643
M1_0137,恩,0.9971,0.0677
M1_0138,永兀,0.3128,0.0607
M1_0139,特,0.7614,0.0668
M1_0140,,0.0,0.0654
M1_0141,它,0.397,0.0654
M1_0142,碎,0.8439,0.0634
M1_0143,基,0.3534,0.064
M1_0144,朱,0.8325,0.0615
M1_0145,連,0.8439,0.067
M1_0146,下,0.8962,0.0632
M1_0147,白,0.3175,0.0587
M1_0148,支,0.9917,0.0633
M1_0149,語,0.9805,0.0699
M1_0150,#,0.8927,0.064
M1_0151,李朱,0.3735,0.0644
M1_0152,一命,0.5236,0.0639
M1_0153,夢,0.5955,0.0646
M1_0154,峨宋,0.4314,0.0633
M1_0155,别导,0.4402,0.0655
M1_0156,女,0.8336,0.0649
M1_0157,四,0.4155,0.0629
M1_0158,来,0.222,0.0665
M1_0159,寒,0.0828,0.0635
M1_0160,也厌,0.6173,0.0969
M1_0161,年,0.9912,0.0679
M1_0162,特,0.9999,0.0601
M1_0163,時,0.2557,0.0633
M1_0164,楚,0.5301,0.0655
M1_0165,晨,0.2661,0.0648
M1_0166,麻,0.9695,0.0653
M1_0167,烯湖,0.4816,0.0655
M1_0168,我,0.3978,0.0646
M1_0169,星王,0.672,0.066
M1_0170,桌,0.245,0.0607
M1_0171,事,0.688,0.0624
M1_0172,,0.0,0.0792
M1_0173,事,0.9465,0.0671
M1_0174,交,0.1988,0.0674
M1_0175,因,0.197,0.0761
M1_0176,休,0.5221,0.123
M1_0177,自,0.9765,0.1041
M1_0178,元,0.4604,0.0663
M1_0179,云三,0.5915,0.0745
M1_0180,,0.0,0.0668
M1_0181,近,0.7341,0.0645
M1_0182,机,0.13,0.0626
M1_0183,是,0.3148,0.0643
M1_0184,上陵,0.2072,0.0621
M1_0185,余,0.7319,0.063
M1_0186,也,0.9188,0.0625
M1_0187,师,0.2133,0.0683
M1_0188,42,0.3748,0.0622
M1_0189,丁法,0.4024,0.0658
M1_0190,极,0.286,0.0651
M1_0191,苦,0.1444,0.0619
M1_0192,对毛,0.6566,0.0643
M1_0193,诸,0.8907,0.0623
M1_0194,,0.0,0.0639
M1_0195,歌,0.4875,0.0607
M1_0196,朱,0.3684,0.062
M1_0197,宰,0.7551,0.0626
M1_0198,命,0.8031,0.0648
M1_0199,联,0.5469,0.0638
M1_0200,碎,0.4947,0.0652
M1_0201,運,0.15,0.0603
M1_0202,,0.0,0.0644
M1_0203,客,0.1608,0.0624
M1_0204,玉,0.9892,0.0605
M1_0205,4,0.2825,0.066
M1_0206,意,0.9966,0.0712
M1_0207,廩、,0.4642,0.0659
M1_0208,谷,0.6016,0.0635
M1_0209,,0.0,0.0585
M1_0210,朱,0.9399,0.0605
M1_0211,目照,0.7332,0.0638
M1_0212,印重,0.8372,0.0685
M1_0213,苞二,0.7164,0.0665
M1_0214,翁羽,0.4866,0.0662
M1_0215,驭,0.6752,0.0652
M1_0216,土生,0.6731,0.0583
M1_0217,答,0.2592,0.0606
M1_0218,九庄,0.5375,0.0643
M1_0219,宜,0.494,0.0656
M1_0220,尼,0.9845,0.0646
M1_0221,重,0.7044,0.0666
M1_0222,事,0.9976,0.0681
M1_0223,守,0.468,0.0661
M1_0224,重,0.9928,0.0691
M1_0225,特,0.9766,0.0659
M1_0226,連,0.8746,0.0659
M1_0227,沛帜,0.51,0.0648
M1_0228,大井,0.6379,0.0706
M1_0229,答,0.2921,0.0636
M1_0230,桃花,0.2976,0.0719
M1_0231,夏,0.2671,0.0619
M1_0232,从壬,0.4554,0.0608
M1_0233,铁,0.1367,0.0635
M1_0234,,0.0,0.0612
M1_0235,重,0.2453,0.0622
M1_0236,凡麻,0.7483,0.0671
M1_0237,贫,0.1431,0.0647
M1_0238,色,0.6671,0.0769
M1_0239,課,0.7426,0.1427
M1_0240,双,0.2179,0.0737
M1_0241,三四,0.1932,0.0623
M1_0242,生,0.993,0.063
M1_0243,真,0.3545,0.0629
M1_0244,竹德,0.4993,0.0619
M1_0245,补,0.6796,0.064
M1_0246,主,0.8437,0.0645
M1_0247,委,0.5212,0.065
M1_0248,天,0.9173,0.0683
M1_0249,色,0.9381,0.0615
M1_0250,傘,0.4149,0.0662
M1_0251,四影,0.5912,0.0626
M1_0252,夔,0.2466,0.0636
M1_0253,自,0.9989,0.0626
M1_0254,李π,0.508,0.0652
M1_0255,爸,0.3889,0.0641
M1_0256,文,0.3626,0.0651
M1_0257,十,0.8182,0.0665
M1_0258,在,0.2915,0.0659
M1_0259,阿,0.5703,0.0638
M1_0260,,0.0,0.0634
M1_0261,浪,0.9352,0.0623
M1_0262,忧主,0.6093,0.0781
M1_0263,,0.0,0.0924
M1_0264,其,0.6515,0.0725
M1_0265,任在,0.6304,0.0936
M1_0266,末,0.9877,0.0628
M1_0267,吏,0.9328,0.0586
M1_0268,生,0.9977,0.0656
M1_0269,巴,0.7637,0.0638
M1_0270,干朱,0.6406,0.0644
M1_0271,烧,0.5588,0.0763
M1_0272,,0.0,0.0789
M1_0273,麻字,0.4523,0.0682
M1_0274,连,0.565,0.0632
M1_0275,朱,0.9637,0.0664
M1_0276,礼,0.6056,0.0637
M1_0277,朱,0.9749,0.0667
M1_0278,王愿,0.6813,0.0653
M1_0279,德,0.9492,0.0786
M1_0280,百,0.2665,0.0796
M1_0281,白,0.4887,0.1233
M1_0282,Q陶,0.4578,0.157
M1_0283,蜍,0.7577,0.0775
M1_0284,施,0.9352,0.0767
M1_0285,的,0.2318,0.0807
M1_0286,润,0.3247,0.0876
M1_0287,于香,0.3583,0.1037
M1_0288,人,0.4361,0.1007
M1_0289,麻,0.4959,0.1162
M1_0290,又,0.3635,0.0656
M1_0291,朱,0.9106,0.0805
M1_0292,運,0.3314,0.0669
M1_0293,化麻,0.6121,0.063
M1_0294,斗法,0.5069,0.0678
M1_0295,也破,0.7341,0.0686
M1_0296,北朱,0.2913,0.0662
M1_0297,年,0.9999,0.0698
M1_0298,末,0.9174,0.0679
M1_0299,芸,0.4439,0.0816
M1_0300,2,0.1437,0.0649
M1_0301,一味,0.2793,0.0663
M1_0302,愿,0.5224,0.0706
M1_0303,子,0.312,0.0659
M1_0304,今,0.3959,0.0615
M1_0305,未来,0.5439,0.0646
M1_0306,中德,0.6647,0.063
M1_0307,国,0.7167,0.0653
M1_0308,动,0.9683,0.0643
M1_0309,茶,0.3722,0.0656
M1_0310,为,0.3055,0.0701
M1_0311,呐,0.9434,0.0664
M1_0312,恩,0.2827,0.0706
M1_0313,每,0.5511,0.0641
M1_0314,浪,0.5494,0.0682
M1_0315,阐依,0.689,0.0676
M1_0316,几,0.9948,0.0635
M1_0317,褪,0.1958,0.0572
M1_0318,恐,0.2873,0.0596
M1_0319,涂,0.9837,0.064
M1_0320,福,0.9995,0.0678
M1_0321,破安,0.4033,0.0679
M1_0322,五库,0.2478,0.0665
M1_0323,部,0.245,0.0628
M1_0324,李,0.2519,0.0603
M1_0325,七部,0.6138,0.0684
M1_0326,3,0.3116,0.0617
M1_0327,秋,0.0935,0.0652
M1_0328,字,0.5557,0.066
M1_0329,—八,0.6049,0.0643
M1_0330,愿士,0.4207,0.0702
M1_0331,安,0.9971,0.1481
M1_0332,八,0.9493,0.0664
M1_0333,挖,0.2608,0.0667
M1_0334,衣,0.9996,0.0628
M1_0335,座毛,0.6416,0.063
M1_0336,主,0.8776,0.0621
M1_0337,别,0.973,0.064
M1_0338,於,0.9308,0.0622
M1_0339,字,0.2496,0.0604
M1_0340,千竟,0.4019,0.0603
M1_0341,在,0.2309,0.0624
M1_0342,半立,0.5075,0.0637
M1_0343,物,0.9923,0.0813
M1_0344,御,0.3242,0.0904
M1_0345,於,0.6287,0.1133
M1_0346,王毛,0.4443,0.0661
M1_0347,女,0.8735,0.07
M1_0348,,0.0,0.0668
M1_0349,寻,0.2655,0.0603
M1_0350,之,0.4962,0.0646
M1_0351,逆風,0.2661,0.0686
M1_0352,餘,0.5721,0.0679
M1_0353,連,0.9338,0.0641
M1_0354,文,0.2275,0.063
M1_0355,这味,0.446,0.0659
M1_0356,论,0.2612,0.0677
M1_0357,内,0.3122,0.0686
M1_0358,练,0.7137,0.1202
M1_0359,凌,0.4398,0.0665
M1_0360,察,0.2784,0.0598
M1_0361,碎,0.9873,0.062
M1_0362,除体,0.7368,0.0637
M1_0363,牛朱,0.7228,0.0651
M1_0364,2,0.2864,0.0635
M1_0365,,0.0,0.0667
M1_0366,三,0.8486,0.0606
M1_0367,重,0.9984,0.0635
M1_0368,與鹿,0.155,0.0634
M1_0369,安,0.4851,0.0647
M1_0370,特,0.9991,0.0657
M1_0371,,0.0,0.0735
M1_0372,之,0.2322,0.0806
M1_0373,草,0.3569,0.065
M1_0374,代於,0.255,0.0685
M1_0375,儿,0.4724,0.065
M1_0376,左,0.5312,0.0663
M1_0377,朱,0.7219,0.0658
M1_0378,八秋,0.4928,0.0633
M1_0379,意,0.8459,0.065
M1_0380,國,0.536,0.0672
M1_0381,刺春,0.3923,0.0655
M1_0382,在,0.072,0.0669
M1_0383,列生,0.3932,0.0628
M1_0384,女,0.8207,0.0712
M1_0385,底害,0.274,0.0657
M1_0386,事,0.6904,0.068
M1_0387,一意,0.5092,0.0671
M1_0388,運,0.6419,0.0633
M1_0389,知全,0.3965,0.067
M1_0390,主,0.8604,0.0657
M1_0391,交溶,0.5888,0.0695
M1_0392,华,0.122,0.0613
M1_0393,体,0.9759,0.0725
M1_0394,公,0.6122,0.0619
M1_0395,欺,0.3592,0.0676
M1_0396,选诺,0.2482,0.0729
M1_0397,中属,0.5678,0.0806
M1_0398,麻,0.4163,0.0665
M1_0399,慧,0.124,0.0633
M1_0400,楼,0.9983,0.0594
M1_0401,八天,0.6169,0.0594
M1_0402,也極,0.5871,0.0632
M1_0403,李,0.7421,0.0654
M1_0404,,0.0,0.0644
M1_0405,時,0.9438,0.0688
M1_0406,民宾,0.3574,0.0834
M1_0407,垩,0.1304,0.0661
M1_0408,六十,0.1931,0.0624
M1_0409,森,0.1644,0.0635
M1_0410,#,0.4409,0.062
M1_0411,J,0.8216,0.0665
M1_0412,仅,0.2502,0.0687
M1_0413,地,0.9722,0.0618
M1_0414,,0.0,0.0618
M1_0415,之,0.9603,0.0693
M1_0416,旦夜,0.6345,0.0694
M1_0417,信,0.2585,0.0567
M1_0418,重,0.9688,0.0635
M1_0419,地,0.8178,0.0631
M1_0420,泽咽,0.4571,0.064
M1_0421,犀共,0.3364,0.0693
M1_0422,口,0.3433,0.0655
M1_0423,麻,0.9955,0.0625
M1_0424,道,0.5309,0.0616
M1_0425,代,0.9999,0.0644
M1_0426,婦,0.5689,0.0635
M1_0427,礼,0.7292,0.0641
M1_0428,伴,0.9618,0.0657
M1_0429,庫助,0.8791,0.0665
M1_0430,处沃,0.6702,0.0622
M1_0431,年,0.7827,0.0656
M1_0432,食,0.3712,0.0615
M1_0433,子,0.4476,0.0646
M1_0434,年,0.9998,0.0629
M1_0435,包,0.3844,0.0662
M1_0436,保,0.9989,0.0773
M1_0437,母些,0.4997,0.0619
M1_0438,為,0.7982,0.0682
M1_0439,宣,0.6376,0.0622
M1_0440,内,0.6433,0.0641
M1_0441,奉,0.5344,0.0637
M1_0442,不,0.4063,0.0677
M1_0443,生,0.9986,0.0645
M1_0444,,0.0,0.0638
M1_0445,暖,0.693,0.0651
M1_0446,矯,0.7465,0.0612
M1_0447,連,0.5888,0.0627
M1_0448,碎,0.9816,0.0642
M1_0449,烏,0.8529,0.0675
M1_0450,奴,0.9554,0.0638
M1_0451,些,0.2625,0.0633
M1_0452,中,0.9994,0.064
M1_0453,中,0.9948,0.0642
M1_0454,連,0.6779,0.0591
M1_0455,明,1.0,0.0598
M1_0456,特,0.5956,0.0641
M1_0457,没,0.4701,0.0669
M1_0458,域,0.5712,0.068
M1_0459,無時,0.7777,0.0653
M1_0460,逆麻,0.9496,0.062
M1_0461,支,0.9979,0.0587
M1_0462,秋,0.7579,0.0646
M1_0463,女七,0.5312,0.0657
M1_0464,,0.0,0.0669
M1_0465,人之,0.6285,0.0668
M1_0466,安,0.9818,0.064
M1_0467,寻,0.6123,0.0636
M1_0468,想求,0.4822,0.0687
M1_0469,真,0.2346,0.0617
M1_0470,答日,0.6201,0.0682
M1_0471,事,0.996,0.0635
M1_0472,尼,0.9271,0.0762
M1_0473,,0.0,0.0646
M1_0474,胡,0.0648,0.0616
M1_0475,約,0.5884,0.0682
M1_0476,苑,0.8196,0.0656
M1_0477,是,0.6606,0.0648
M1_0478,昆,0.9076,0.0586
M1_0479,城,0.7471,0.0631
M1_0480,,0.0,0.0635
M1_0481,发,0.1792,0.0639
M1_0482,鼓喻,0.7844,0.0659
M1_0483,先,0.9605,0.0696
M1_0484,今華,0.873,0.0652
M1_0485,体,0.9996,0.0617
M1_0486,庄,0.4205,0.0646
M1_0487,八派,0.4626,0.0674
M1_0488,朱,0.7468,0.065
M1_0489,金,0.6401,0.0771
M1_0490,麻時,0.9412,0.0659
M1_0491,体,0.9956,0.0612
M1_0492,,0.0,0.0637
M1_0493,A,0.2214,0.0639
M1_0494,要女孩,0.385,0.0643
M1_0495,浪,0.9783,0.0677
M1_0496,時,0.9147,0.081
M1_0497,本,0.516,0.0806
M1_0498,庄,0.8865,0.0738
M1_0499,友,0.8255,0.066
M1_0500,板廠,0.6063,0.0613
M1_0501,神,0.9992,0.0644
M1_0502,土屆,0.6159,0.0746
M1_0503,鼓,0.4247,0.0659
M1_0504,,0.0,0.0692
M1_0505,体,0.9966,0.0638
M1_0506,麻,0.7274,0.0677
M1_0507,特,0.9941,0.0674
M1_0508,十年,0.7331,0.066
M1_0509,硬,0.6501,0.0641
M1_0510,特,0.9953,0.0642
M1_0511,食也,0.8495,0.0667
M1_0512,呐,0.7234,0.0677
M1_0513,重,0.5001,0.0679
M1_0514,添,0.6761,0.0698
M1_0515,反房,0.4986,0.0741
M1_0516,油,0.4961,0.0857
M1_0517,恐保,0.7057,0.0726
M1_0518,楚,0.5599,0.0668
M1_0519,仍,0.9167,0.0714
M1_0520,時,0.3074,0.0613
M1_0521,离,0.9609,0.0645
M1_0522,四,0.5295,0.0713
M1_0523,安,0.9994,0.0747
M1_0524,别,0.6427,0.0754
M1_0525,口,0.7236,0.0715
M1_0526,天,0.9532,0.068
M1_0527,西,0.277,0.0658
M1_0528,总,0.3754,0.0691
M1_0529,地,0.3672,0.0649
M1_0530,仍,0.7658,0.067
M1_0531,豆,0.1448,0.0653
M1_0532,王孤,0.7261,0.0587
M1_0533,离,0.2965,0.0613
M1_0534,同,0.8398,0.0624
M1_0535,事此,0.6197,0.0662
M1_0536,上,0.6868,0.0642
M1_0537,之,0.9982,0.0613
M1_0538,宋曰,0.5276,0.0549
M1_0539,#,0.4893,0.062
M1_0540,補,0.4327,0.0654
M1_0541,港,0.6592,0.0625
M1_0542,特由,0.5909,0.067
M1_0543,伐,0.1427,0.0724
M1_0544,八朱,0.6692,0.0751
M1_0545,詐证,0.3289,0.0615
M1_0546,時,0.9795,0.0657
M1_0547,聘,0.6642,0.0689
M1_0548,除,0.9172,0.0657
M1_0549,碎,0.9363,0.0638
M1_0550,泊,0.2914,0.0659
M1_0551,断,0.6385,0.0654
M1_0552,生生,0.7897,0.0682
M1_0553,燃,0.3388,0.059
M1_0554,以地,0.7223,0.0646
M1_0555,共,0.3048,0.0634
M1_0556,旱味,0.5045,0.0641
M1_0557,行,0.4383,0.0626
M1_0558,女,0.5905,0.0603
M1_0559,德,0.5109,0.0634
M1_0560,此,0.5158,0.0663
M1_0561,心,0.5272,0.0669
M1_0562,冷松,0.8755,0.0668
M1_0563,,0.0,0.0624
M1_0564,傅,0.8853,0.0677
M1_0565,四害,0.2881,0.0662
M1_0566,热,0.2906,0.067
M1_0567,批,0.997,0.0648
M1_0568,,0.0,0.0626
M1_0569,瞻,0.091,0.0617
M1_0570,中甫,0.603,0.0686
M1_0571,之各,0.7279,0.0654
M1_0572,行,0.4026,0.0673
M1_0573,夏,0.7342,0.0657
M1_0574,浪,0.4202,0.0652
M1_0575,灵,0.6786,0.0611
M1_0576,秋,0.9983,0.063
M1_0577,辰,0.3794,0.0646
M1_0578,,0.0,0.0627
M1_0579,法,0.9927,0.0652
M1_0580,事,0.9996,0.0659
M1_0581,為,0.9392,0.0615
M1_0582,特は,0.7879,0.0652
M1_0583,浪,0.9974,0.0688
M1_0584,倡,0.7454,0.0667
M1_0585,固,0.4827,0.0678
M1_0586,暹,0.3028,0.0686
M1_0587,庫,0.8089,0.0644
M1_0588,元,0.4067,0.0628
M1_0589,楼,0.9833,0.0703
M1_0590,事,0.9757,0.07
M1_0591,庄,0.8992,0.0627
M1_0592,生,0.496,0.0647
M1_0593,认顧,0.6759,0.0634
M1_0594,十四,0.4222,0.0717
M1_0595,餘,0.5791,0.0697
M1_0596,支,0.8157,0.0667
M1_0597,事,0.8088,0.0639
M1_0598,口,0.5864,0.0586
M1_0599,益,0.1664,0.069
