sample_id,pred,score,sec
M3_0087,喜,0.1399,0.0884
M3_0088,等,0.4796,0.112
M3_0089,,0.0,0.1141
M3_0090,可a,0.3292,0.0737
M3_0091,好,0.0625,0.1003
M3_0092,等,0.1225,0.0816
M3_0093,导从,0.3911,0.0787
M3_0094,寻,0.7028,0.0876
M3_0095,,0.0,0.0777
M3_0096,,0.0,0.0767
M3_0097,等,0.402,0.0726
M3_0098,中,0.1198,0.0672
M3_0099,\f,0.328,0.0766
M3_0100,享fra{}$,0.6664,0.0765
M3_0101,从导,0.2676,0.0761
M3_0102,寻,0.4179,0.0848
M3_0103,守,0.3838,0.0802
M3_0104,寻,0.2546,0.0972
M3_0105,清,0.0497,0.0868
M3_0106,\a,0.4127,0.0841
M3_0107,号fra{},0.5418,0.0807
M3_0108,导,0.4377,0.0804
M3_0109,等,0.3716,0.0761
M3_0110,是,0.2314,0.0879
M3_0111,洗见,0.2925,0.0911
M3_0112,寻,0.8339,0.0928
M3_0113,导,0.2146,0.0971
M3_0114,号,0.0982,0.1042
M3_0115,馬旦,0.2603,0.0648
M3_0116,等,0.7622,0.0805
M3_0117,心早,0.3617,0.0654
M3_0118,享,0.4363,0.0812
M3_0119,哈,0.1569,0.0909
M3_0120,哥,0.147,0.0634
M3_0121,等,0.6001,0.0797
M3_0122,燒,0.3817,0.1004
M3_0123,寻,0.146,0.1315
M3_0124,外拿,0.1495,0.1093
M3_0125,年享,0.2155,0.0823
M3_0126,标号,0.2391,0.0708
M3_0127,导,0.6144,0.0774
M3_0128,导,0.2085,0.0602
M3_0129,母,0.5284,0.0775
M3_0130,\,0.3884,0.0635
M3_0131,享,0.1549,0.078
M3_0132,等,0.1872,0.0818
M3_0133,导,0.2507,0.0974
M3_0134,,0.0,0.1029
M3_0135,武,0.0673,0.1099
M3_0136,华,0.0422,0.078
M3_0137,寻,0.3587,0.0742
M3_0138,等,0.2028,0.0787
M3_0139,寻,0.2747,0.0859
M3_0140,我,0.0655,0.0752
M3_0141,旱,0.2673,0.0886
M3_0142,\,0.1488,0.0773
M3_0143,木寻,0.3468,0.0693
M3_0144,享,0.2694,0.0879
M3_0145,导,0.3927,0.0727
M3_0146,,0.0,0.0751
M3_0147,Q子,0.2978,0.1059
M3_0148,导,0.4313,0.0945
M3_0149,等,0.6078,0.0883
M3_0150,寻,0.6283,0.0927
M3_0151,\,0.1958,0.0741
M3_0152,寻,0.4777,0.0634
M3_0153,寻,0.7747,0.0854
M3_0154,导,0.8882,0.0606
M3_0155,寻,0.5931,0.079
M3_0156,,0.0,0.0614
M3_0157,尊,0.1971,0.0717
M3_0158,回,0.0434,0.0764
M3_0159,尊,0.2051,0.0793
M3_0160,文,0.0463,0.0946
M3_0161,付享,0.48,0.0896
M3_0162,凤哥,0.4471,0.0909
M3_0163,,0.0,0.0814
M3_0164,享,0.1478,0.0885
M3_0165,寻,0.7649,0.0919
M3_0166,,0.0,0.0913
M3_0167,忆,0.1221,0.0686
M3_0168,哥,0.3452,0.0893
M3_0169,望,0.1517,0.0693
M3_0170,享：,0.6392,0.0839
M3_0171,\fra{{},0.6264,0.0967
M3_0172,景,0.1706,0.0905
M3_0173,磨,0.2666,0.0826
M3_0174,寻,0.397,0.0903
M3_0175,好,0.0945,0.0876
M3_0176,杰是,0.4336,0.088
M3_0177,心,0.1376,0.0862
M3_0178,寻,0.1725,0.0673
M3_0179,导,0.1628,0.0727
M3_0180,\a,0.4077,0.0737
M3_0181,寻,0.1868,0.0744
M3_0182,尊,0.3253,0.075
M3_0183,母,0.1797,0.0801
M3_0184,寻,0.5085,0.0865
M3_0185,早,0.3875,0.0934
M3_0186,号,0.1687,0.0941
M3_0187,导,0.219,0.0922
M3_0188,,0.0,0.0778
M3_0189,寻,0.4135,0.0689
M3_0190,寻,0.1913,0.0794
M3_0191,化,0.2059,0.0786
M3_0192,母,0.1794,0.078
M3_0193,\,0.0949,0.0655
M3_0194,,0.0,0.0664
M3_0195,,0.0,0.0773
M3_0196,武,0.0641,0.0794
M3_0197,寻,0.1411,0.108
M3_0198,\fa},0.6145,0.0845
M3_0199,导,0.4993,0.1013
M3_0200,等,0.2482,0.0823
M3_0201,其,0.4115,0.0808
M3_0202,尊,0.1708,0.0864
M3_0203,\ra{,0.5004,0.0798
M3_0204,特寻,0.3111,0.0889
M3_0205,等,0.5741,0.1938
M3_0206,等,0.2984,0.0711
M3_0207,寻,0.1723,0.0898
M3_0208,好,0.1493,0.0789
M3_0209,寻,0.2977,0.0691
M3_0210,等,0.8322,0.0758
M3_0211,年算,0.3223,0.0806
M3_0212,导,0.3717,0.0787
M3_0213,号,0.4328,0.0881
M3_0214,等,0.3082,0.0817
M3_0215,手,0.1504,0.1124
M3_0216,导,0.1809,0.1005
M3_0217,学,0.0562,0.0866
M3_0218,景,0.7265,0.0939
M3_0219,\,0.3315,0.0787
M3_0220,母子,0.4237,0.3825
M3_0221,号,0.2239,0.0741
M3_0222,$\fra}$,0.7394,0.0627
M3_0223,营,0.0392,0.0775
M3_0224,旱,0.3729,0.068
M3_0225,字,0.0762,0.0844
M3_0226,$,0.153,0.0659
M3_0227,附等,0.2589,0.0819
M3_0228,包,0.0779,0.0678
M3_0229,等,0.2422,0.0689
M3_0230,导,0.3584,0.0681
M3_0231,图,0.073,0.0763
M3_0232,寻,0.1927,0.089
M3_0233,复,0.161,0.0845
M3_0234,等,0.1664,0.0817
M3_0235,寻,0.5294,0.0827
M3_0236,等,0.2035,0.0898
M3_0237,星,0.0536,0.065
M3_0238,享,0.2383,0.0792
M3_0239,国,0.3101,0.0714
M3_0240,旱,0.4921,0.0665
M3_0241,寻,0.7144,0.0758
M3_0242,\a,0.5139,0.0645
M3_0243,广,0.4654,0.0736
M3_0244,寻,0.262,0.0836
M3_0245,等,0.6478,0.0827
M3_0246,香,0.0752,0.0784
M3_0247,,0.0,0.0802
M3_0248,导,0.2693,0.0749
M3_0249,早,0.3866,0.0802
M3_0250,子,0.3845,0.0657
M3_0251,\a},0.6772,0.0782
M3_0252,鸟,0.1951,0.0627
M3_0253,哥,0.3197,0.0782
M3_0254,尊,0.3162,0.0693
M3_0255,哥,0.7623,0.095
M3_0256,是,0.1589,0.0738
M3_0257,,0.0,0.0835
M3_0258,是,0.3356,0.1162
M3_0259,\fra{{}$,0.5958,0.0781
M3_0260,子,0.0774,0.0882
M3_0261,弄,0.7831,0.09
M3_0262,导,0.1553,0.0669
M3_0263,寻,0.648,0.0739
M3_0264,1,0.2635,0.0804
M3_0265,秀,0.2456,0.0709
M3_0266,等,0.5759,0.1216
M3_0267,景,0.3263,0.0858
M3_0268,导,0.5661,0.0902
M3_0269,拿,0.2028,0.0949
M3_0270,寻,0.3159,0.0687
M3_0271,寺,0.2584,0.0709
M3_0272,明景,0.619,0.0818
M3_0273,导,0.9248,0.085
M3_0274,寻,0.9596,0.073
M3_0275,玲,0.1989,0.0856
M3_0276,哥,0.1748,0.0827
M3_0277,别,0.2663,0.0984
M3_0278,等,0.2629,0.0921
M3_0279,果,0.254,0.0773
M3_0280,号,0.2295,0.0836
M3_0281,寻,0.9681,0.0751
M3_0282,門,0.613,0.0757
M3_0283,母,0.1775,0.0772
M3_0284,导,0.2674,0.088
M3_0285,寻,0.4794,0.0863
M3_0286,\f{,0.4183,0.09
M3_0287,耳,0.4996,0.0816
M3_0288,等,0.1457,0.0816
M3_0289,导,0.3777,0.0894
M3_0290,导,0.6568,0.0818
M3_0291,是,0.2201,0.0909
M3_0292,等,0.6381,0.0702
M3_0293,,0.0,0.0802
M3_0294,等,0.2066,0.0648
M3_0295,等,0.0575,0.0856
M3_0296,享,0.1952,0.0874
M3_0297,母早,0.3911,0.0714
M3_0298,,0.0,0.0808
M3_0299,寻,0.8608,0.0813
