sample_id,pred,score,sec
M1_0293,代在,0.7005,0.1288
M1_0294,十法,0.2156,0.136
M1_0295,顾,0.4819,0.1734
M1_0296,朱,0.6708,0.1635
M1_0297,年倍,0.5826,0.1213
M1_0298,末,0.4609,0.1041
M1_0299,：罢,0.7984,0.1166
M1_0300,容,0.4696,0.1167
M1_0301,,0.0,0.1114
M1_0302,德,0.2711,0.148
M1_0303,等,0.2363,0.174
M1_0304,龙地,0.242,0.1319
M1_0305,来,0.5521,0.1345
M1_0306,德,0.1669,0.2059
M1_0307,自,0.1909,0.3263
M1_0308,动.,0.5837,0.1961
M1_0309,茶,0.2639,0.1545
M1_0310,岛,0.0853,0.1643
M1_0311,效,0.1642,0.1457
M1_0312,浏蜜,0.3937,0.1217
M1_0313,每,0.1644,0.1174
M1_0314,很,0.3235,0.0843
M1_0315,用,0.1744,0.1151
M1_0316,几,0.8828,0.0948
M1_0317,祁,0.0501,0.1463
M1_0318,总,0.1069,0.1468
M1_0319,涂,0.9009,0.1317
M1_0320,福,0.979,0.1304
M1_0321,磁,0.0423,0.116
M1_0322,农,0.038,0.154
M1_0323,学,0.045,0.1216
M1_0324,李,0.246,0.0997
M1_0325,本盛,0.1404,0.1596
M1_0326,农,0.1315,0.1419
M1_0327,称,0.867,0.0985
M1_0328,等,0.1061,0.078
M1_0329,,0.0,0.1161
M1_0330,您,0.3339,0.1178
M1_0331,安,0.8724,0.1031
M1_0332,庄,0.3909,0.1292
M1_0333,技,0.1922,0.1011
M1_0334,衣斗,0.5731,0.1579
M1_0335,座,0.8731,0.1126
M1_0336,主,0.4532,0.0944
M1_0337,别,0.9752,0.1185
M1_0338,茶,0.1942,0.1218
M1_0339,,0.0,0.1084
M1_0340,干意,0.355,0.2248
M1_0341,我,0.759,0.1004
M1_0342,单五,0.4652,0.1562
M1_0343,物,0.9663,0.0905
M1_0344,而,0.1785,0.1664
M1_0345,蔡,0.3491,0.1922
M1_0346,工石,0.6793,0.1079
M1_0347,3,0.113,0.1106
M1_0348,,0.0,0.1098
M1_0349,等,0.7863,0.1246
M1_0350,心运,0.2072,0.1526
M1_0351,恩,0.566,0.1049
M1_0352,徐,0.0985,0.0969
M1_0353,建,0.5679,0.1078
M1_0354,2,0.7665,0.1028
M1_0355,谷味,0.3085,0.1207
M1_0356,恩,0.2781,0.1525
M1_0357,内,0.3321,0.1356
M1_0358,缘,0.3897,0.1298
M1_0359,梦,0.2105,0.0925
M1_0360,察,0.2774,0.098
M1_0361,碎,0.3027,0.111
M1_0362,除,0.1528,0.0949
M1_0363,朱,0.5135,0.1094
M1_0364,意,0.037,0.1047
M1_0365,,0.0,0.0965
M1_0366,其,0.5409,0.1091
M1_0367,重,0.9484,0.1277
M1_0368,山康,0.4142,0.1126
M1_0369,安,0.351,0.1035
M1_0370,特乐,0.603,0.1147
M1_0371,皆,0.7915,0.2052
M1_0372,深,0.0778,0.1156
M1_0373,萧,0.2529,0.0996
M1_0374,花,0.1898,0.1402
M1_0375,见儿,0.3624,0.1257
M1_0376,主,0.1195,0.1239
M1_0377,朱,0.967,0.1556
M1_0378,,0.0,0.1114
M1_0379,意,0.7598,0.1045
M1_0380,同,0.5382,0.1477
M1_0381,长育,0.1114,0.1064
M1_0382,答.,0.385,0.1103
M1_0383,,0.0,0.1144
M1_0384,女,0.5583,0.1361
M1_0385,服事,0.3719,0.1182
M1_0386,事,0.2954,0.1083
M1_0387,意,0.1196,0.1294
M1_0388,華,0.1667,0.1058
M1_0389,众,0.0701,0.1392
M1_0390,主,0.5215,0.1146
M1_0391,海,0.1912,0.0871
M1_0392,,0.0,0.0915
M1_0393,体本,0.6148,0.097
M1_0394,肩,0.4005,0.127
M1_0395,歌,0.0809,0.1111
M1_0396,装持,0.1854,0.1098
M1_0397,,0.0,0.203
M1_0398,年,0.1203,0.1105
M1_0399,学,0.0379,0.0999
M1_0400,楼,0.8448,0.1291
M1_0401,不,0.1918,0.1191
M1_0402,極,0.8737,0.1187
M1_0403,李,0.2058,0.1513
M1_0404,,0.0,0.11
M1_0405,時.,0.6335,0.1463
M1_0406,,0.0,0.0938
M1_0407,安呈,0.2776,0.1302
M1_0408,干上,0.2139,0.1223
M1_0409,不麻,0.3346,0.1122
M1_0410,寻,0.1332,0.1162
M1_0411,時,0.8095,0.1143
M1_0412,好,0.1232,0.1434
M1_0413,地,0.7539,0.2104
M1_0414,P,0.2136,0.1098
M1_0415,之,0.527,0.101
M1_0416,尚,0.0687,0.0889
M1_0417,,0.0,0.0937
M1_0418,重,0.4494,0.0936
M1_0419,地,0.5933,0.097
M1_0420,孕四,0.5078,0.0827
M1_0421,牛共,0.6234,0.1174
M1_0422,\,0.167,0.1162
M1_0423,麻,0.8748,0.0975
M1_0424,退,0.5048,0.0898
M1_0425,代者,0.5266,0.0858
M1_0426,命,0.5962,0.1041
M1_0427,礼,0.6504,0.0963
M1_0428,件,0.5931,0.0904
M1_0429,半,0.225,0.1013
M1_0430,必法,0.1943,0.1018
M1_0431,命,0.1193,0.1074
M1_0432,袋,0.3413,0.1206
M1_0433,\fac{{,0.5531,0.0951
M1_0434,年,0.9778,0.1629
M1_0435,包,0.6577,0.0821
M1_0436,保,0.9598,0.0874
M1_0437,号,0.1311,0.1166
M1_0438,学,0.0989,0.0843
M1_0439,h,0.1092,0.1064
M1_0440,四,0.6179,0.0975
M1_0441,苯,0.2437,0.0873
M1_0442,白玉,0.2062,0.0885
M1_0443,生,0.5303,0.1294
M1_0444,修,0.1406,0.0956
M1_0445,暖,0.1719,0.1131
M1_0446,签,0.1446,0.1053
M1_0447,逹,0.1564,0.1123
M1_0448,碎,0.8266,0.1632
M1_0449,烏,0.2686,0.1283
M1_0450,故,0.0689,0.107
M1_0451,rac,0.5482,0.1197
M1_0452,中,0.9913,0.1193
M1_0453,中,0.8866,0.1129
M1_0454,秋,0.0696,0.1045
M1_0455,明,0.9701,0.0926
M1_0456,時,0.4989,0.1046
M1_0457,没,0.4556,0.1107
M1_0458,城,0.4423,0.0805
M1_0459,舞,0.1208,0.106
M1_0460,血麻,0.4913,0.1017
M1_0461,支,0.2862,0.0931
M1_0462,补,0.3805,0.1039
M1_0463,共共,0.432,0.0725
M1_0464,座,0.0518,0.1097
M1_0465,文文,0.4425,0.1021
M1_0466,等,0.079,0.1013
M1_0467,早,0.2766,0.0945
M1_0468,爆,0.0772,0.0834
M1_0469,奠,0.1456,0.1023
M1_0470,谷目,0.3948,0.1117
M1_0471,事,0.9947,0.0979
M1_0472,能,0.0668,0.105
M1_0473,员,0.5331,0.0993
M1_0474,器粒,0.29,0.0952
M1_0475,約,0.4048,0.1068
M1_0476,苑,0.8817,0.0859
M1_0477,灵,0.8733,0.097
M1_0478,昆,0.8931,0.0873
M1_0479,城,0.4635,0.116
M1_0480,色,0.355,0.0936
M1_0481,2,0.1178,0.1026
M1_0482,故,0.5913,0.0956
M1_0483,克,0.6503,0.0883
M1_0484,全,0.2977,0.1015
M1_0485,体,0.998,0.0866
M1_0486,庄,0.2509,0.1142
M1_0487,派,0.2098,0.0951
M1_0488,朱,0.6046,0.1053
M1_0489,合,0.1452,0.1015
M1_0490,麻脖,0.4764,0.092
M1_0491,体,0.5077,0.0971
M1_0492,墨,0.0547,0.0952
M1_0493,",",0.6774,0.0819
M1_0494,争环,0.4087,0.0887
M1_0495,浪,0.6301,0.0857
M1_0496,時,0.8635,0.0923
M1_0497,笨,0.9017,0.0881
M1_0498,庄,0.2988,0.1019
M1_0499,长外,0.3935,0.0949
M1_0500,诚底,0.2326,0.095
M1_0501,神,0.9938,0.1474
M1_0502,志,0.6602,0.1873
M1_0503,旺默,0.2094,0.249
M1_0504,城,0.5039,0.173
M1_0505,体,0.8341,0.1124
M1_0506,麻,0.9685,0.076
M1_0507,特,0.9967,0.1028
M1_0508,年,0.7753,0.0821
M1_0509,種,0.3363,0.1284
M1_0510,特,0.9332,0.1146
M1_0511,坦,0.4535,0.0974
M1_0512,啊,0.4239,0.0895
M1_0513,主,0.0568,0.126
M1_0514,添,0.0771,0.1277
M1_0515,以名,0.8232,0.1054
M1_0516,油,0.3295,0.0966
M1_0517,不保,0.4956,0.1123
M1_0518,我,0.5098,0.1372
M1_0519,\,0.7112,0.1201
M1_0520,腾,0.1074,0.1092
M1_0521,离,0.7073,0.1128
M1_0522,巴至,0.4757,0.1487
M1_0523,安,0.462,0.1156
M1_0524,别,0.9288,0.1213
M1_0525,B,0.0868,0.1533
M1_0526,\a,0.4318,0.12
M1_0527,西,0.0963,0.0948
M1_0528,意,0.0658,0.1006
M1_0529,螺,0.1232,0.1403
M1_0530,份,0.1792,0.1257
M1_0531,\,0.3418,0.0992
M1_0532,品,0.9002,0.1055
M1_0533,,0.0,0.1031
M1_0534,固刀,0.5321,0.1336
M1_0535,此,0.7646,0.1096
M1_0536,1時,0.2612,0.0995
M1_0537,之,0.3036,0.1121
M1_0538,朱河,0.2794,0.121
M1_0539,\\ra{{,0.6471,0.1612
M1_0540,命,0.1792,0.1336
M1_0541,汽,0.1209,0.0974
M1_0542,时,0.3233,0.0956
M1_0543,文,0.213,0.1013
M1_0544,朱,0.8374,0.0963
M1_0545,琵,0.0279,0.0984
M1_0546,自時,0.3982,0.1158
M1_0547,联,0.2937,0.121
M1_0548,除,0.2065,0.0991
M1_0549,碎,0.853,0.1024
M1_0550,周湖,0.1053,0.0847
M1_0551,新,0.9414,0.0944
M1_0552,生语,0.6147,0.0861
M1_0553,燃,0.4271,0.1044
M1_0554,以,0.2953,0.0996
M1_0555,共,0.3576,0.0924
M1_0556,旱,0.3559,0.0825
M1_0557,皇,0.1547,0.0931
M1_0558,共,0.4446,0.0833
M1_0559,您,0.1428,0.1061
M1_0560,以,0.1341,0.0876
M1_0561,,0.0,0.1044
M1_0562,发,0.1407,0.0842
M1_0563,本,0.5196,0.1188
M1_0564,傅,0.7694,0.0915
M1_0565,,0.0,0.1052
M1_0566,风,0.2314,0.1133
M1_0567,批,0.9709,0.0945
M1_0568,这,0.0696,0.0898
M1_0569,,0.0,0.1087
M1_0570,中市,0.6952,0.0925
M1_0571,谷,0.196,0.1063
M1_0572,你,0.2349,0.0957
M1_0573,罗,0.1806,0.0932
M1_0574,浪,0.5613,0.1033
M1_0575,天,0.5836,0.1163
M1_0576,秋,0.8035,0.1101
M1_0577,辰,0.4359,0.1041
M1_0578,,0.0,0.1109
M1_0579,法夫,0.2959,0.0935
M1_0580,事,0.8772,0.1074
M1_0581,,0.0,0.1018
M1_0582,特,0.8486,0.1018
M1_0583,浪,0.9415,0.1066
M1_0584,化得,0.404,0.1304
M1_0585,固,0.465,0.1113
M1_0586,建,0.1921,0.1014
M1_0587,库,0.5986,0.1026
M1_0588,匹,0.2415,0.1082
M1_0589,楼,0.9835,0.1194
M1_0590,等,0.0521,0.0948
M1_0591,庄,0.5883,0.0877
M1_0592,,0.0,0.1021
M1_0593,公公商,0.3915,0.0935
M1_0594,,0.0,0.102
M1_0595,餘,0.3937,0.0901
M1_0596,吏,0.2227,0.1137
M1_0597,事,0.2975,0.1119
M1_0598,,0.0,0.0881
M1_0599,\,0.5279,0.0991
