sample_id,pred,score,sec
M2_0080,福,,2.7
M2_0081,法 坊,,3.1
M2_0082,等,,2.9
M2_0083,姦,,2.8
M2_0084,因 心,,2.7
M2_0085,福,,2.7
M2_0086,才,,2.7
M2_0087,公,,2.7
M2_0088,寸 不,,2.9
M2_0089,万,,2.7
M2_0090,己 廿,,2.9
M2_0091,竹話,,2.7
M2_0092,齒,,2.9
M2_0093,勾 27,,2.8
M2_0094,至,,2.6
M2_0095,N 妃,,2.8
M2_0096,首,,2.7
M2_0097,寺,,2.7
M2_0098,喏,,2.8
M2_0099,寄,,3.0
M2_0100,共,,2.7
M2_0101,知,,2.7
M2_0102,认真,,2.7
M2_0103,堪,,2.7
M2_0104,苟,,2.7
M2_0105,書,,2.7
M2_0106,祝,,2.7
M2_0107,大 酒,,2.8
M2_0108,柒一,,3.1
M2_0109,美,,2.7
M2_0110,在,,2.6
M2_0111,富,,2.7
M2_0112,庵,,2.6
M2_0113,十 結,,2.7
M2_0114,王,,2.6
M2_0115,焉,,2.7
M2_0116,な人,,2.7
M2_0117,岸,,2.7
M2_0118,色,,2.7
M2_0119,李,,2.7
M2_0120,翁,,2.8
M2_0121,怒,,2.7
M2_0122,冠,,3.0
M2_0123,祀,,2.7
M2_0124,四,,2.7
M2_0125,何師,,2.8
M2_0126,的 否,,2.8
M2_0127,君,,2.7
M2_0128,共,,2.6
M2_0129,慢,,2.7
M2_0130,批,,2.7
M2_0131,儀,,2.8
M2_0132,取,,2.8
M2_0133,燻,,2.9
M2_0134,首此,,2.8
M2_0135,十者,,2.8
M2_0136,靑,,2.8
M2_0137,句,,2.7
M2_0138,百叶 114,,2.9
M2_0139,密,,2.7
M2_0140,却,,2.9
M2_0141,取,,2.8
M2_0142,寺,,2.7
M2_0143,教,,2.7
M2_0144,到,,3.0
M2_0145,也司,,2.7
M2_0146,悲 而,,2.8
M2_0147,斎,,2.9
M2_0148,心 庇,,3.0
M2_0149,南 奴,,2.8
M2_0150,才將,,2.7
M2_0151,0.3,,2.9
M2_0152,刘 李,,3.1
M2_0153,西江,,2.9
M2_0154,也,,2.7
M2_0155,安,,2.7
M2_0156,瑟,,2.7
M2_0157,等若,,2.7
M2_0158,左 土,,2.8
M2_0159,寺,,2.7
M2_0160,九,,2.7
M2_0161,52 我,,2.8
M2_0162,陶诺,,2.7
M2_0163,公认,,3.0
M2_0164,牛,,2.6
M2_0165,メス メス,,3.1
M2_0166,准,,3.0
M2_0167,体,,2.7
M2_0168,5,,2.9
M2_0169,杂,,2.9
M2_0170,是,,2.7
M2_0171,李,,2.9
M2_0172,好,,2.7
M2_0173,〜〜,,2.9
M2_0174,寿山,,3.0
M2_0175,誘,,2.8
M2_0176,2021,,2.9
M2_0177,怎,,2.7
M2_0178,啟,,2.8
M2_0179,1 婚,,2.8
M2_0180,左涇,,2.8
M2_0181,吊 此,,2.8
M2_0182,土 人,,2.8
M2_0183,西山,,2.9
M2_0184,南,,2.6
M2_0185,余味,,2.7
M2_0186,屯,,2.7
M2_0187,休死,,2.7
M2_0188,蔭,,2.7
M2_0189,大寺,,2.7
M2_0190,莳,,2.8
M2_0191,正,,3.0
M2_0192,艾 奈,,2.8
M2_0193,生一,,2.9
M2_0194,左,,2.7
M2_0195,馬 七,,2.7
M2_0196,厚 四,,2.8
M2_0197,仁 仁,,2.8
M2_0198,閻,,2.9
M2_0199,無,,2.8
M2_0200,忌 否,,2.7
M2_0201,代祠,,2.8
M2_0202,享,,2.7
M2_0203,筆,,2.8
M2_0204,命,,2.9
M2_0205,褉,,2.8
M2_0206,八 行,,2.8
M2_0207,竹 浞,,2.9
M2_0208,\(22\),,2.8
M2_0209,舞,,2.7
M2_0210,先生,,3.0
M2_0211,20,,2.8
M2_0212,四斗,,2.8
M2_0213,皇,,2.7
M2_0214,到 至 王,,2.9
M2_0215,街,,2.7
M2_0216,初,,2.8
M2_0217,\(12\frac{1}{2}\times2\),,3.3
M2_0218,連 \(a \times\),,3.2
M2_0219,帝,,2.8
M2_0220,术 砌,,2.8
M2_0221,权,,2.9
M2_0222,行,,3.1
M2_0223,2 写,,2.8
M2_0224,代 2,,3.1
M2_0225,秕 檮,,3.0
M2_0226,占,,3.0
M2_0227,小 茥,,2.9
M2_0228,大 本,,2.9
M2_0229,王,,2.9
M2_0230,左 忘,,2.8
M2_0231,功 基,,2.7
M2_0232,寺,,2.7
M2_0233,船,,2.8
M2_0234,人往,,2.8
M2_0235,笈,,2.8
M2_0236,迥,,2.9
M2_0237,篇,,2.8
M2_0238,王 忝,,3.0
M2_0239,高,,2.8
M2_0240,\(2x\),,2.9
M2_0241,曰良,,2.8
M2_0242,庄,,2.8
M2_0243,十 虧,,2.9
M2_0244,到,,2.7
M2_0245,135,,2.8
M2_0246,主 丰,,2.8
M2_0247,笺,,2.9
M2_0248,丹 图,,3.0
M2_0249,王 石,,2.8
M2_0250,鸠,,2.9
M2_0251,世閤,,2.9
M2_0252,念,,2.8
M2_0253,40,,3.0
M2_0254,高,,3.1
M2_0255,圣,,3.0
M2_0256,故,,2.8
M2_0257,部,,3.0
M2_0258,潛 8,,3.0
M2_0259,寺,,2.8
M2_0260,公 馬,,2.9
M2_0261,寻,,2.8
M2_0262,△ 也,,2.9
M2_0263,24 九,,3.0
M2_0264,羽 百 手,,3.1
M2_0265,包,,2.7
M2_0266,皇,,3.0
M2_0267,95 李,,3.1
M2_0268,化 导,,2.9
M2_0269,昌,,3.0
M2_0270,命,,3.1
M2_0271,祐,,2.9
M2_0272,飢狗,,3.0
M2_0273,以 彎,,3.0
M2_0274,氣,,2.9
M2_0275,公 故,,2.9
M2_0276,李,,2.9
M2_0277,人浪,,2.9
M2_0278,うふ,,3.0
M2_0279,竿 用,,2.9
M2_0280,炁,,2.9
M2_0281,街,,2.7
M2_0282,因,,2.8
M2_0283,恁,,2.9
M2_0284,競,,3.1
M2_0285,氏 \(c_{1}\),,3.4
M2_0286,3,,2.7
M2_0287,奔,,2.9
M2_0288,7. A un,,3.6
M2_0289,王 尒,,2.9
M2_0290,虧 L,,3.1
M2_0291,海 陆,,2.8
M2_0292,停,,2.7
M2_0293,竺 屯,,2.8
M2_0294,舒,,2.7
M2_0295,喬,,2.8
M2_0296,牛 过,,2.8
M2_0297,寻,,2.7
M2_0298,坎 金,,2.8
M2_0299,切 旱,,2.8
M2_0300,41,,2.8
M2_0301,在,,2.9
M2_0302,庄,,2.7
M2_0303,帝,,2.6
M2_0304,功,,2.7
M2_0305,行,,2.7
M2_0306,九 等,,3.0
M2_0307,志思,,2.7
M2_0308,函,,2.8
M2_0309,土 而,,3.0
M2_0310,公 生,,2.8
M2_0311,志,,2.7
M2_0312,4,,2.7
M2_0313,御土,,2.7
M2_0314,朗,,2.8
M2_0315,年,,2.7
M2_0316,艺、,,2.8
M2_0317,乌,,2.7
M2_0318,複,,2.8
M2_0319,勾 欠,,2.8
M2_0320,荣,,2.7
M2_0321,浮,,3.0
M2_0322,2 E,,2.8
M2_0323,西南,,2.9
M2_0324,宗朱,,2.7
M2_0325,5,,2.9
M2_0326,卦,,2.7
M2_0327,何,,3.0
M2_0328,导,,2.6
M2_0329,其,,2.7
M2_0330,庄,,2.7
M2_0331,熔,,2.7
M2_0332,入 过,,2.8
M2_0333,也,,2.9
M2_0334,乙 限,,2.8
M2_0335,库,,2.7
M2_0336,羽 ↔,,2.9
M2_0337,筰,,2.8
M2_0338,支 共,,2.9
M2_0339,句 略一,,2.8
M2_0340,迺,,2.8
M2_0341,也,,2.9
M2_0342,通,,2.8
M2_0343,寻,,2.7
M2_0344,吉,,2.9
M2_0345,6,,2.7
M2_0346,宸,,2.6
M2_0347,寿,,2.7
M2_0348,高,,2.9
M2_0349,尤 僊,,2.8
M2_0350,案,,2.7
M2_0351,2,,2.7
M2_0352,可 动,,3.0
M2_0353,\(x_{2}\),,3.0
M2_0354,廵 德,,2.8
M2_0355,及 法,,2.8
M2_0356,1回,,2.9
M2_0357,车,,2.7
M2_0358,曰 动,,2.8
M2_0359,古 矿,,2.9
M2_0360,迁,,2.7
M2_0361,特,,2.7
M2_0362,至 王,,2.8
M2_0363,嗣,,2.7
M2_0364,云 云 云,,2.9
M2_0365,社,,2.7
M2_0366,ゴ の,,2.9
M2_0367,制 皇,,3.0
M2_0368,7 舟,,2.7
M2_0369,尊,,2.7
M2_0370,笏,,2.8
M2_0371,辰,,2.7
M2_0372,姜,,2.7
M2_0373,父 廚,,2.9
M2_0374,固,,2.9
M2_0375,寻,,2.7
M2_0376,迎,,2.7
M2_0377,初,,2.9
M2_0378,雲,,2.9
M2_0379,六 笑,,2.8
M2_0380,刈 来,,2.9
M2_0381,过 有,,2.8
M2_0382,大 搭,,2.8
M2_0383,尊,,2.7
M2_0384,妆,,2.7
M2_0385,茂,,2.7
M2_0386,なら,,2.8
M2_0387,等,,2.8
M2_0388,若,,2.7
M2_0389,效,,2.7
M2_0390,筦,,3.0
M2_0391,第一课,,3.0
M2_0392,初,,2.7
M2_0393,同,,2.8
M2_0394,燈,,2.8
M2_0395,初,,2.7
M2_0396,5,,2.7
M2_0397,皇,,2.7
M2_0398,第1,,2.7
M2_0399,歪,,2.8
M2_0400,众,,2.9
M2_0401,吴,,2.6
M2_0402,畀,,3.0
M2_0403,吕沾,,2.7
M2_0404,忌,,2.7
M2_0405,李 同,,2.7
M2_0406,王 15,,3.0
M2_0407,后,,2.7
M2_0408,勾,,2.7
M2_0409,下 冬,,2.8
M2_0410,詐 的,,3.0
M2_0411,竹 行,,2.7
M2_0412,沈 众,,2.7
M2_0413,茂,,2.7
M2_0414,里 伯,,2.9
M2_0415,談 专,,3.1
M2_0416,与,,2.7
M2_0417,连,,2.7
M2_0418,生 る,,3.0
M2_0419,钢,,2.7
M2_0420,大荒,,2.8
M2_0421,洁,,2.6
M2_0422,奎,,2.7
M2_0423,矣 打,,2.9
M2_0424,才 起,,3.0
M2_0425,要,,2.9
M2_0426,礼 厚,,3.0
M2_0427,准,,2.6
M2_0428,辉 右,,2.9
M2_0429,怎,,2.8
M2_0430,朱,,2.6
M2_0431,烧 田,,2.7
M2_0432,答 曰,,2.8
M2_0433,仅 四,,2.8
M2_0434,四逆,,2.7
M2_0435,徐,,2.7
M2_0436,主 天,,2.8
M2_0437,她,,2.7
M2_0438,台王,,2.8
M2_0439,年,,2.7
M2_0440,龟,,2.7
M2_0441,等,,2.9
M2_0442,捺,,2.8
M2_0443,印 活,,2.9
M2_0444,笈,,2.8
M2_0445,烧,,2.9
M2_0446,曰,,2.7
M2_0447,扵,,2.8
M2_0448,抱,,2.7
M2_0449,旱,,2.6
M2_0450,一 人,,2.8
M2_0451,尽,,2.8
M2_0452,接,,2.7
M2_0453,今,,2.8
M2_0454,連,,2.7
M2_0455,不 共,,2.7
M2_0456,华 人,,2.8
M2_0457,刻,,2.7
M2_0458,迴 上,,2.9
M2_0459,欵,,2.8
M2_0460,商,,2.9
M2_0461,一 每,,2.8
M2_0462,行,,2.6
M2_0463,艾,,2.8
M2_0464,要,,2.7
M2_0465,王,,2.8
M2_0466,儆 庶,,3.1
M2_0467,全 身,,2.9
M2_0468,も な,,2.8
M2_0469,体,,2.9
M2_0470,子等,,3.2
M2_0471,世後,,2.8
M2_0472,忌,,2.8
M2_0473,王布,,2.7
M2_0474,城 筑,,2.8
M2_0475,导,,2.9
M2_0476,食,,2.8
M2_0477,五,,2.9
M2_0478,万,,2.7
M2_0479,连,,2.7
M2_0480,个,,2.7
M2_0481,祭,,2.7
M2_0482,計,,2.7
M2_0483,子太,,2.7
M2_0484,趍,,2.8
M2_0485,下寺,,2.7
M2_0486,生 時,,2.8
M2_0487,旱,,2.7
M2_0488,身等 终,,2.8
M2_0489,\(L^{2}\)  \(\langle\lambda\rangle\),,3.5
M2_0490,妻 女,,2.9
M2_0491,公 至,,2.7
M2_0492,\(x\frac{1}{40}\),,3.4
M2_0493,矣,,2.7
M2_0494,亚,,2.7
M2_0495,亮,,2.8
M2_0496,商,,2.9
M2_0497,2 否,,2.9
M2_0498,出 跃,,2.8
M2_0499,禪,,2.8
M2_0500,不第,,2.7
M2_0501,！,,2.8
M2_0502,四 面,,2.8
M2_0503,等,,2.7
M2_0504,惟 K,,2.8
M2_0505,沟,,2.9
M2_0506,笤,,2.8
M2_0507,寸 勾,,3.0
M2_0508,判淮,,2.7
M2_0509,祆 玉山,,3.1
M2_0510,地蚤,,3.1
M2_0511,等,,2.9
M2_0512,行る,,3.0
M2_0513,上 刻,,2.8
M2_0514,人果,,2.8
M2_0515,合 与,,2.9
M2_0516,令,,2.7
M2_0517,嘉,,2.8
M2_0518,笏,,2.8
M2_0519,助,,2.7
M2_0520,竹 陈,,2.9
M2_0521,烧,,2.7
M2_0522,竹,,2.8
M2_0523,遇,,2.7
M2_0524,恵淒,,2.9
M2_0525,凌,,2.9
M2_0526,停,,2.9
M2_0527,得 七,,2.8
M2_0528,9 王,,2.8
M2_0529,寿,,2.7
M2_0530,! 共,,2.7
M2_0531,笆,,3.1
M2_0532,固,,2.8
M2_0533,時 谷,,2.8
M2_0534,竹 人,,2.8
M2_0535,17,,2.9
M2_0536,活,,2.7
M2_0537,絲,,3.0
M2_0538,仪,,2.9
M2_0539,\(L_{5}\),,3.0
M2_0540,哭,,2.7
M2_0541,尔与,,2.9
M2_0542,笏,,2.7
M2_0543,袱,,2.8
M2_0544,土 示,,3.0
M2_0545,含,,2.7
M2_0546,吳,,2.9
M2_0547,她,,2.7
M2_0548,毛瑟,,2.8
M2_0549,以 马,,2.8
M2_0550,△,,2.9
M2_0551,要,,2.6
M2_0552,寸 く,,2.9
M2_0553,妙手回春,,2.8
M2_0554,な,,2.7
M2_0555,序,,2.7
M2_0556,馀,,2.8
M2_0557,奎,,2.7
M2_0558,二 右,,2.8
M2_0559,姑,,2.9
M2_0560,久,,2.8
M2_0561,节,,2.9
M2_0562,與,,2.6
M2_0563,1L,,3.0
M2_0564,座,,2.7
M2_0565,息,,2.6
M2_0566,思,,3.0
M2_0567,八 御,,2.8
M2_0568,四 3,,3.0
M2_0569,姓 何,,3.0
M2_0570,乔,,2.7
M2_0571,幻 加,,2.9
M2_0572,南,,2.9
M2_0573,王 秘,,2.9
M2_0574,李,,2.7
M2_0575,～,,2.6
M2_0576,北师,,2.9
M2_0577,贱 一,,2.8
M2_0578,王 油,,3.0
M2_0579,生图,,2.7
M2_0580,甲,,3.0
M2_0581,衛,,2.7
M2_0582,k7 的,,3.0
M2_0583,地 尽,,2.8
M2_0584,早,,2.7
M2_0585,一星！,,2.9
M2_0586,效 伍,,2.8
M2_0587,配,,2.8
M2_0588,笈,,2.7
M2_0589,小 近,,2.8
M2_0590,用,,2.7
M2_0591,席る,,2.8
M2_0592,炤 人,,3.0
M2_0593,斗 游,,3.0
M2_0594,轻,,2.8
M2_0595,唐,,3.0
M2_0596,ざい 偉,,3.2
M2_0597,子,,2.7
M2_0598,别,,2.7
M2_0599,八 漫,,2.8
