sample_id,pred,score,sec
M1_0092,五,0.0691,0.1281
M1_0093,之,0.99,0.1273
M1_0094,博,0.05,0.1102
M1_0095,初,0.801,0.11
M1_0096,双,0.2219,0.0954
M1_0097,的,0.0758,0.0957
M1_0098,福,0.2472,0.1117
M1_0099,特,0.9844,0.1121
M1_0100,得,0.168,0.0938
M1_0101,坚,0.055,0.1142
M1_0102,有,0.1091,0.1379
M1_0103,憾,0.2372,0.1582
M1_0104,虎,0.1589,0.0782
M1_0105,工,0.1813,0.0846
M1_0106,,0.0,0.0834
M1_0107,共,0.1839,0.1194
M1_0108,渴,0.0947,0.1143
M1_0109,王,0.0601,0.1522
M1_0110,他主,0.4831,0.1271
M1_0111,太爵,0.25,0.0863
M1_0112,确,0.2087,0.1207
M1_0113,魂,0.1698,0.0908
M1_0114,,0.0,0.1013
M1_0115,常,0.1084,0.0945
M1_0116,朱,0.6598,0.0834
M1_0117,役,0.5205,0.0813
M1_0118,后,0.3938,0.1024
M1_0119,油,0.1176,0.0964
M1_0120,華,0.2061,0.1067
M1_0121,陈院,0.1112,0.0947
M1_0122,时代,0.5992,0.0687
M1_0123,之,0.1113,0.1004
M1_0124,寸,0.3794,0.1018
M1_0125,中,0.9148,0.158
M1_0126,心瑟,0.2646,0.1
M1_0127,因,0.6591,0.093
M1_0128,李,0.4014,0.1096
M1_0129,金,0.0696,0.1348
M1_0130,重,0.9864,0.1438
M1_0131,旅,0.2394,0.1129
M1_0132,在生,0.374,0.1599
M1_0133,望,0.1743,0.1501
M1_0134,徐,0.11,0.1001
M1_0135,青,0.2473,0.0772
M1_0136,9,0.2476,0.0881
M1_0137,恩,0.9902,0.0859
M1_0138,子几,0.3743,0.0772
M1_0139,特去,0.6188,0.0838
M1_0140,,0.0,0.1498
M1_0141,破,0.0453,0.1279
M1_0142,有,0.0205,0.1476
M1_0143,是,0.2105,0.0717
M1_0144,来,0.2039,0.1044
M1_0145,連,0.753,0.0688
M1_0146,下,0.2296,0.084
M1_0147,品,0.1195,0.0749
M1_0148,五,0.2348,0.0807
M1_0149,語,0.8939,0.0862
M1_0150,道,0.122,0.0738
M1_0151,未,0.1943,0.1091
M1_0152,,0.0,0.1058
M1_0153,發,0.1027,0.1074
M1_0154,束,0.2067,0.1096
M1_0155,子,0.3845,0.0762
M1_0156,女,0.6979,0.0774
M1_0157,公,0.1091,0.0754
M1_0158,荣,0.2282,0.0822
M1_0159,等,0.0382,0.0691
M1_0160,色,0.5427,0.0835
M1_0161,年,0.9361,0.0894
M1_0162,特,0.9913,0.0708
M1_0163,時子,0.2703,0.1078
M1_0164,芝,0.3731,0.0796
M1_0165,浪,0.2714,0.0967
M1_0166,麻,0.9954,0.0999
M1_0167,都,0.2549,0.2943
M1_0168,牧,0.0369,0.1548
M1_0169,星,0.9976,0.0864
M1_0170,票,0.7075,0.1261
M1_0171,中,0.3167,0.0853
M1_0172,风,0.0474,0.0915
M1_0173,起,0.0711,0.0789
M1_0174,\a,0.2746,0.0878
M1_0175,,0.0,0.0809
M1_0176,体,0.734,0.0802
M1_0177,自,0.8587,0.0729
M1_0178,元,0.8704,0.0858
M1_0179,$\fra{}{2}$,0.713,0.0905
M1_0180,母,0.2532,0.0682
M1_0181,迈,0.606,0.0858
M1_0182,新,0.069,0.0706
M1_0183,\a},0.6772,0.0829
M1_0184,F,0.0851,0.0718
M1_0185,条,0.2754,0.0828
M1_0186,也,0.1393,0.0626
M1_0187,,0.0,0.0774
M1_0188,北,0.0376,0.0624
M1_0189,守,0.4202,0.0824
M1_0190,福,0.0728,0.072
M1_0191,地鉴,0.1562,0.0869
M1_0192,时老,0.3951,0.0715
M1_0193,诸,0.8382,0.0869
M1_0194,軍,0.7046,0.074
M1_0195,歇,0.8263,0.0969
M1_0196,朱,0.2465,0.0735
M1_0197,宰,0.5761,0.0965
M1_0198,命,0.8896,0.0912
M1_0199,欺,0.3325,0.1045
M1_0200,碎,0.6898,0.0872
M1_0201,連,0.3841,0.072
M1_0202,,0.0,0.0805
M1_0203,器,0.31,0.0619
M1_0204,玉,0.1831,0.0934
M1_0205,2,0.0539,0.0896
M1_0206,意,0.9587,0.0786
M1_0207,藻,0.2219,0.0957
M1_0208,谷,0.3875,0.0981
M1_0209,,0.0,0.1008
M1_0210,朱,0.7931,0.1155
M1_0211,同恩,0.3279,0.1714
M1_0212,印重,0.9485,0.0835
M1_0213,慈,0.1343,0.099
M1_0214,翁,0.7493,0.0724
M1_0215,驭,0.3254,0.0886
M1_0216,生,0.7529,0.0863
M1_0217,香,0.4287,0.0974
M1_0218,庄,0.9096,0.0841
M1_0219,巨宜,0.322,0.1122
M1_0220,尼,0.8449,0.0891
M1_0221,重,0.7197,0.0653
M1_0222,事,0.8833,0.093
M1_0223,导,0.3752,0.1851
M1_0224,重,0.9151,0.1047
M1_0225,特,0.974,0.0739
M1_0226,運,0.1091,0.087
M1_0227,市密,0.6452,0.093
M1_0228,大祥,0.4661,0.0709
M1_0229,李,0.5537,0.0791
M1_0230,\ra},0.5374,0.0786
M1_0231,\,0.3482,0.0941
M1_0232,生,0.0751,0.0807
M1_0233,牧,0.1717,0.083
M1_0234,,0.0,0.0707
M1_0235,蓮,0.116,0.1006
M1_0236,麻,0.3497,0.1059
M1_0237,良,0.0913,0.0876
M1_0238,也,0.0971,0.0823
M1_0239,課,0.6174,0.0916
M1_0240,故,0.2508,0.0858
M1_0241,音,0.4525,0.0704
M1_0242,生,0.5701,0.0866
M1_0243,组,0.5401,0.08
M1_0244,德,0.8443,0.0887
M1_0245,外,0.2332,0.0819
M1_0246,主,0.6309,0.079
M1_0247,我,0.3298,0.075
M1_0248,天,0.6621,0.0839
M1_0249,色,0.9421,0.0858
M1_0250,全,0.2561,0.0815
M1_0251,,0.0,0.0858
M1_0252,要,0.2555,0.0999
M1_0253,自,0.9593,0.0617
M1_0254,未,0.4352,0.0822
M1_0255,签,0.184,0.0725
M1_0256,原,0.0722,0.0794
M1_0257,十,0.4167,0.0807
M1_0258,徐,0.2663,0.1384
M1_0259,阿,0.5664,0.0881
M1_0260,,0.0,0.0802
M1_0261,浪,0.8259,0.1213
M1_0262,心主,0.5737,0.0891
M1_0263,共,0.1497,0.0904
M1_0264,其a,0.4506,0.0838
M1_0265,体,0.1657,0.1037
M1_0266,末,0.8058,0.0785
M1_0267,李,0.5773,0.0871
M1_0268,生,0.9936,0.0838
M1_0269,巴,0.5468,0.0938
M1_0270,,0.0,0.0815
M1_0271,烧,0.3776,0.1064
M1_0272,海,0.176,0.1197
M1_0273,特寻,0.3111,0.11
M1_0274,连,0.1752,0.1088
M1_0275,朱,0.8897,0.0993
M1_0276,礼,0.8608,0.0928
M1_0277,朱,0.7455,0.1016
M1_0278,王德,0.7123,0.0903
M1_0279,不德,0.5751,0.0969
M1_0280,肯金,0.5135,0.081
M1_0281,自,0.2876,0.1069
M1_0282,淘,0.5202,0.1062
M1_0283,蜂,0.7814,0.1059
M1_0284,施,0.5361,0.0978
M1_0285,開,0.1505,0.1002
M1_0286,通,0.266,0.1083
M1_0287,于音,0.5504,0.0991
M1_0288,情,0.3529,0.108
M1_0289,庄,0.11,0.097
M1_0290,多,0.2827,0.0932
M1_0291,主,0.0809,0.1058
M1_0292,是,0.0631,0.0963
M1_0293,化麻,0.6868,0.0871
M1_0294,牛,0.2352,0.0967
M1_0295,也,0.2811,0.1151
M1_0296,朱,0.705,0.094
M1_0297,年,0.9964,0.0948
M1_0298,末,0.9246,0.1097
M1_0299,罢,0.5252,0.0987
M1_0300,A,0.0591,0.1072
M1_0301,時,0.126,0.0926
M1_0302,愿,0.4705,0.0842
M1_0303,等,0.3592,0.0904
M1_0304,金,0.6076,0.1008
M1_0305,来,0.4861,0.1032
M1_0306,您,0.3025,0.0826
M1_0307,自,0.1585,0.096
M1_0308,,0.0,0.1015
M1_0309,茶,0.7411,0.0989
M1_0310,的,0.0551,0.0768
M1_0311,放内,0.2967,0.0909
M1_0312,肉重,0.5394,0.1088
M1_0313,每,0.3223,0.1006
M1_0314,浪,0.7268,0.1101
M1_0315,用本,0.3521,0.0928
M1_0316,几,0.6522,0.0875
M1_0317,礼,0.6154,0.0904
M1_0318,忌声,0.1311,0.0957
M1_0319,涂,0.9558,0.0911
M1_0320,福,0.9787,0.0787
M1_0321,磊,0.1951,0.098
M1_0322,麻,0.6514,0.0747
M1_0323,味,0.0703,0.0814
M1_0324,生吉,0.1781,0.0776
M1_0325,主奇,0.1867,0.0874
M1_0326,3,0.1699,0.0853
M1_0327,称,0.9661,0.0884
M1_0328,字,0.6763,0.0828
M1_0329,1,0.0586,0.1101
M1_0330,学,0.0337,0.1118
M1_0331,安,0.9901,0.1228
M1_0332,庄,0.8632,0.1177
M1_0333,技,0.2894,0.103
M1_0334,衣,0.9863,0.0955
M1_0335,座,0.9066,0.1129
M1_0336,主,0.3771,0.1339
M1_0337,别,0.9633,0.1025
M1_0338,於,0.3072,0.09
M1_0339,寻,0.519,0.11
M1_0340,干意,0.5153,0.1068
M1_0341,奔,0.1235,0.1007
M1_0342,学立,0.6623,0.1207
M1_0343,物,0.9596,0.0936
M1_0344,仰,0.1765,0.1185
M1_0345,参,0.1095,0.1073
M1_0346,王老,0.3101,0.0968
M1_0347,女,0.6489,0.1044
M1_0348,重,0.0915,0.0886
M1_0349,寻,0.3578,0.1005
M1_0350,之运,0.5907,0.0873
M1_0351,限恩,0.212,0.1038
M1_0352,蜂,0.2799,0.0977
M1_0353,連,0.8373,0.1067
M1_0354,X2,0.4386,0.1056
M1_0355,欲等,0.2055,0.1261
M1_0356,恩,0.1538,0.1228
M1_0357,内,0.4397,0.1981
M1_0358,臻,0.4011,0.1642
M1_0359,梦,0.7789,0.1551
M1_0360,察,0.9039,0.1537
M1_0361,碎,0.7431,0.1082
M1_0362,除,0.3391,0.088
M1_0363,朱,0.5966,0.0887
M1_0364,2,0.1097,0.1123
M1_0365,,0.0,0.0808
M1_0366,\,0.2436,0.0916
M1_0367,重,0.9933,0.0859
M1_0368,的庸,0.4184,0.0927
M1_0369,每,0.4299,0.0834
M1_0370,特,0.586,0.0868
M1_0371,稽,0.2278,0.0754
M1_0372,学,0.2472,0.0974
M1_0373,華,0.443,0.0633
M1_0374,花茶,0.3309,0.0989
M1_0375,兄,0.3952,0.1179
M1_0376,左,0.8045,0.0746
M1_0377,朱,0.9611,0.082
M1_0378,秋,0.4229,0.072
M1_0379,意,0.7619,0.0918
M1_0380,同,0.222,0.0873
M1_0381,侧育,0.3215,0.0849
M1_0382,零,0.1435,0.0864
M1_0383,,0.0,0.0965
M1_0384,女,0.8266,0.0821
M1_0385,低事,0.6079,0.1194
M1_0386,事,0.5541,0.0693
M1_0387,一章,0.416,0.0655
M1_0388,五主,0.2417,0.0993
M1_0389,众,0.1545,0.0791
M1_0390,主,0.3624,0.1282
M1_0391,源,0.1489,0.0807
M1_0392,yesou@esmoey.,0.6004,0.1192
M1_0393,体,0.9902,0.0931
M1_0394,眉,0.52,0.0861
M1_0395,歌,0.3467,0.1078
M1_0396,连格,0.3307,0.0913
M1_0397,,0.0,0.0944
M1_0398,年,0.1681,0.1068
M1_0399,意,0.2903,0.0746
M1_0400,楼,0.9327,0.0906
M1_0401,天,0.5495,0.0873
M1_0402,極,0.9654,0.092
M1_0403,李,0.2492,0.095
M1_0404,答,0.338,0.0907
M1_0405,時,0.5778,0.1136
M1_0406,哭,0.2023,0.0978
M1_0407,呈,0.1741,0.0963
M1_0408,干,0.3752,0.1262
M1_0409,下底,0.4574,0.1294
M1_0410,寻,0.1133,0.0997
M1_0411,時,0.904,0.0982
M1_0412,奴,0.2663,0.078
M1_0413,地,0.9368,0.0915
M1_0414,分,0.0864,0.0831
M1_0415,之,0.8212,0.0769
M1_0416,旦,0.5546,0.0825
M1_0417,信,0.1683,0.0928
M1_0418,重,0.8864,0.089
M1_0419,地,0.5784,0.1046
M1_0420,孕纳,0.2686,0.1047
M1_0421,牛共,0.4366,0.0965
M1_0422,芒,0.5488,0.1354
M1_0423,麻,0.9914,0.1081
M1_0424,道,0.8779,0.0738
M1_0425,代,0.9873,0.0906
M1_0426,饰,0.2516,0.0866
M1_0427,礼,0.9608,0.0887
M1_0428,件,0.8738,0.0734
M1_0429,用助,0.2102,0.0971
M1_0430,必沃,0.3565,0.1151
M1_0431,今,0.1714,0.196
M1_0432,食,0.1476,0.1798
M1_0433,专a,0.4385,0.2157
M1_0434,年,0.9925,0.2281
M1_0435,包,0.3858,0.1957
M1_0436,保,0.9862,0.1472
M1_0437,号,0.4259,0.1953
M1_0438,学,0.229,0.154
M1_0439,直,0.3019,0.1543
M1_0440,因,0.4734,0.1491
M1_0441,举,0.3845,0.0999
M1_0442,心不,0.4241,0.1291
M1_0443,生,0.9977,0.1463
M1_0444,,0.0,0.1761
M1_0445,浪,0.7721,0.1701
M1_0446,矯,0.1789,0.1213
M1_0447,運,0.0804,0.093
M1_0448,碎,0.6487,0.1009
M1_0449,烏,0.4806,0.1279
M1_0450,发,0.1425,0.126
M1_0451,些,0.1342,0.1241
M1_0452,中,0.9926,0.1005
M1_0453,中,0.578,0.1153
M1_0454,连,0.4984,0.0938
M1_0455,明,0.9846,0.1108
M1_0456,特,0.8882,0.1321
M1_0457,没,0.4978,0.0919
M1_0458,城,0.5232,0.11
M1_0459,典時,0.4944,0.1104
M1_0460,边麻,0.4986,0.1238
M1_0461,支,0.9617,0.137
M1_0462,补资,0.281,0.1138
M1_0463,共,0.6016,0.1038
M1_0464,庄,0.5036,0.1308
M1_0465,人文,0.3004,0.1232
M1_0466,安,0.9652,0.1058
M1_0467,早,0.2453,0.1082
M1_0468,煤泉,0.3393,0.1136
M1_0469,奠,0.1249,0.0999
M1_0470,谷日,0.3784,0.1066
M1_0471,事,0.9967,0.117
M1_0472,,0.0,0.0989
M1_0473,5,0.1058,0.1371
M1_0474,热花,0.4721,0.1141
M1_0475,約,0.2974,0.0869
M1_0476,苑,0.8801,0.0992
M1_0477,灵,0.7169,0.1091
M1_0478,昆,0.949,0.0906
M1_0479,城,0.2072,0.1001
M1_0480,白色,0.4474,0.0989
M1_0481,悠,0.164,0.1032
M1_0482,战城,0.3308,0.0869
M1_0483,先,0.8227,0.1029
M1_0484,全,0.718,0.1116
M1_0485,体,0.9976,0.1005
M1_0486,应,0.2339,0.1174
M1_0487,派,0.2783,0.1001
M1_0488,朱,0.9171,0.0962
M1_0489,命,0.4803,0.123
M1_0490,麻脖,0.7928,0.1062
M1_0491,日体,0.6096,0.1086
M1_0492,,0.0,0.1056
M1_0493,",",0.9396,0.1086
M1_0494,争环,0.3373,0.1088
M1_0495,浪,0.6642,0.0906
M1_0496,時,0.9342,0.1075
M1_0497,茶,0.105,0.0889
M1_0498,庄,0.8703,0.1236
M1_0499,发,0.2966,0.0906
M1_0500,成麻,0.3231,0.107
M1_0501,神,0.9897,0.0959
M1_0502,老,0.3784,0.0957
M1_0503,腰,0.1487,0.1001
M1_0504,城,0.2167,0.0943
M1_0505,体,0.8815,0.1041
M1_0506,麻,0.981,0.0847
M1_0507,特,0.9982,0.106
M1_0508,年,0.8932,0.0996
M1_0509,種,0.513,0.103
M1_0510,特,0.6183,0.0947
M1_0511,坦,0.2464,0.1032
M1_0512,啊,0.1167,0.121
M1_0513,主,0.1758,0.1166
M1_0514,罪,0.1534,0.0981
M1_0515,故岛,0.2271,0.0835
M1_0516,油,0.3541,0.0934
M1_0517,瓜保,0.5946,0.0906
M1_0518,黄,0.094,0.1044
M1_0519,\fr,0.5562,0.0985
M1_0520,時,0.4491,0.0934
M1_0521,离,0.6426,0.101
M1_0522,巴,0.8185,0.0992
M1_0523,安,0.9665,0.1276
M1_0524,别,0.8627,0.136
M1_0525,地,0.1347,0.1125
M1_0526,天,0.1391,0.0855
M1_0527,的,0.0359,0.1033
M1_0528,意,0.1243,0.0924
M1_0529,增,0.2543,0.1097
M1_0530,仍,0.3398,0.087
M1_0531,直,0.3102,0.1118
M1_0532,品,0.3913,0.1078
M1_0533,西,0.1181,0.1057
M1_0534,因,0.4799,0.1286
M1_0535,此,0.8691,0.0869
M1_0536,上時,0.2476,0.0988
M1_0537,之之,0.5833,0.0946
M1_0538,宋日,0.276,0.0949
M1_0539,$\frac{}{}$,0.7157,0.0817
M1_0540,希,0.1027,0.0978
M1_0541,烧,0.5316,0.0967
M1_0542,特,0.7151,0.1184
M1_0543,夜,0.2074,0.0827
M1_0544,朱,0.8146,0.0691
M1_0545,琵,0.0334,0.0634
M1_0546,写時,0.6066,0.0909
M1_0547,时,0.4206,0.1353
M1_0548,除,0.7052,0.1111
M1_0549,碎,0.7938,0.0972
M1_0550,周海,0.2301,0.0837
M1_0551,新,0.9886,0.087
M1_0552,生体,0.6354,0.0991
M1_0553,燃璃,0.4134,0.1023
M1_0554,坦,0.4941,0.1117
M1_0555,共,0.4934,0.0876
M1_0556,旱,0.2418,0.0853
M1_0557,全,0.1776,0.0893
M1_0558,艾,0.3643,0.1013
M1_0559,您,0.6126,0.0959
M1_0560,些,0.6952,0.087
M1_0561,主,0.1706,0.1151
M1_0562,冷,0.882,0.0813
M1_0563,本,0.3428,0.1067
M1_0564,傅,0.9422,0.0903
M1_0565,B书,0.2098,0.1142
M1_0566,风,0.063,0.0788
M1_0567,批发,0.9102,0.1164
M1_0568,退,0.0923,0.0992
M1_0569,,0.0,0.0886
M1_0570,中市,0.4939,0.1325
M1_0571,各,0.6313,0.1198
M1_0572,停,0.1031,0.1261
M1_0573,理,0.1439,0.1005
M1_0574,浪,0.3814,0.0947
M1_0575,天,0.5796,0.0948
M1_0576,秋,0.9414,0.0883
M1_0577,年辰,0.5331,0.1067
M1_0578,人,0.1889,0.0797
M1_0579,法,0.936,0.1049
M1_0580,事,0.9755,0.1108
M1_0581,3,0.0625,0.0744
M1_0582,特,0.9882,0.168
M1_0583,浪,0.9754,0.1397
M1_0584,化倡,0.7554,0.0952
M1_0585,固,0.3564,0.1074
M1_0586,遣,0.4732,0.092
M1_0587,庫,0.49,0.0949
M1_0588,元,0.2115,0.1214
M1_0589,楼,0.9939,0.1202
M1_0590,事,0.5474,0.1224
M1_0591,庄,0.5044,0.1268
M1_0592,朱,0.8532,0.0863
M1_0593,公酒,0.1924,0.0782
M1_0594,a,0.5174,0.0904
M1_0595,餘,0.3073,0.0838
M1_0596,吏,0.3411,0.0835
M1_0597,事,0.9425,0.1024
M1_0598,,0.0,0.0965
M1_0599,\a,0.4492,0.1703
