sample_id,pred,score,sec
M1_0301,年,,2.7
M1_0302,德,,2.8
M1_0303,尊,,2.7
M1_0304,窓,,2.8
M1_0305,来,,2.7
M1_0306,僕,,2.9
M1_0307,固,,2.7
M1_0308,劲,,2.8
M1_0309,於,,2.7
M1_0310,苟,,2.7
M1_0311,效纳,,2.8
M1_0312,閲 李,,2.8
M1_0313,每,,2.7
M1_0314,浪,,2.7
M1_0315,用体,,2.8
M1_0316,几,,2.7
M1_0317,礼,,2.7
M1_0318,忽 由,,3.0
M1_0319,涂,,2.7
M1_0320,福,,3.0
M1_0321,\(5^{2}\)  \(\frac{5}{2}\),,3.5
M1_0322,炉库,,2.7
M1_0323,一 陆,,3.1
M1_0324,李,,2.6
M1_0325,木 咎,,3.1
M1_0326,行,,2.7
M1_0327,称,,2.7
M1_0328,守,,2.8
M1_0329,一 一 一,,2.9
M1_0330,德 士,,3.0
M1_0331,安,,2.7
M1_0332,八庄,,2.7
M1_0333,捎,,2.8
M1_0334,衣,,2.7
M1_0335,座,,2.7
M1_0336,主,,2.7
M1_0337,别,,2.7
M1_0338,於,,2.7
M1_0339,寻,,2.8
M1_0340,十 壹,,2.8
M1_0341,奔,,2.7
M1_0342,年云,,3.0
M1_0343,物,,2.7
M1_0344,印 土,,2.9
M1_0345,於,,2.7
M1_0346,王 乙,,2.8
M1_0347,女,,2.8
M1_0348,連,,2.7
M1_0349,导,,2.7
M1_0350,之,,2.6
M1_0351,頌 風,,3.1
M1_0352,絲,,2.8
M1_0353,連,,2.7
M1_0354,九,,2.7
M1_0355,忿等,,2.8
M1_0356,思 后,,2.7
M1_0357,内 本,,2.8
M1_0358,练,,2.8
M1_0359,楊の,,2.9
M1_0360,察,,2.7
M1_0361,碎,,2.7
M1_0362,涂体,,2.7
M1_0363,牛朱,,2.7
M1_0364,二 老,,2.8
M1_0365,示,,2.8
M1_0366,其 言,,2.8
M1_0367,奎,,2.7
M1_0368,宅 床,,2.9
M1_0369,每亦,,3.0
M1_0370,特 欠,,2.8
M1_0371,\(E_{0}\),,2.9
M1_0372,更,,2.8
M1_0373,葉 公,,2.7
M1_0374,七於,,2.8
M1_0375,九,,2.9
M1_0376,左曰,,2.7
M1_0377,朱,,2.7
M1_0378,炊,,2.8
M1_0379,意,,2.7
M1_0380,合 固,,3.4
M1_0381,例 奇,,5.6
M1_0382,塞,,5.4
M1_0383,却年,,4.7
M1_0384,文,,3.8
M1_0385,低事,,3.1
M1_0386,害,,2.8
M1_0387,壹,,2.8
M1_0388,李,,2.7
M1_0389,朱 也,,3.2
M1_0390,玉,,2.7
M1_0391,火源,,2.8
M1_0392,年,,2.5
M1_0393,体 不,,2.8
M1_0394,局,,3.0
M1_0395,欺,,2.7
M1_0396,连接,,2.9
M1_0397,个 焦,,2.8
M1_0398,库,,2.8
M1_0399,意,,2.7
M1_0400,棲,,2.8
M1_0401,天,,2.7
M1_0402,極,,2.7
M1_0403,一望,,3.0
M1_0404,等,,2.7
M1_0405,時,,2.9
M1_0406,认 笑,,2.9
M1_0407,攻至,,3.0
M1_0408,年,,2.7
M1_0409,王庶,,2.7
M1_0410,墨,,2.8
M1_0411,特,,2.7
M1_0412,奴,,2.8
M1_0413,地,,3.0
M1_0414,引,,2.7
M1_0415,之,,2.6
M1_0416,旦 酒,,2.8
M1_0417,信,,2.7
M1_0418,重,,3.0
M1_0419,想,,2.9
M1_0420,漆 咽,,3.0
M1_0421,伴共,,2.9
M1_0422,坐 17,,2.7
M1_0423,森,,2.8
M1_0424,通,,2.7
M1_0425,代 去,,2.7
M1_0426,饰,,2.8
M1_0427,礼,,2.8
M1_0428,伴,,2.6
M1_0429,毕 助,,3.0
M1_0430,必 法,,2.9
M1_0431,年,,3.0
M1_0432,爻,,2.9
M1_0433,\( \frac{1}{4} \),,3.3
M1_0434,年,,2.7
M1_0435,包,,3.0
M1_0436,保,,3.0
M1_0437,等此,,3.1
M1_0438,业焉,,3.1
M1_0439,\(1-x\)  \(2x\)  \(3x\),,3.7
M1_0440,内只,,3.0
M1_0441,奉,,2.9
M1_0442,不至,,2.9
M1_0443,生,,2.8
M1_0444,伈笀 出,,3.3
M1_0445,渡,,2.7
M1_0446,愆,,2.8
M1_0447,漣,,3.1
M1_0448,死!,,2.9
M1_0449,烏,,2.8
M1_0450,奴,,2.7
M1_0451,注,,2.7
M1_0452,中,,2.8
M1_0453,中,,2.8
M1_0454,扒 连,,3.1
M1_0455,明,,2.8
M1_0456,特,,2.7
M1_0457,设,,2.7
M1_0458,试,,2.9
M1_0459,共 時,,2.8
M1_0460,业 床,,2.8
M1_0461,支,,2.8
M1_0462,私谢,,2.8
M1_0463,共,,3.0
M1_0464,庄,,2.9
M1_0465,之,,2.6
M1_0466,安,,2.6
M1_0467,旱,,2.7
M1_0468,入見 来,,2.8
M1_0469,宴,,2.7
M1_0470,答曰,,2.7
M1_0471,事,,2.8
M1_0472,心 经,,2.8
M1_0473,乾 大,,2.7
M1_0474,感 教,,2.8
M1_0475,約,,2.7
M1_0476,苑,,2.9
M1_0477,灵,,2.7
M1_0478,昆,,2.9
M1_0479,坛,,2.9
M1_0480,匀,,2.9
M1_0481,敬告,,3.1
M1_0482,該地,,2.9
M1_0483,先,,2.7
M1_0484,合 年,,3.0
M1_0485,体,,2.7
M1_0486,庄,,2.7
M1_0487,一 汲,,2.8
M1_0488,朱,,2.7
M1_0489,竹 分,,2.8
M1_0490,欣 4李,,2.8
M1_0491,体,,2.7
M1_0492,1 澤,,3.0
M1_0493,・,,2.9
M1_0494,第 大,,3.0
M1_0495,寝,,2.8
M1_0496,特,,2.7
M1_0497,李,,2.9
M1_0498,座,,2.9
M1_0499,故,,3.0
M1_0500,应 庭,,2.8
M1_0501,神,,2.7
M1_0502,志,,2.7
M1_0503,男女 黑點,,3.1
M1_0504,大 如,,2.8
M1_0505,体,,2.9
M1_0506,一府,,2.6
M1_0507,牛寺,,2.8
M1_0508,十年,,2.8
M1_0509,百種,,2.8
M1_0510,特,,2.7
M1_0511,旭,,2.7
M1_0512,内 土,,3.0
M1_0513,黄,,2.7
M1_0514,罪,,2.6
M1_0515,戌 烏,,2.7
M1_0516,油,,2.6
M1_0517,坐保,,2.7
M1_0518,葱,,2.6
M1_0519,13,,2.9
M1_0520,時,,2.7
M1_0521,葛,,2.7
M1_0522,世 至,,2.9
M1_0523,安 2,,3.1
M1_0524,别,,2.7
M1_0525,2023,,3.0
M1_0526,天,,2.7
M1_0527,あ,,2.7
M1_0528,意,,2.7
M1_0529,塊 7,,2.9
M1_0530,仍,,2.7
M1_0531,\(\frac{6}{1}\),,3.2
M1_0532,芝 茹,,2.9
M1_0533,离 工,,2.9
M1_0534,固可,,2.9
M1_0535,于此,,2.7
M1_0536,特,,2.9
M1_0537,之,,2.7
M1_0538,筞曰,,2.9
M1_0539,\(1\frac{1}{4}\),,3.0
M1_0540,神,,2.6
M1_0541,凭,,2.7
M1_0542,特 节,,2.8
M1_0543,役,,2.6
M1_0544,朱,,2.7
M1_0545,詠 记,,2.9
M1_0546,自 诗,,2.7
M1_0547,時,,2.8
M1_0548,梁,,2.7
M1_0549,碎,,2.9
M1_0550,馬 滿,,2.9
M1_0551,断,,2.7
M1_0552,生,,2.6
M1_0553,犄 絺,,3.0
M1_0554,以地,,2.9
M1_0555,共,,2.9
M1_0556,旱 口,,2.9
M1_0557,竹,,2.8
M1_0558,共,,2.8
M1_0559,偬,,2.8
M1_0560,此,,2.8
M1_0561,うま,,3.3
M1_0562,冷,,2.8
M1_0563,庄,,2.8
M1_0564,傳,,2.9
M1_0565,15 書,,3.0
M1_0566,热,,2.9
M1_0567,批 n,,2.8
M1_0568,追 去,,2.8
M1_0569,鹽,,2.9
M1_0570,仲 右,,2.8
M1_0571,各,,2.7
M1_0572,行,,2.6
M1_0573,罗,,2.8
M1_0574,浪,,2.7
M1_0575,灵,,2.8
M1_0576,秋,,2.8
M1_0577,竹長,,3.0
M1_0578,22 2 2,,3.1
M1_0579,法,,2.8
M1_0580,事,,2.7
M1_0581,為,,2.7
M1_0582,特 让,,2.7
M1_0583,浪,,2.7
M1_0584,化 倡,,3.0
M1_0585,因,,2.7
M1_0586,遣,,2.7
M1_0587,南,,2.8
M1_0588,孔!,,2.8
M1_0589,樁,,3.1
M1_0590,事,,2.7
M1_0591,庄,,2.7
M1_0592,生,,2.7
M1_0593,认 孫,,3.0
M1_0594,十 10 1,,2.9
M1_0595,祭,,2.7
M1_0596,吏,,2.7
M1_0597,事,,2.9
M1_0598,'2,,2.9
M1_0599,旦,,2.7
