sample_id,pred,score,sec
M3_0271,,0.0,0.0828
M3_0272,明景,0.2984,0.084
M3_0273,导,0.4602,0.095
M3_0274,寻,0.7026,0.1059
M3_0275,拎,0.1634,0.1156
M3_0276,等,0.4692,0.1546
M3_0277,别,0.9196,0.0891
M3_0278,等,0.6066,0.095
M3_0279,是,0.2337,0.0918
M3_0280,导,0.1465,0.0754
M3_0281,寻,0.9258,0.0939
M3_0282,雨因,0.2426,0.0876
M3_0283,等,0.0934,0.0932
M3_0284,早,0.1144,0.1065
M3_0285,导,0.2381,0.1258
M3_0286,景,0.1601,0.1263
M3_0287,豆,0.4386,0.0979
M3_0288,\frac{}{}$,0.7015,0.1115
M3_0289,景,0.3469,0.1033
M3_0290,是,0.2242,0.1139
M3_0291,是,0.4365,0.1102
M3_0292,等,0.5604,0.1008
M3_0293,,0.0,0.0735
M3_0294,字,0.2231,0.0938
M3_0295,学,0.055,0.087
M3_0296,算,0.0982,0.0773
M3_0297,好早,0.2381,0.1024
M3_0298,等,0.7068,0.069
M3_0299,寻,0.6275,0.1074
