crop_file,nom_char,unicode,syllable,matched,tier,bbox,page,source
crops_cleaned/page_0012/col09_char008.png,丕,U+4E15,vậy,True,2,"[0, 925, 190, 1067]",page_0012,CacThanhTruyen2
crops_cleaned/page_0012/col09_char009.png,珞,U+73DE,vì,True,3,"[0, 1067, 190, 1187]",page_0012,CacThanhTruyen2
crops_cleaned/page_0012/col09_char010.png,珞,U+73DE,tao,True,3,"[0, 1187, 190, 1280]",page_0012,CacThanhTruyen2
crops_cleaned/page_0012/col09_char018.png,㝵,U+3775,Người,True,1,"[0, 2006, 190, 2129]",page_0012,CacThanhTruyen2
crops_cleaned/page_0012/col09_char021.png,浪,U+6D6A,rằng,True,1,"[0, 2352, 190, 2477]",page_0012,CacThanhTruyen2
crops_cleaned/page_0014/col01_char001.png,法,U+6CD5,phép,True,1,"[1596, 182, 1743, 324]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col01_char003.png,𫜵,U+2B735,làm,True,3,"[1596, 415, 1743, 512]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col01_char004.png,之,U+4E4B,gì,True,1,"[1596, 512, 1743, 649]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col01_char005.png,固,U+56FA,có,True,1,"[1596, 649, 1743, 727]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col01_char006.png,竻,U+7AFB,một,True,3,"[1596, 727, 1743, 860]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col01_char007.png,法,U+6CD5,phép,True,1,"[1596, 860, 1743, 967]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col01_char008.png,徳,U+5FB3,Đức,True,1,"[1596, 967, 1743, 1107]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col01_char009.png,主,U+4E3B,Chúa,True,1,"[1596, 1107, 1743, 1178]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col01_char011.png,㑏,U+344F,dựng,True,3,"[1596, 1301, 1743, 1404]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col01_char012.png,年,U+5E74,nên,True,1,"[1596, 1404, 1743, 1526]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col01_char015.png,其,U+5176,cùng,True,2,"[1596, 1737, 1743, 1839]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col01_char018.png,固,U+56FA,có,True,1,"[1596, 2057, 1743, 2194]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col01_char019.png,法,U+6CD5,phép,True,1,"[1596, 2194, 1743, 2278]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col01_char022.png,共,U+5171,cùng,True,1,"[1596, 2517, 1743, 2615]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col02_char002.png,麻,U+9EBB,mà,True,1,"[1383, 332, 1596, 458]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col02_char005.png,之,U+4E4B,gì,True,1,"[1383, 672, 1596, 762]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col02_char006.png,𪻟,U+2AEDF,vua,True,3,"[1383, 762, 1596, 920]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col02_char008.png,事,U+4E8B,sự,True,1,"[1383, 1021, 1596, 1128]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col02_char009.png,尼,U+5C3C,này,True,1,"[1383, 1128, 1596, 1237]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col02_char012.png,寺,U+5BFA,thì,True,1,"[1383, 1482, 1596, 1583]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col02_char013.png,極,U+6975,chẳng,True,3,"[1383, 1583, 1596, 1683]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col02_char015.png,賊,U+8CCA,giặc,True,1,"[1383, 1817, 1596, 1949]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col02_char016.png,其,U+5176,cùng,True,2,"[1383, 1949, 1596, 2045]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col02_char018.png,事,U+4E8B,sự,True,1,"[1383, 2150, 1596, 2275]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col02_char019.png,庫,U+5EAB,khó,True,1,"[1383, 2275, 1596, 2401]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col02_char020.png,女,U+5973,nữa,True,1,"[1383, 2401, 1596, 2486]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col02_char021.png,𪻟,U+2AEDF,Vua,True,3,"[1383, 2486, 1596, 2616]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col03_char002.png,椅,U+6905,ấy,True,3,"[1164, 449, 1383, 587]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col03_char006.png,旦,U+65E6,đến,True,1,"[1164, 889, 1383, 1035]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col03_char007.png,事,U+4E8B,sự,True,1,"[1164, 1035, 1383, 1133]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col03_char008.png,意,U+610F,ấy,True,1,"[1164, 1133, 1383, 1260]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col03_char009.png,爫,U+722B,làm,True,3,"[1164, 1260, 1383, 1357]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col03_char010.png,之,U+4E4B,gì,True,1,"[1164, 1357, 1383, 1492]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col03_char011.png,眉,U+7709,Mày,True,1,"[1164, 1492, 1383, 1589]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col03_char018.png,意,U+610F,ý,True,1,"[1164, 2278, 1383, 2390]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col03_char019.png,眉,U+7709,mày,True,1,"[1164, 2390, 1383, 2499]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col03_char020.png,麻,U+9EBB,mà,True,1,"[1164, 2499, 1383, 2616]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col04_char001.png,朱,U+6731,cho,True,1,"[965, 187, 1164, 327]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col04_char002.png,聀,U+8040,chức,True,1,"[965, 327, 1164, 448]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col04_char005.png,奇,U+5947,cả,True,1,"[965, 649, 1164, 750]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col04_char006.png,翁,U+7FC1,Ông,True,1,"[965, 750, 1164, 854]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col04_char007.png,垩,U+57A9,Thánh,True,1,"[965, 854, 1164, 964]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col04_char009.png,𥛉,U+256C9,lại,True,3,"[965, 1052, 1164, 1168]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col04_char010.png,浪,U+6D6A,rằng,True,1,"[965, 1168, 1164, 1297]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col04_char011.png,聀,U+8040,Chức,True,1,"[965, 1297, 1164, 1406]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col04_char014.png,事,U+4E8B,sự,True,1,"[965, 1618, 1164, 1723]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col04_char015.png,重,U+91CD,trọng,True,1,"[965, 1723, 1164, 1856]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col04_char016.png,双,U+53CC,song,True,1,"[965, 1856, 1164, 1940]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col04_char017.png,离,U+79BB,le,True,1,"[965, 1940, 1164, 2076]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col04_char018.png,爫,U+722B,làm,True,3,"[965, 2076, 1164, 2178]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col04_char021.png,塊,U+584A,hồn,True,3,"[965, 2420, 1164, 2510]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col04_char022.png,几,U+51E0,kẻ,True,1,"[965, 2510, 1164, 2613]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col05_char000.png,召,U+53EC,chịu,True,1,"[775, 90, 965, 190]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col05_char001.png,共,U+5171,cùng,True,1,"[775, 190, 965, 312]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col05_char002.png,几,U+51E0,kẻ,True,1,"[775, 312, 965, 410]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col05_char003.png,朱,U+6731,cho,True,1,"[775, 410, 965, 502]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col05_char004.png,固,U+56FA,có,True,1,"[775, 502, 965, 620]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col05_char006.png,和,U+548C,và,True,3,"[775, 724, 965, 880]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col05_char009.png,𬗢,U+2C5E2,là,True,3,"[775, 1109, 965, 1185]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col05_char014.png,蔑,U+8511,một,True,1,"[775, 1624, 965, 1745]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col05_char015.png,時,U+6642,ngày,True,1,"[775, 1745, 965, 1851]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col05_char017.png,秋,U+79CB,làm,True,3,"[775, 1952, 965, 2054]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col05_char019.png,眉,U+7709,Mi,True,1,"[775, 2194, 965, 2288]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col05_char021.png,敬,U+656C,kính,True,1,"[775, 2369, 965, 2488]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col05_char022.png,徳,U+5FB3,Đức,True,1,"[775, 2488, 965, 2616]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col06_char002.png,㮲,U+3BB2,su,True,3,"[576, 459, 775, 558]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col06_char004.png,芳,U+82B3,chịu,True,3,"[576, 653, 775, 765]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col06_char005.png,𪀐,U+2A010,khó,True,3,"[576, 765, 775, 823]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col06_char006.png,𤻒,U+24ED2,vì,True,3,"[576, 823, 775, 940]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col06_char008.png,𪻟,U+2AEDF,Vua,True,3,"[576, 1037, 775, 1108]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col06_char010.png,𣟫,U+237EB,nói,True,3,"[576, 1178, 775, 1310]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col06_char011.png,丕,U+4E15,làm,True,3,"[576, 1310, 775, 1401]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col06_char012.png,琳,U+7433,vậy,True,3,"[576, 1401, 775, 1468]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col06_char015.png,密,U+5BC6,mất,True,3,"[576, 1674, 775, 1762]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col06_char017.png,伏,U+4F0F,thì,True,3,"[576, 1884, 775, 1967]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col06_char018.png,寇,U+5BC7,dạy,True,3,"[576, 1967, 775, 2049]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col06_char019.png,寇,U+5BC7,đem,True,3,"[576, 2049, 775, 2139]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col06_char020.png,㝵,U+3775,người,True,1,"[576, 2139, 775, 2228]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col06_char022.png,城,U+57CE,thành,True,1,"[576, 2346, 775, 2424]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col06_char023.png,粵,U+7CB5,Rô,True,3,"[576, 2424, 775, 2535]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col07_char000.png,麻,U+9EBB,mà,True,1,"[379, 88, 576, 213]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col07_char002.png,朱,U+6731,cho,True,1,"[379, 300, 576, 384]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col07_char003.png,獅,U+7345,sư,True,1,"[379, 384, 576, 511]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col07_char004.png,子,U+5B50,tử,True,1,"[379, 511, 576, 641]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col07_char005.png,安,U+5B89,ăn,True,1,"[379, 641, 576, 751]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col07_char007.png,㝵,U+3775,Người,True,1,"[379, 847, 576, 966]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col07_char011.png,寺,U+5BFA,thì,True,1,"[379, 1276, 576, 1393]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col07_char012.png,明,U+660E,mừng,True,1,"[379, 1393, 576, 1476]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col07_char015.png,几,U+51E0,kẻ,True,1,"[379, 1710, 576, 1839]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col07_char016.png,特,U+7279,được,True,1,"[379, 1839, 576, 1970]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col07_char017.png,古,U+53E4,của,True,1,"[379, 1970, 576, 2047]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col07_char018.png,重,U+91CD,trọng,True,1,"[379, 2047, 576, 2182]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col07_char019.png,共,U+5171,cùng,True,1,"[379, 2182, 576, 2288]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col07_char020.png,聀,U+8040,chức,True,1,"[379, 2288, 576, 2398]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col07_char022.png,各,U+5404,Các,True,1,"[379, 2498, 576, 2607]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col08_char005.png,於,U+65BC,ô,True,3,"[187, 830, 379, 939]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col08_char007.png,气,U+6C14,khóc,True,3,"[187, 1044, 379, 1164]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col08_char009.png,竭,U+7AED,hết,True,3,"[187, 1245, 379, 1379]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col08_char011.png,号,U+53F7,mình,True,3,"[187, 1473, 379, 1571]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col08_char013.png,扵,U+6275,ở,True,3,"[187, 1648, 379, 1757]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col08_char016.png,安,U+5B89,an,True,1,"[187, 1960, 379, 2065]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col08_char019.png,㝵,U+3775,người,True,1,"[187, 2299, 379, 2386]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col09_char001.png,共,U+5171,cùng,True,1,"[0, 222, 187, 324]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col09_char003.png,徳,U+5FB3,Đức,True,1,"[0, 430, 187, 528]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col09_char004.png,主,U+4E3B,Chúa,True,1,"[0, 528, 187, 664]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col09_char008.png,各,U+5404,các,True,1,"[0, 974, 187, 1105]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col09_char009.png,本,U+672C,bổn,True,1,"[0, 1105, 187, 1179]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col09_char010.png,道,U+9053,đạo,True,1,"[0, 1179, 187, 1303]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col09_char011.png,如,U+5982,như,True,1,"[0, 1303, 187, 1401]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col09_char014.png,矯,U+77EF,kẻo,True,1,"[0, 1625, 187, 1733]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col09_char015.png,沛,U+6C9B,phải,True,1,"[0, 1733, 187, 1859]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col09_char020.png,共,U+5171,cùng,True,1,"[0, 2277, 187, 2396]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col09_char021.png,几,U+51E0,kẻ,True,1,"[0, 2396, 187, 2489]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col09_char022.png,㑏,U+344F,giữ,True,3,"[0, 2489, 187, 2612]",page_0014,CacThanhTruyen2
crops_cleaned/page_0016/col01_char000.png,穉,U+7A49,là,True,3,"[1463, 105, 1651, 208]",page_0016,CacThanhTruyen2
crops_cleaned/page_0016/col01_char002.png,奴,U+5974,nó,True,1,"[1463, 348, 1651, 431]",page_0016,CacThanhTruyen2
crops_cleaned/page_0016/col01_char005.png,各,U+5404,các,True,1,"[1463, 640, 1651, 749]",page_0016,CacThanhTruyen2
crops_cleaned/page_0016/col01_char006.png,本,U+672C,bổn,True,1,"[1463, 749, 1651, 847]",page_0016,CacThanhTruyen2
crops_cleaned/page_0016/col01_char007.png,道,U+9053,đạo,True,1,"[1463, 847, 1651, 980]",page_0016,CacThanhTruyen2
crops_cleaned/page_0016/col01_char009.png,㯮,U+3BEE,coi,True,3,"[1463, 1090, 1651, 1202]",page_0016,CacThanhTruyen2
crops_cleaned/page_0016/col01_char012.png,迈,U+8FC8,mươi,True,2,"[1463, 1405, 1651, 1510]",page_0016,CacThanhTruyen2
crops_cleaned/page_0016/col01_char014.png,麻,U+9EBB,Mà,True,1,"[1463, 1625, 1651, 1724]",page_0016,CacThanhTruyen2
crops_cleaned/page_0016/col01_char015.png,欺,U+6B3A,khi,True,1,"[1463, 1724, 1651, 1829]",page_0016,CacThanhTruyen2
crops_cleaned/page_0016/col01_char019.png,㝵,U+3775,người,True,1,"[1463, 2173, 1651, 2272]",page_0016,CacThanhTruyen2
crops_cleaned/page_0016/col01_char020.png,寺,U+5BFA,thì,True,1,"[1463, 2272, 1651, 2390]",page_0016,CacThanhTruyen2
crops_cleaned/page_0016/col02_char000.png,碎,U+788E,tói,True,3,"[1272, 143, 1463, 253]",page_0016,CacThanhTruyen2
crops_cleaned/page_0016/col02_char001.png,麻,U+9EBB,mà,True,1,"[1272, 253, 1463, 362]",page_0016,CacThanhTruyen2
crops_cleaned/page_0016/col02_char004.png,梅,U+6885,mới,True,3,"[1272, 621, 1463, 713]",page_0016,CacThanhTruyen2
crops_cleaned/page_0016/col02_char006.png,朱,U+6731,cho,True,1,"[1272, 851, 1463, 962]",page_0016,CacThanhTruyen2
crops_cleaned/page_0016/col02_char007.png,各,U+5404,các,True,1,"[1272, 962, 1463, 1084]",page_0016,CacThanhTruyen2
crops_cleaned/page_0016/col02_char009.png,寇,U+5BC7,đem,True,3,"[1272, 1187, 1463, 1307]",page_0016,CacThanhTruyen2
crops_cleaned/page_0016/col02_char010.png,𪠞,U+2A81E,đi,True,3,"[1272, 1307, 1463, 1419]",page_0016,CacThanhTruyen2
crops_cleaned/page_0016/col02_char013.png,翁,U+7FC1,ông,True,1,"[1272, 1643, 1463, 1794]",page_0016,CacThanhTruyen2
crops_cleaned/page_0016/col02_char014.png,垩,U+57A9,Thánh,True,1,"[1272, 1794, 1463, 1895]",page_0016,CacThanhTruyen2
crops_cleaned/page_0016/col02_char016.png,那,U+90A3,na,True,1,"[1272, 2010, 1463, 2100]",page_0016,CacThanhTruyen2
