crop_file,nom_char,unicode,syllable,matched,tier,bbox,page,source
crops_cleaned/page_0020/col04_char014.png,奴,U+5974,nó,True,1,"[962, 1821, 1118, 1949]",page_0020,CacThanhTruyen2
crops_cleaned/page_0012/col05_char014.png,埃,U+57C3,ai,True,1,"[573, 1330, 729, 1422]",page_0012,CacThanhTruyen11
crops_cleaned/page_0020/col04_char009.png,𠊚,U+2029A,người,True,3,"[962, 1301, 1118, 1438]",page_0020,CacThanhTruyen2
crops_cleaned/page_0012/col02_char015.png,𬏝,U+2C3DD,ngày,True,3,"[1004, 1414, 1135, 1498]",page_0012,CacThanhTruyen11
crops_cleaned/page_0014/col05_char015.png,诛,U+8BDB,thương,True,3,"[625, 1204, 765, 1274]",page_0014,CacThanhTruyen4
crops_cleaned/page_0012/col08_char014.png,麻,U+9EBB,mà,True,1,"[148, 1233, 307, 1305]",page_0012,CacThanhTruyen11
crops_cleaned/page_0016/col05_char020.png,𡳎,U+21CCE,xa,True,3,"[568, 1537, 701, 1609]",page_0016,CacThanhTruyen4
crops_cleaned/page_0012/col07_char004.png,𠳒,U+20CD2,rằng,True,3,"[348, 621, 562, 732]",page_0012,CacThanhTruyen2
crops_cleaned/page_0012/col08_char005.png,凜,U+51DC,lắm,True,1,"[148, 486, 307, 569]",page_0012,CacThanhTruyen11
crops_cleaned/page_0016/col08_char014.png,麽,U+9EBD,mô,True,3,"[159, 1133, 297, 1206]",page_0016,CacThanhTruyen4
crops_cleaned/page_0014/col05_char012.png,丕,U+4E15,vậy,True,1,"[625, 1013, 765, 1102]",page_0014,CacThanhTruyen4
crops_cleaned/page_0016/col07_char016.png,女,U+5973,nữa,True,1,"[294, 1506, 439, 1605]",page_0016,CacThanhTruyen11
crops_cleaned/page_0014/col09_char017.png,㝵,U+3775,người,True,1,"[33, 1655, 179, 1712]",page_0014,CacThanhTruyen4
crops_cleaned/page_0010/col06_char016.png,𧘇,U+27607,ấy,True,3,"[433, 1452, 581, 1527]",page_0010,CacThanhTruyen11
crops_cleaned/page_0014/col09_char004.png,主,U+4E3B,Chúa,True,1,"[0, 528, 187, 664]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col09_char015.png,𡃗,U+210D7,họa,True,3,"[33, 1519, 179, 1579]",page_0014,CacThanhTruyen4
crops_cleaned/page_0012/col07_char014.png,㝵,U+3775,Người,True,1,"[348, 1943, 562, 2080]",page_0012,CacThanhTruyen2
crops_cleaned/page_0018/col04_char019.png,忍,U+5FCD,hãy,True,3,"[970, 2056, 1143, 2137]",page_0018,CacThanhTruyen2
crops_cleaned/page_0014/col06_char022.png,城,U+57CE,thành,True,1,"[576, 2346, 775, 2424]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col02_char005.png,之,U+4E4B,gì,True,1,"[1383, 672, 1596, 762]",page_0014,CacThanhTruyen2
crops_cleaned/page_0010/col07_char009.png,穹,U+7A79,cùng,True,3,"[286, 1050, 433, 1123]",page_0010,CacThanhTruyen11
crops_cleaned/page_0014/col07_char007.png,意,U+610F,ấy,True,1,"[328, 624, 473, 694]",page_0014,CacThanhTruyen4
crops_cleaned/page_0018/col07_char021.png,𪝬,U+2A76C,tôi,True,3,"[358, 2474, 557, 2552]",page_0018,CacThanhTruyen2
crops_cleaned/page_0014/col01_char014.png,共,U+5171,cũng,True,1,"[1173, 1394, 1294, 1482]",page_0014,CacThanhTruyen11
crops_cleaned/page_0012/col04_char009.png,徳,U+5FB3,Đức,True,1,"[721, 867, 859, 941]",page_0012,CacThanhTruyen4
crops_cleaned/page_0018/col07_char017.png,𫜵,U+2B735,làm,True,3,"[315, 1385, 468, 1480]",page_0018,CacThanhTruyen4
crops_cleaned/page_0016/col04_char005.png,丕,U+4E15,Vậy,True,1,"[911, 682, 1095, 790]",page_0016,CacThanhTruyen2
crops_cleaned/page_0018/col02_char000.png,於,U+65BC,ở,True,1,"[1344, 51, 1563, 148]",page_0018,CacThanhTruyen2
crops_cleaned/page_0012/col07_char013.png,庄,U+5E84,chăng,True,1,"[348, 1805, 562, 1943]",page_0012,CacThanhTruyen2
crops_cleaned/page_0012/col07_char010.png,庄,U+5E84,chẳng,True,1,"[348, 1396, 562, 1557]",page_0012,CacThanhTruyen2
crops_cleaned/page_0018/col03_char020.png,㮲,U+3BB2,su,True,3,"[1143, 2055, 1344, 2121]",page_0018,CacThanhTruyen2
crops_cleaned/page_0018/col05_char006.png,時,U+6642,được,True,1,"[754, 707, 970, 792]",page_0018,CacThanhTruyen2
crops_cleaned/page_0014/col02_char012.png,寺,U+5BFA,thì,True,1,"[1383, 1482, 1596, 1583]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col01_char008.png,徳,U+5FB3,Đức,True,1,"[1596, 967, 1743, 1107]",page_0014,CacThanhTruyen2
crops_cleaned/page_0016/col07_char015.png,意,U+610F,ấy,True,1,"[297, 1216, 436, 1312]",page_0016,CacThanhTruyen4
crops_cleaned/page_0018/col01_char021.png,特,U+7279,Trời,True,3,"[1197, 1567, 1323, 1612]",page_0018,CacThanhTruyen4
crops_cleaned/page_0020/col09_char000.png,碎,U+788E,tôi,True,1,"[0, 83, 217, 212]",page_0020,CacThanhTruyen2
crops_cleaned/page_0020/col01_char019.png,碎,U+788E,tôi,True,1,"[1497, 2276, 1675, 2384]",page_0020,CacThanhTruyen2
crops_cleaned/page_0018/col05_char012.png,秋,U+79CB,su,True,1,"[754, 1340, 970, 1465]",page_0018,CacThanhTruyen2
crops_cleaned/page_0012/col09_char005.png,南,U+5357,năm,True,1,"[48, 634, 178, 696]",page_0012,CacThanhTruyen4
crops_cleaned/page_0018/col01_char006.png,奴,U+5974,nó,True,1,"[1563, 705, 1738, 816]",page_0018,CacThanhTruyen2
crops_cleaned/page_0016/col07_char004.png,特,U+7279,được,True,1,"[354, 534, 533, 648]",page_0016,CacThanhTruyen2
crops_cleaned/page_0012/col05_char004.png,傌,U+508C,mà,True,3,"[580, 589, 721, 646]",page_0012,CacThanhTruyen4
crops_cleaned/page_0016/col07_char009.png,城,U+57CE,thành,True,1,"[354, 1098, 533, 1215]",page_0016,CacThanhTruyen2
crops_cleaned/page_0016/col02_char000.png,碎,U+788E,tói,True,3,"[1272, 143, 1463, 253]",page_0016,CacThanhTruyen2
crops_cleaned/page_0012/col06_char010.png,容,U+5BB9,là,True,3,"[444, 941, 580, 1030]",page_0012,CacThanhTruyen4
crops_cleaned/page_0018/col09_char018.png,𬗢,U+2C5E2,là,True,3,"[0, 2006, 184, 2120]",page_0018,CacThanhTruyen2
crops_cleaned/page_0014/col01_char010.png,𡳎,U+21CCE,các,True,3,"[1173, 1126, 1294, 1194]",page_0014,CacThanhTruyen11
crops_cleaned/page_0014/col05_char011.png,之,U+4E4B,làm,True,3,"[625, 955, 765, 1013]",page_0014,CacThanhTruyen4
crops_cleaned/page_0012/col03_char013.png,命,U+547D,mình,True,1,"[859, 1243, 1008, 1311]",page_0012,CacThanhTruyen4
crops_cleaned/page_0014/col05_char014.png,時,U+6642,được,True,3,"[625, 1160, 765, 1204]",page_0014,CacThanhTruyen4
crops_cleaned/page_0020/col03_char005.png,特,U+7279,được,True,1,"[1118, 756, 1332, 847]",page_0020,CacThanhTruyen2
crops_cleaned/page_0016/col04_char001.png,加,U+52A0,gia,True,1,"[724, 187, 870, 236]",page_0016,CacThanhTruyen11
crops_cleaned/page_0012/col05_char003.png,意,U+610F,ấy,True,1,"[713, 447, 902, 553]",page_0012,CacThanhTruyen2
crops_cleaned/page_0012/col03_char007.png,蓊,U+84CA,ông,True,3,"[859, 826, 1008, 904]",page_0012,CacThanhTruyen4
crops_cleaned/page_0012/col04_char012.png,𬗢,U+2C5E2,là,True,3,"[729, 1061, 870, 1129]",page_0012,CacThanhTruyen11
crops_cleaned/page_0018/col02_char015.png,於,U+65BC,ở,True,1,"[1344, 1810, 1563, 1947]",page_0018,CacThanhTruyen2
crops_cleaned/page_0016/col05_char010.png,𣩂,U+23A42,làm,True,3,"[719, 1222, 911, 1345]",page_0016,CacThanhTruyen2
crops_cleaned/page_0016/col09_char007.png,道,U+9053,đạo,True,1,"[34, 847, 194, 925]",page_0016,CacThanhTruyen2
crops_cleaned/page_0016/col04_char019.png,琳,U+7433,đến,True,3,"[911, 2083, 1095, 2199]",page_0016,CacThanhTruyen2
crops_cleaned/page_0016/col06_char014.png,拷,U+62F7,phúc,True,3,"[533, 1558, 719, 1618]",page_0016,CacThanhTruyen2
crops_cleaned/page_0014/col05_char013.png,拷,U+62F7,cho,True,3,"[625, 1102, 765, 1160]",page_0014,CacThanhTruyen4
crops_cleaned/page_0012/col09_char012.png,动,U+52A8,lắm,True,3,"[48, 1092, 178, 1159]",page_0012,CacThanhTruyen4
crops_cleaned/page_0018/col06_char015.png,寫,U+5BEB,vì,True,3,"[468, 1461, 610, 1547]",page_0018,CacThanhTruyen4
crops_cleaned/page_0014/col07_char022.png,圤,U+5724,người,True,3,"[328, 1584, 473, 1649]",page_0014,CacThanhTruyen4
crops_cleaned/page_0014/col09_char008.png,各,U+5404,các,True,1,"[0, 974, 187, 1105]",page_0014,CacThanhTruyen2
crops_cleaned/page_0016/col04_char002.png,𫜵,U+2B735,làm,True,3,"[724, 236, 870, 322]",page_0016,CacThanhTruyen11
crops_cleaned/page_0012/col09_char011.png,㝵,U+3775,người,True,1,"[31, 1070, 148, 1134]",page_0012,CacThanhTruyen11
crops_cleaned/page_0012/col09_char002.png,𦀗,U+26017,chức,True,3,"[48, 450, 178, 502]",page_0012,CacThanhTruyen4
crops_cleaned/page_0018/col09_char016.png,伏,U+4F0F,phúc,True,3,"[45, 1558, 175, 1649]",page_0018,CacThanhTruyen4
crops_cleaned/page_0012/col05_char015.png,特,U+7279,được,True,1,"[713, 1903, 902, 2001]",page_0012,CacThanhTruyen2
crops_cleaned/page_0014/col04_char011.png,聀,U+8040,Chức,True,1,"[965, 1297, 1164, 1406]",page_0014,CacThanhTruyen2
crops_cleaned/page_0020/col04_char015.png,庄,U+5E84,chẳng,True,1,"[962, 1949, 1118, 2052]",page_0020,CacThanhTruyen2
crops_cleaned/page_0014/col09_char021.png,几,U+51E0,kẻ,True,1,"[0, 2396, 187, 2489]",page_0014,CacThanhTruyen2
crops_cleaned/page_0016/col03_char021.png,古,U+53E4,của,True,1,"[1095, 2511, 1272, 2600]",page_0016,CacThanhTruyen2
crops_cleaned/page_0016/col04_char012.png,㐌,U+340C,đã,True,1,"[701, 1056, 845, 1126]",page_0016,CacThanhTruyen4
crops_cleaned/page_0018/col09_char012.png,時,U+6642,ngày,True,1,"[0, 1341, 184, 1437]",page_0018,CacThanhTruyen2
crops_cleaned/page_0014/col05_char011.png,傌,U+508C,mà,True,3,"[585, 1074, 725, 1156]",page_0014,CacThanhTruyen11
crops_cleaned/page_0018/col03_char002.png,攷,U+6537,cho,True,3,"[1143, 250, 1344, 357]",page_0018,CacThanhTruyen2
crops_cleaned/page_0020/col03_char010.png,奴,U+5974,nó,True,1,"[1118, 1311, 1332, 1462]",page_0020,CacThanhTruyen2
crops_cleaned/page_0012/col04_char002.png,共,U+5171,cùng,True,1,"[729, 263, 870, 350]",page_0012,CacThanhTruyen11
crops_cleaned/page_0014/col04_char014.png,事,U+4E8B,sự,True,1,"[965, 1618, 1164, 1723]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col06_char017.png,伏,U+4F0F,thì,True,3,"[576, 1884, 775, 1967]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col02_char018.png,伏,U+4F0F,dân,True,3,"[1062, 1158, 1191, 1217]",page_0014,CacThanhTruyen4
crops_cleaned/page_0018/col08_char004.png,時,U+6642,là,True,1,"[175, 641, 315, 714]",page_0018,CacThanhTruyen4
crops_cleaned/page_0014/col02_char008.png,事,U+4E8B,sự,True,1,"[1383, 1021, 1596, 1128]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col06_char011.png,丕,U+4E15,làm,True,3,"[576, 1310, 775, 1401]",page_0014,CacThanhTruyen2
crops_cleaned/page_0020/col09_char018.png,重,U+91CD,chuộng,True,1,"[0, 2232, 217, 2335]",page_0020,CacThanhTruyen2
crops_cleaned/page_0014/col09_char001.png,共,U+5171,cùng,True,1,"[0, 222, 187, 324]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col07_char013.png,穹,U+7A79,cùng,True,3,"[328, 1008, 473, 1075]",page_0014,CacThanhTruyen4
crops_cleaned/page_0018/col05_char018.png,擦,U+64E6,gạo,True,3,"[754, 2022, 970, 2135]",page_0018,CacThanhTruyen2
crops_cleaned/page_0018/col04_char006.png,仔,U+4ED4,có,True,3,"[970, 986, 1143, 1055]",page_0018,CacThanhTruyen2
crops_cleaned/page_0012/col03_char008.png,世,U+4E16,thế,True,1,"[870, 793, 1004, 876]",page_0012,CacThanhTruyen11
crops_cleaned/page_0020/col08_char003.png,捧,U+6367,mọi,True,3,"[217, 545, 369, 685]",page_0020,CacThanhTruyen2
crops_cleaned/page_0018/col08_char001.png,𡳎,U+21CCE,ta,True,3,"[175, 447, 315, 508]",page_0018,CacThanhTruyen4
crops_cleaned/page_0018/col04_char013.png,𫜵,U+2B735,làm,True,3,"[970, 1538, 1143, 1634]",page_0018,CacThanhTruyen2
crops_cleaned/page_0016/col06_char001.png,麻,U+9EBB,mà,True,1,"[533, 207, 719, 270]",page_0016,CacThanhTruyen2
crops_cleaned/page_0020/col06_char001.png,待,U+5F85,được,True,3,"[590, 314, 776, 433]",page_0020,CacThanhTruyen2
crops_cleaned/page_0012/col03_char000.png,固,U+56FA,có,True,1,"[870, 85, 1004, 167]",page_0012,CacThanhTruyen11
crops_cleaned/page_0012/col04_char017.png,䧹,U+49F9,viết,True,3,"[902, 2124, 1088, 2210]",page_0012,CacThanhTruyen2
crops_cleaned/page_0016/col03_char004.png,瑇,U+7447,chưa,True,3,"[870, 428, 999, 536]",page_0016,CacThanhTruyen11
crops_cleaned/page_0012/col08_char015.png,礼,U+793C,lấy,True,1,"[178, 1342, 312, 1408]",page_0012,CacThanhTruyen4
crops_cleaned/page_0016/col09_char008.png,勸,U+52F8,khuyên,True,3,"[30, 602, 159, 673]",page_0016,CacThanhTruyen4
crops_cleaned/page_0020/col06_char006.png,主,U+4E3B,Chúa,True,1,"[590, 884, 776, 1010]",page_0020,CacThanhTruyen2
crops_cleaned/page_0010/col05_char010.png,离,U+79BB,li,True,1,"[581, 947, 742, 1040]",page_0010,CacThanhTruyen11
crops_cleaned/page_0016/col03_char011.png,朱,U+6731,cho,True,1,"[1095, 1333, 1272, 1460]",page_0016,CacThanhTruyen2
crops_cleaned/page_0014/col09_char003.png,𠖾,U+205BE,hậu,True,3,"[33, 550, 160, 615]",page_0014,CacThanhTruyen11
crops_cleaned/page_0014/col07_char022.png,各,U+5404,Các,True,1,"[379, 2498, 576, 2607]",page_0014,CacThanhTruyen2
crops_cleaned/page_0014/col04_char013.png,祥,U+7965,liên,True,3,"[765, 1158, 895, 1211]",page_0014,CacThanhTruyen4
crops_cleaned/page_0016/col02_char001.png,麻,U+9EBB,mà,True,1,"[1272, 253, 1463, 362]",page_0016,CacThanhTruyen2
crops_cleaned/page_0014/col07_char016.png,特,U+7279,được,True,1,"[379, 1839, 576, 1970]",page_0014,CacThanhTruyen2
crops_cleaned/page_0016/col09_char003.png,拷,U+62F7,cho,True,3,"[24, 440, 162, 533]",page_0016,CacThanhTruyen11
crops_cleaned/page_0010/col07_char021.png,𧘇,U+27607,ấy,True,3,"[286, 1873, 433, 1947]",page_0010,CacThanhTruyen11
crops_cleaned/page_0012/col05_char006.png,寫,U+5BEB,giữ,True,3,"[580, 707, 721, 755]",page_0012,CacThanhTruyen4
crops_cleaned/page_0014/col09_char011.png,圣,U+5723,Thánh,True,3,"[33, 1119, 160, 1168]",page_0014,CacThanhTruyen11
crops_cleaned/page_0018/col08_char012.png,女,U+5973,nữa,True,3,"[184, 1432, 358, 1551]",page_0018,CacThanhTruyen2
crops_cleaned/page_0014/col07_char014.png,吏,U+540F,lại,True,1,"[287, 1426, 432, 1490]",page_0014,CacThanhTruyen11
crops_cleaned/page_0016/col02_char016.png,稀,U+7A00,mà,True,3,"[989, 1486, 1125, 1556]",page_0016,CacThanhTruyen4
crops_cleaned/page_0010/col07_char016.png,务,U+52A1,trời,True,3,"[286, 1535, 433, 1602]",page_0010,CacThanhTruyen11
crops_cleaned/page_0010/col03_char011.png,朱,U+6731,cho,True,1,"[883, 1164, 1033, 1248]",page_0010,CacThanhTruyen11
crops_cleaned/page_0014/col06_char002.png,穽,U+7A7D,bổn,True,3,"[473, 497, 625, 560]",page_0014,CacThanhTruyen4
crops_cleaned/page_0018/col05_char011.png,支,U+652F,Giê,True,1,"[754, 1231, 970, 1340]",page_0018,CacThanhTruyen2
crops_cleaned/page_0018/col01_char017.png,曰,U+66F0,viết,True,1,"[1563, 1940, 1738, 2043]",page_0018,CacThanhTruyen2
crops_cleaned/page_0020/col06_char000.png,梅,U+6885,mới,True,3,"[590, 182, 776, 314]",page_0020,CacThanhTruyen2
crops_cleaned/page_0016/col05_char015.png,奇,U+5947,cả,True,1,"[719, 1798, 911, 1911]",page_0016,CacThanhTruyen2
crops_cleaned/page_0016/col02_char004.png,㖠,U+35A0,na,True,3,"[999, 404, 1154, 459]",page_0016,CacThanhTruyen11
crops_cleaned/page_0016/col03_char007.png,拷,U+62F7,chưa,True,3,"[870, 707, 999, 818]",page_0016,CacThanhTruyen11
crops_cleaned/page_0020/col08_char017.png,庫,U+5EAB,khó,True,1,"[217, 2169, 369, 2261]",page_0020,CacThanhTruyen2
crops_cleaned/page_0016/col03_char012.png,容,U+5BB9,là,True,3,"[870, 1174, 999, 1247]",page_0016,CacThanhTruyen11
crops_cleaned/page_0016/col06_char005.png,塊,U+584A,phải,True,3,"[439, 644, 569, 721]",page_0016,CacThanhTruyen11
crops_cleaned/page_0010/col04_char009.png,尼,U+5C3C,ni,True,1,"[742, 895, 883, 984]",page_0010,CacThanhTruyen11
crops_cleaned/page_0018/col02_char005.png,碎,U+788E,Tôi,True,1,"[1344, 622, 1563, 745]",page_0018,CacThanhTruyen2
crops_cleaned/page_0016/col05_char003.png,体,U+4F53,thấy,True,1,"[568, 301, 701, 373]",page_0016,CacThanhTruyen4
crops_cleaned/page_0016/col09_char012.png,菸,U+83F8,trên,True,3,"[24, 1028, 162, 1100]",page_0016,CacThanhTruyen11
crops_cleaned/page_0018/col04_char017.png,窖,U+7A96,hại,True,3,"[970, 1867, 1143, 1985]",page_0018,CacThanhTruyen2
crops_cleaned/page_0012/col07_char004.png,仍,U+4ECD,cả,True,3,"[307, 640, 434, 733]",page_0012,CacThanhTruyen11
crops_cleaned/page_0018/col05_char010.png,主,U+4E3B,Chúa,True,1,"[754, 1151, 970, 1231]",page_0018,CacThanhTruyen2
crops_cleaned/page_0020/col06_char002.png,𣩂,U+23A42,làm,True,3,"[590, 433, 776, 559]",page_0020,CacThanhTruyen2
crops_cleaned/page_0012/col03_char015.png,時,U+6642,thì,True,1,"[859, 1394, 1008, 1456]",page_0012,CacThanhTruyen4
crops_cleaned/page_0012/col02_char019.png,時,U+6642,thì,True,1,"[1008, 1797, 1149, 1880]",page_0012,CacThanhTruyen4
crops_cleaned/page_0016/col07_char005.png,聀,U+8040,chức,True,1,"[354, 648, 533, 760]",page_0016,CacThanhTruyen2
crops_cleaned/page_0012/col03_char018.png,拷,U+62F7,thì,True,3,"[870, 1674, 1004, 1770]",page_0012,CacThanhTruyen11
crops_cleaned/page_0012/col07_char001.png,弯,U+5F2F,cùng,True,3,"[307, 451, 434, 508]",page_0012,CacThanhTruyen11
crops_cleaned/page_0014/col01_char012.png,朱,U+6731,cho,True,1,"[1191, 1053, 1322, 1150]",page_0014,CacThanhTruyen4
crops_cleaned/page_0012/col04_char019.png,城,U+57CE,thành,True,1,"[902, 2327, 1088, 2429]",page_0012,CacThanhTruyen2
crops_cleaned/page_0016/col01_char007.png,塊,U+584A,khỏi,True,1,"[1154, 691, 1245, 795]",page_0016,CacThanhTruyen11
crops_cleaned/page_0014/col02_char011.png,秲,U+79F2,thì,True,3,"[1024, 1156, 1173, 1235]",page_0014,CacThanhTruyen11
crops_cleaned/page_0014/col07_char003.png,𪀐,U+2A010,Chúa,True,3,"[287, 628, 432, 702]",page_0014,CacThanhTruyen11
crops_cleaned/page_0014/col08_char008.png,埃,U+57C3,cho,True,3,"[160, 863, 287, 937]",page_0014,CacThanhTruyen11
crops_cleaned/page_0016/col05_char017.png,𬗢,U+2C5E2,là,True,3,"[568, 1334, 701, 1389]",page_0016,CacThanhTruyen4
crops_cleaned/page_0018/col06_char017.png,芳,U+82B3,lòng,True,3,"[468, 1610, 610, 1691]",page_0018,CacThanhTruyen4
crops_cleaned/page_0016/col04_char005.png,固,U+56FA,có,True,1,"[724, 491, 870, 560]",page_0016,CacThanhTruyen11
crops_cleaned/page_0016/col09_char018.png,考,U+8003,Chúa,True,3,"[24, 1430, 162, 1502]",page_0016,CacThanhTruyen11
crops_cleaned/page_0016/col05_char000.png,眉,U+7709,mi,True,1,"[719, 95, 911, 183]",page_0016,CacThanhTruyen2
crops_cleaned/page_0016/col04_char022.png,丕,U+4E15,vậy,True,3,"[724, 1767, 870, 1854]",page_0016,CacThanhTruyen11
crops_cleaned/page_0016/col01_char021.png,𣱽,U+23C7D,lắm,True,3,"[1125, 1546, 1261, 1604]",page_0016,CacThanhTruyen4
crops_cleaned/page_0020/col02_char003.png,奴,U+5974,nó,True,1,"[1332, 448, 1497, 601]",page_0020,CacThanhTruyen2
crops_cleaned/page_0010/col08_char007.png,連,U+9023,liền,True,1,"[137, 726, 286, 799]",page_0010,CacThanhTruyen11
crops_cleaned/page_0020/col03_char013.png,奴,U+5974,nó,True,1,"[1118, 1731, 1332, 1813]",page_0020,CacThanhTruyen2
crops_cleaned/page_0016/col08_char021.png,𢴐,U+22D10,nơi,True,3,"[194, 2149, 354, 2261]",page_0016,CacThanhTruyen2
crops_cleaned/page_0018/col01_char010.png,𫬪,U+2BB2A,lần,True,3,"[1563, 1145, 1738, 1294]",page_0018,CacThanhTruyen2
crops_cleaned/page_0012/col08_char017.png,㮲,U+3BB2,su,True,3,"[190, 1706, 348, 1830]",page_0012,CacThanhTruyen2
crops_cleaned/page_0016/col08_char005.png,主,U+4E3B,Chúa,True,1,"[194, 651, 354, 719]",page_0016,CacThanhTruyen2
crops_cleaned/page_0012/col06_char001.png,𢫑,U+22AD1,chẳng,True,3,"[444, 273, 580, 361]",page_0012,CacThanhTruyen4
crops_cleaned/page_0016/col05_char004.png,翁,U+7FC1,ông,True,1,"[719, 559, 911, 665]",page_0016,CacThanhTruyen2
crops_cleaned/page_0020/col04_char005.png,𪝬,U+2A76C,tôi,True,3,"[962, 902, 1118, 971]",page_0020,CacThanhTruyen2
crops_cleaned/page_0016/col07_char018.png,𤶐,U+24D90,được,True,3,"[297, 1447, 436, 1547]",page_0016,CacThanhTruyen4
crops_cleaned/page_0018/col08_char002.png,𠅼,U+2017C,rày,True,3,"[184, 420, 358, 545]",page_0018,CacThanhTruyen2
crops_cleaned/page_0014/col04_char009.png,𥛉,U+256C9,lại,True,3,"[965, 1052, 1164, 1168]",page_0014,CacThanhTruyen2
crops_cleaned/page_0012/col04_char006.png,於,U+65BC,ở,True,1,"[729, 563, 870, 646]",page_0012,CacThanhTruyen11
crops_cleaned/page_0014/col09_char014.png,矯,U+77EF,kẻo,True,1,"[0, 1625, 187, 1733]",page_0014,CacThanhTruyen2
crops_cleaned/page_0010/col06_char011.png,侍,U+4F8D,nữa,True,3,"[433, 1119, 581, 1180]",page_0010,CacThanhTruyen11
crops_cleaned/page_0012/col06_char010.png,兮,U+516E,a,True,3,"[434, 993, 573, 1067]",page_0012,CacThanhTruyen11
crops_cleaned/page_0016/col02_char004.png,梅,U+6885,mới,True,3,"[1272, 621, 1463, 713]",page_0016,CacThanhTruyen2
crops_cleaned/page_0018/col09_char008.png,共,U+5171,cùng,True,1,"[0, 903, 184, 1006]",page_0018,CacThanhTruyen2
crops_cleaned/page_0016/col05_char013.png,格,U+683C,vì,True,3,"[569, 1206, 724, 1313]",page_0016,CacThanhTruyen11
crops_cleaned/page_0016/col01_char007.png,道,U+9053,đạo,True,1,"[1463, 847, 1651, 980]",page_0016,CacThanhTruyen2
crops_cleaned/page_0016/col08_char013.png,丕,U+4E15,chẳng,True,3,"[162, 926, 294, 962]",page_0016,CacThanhTruyen11
crops_cleaned/page_0014/col06_char011.png,捧,U+6367,Chúa,True,3,"[432, 1264, 585, 1353]",page_0014,CacThanhTruyen11
crops_cleaned/page_0014/col08_char006.png,竻,U+7AFB,lâu,True,3,"[160, 704, 287, 787]",page_0014,CacThanhTruyen11
crops_cleaned/page_0016/col01_char005.png,各,U+5404,các,True,1,"[1463, 640, 1651, 749]",page_0016,CacThanhTruyen2
crops_cleaned/page_0016/col09_char017.png,考,U+8003,Đức,True,3,"[24, 1367, 162, 1430]",page_0016,CacThanhTruyen11
