sample_id,pred,pred_raw,sec,n_tokens,prompt_tokens
M2_0056,,"""""",0.809,1,324
M2_0057,,"""""",0.789,1,388
M2_0058,,"""""",0.979,1,377
M2_0059,,"""""",0.758,1,342
M2_0060,,"""""",0.926,1,303
M2_0061,𠅈,"""𠅈""",1.278,5,340
M2_0062,,"""""",0.930,1,396
M2_0063,,"""""",0.739,1,400
M2_0064,,"""""",0.510,1,223
M2_0065,,"""""",0.962,1,424
M2_0066,,"""""",0.857,1,339
M2_0067,,"""""",0.813,1,333
M2_0068,,"""""",0.865,1,372
M2_0069,𫢫,"""𫢫""",0.886,5,275
M2_0070,,"""""",0.825,1,403
M2_0071,,"""""",0.923,1,444
M2_0072,,"""""",1.128,1,430
M2_0073,𠜫,"""𠜫""",1.102,5,435
M2_0074,,"""""",0.841,1,361
M2_0075,答,"""答""",1.037,2,382
M2_0076,,"""""",1.093,1,356
M2_0077,,"""""",1.349,1,452
M2_0078,,"""""",1.333,1,455
M2_0079,,"""""",1.513,1,412
M2_0080,𤎔,"""𤎔""",1.870,5,485
M2_0081,,"""""",0.840,1,419
M2_0082,,"""""",1.114,1,449
M2_0083,,"""""",0.855,1,363
M2_0084,,"""""",0.699,1,315
M2_0085,答：尬,"""答：尬""",1.089,4,424
M2_0086,,"""""",0.961,1,387
M2_0087,,"""""",0.948,1,389
M2_0088,,"""""",0.835,1,392
M2_0089,,"""""",0.781,1,359
M2_0090,答：𠮥,"""答：𠮥""",0.967,7,228
M2_0091,,"""""",1.045,1,371
M2_0092,,"""""",0.836,1,258
M2_0093,,"""""",0.736,1,291
M2_0094,,"""""",0.990,1,414
M2_0095,,"""""",0.879,1,401
M2_0096,,"""""",0.811,1,329
M2_0097,,"""""",0.875,1,487
M2_0098,,"""""",0.894,1,384
M2_0099,,"""""",1.126,1,734
M2_0100,,"""""",1.053,1,410
M2_0101,𱐩,"""𱐩""",1.054,5,407
M2_0102,,"""""",1.110,1,504
M2_0103,答：塊,"""答：塊""",0.938,5,277
M2_0104,𱢑,"""𱢑""",1.311,5,515
M2_0105,𠨱,"""𠨱""",1.296,5,551
M2_0106,,"""""",1.013,1,440
M2_0107,,"""""",1.071,1,397
M2_0108,答,"""答""",0.799,2,281
M2_0109,,"""""",0.893,1,354
M2_0110,𪭽,"""𪭽""",0.868,5,243
M2_0111,,"""""",1.097,1,427
M2_0112,,"""""",1.090,1,432
M2_0113,,"""""",1.514,1,418
M2_0114,,"""""",0.971,1,310
M2_0115,,"""""",1.081,1,298
M2_0116,,"""""",1.412,1,373
M2_0117,,"""""",1.482,1,388
M2_0118,,"""""",0.755,1,394
M2_0119,,"""""",1.008,1,545
M2_0120,,"""""",0.883,1,379
M2_0121,,"""""",1.216,1,476
M2_0122,"Wait, the character in the image is ""礼"". The","""Wait, the character in the image is \""礼\"".\nThe""",1.205,12,338
M2_0123,,"""""",1.106,1,447
M2_0124,,"""""",0.862,1,391
M2_0125,,"""""",0.913,1,334
M2_0126,,"""""",1.685,1,678
M2_0127,,"""""",1.097,1,424
M2_0128,,"""""",0.667,1,351
M2_0129,,"""""",0.878,1,373
M2_0130,,"""""",0.648,1,272
M2_0131,,"""""",0.911,1,332
M2_0132,,"""""",1.276,1,419
M2_0133,,"""""",1.207,1,349
M2_0134,答,"""答""",1.196,2,382
M2_0135,,"""""",1.115,1,551
M2_0136,,"""""",1.513,1,501
M2_0137,,"""""",1.413,1,439
M2_0138,,"""""",0.922,1,391
M2_0139,,"""""",0.871,1,378
M2_0140,,"""""",0.740,1,294
M2_0141,,"""""",1.130,1,444
M2_0142,,"""""",0.894,1,515
M2_0143,,"""""",1.064,1,543
M2_0144,,"""""",1.079,1,408
M2_0145,,"""""",1.087,1,368
M2_0146,,"""""",1.225,1,351
M2_0147,,"""""",0.859,1,388
M2_0148,答：蹶,"""答：蹶""",0.999,5,324
M2_0149,𠨱,"""𠨱""",1.665,5,605
M2_0150,,"""""",1.455,1,381
M2_0151,,"""""",1.309,1,480
M2_0152,,"""""",1.465,1,512
M2_0153,,"""""",1.786,1,520
M2_0154,,"""""",0.889,1,383
M2_0155,,"""""",1.087,1,615
M2_0156,,"""""",0.989,1,394
M2_0157,,"""""",0.904,1,388
M2_0158,,"""""",1.140,1,431
M2_0159,,"""""",0.826,1,459
M2_0160,,"""""",0.905,1,404
M2_0161,答：樞,"""答：樞""",0.919,5,286
M2_0162,,"""""",1.436,1,461
M2_0163,,"""""",1.293,1,430
M2_0164,,"""""",0.817,1,401
M2_0165,𱍸,"""𱍸""",1.361,5,516
M2_0166,,"""""",0.779,1,293
M2_0167,,"""""",1.058,1,467
M2_0168,,"""""",0.782,1,356
M2_0169,答：栄,"""答：栄""",1.069,5,358
M2_0170,,"""""",0.885,1,455
M2_0171,,"""""",0.612,1,294
M2_0172,𱐩,"""𱐩""",1.026,5,407
M2_0173,,"""""",0.866,1,447
M2_0174,,"""""",1.089,1,439
M2_0175,,"""""",1.143,1,466
M2_0176,,"""""",1.010,1,462
M2_0177,,"""""",1.267,1,349
M2_0178,,"""""",1.519,1,439
M2_0179,𬏇,"""𬏇""",1.510,5,325
M2_0180,答,"""答""",1.328,2,320
M2_0181,,"""""",1.448,1,490
M2_0182,,"""""",0.987,1,453
M2_0183,,"""""",1.060,1,453
M2_0184,,"""""",0.995,1,440
M2_0185,,"""""",0.899,1,372
M2_0186,,"""""",1.041,1,382
M2_0187,,"""""",0.982,1,426
M2_0188,,"""""",1.005,1,340
M2_0189,,"""""",1.230,1,501
M2_0190,,"""""",1.195,1,605
M2_0191,,"""""",1.060,1,358
M2_0192,,"""""",1.583,1,431
M2_0193,,"""""",1.148,1,360
M2_0194,,"""""",1.466,1,340
M2_0195,,"""""",1.395,1,319
M2_0196,,"""""",1.112,1,405
M2_0197,,"""""",1.194,1,358
M2_0198,,"""""",1.401,1,376
M2_0199,,"""""",1.385,1,368
M2_0200,,"""""",0.820,1,198
M2_0201,"Wait, the character in question is ""𢁨","""Wait, the character in question is \""𢁨""",1.316,12,215
M2_0202,,"""""",0.854,1,226
M2_0203,,"""""",1.061,1,432
M2_0204,,"""""",0.847,1,238
M2_0205,,"""""",0.746,1,282
M2_0206,,"""""",0.727,1,292
M2_0207,"Wait, the character in the image is ""湼"".","""Wait, the character in the image is \""湼\"".\n""",1.278,12,175
M2_0208,,"""""",0.704,1,204
M2_0209,,"""""",0.799,1,309
M2_0210,,"""""",0.757,1,221
M2_0211,𠮥,"""𠮥""",0.724,5,155
M2_0212,,"""""",1.026,1,335
M2_0213,,"""""",0.822,1,262
M2_0214,,"""""",0.860,1,301
M2_0215,,"""""",0.767,1,237
M2_0216,"Wait, the character in question is ""𠀉","""Wait, the character in question is \""𠀉""",1.430,12,266
M2_0217,,"""""",0.814,1,192
M2_0218,,"""""",0.738,1,196
M2_0219,,"""""",0.810,1,247
M2_0220,,"""""",0.820,1,248
M2_0221,,"""""",0.766,1,207
M2_0222,,"""""",0.854,1,312
M2_0223,,"""""",0.563,1,166
M2_0224,,"""""",0.436,1,170
M2_0225,"Wait, the character in the image is ""權"".","""Wait, the character in the image is \""權\"".\n""",0.840,12,202
M2_0226,,"""""",0.716,1,225
M2_0227,,"""""",0.479,1,196
M2_0228,,"""""",0.530,1,309
M2_0229,,"""""",0.430,1,269
M2_0230,,"""""",0.435,1,169
M2_0231,答：旌,"""答：旌""",0.558,5,176
M2_0232,𠨱,"""𠨱""",0.702,5,383
M2_0233,,"""""",0.459,1,261
M2_0234,𤝠,"""𤝠""",0.640,5,266
M2_0235,,"""""",0.482,1,233
M2_0236,,"""""",0.521,1,310
M2_0237,,"""""",0.654,1,205
M2_0238,,"""""",0.524,1,231
M2_0239,答：,"""答：""",0.568,3,199
M2_0240,,"""""",0.462,1,224
M2_0241,,"""""",0.527,1,256
M2_0242,,"""""",0.456,1,189
M2_0243,,"""""",0.501,1,214
M2_0244,,"""""",0.445,1,304
M2_0245,,"""""",0.452,1,210
M2_0246,,"""""",0.441,1,258
M2_0247,答：媄,"""答：媄""",0.529,5,177
M2_0248,,"""""",0.428,1,175
M2_0249,,"""""",0.495,1,239
M2_0250,答：𪀄,"""答：𪀄""",0.681,7,173
M2_0251,,"""""",0.514,1,299
M2_0252,,"""""",0.456,1,203
M2_0253,"Wait, the character in question is ""侄"". It's","""Wait, the character in question is \""侄\"". It's""",0.735,12,204
M2_0254,,"""""",0.469,1,260
M2_0255,,"""""",0.529,1,363
M2_0256,,"""""",0.491,1,296
M2_0257,,"""""",0.527,1,361
M2_0258,,"""""",0.500,1,211
M2_0259,𠨱,"""𠨱""",0.665,5,373
M2_0260,"Wait, the character in the image is ""欽"".","""Wait, the character in the image is \""欽\"".\n""",0.868,12,279
M2_0261,"Wait, the character in question is ""侄"". It's","""Wait, the character in question is \""侄\"". It's""",0.863,12,165
M2_0262,,"""""",0.890,1,393
M2_0263,,"""""",0.586,1,358
M2_0264,,"""""",0.477,1,285
M2_0265,,"""""",0.547,1,270
M2_0266,,"""""",0.440,1,269
M2_0267,,"""""",0.411,1,265
M2_0268,,"""""",0.540,1,373
M2_0269,,"""""",0.537,1,259
M2_0270,"Wait, the character in the image is ""","""Wait, the character in the image is \""""",0.867,12,215
M2_0271,,"""""",0.466,1,211
M2_0272,"Wait, the character in the image is ""","""Wait, the character in the image is \""""",0.653,12,212
M2_0273,,"""""",0.508,1,211
M2_0274,,"""""",0.428,1,193
M2_0275,答：衼,"""答：衼""",0.538,5,151
M2_0276,,"""""",0.442,1,269
M2_0277,"Wait, the character in the image is ""rangen"".","""Wait, the character in the image is \""rangen\"".\n""",0.820,12,199
M2_0278,,"""""",0.516,1,232
M2_0279,,"""""",0.516,1,199
M2_0280,"Wait, the character in question is ""柨"". The","""Wait, the character in question is \""柨\"".\nThe""",0.823,12,252
M2_0281,,"""""",0.430,1,215
M2_0282,,"""""",0.516,1,211
M2_0283,"Wait, the character in question is ""徳"". It's","""Wait, the character in question is \""徳\"". It's""",0.814,12,245
M2_0284,,"""""",0.463,1,224
M2_0285,,"""""",0.446,1,186
M2_0286,"Wait, the character in question is ""爪"". The word","""Wait, the character in question is \""爪\"".\nThe word""",0.732,12,171
M2_0287,,"""""",0.459,1,214
M2_0288,,"""""",0.500,1,194
M2_0289,"Wait, the character in the image is ""","""Wait, the character in the image is \""""",0.886,12,229
M2_0290,答：尬,"""答：尬""",0.573,4,245
M2_0291,,"""""",0.655,1,332
M2_0292,,"""""",0.453,1,303
M2_0293,答：伶,"""答：伶""",0.565,5,188
M2_0294,,"""""",0.439,1,216
M2_0295,"Wait, the character in the image is ""侄"".","""Wait, the character in the image is \""侄\"".\n""",0.687,12,186
M2_0296,,"""""",0.344,1,141
M2_0297,,"""""",0.506,1,236
M2_0298,答：𱻊,"""答：𱻊""",0.616,7,192
M2_0299,,"""""",0.464,1,237
M2_0300,答：𠀠,"""答：𠀠""",0.555,7,244
M2_0301,"Wait, the character in question is ""𠵩","""Wait, the character in question is \""𠵩""",0.687,12,186
M2_0302,𪭽,"""𪭽""",0.524,5,171
M2_0303,,"""""",0.514,1,254
M2_0304,答：尬,"""答：尬""",0.445,4,155
M2_0305,答：縴,"""答：縴""",0.612,5,191
M2_0306,,"""""",0.396,1,176
M2_0307,答：塊,"""答：塊""",0.502,5,176
M2_0308,,"""""",0.545,1,209
M2_0309,"Wait, the character in the image is ""","""Wait, the character in the image is \""""",0.599,12,219
M2_0310,,"""""",0.557,1,243
M2_0311,,"""""",0.554,1,205
M2_0312,,"""""",0.738,1,285
M2_0313,,"""""",0.547,1,330
M2_0314,,"""""",0.446,1,199
M2_0315,,"""""",0.435,1,226
M2_0316,,"""""",0.599,1,267
M2_0317,,"""""",0.633,1,348
M2_0318,,"""""",0.443,1,282
M2_0319,,"""""",0.429,1,221
M2_0320,,"""""",0.362,1,172
M2_0321,,"""""",0.511,1,264
M2_0322,"Wait, the character in the image is ""","""Wait, the character in the image is \""""",0.634,12,208
M2_0323,,"""""",0.532,1,255
M2_0324,答：嘤,"""答：嘤""",0.368,5,188
M2_0325,,"""""",0.367,1,199
M2_0326,"Wait, the character in question is ""𩠜","""Wait, the character in question is \""𩠜""",0.722,12,219
M2_0327,"Wait, the character in question is ""𠵩","""Wait, the character in question is \""𠵩""",0.670,12,224
M2_0328,,"""""",0.890,1,320
M2_0329,,"""""",0.502,1,225
M2_0330,,"""""",0.640,1,250
M2_0331,,"""""",0.365,1,157
M2_0332,答：偨,"""答：偨""",0.587,5,183
M2_0333,答：尬,"""答：尬""",0.548,4,202
M2_0334,,"""""",0.457,1,204
M2_0335,,"""""",0.472,1,238
M2_0336,别,"""别""",0.403,2,131
M2_0337,,"""""",0.514,1,399
M2_0338,,"""""",0.501,1,320
M2_0339,,"""""",0.512,1,197
M2_0340,,"""""",0.484,1,302
M2_0341,,"""""",0.451,1,255
M2_0342,,"""""",0.496,1,312
M2_0343,,"""""",0.405,1,204
M2_0344,,"""""",0.405,1,192
M2_0345,𧯚,"""𧯚""",0.515,5,275
M2_0346,"Wait, the character in the image is ""rangen"".","""Wait, the character in the image is \""rangen\"".\n""",0.756,12,188
M2_0347,,"""""",0.471,1,203
M2_0348,,"""""",0.436,1,192
M2_0349,"Wait, the character in question is ""徳"". It's","""Wait, the character in question is \""徳\"". It's""",0.746,12,234
M2_0350,,"""""",0.493,1,194
M2_0351,,"""""",0.414,1,202
M2_0352,,"""""",0.445,1,216
M2_0353,,"""""",0.401,1,171
M2_0354,"Wait, the character in the image is ""","""Wait, the character in the image is \""""",0.806,12,201
M2_0355,𠲲,"""𠲲""",0.692,5,338
M2_0356,,"""""",0.453,1,230
M2_0357,,"""""",0.480,1,238
M2_0358,"Wait, the character in question is ""𠀉","""Wait, the character in question is \""𠀉""",0.884,12,266
M2_0359,"Wait, the character in the image is ""","""Wait, the character in the image is \""""",0.778,12,187
M2_0360,,"""""",0.518,1,237
M2_0361,,"""""",0.451,1,221
M2_0362,,"""""",0.446,1,245
M2_0363,"Wait, the character in question is ""𠵩","""Wait, the character in question is \""𠵩""",0.810,12,226
M2_0364,,"""""",0.501,1,356
M2_0365,,"""""",0.494,1,262
M2_0366,,"""""",0.465,1,211
M2_0367,,"""""",0.455,1,265
M2_0368,,"""""",0.547,1,248
M2_0369,,"""""",0.584,1,270
M2_0370,,"""""",0.488,1,232
M2_0371,,"""""",0.447,1,189
M2_0372,,"""""",0.621,1,450
M2_0373,,"""""",0.508,1,238
M2_0374,,"""""",0.436,1,167
M2_0375,"Wait, the character in the image is ""尋"".","""Wait, the character in the image is \""尋\"".\n""",0.841,12,237
M2_0376,答：尬,"""答：尬""",0.589,4,201
M2_0377,,"""""",0.421,1,222
M2_0378,,"""""",0.445,1,199
M2_0379,答：𠴃,"""答：𠴃""",0.643,7,200
M2_0380,,"""""",0.645,1,472
M2_0381,,"""""",0.481,1,228
M2_0382,答：愘,"""答：愘""",0.607,5,198
M2_0383,,"""""",0.428,1,224
M2_0384,,"""""",0.465,1,220
M2_0385,,"""""",0.381,1,242
M2_0386,,"""""",0.484,1,297
M2_0387,,"""""",0.397,1,169
M2_0388,,"""""",0.437,1,169
M2_0389,,"""""",0.405,1,206
M2_0390,,"""""",0.447,1,288
M2_0391,𠨱,"""𠨱""",0.639,5,371
M2_0392,,"""""",0.525,1,264
M2_0393,𡆐,"""𡆐""",0.603,5,266
M2_0394,,"""""",0.399,1,175
M2_0395,,"""""",0.517,1,266
M2_0396,,"""""",0.382,1,206
M2_0397,,"""""",0.390,1,245
M2_0398,"Wait, the character in question is ""𠖀","""Wait, the character in question is \""𠖀""",0.741,12,186
M2_0399,,"""""",0.544,1,432
M2_0400,,"""""",0.798,1,398
M2_0401,,"""""",0.548,1,257
M2_0402,,"""""",0.716,1,294
M2_0403,答：𠮥,"""答：𠮥""",0.844,7,276
M2_0404,,"""""",0.753,1,333
M2_0405,,"""""",0.706,1,313
M2_0406,,"""""",0.743,1,315
M2_0407,,"""""",0.624,1,300
M2_0408,"Wait, the character in the image is ""瀄"".","""Wait, the character in the image is \""瀄\"".\n""",0.837,12,223
M2_0409,,"""""",0.885,1,610
M2_0410,,"""""",0.697,1,315
M2_0411,,"""""",0.753,1,369
M2_0412,,"""""",0.673,1,356
M2_0413,,"""""",0.689,1,322
M2_0414,,"""""",0.630,1,344
M2_0415,𠀹,"""𠀹""",0.857,5,337
M2_0416,,"""""",0.446,1,247
M2_0417,俞,"""俞""",1.216,2,809
M2_0418,"Wait, the character in the image is ""làm"".","""Wait, the character in the image is \""làm\"".\n""",0.975,12,276
M2_0419,,"""""",0.772,1,417
M2_0420,,"""""",0.818,1,345
M2_0421,,"""""",0.513,1,248
M2_0422,,"""""",0.735,1,296
M2_0423,,"""""",0.750,1,334
M2_0424,,"""""",0.698,1,286
M2_0425,,"""""",0.746,1,301
M2_0426,答：𬏝,"""答：𬏝""",0.922,7,307
M2_0427,,"""""",0.781,1,352
M2_0428,,"""""",0.668,1,254
M2_0429,,"""""",0.680,1,292
M2_0430,答：𪠾,"""答：𪠾""",0.880,7,286
M2_0431,,"""""",0.754,1,327
M2_0432,,"""""",0.701,1,312
M2_0433,,"""""",0.710,1,359
M2_0434,,"""""",0.655,1,356
M2_0435,,"""""",0.799,1,374
M2_0436,,"""""",1.061,1,369
M2_0437,,"""""",0.673,1,332
M2_0438,答：𡲌,"""答：𡲌""",0.894,7,286
M2_0439,,"""""",0.766,1,326
M2_0440,,"""""",0.835,1,378
M2_0441,答：栄,"""答：栄""",0.767,5,270
M2_0442,,"""""",0.923,1,392
M2_0443,,"""""",0.551,1,246
M2_0444,,"""""",0.665,1,356
M2_0445,,"""""",0.756,1,344
M2_0446,答：𱪵,"""答：𱪵""",0.907,7,286
M2_0447,,"""""",0.773,1,437
M2_0448,,"""""",0.832,1,377
M2_0449,,"""""",0.643,1,292
M2_0450,,"""""",0.623,1,364
M2_0451,,"""""",0.587,1,275
M2_0452,,"""""",0.944,1,410
M2_0453,,"""""",0.561,1,291
M2_0454,答：植被,"""答：植被""",0.778,4,277
M2_0455,,"""""",0.726,1,265
M2_0456,,"""""",0.705,1,372
M2_0457,,"""""",0.568,1,319
M2_0458,,"""""",0.773,1,373
M2_0459,,"""""",0.720,1,412
M2_0460,,"""""",0.684,1,337
M2_0461,答：嗨,"""答：嗨""",0.870,5,300
M2_0462,,"""""",0.544,1,275
M2_0463,,"""""",0.577,1,241
M2_0464,,"""""",0.930,1,408
M2_0465,,"""""",0.626,1,257
M2_0466,,"""""",0.877,1,403
M2_0467,,"""""",0.830,1,445
M2_0468,,"""""",0.654,1,324
M2_0469,,"""""",0.492,1,231
M2_0470,答：𠌾,"""答：𠌾""",0.736,7,290
M2_0471,,"""""",0.800,1,335
M2_0472,"Wait, the character in the image is ""怩"".","""Wait, the character in the image is \""怩\"".\n""",1.109,12,347
M2_0473,𠀹,"""𠀹""",0.801,5,320
M2_0474,答：嘤,"""答：嘤""",0.941,5,343
M2_0475,,"""""",0.824,1,368
M2_0476,,"""""",0.755,1,333
M2_0477,答：尬,"""答：尬""",0.650,4,234
M2_0478,,"""""",0.824,1,373
M2_0479,,"""""",0.476,1,214
M2_0480,,"""""",0.622,1,296
M2_0481,𰨂,"""𰨂""",0.834,5,374
M2_0482,𥞞,"""𥞞""",0.787,5,309
M2_0483,答：尬,"""答：尬""",0.565,4,230
M2_0484,,"""""",0.801,1,370
M2_0485,,"""""",0.811,1,396
M2_0486,,"""""",0.892,1,374
M2_0487,,"""""",0.777,1,354
M2_0488,,"""""",0.761,1,316
M2_0489,,"""""",0.532,1,254
M2_0490,,"""""",0.808,1,402
M2_0491,,"""""",0.555,1,220
M2_0492,,"""""",0.833,1,366
M2_0493,,"""""",0.739,1,372
M2_0494,,"""""",0.869,1,603
M2_0495,,"""""",0.610,1,330
M2_0496,,"""""",0.705,1,342
M2_0497,,"""""",0.754,1,331
M2_0498,,"""""",0.759,1,457
M2_0499,,"""""",0.667,1,315
M2_0500,,"""""",0.802,1,364
M2_0501,,"""""",0.935,1,425
M2_0502,,"""""",0.892,1,616
M2_0503,答：嗡,"""答：嗡""",0.758,5,275
M2_0504,,"""""",0.543,1,279
M2_0505,,"""""",0.878,1,396
M2_0506,,"""""",0.668,1,295
M2_0507,,"""""",0.742,1,327
M2_0508,,"""""",0.657,1,316
M2_0509,,"""""",0.840,1,447
M2_0510,,"""""",0.900,1,521
M2_0511,,"""""",0.833,1,400
M2_0512,,"""""",0.779,1,332
M2_0513,,"""""",0.759,1,388
M2_0514,,"""""",1.072,1,405
M2_0515,"Wait, the character in question is ""徳"". It's","""Wait, the character in question is \""徳\"". It's""",1.243,12,343
M2_0516,,"""""",0.660,1,281
M2_0517,,"""""",0.677,1,266
M2_0518,,"""""",0.664,1,335
M2_0519,,"""""",0.779,1,373
M2_0520,,"""""",0.788,1,331
M2_0521,,"""""",0.646,1,303
M2_0522,,"""""",0.490,1,252
M2_0523,,"""""",0.846,1,422
M2_0524,,"""""",0.614,1,299
M2_0525,,"""""",0.772,1,344
M2_0526,,"""""",0.703,1,275
M2_0527,答：𠮥,"""答：𠮥""",0.704,7,238
M2_0528,答：降,"""答：降""",0.878,4,292
M2_0529,𠀹,"""𠀹""",0.829,5,324
M2_0530,,"""""",0.708,1,386
M2_0531,,"""""",0.630,1,315
M2_0532,,"""""",0.534,1,196
M2_0533,,"""""",0.801,1,342
M2_0534,,"""""",0.713,1,372
M2_0535,"Wait, the image shows a character with a dot above it","""Wait, the image shows a character with a dot above it""",0.776,12,220
M2_0536,,"""""",0.701,1,296
M2_0537,𰦫,"""𰦫""",0.892,5,325
M2_0538,,"""""",0.866,1,416
M2_0539,,"""""",0.673,1,265
M2_0540,,"""""",0.610,1,356
M2_0541,,"""""",0.836,1,369
M2_0542,,"""""",0.536,1,279
M2_0543,,"""""",0.796,1,432
M2_0544,,"""""",0.727,1,320
M2_0545,,"""""",0.712,1,299
M2_0546,,"""""",0.875,1,420
M2_0547,,"""""",0.669,1,345
M2_0548,,"""""",0.734,1,312
M2_0549,,"""""",0.734,1,385
M2_0550,,"""""",0.568,1,296
M2_0551,,"""""",0.670,1,332
M2_0552,,"""""",0.750,1,315
M2_0553,,"""""",0.851,1,368
M2_0554,,"""""",0.605,1,296
M2_0555,,"""""",0.960,1,354
M2_0556,,"""""",0.854,1,346
M2_0557,"Wait, the character in the image is ""","""Wait, the character in the image is \""""",0.963,12,231
M2_0558,答：𩑼,"""答：𩑼""",0.734,7,316
M2_0559,,"""""",0.900,1,478
M2_0560,,"""""",0.939,1,360
M2_0561,"Wait, the character in the image is ""","""Wait, the character in the image is \""""",0.642,12,274
M2_0562,,"""""",0.493,1,287
M2_0563,,"""""",0.346,1,282
M2_0564,,"""""",0.547,1,312
M2_0565,,"""""",0.777,1,292
M2_0566,"Wait, the character in the image is ""恺"".","""Wait, the character in the image is \""恺\"".\n""",1.059,12,306
M2_0567,,"""""",0.851,1,350
M2_0568,,"""""",0.763,1,301
M2_0569,,"""""",0.661,1,303
M2_0570,,"""""",0.751,1,323
M2_0571,,"""""",0.696,1,367
M2_0572,,"""""",0.802,1,326
M2_0573,,"""""",0.695,1,298
M2_0574,,"""""",0.818,1,327
M2_0575,,"""""",0.709,1,315
M2_0576,,"""""",0.768,1,382
M2_0577,,"""""",0.666,1,251
M2_0578,,"""""",0.729,1,291
M2_0579,,"""""",0.595,1,223
M2_0580,刅,"""刅""",1.129,3,523
M2_0581,,"""""",0.774,1,362
M2_0582,,"""""",0.627,1,271
M2_0583,,"""""",0.793,1,347
M2_0584,,"""""",0.970,1,386
M2_0585,,"""""",0.899,1,301
M2_0586,,"""""",0.868,1,366
M2_0587,答：,"""答：""",0.931,3,386
M2_0588,,"""""",0.761,1,286
M2_0589,,"""""",0.691,1,302
M2_0590,,"""""",0.600,1,271
M2_0591,,"""""",0.700,1,315
M2_0592,,"""""",0.729,1,351
M2_0593,,"""""",0.647,1,259
M2_0594,,"""""",0.558,1,286
M2_0595,,"""""",0.831,1,452
M2_0596,答：嘤,"""答：嘤""",0.861,5,305
M2_0597,,"""""",0.684,1,379
M2_0598,,"""""",0.974,1,440
M2_0599,,"""""",1.100,1,474
