sample_id,pred,pred_raw,sec,n_tokens,prompt_tokens
M2_0158,𐬭,"""𐬭""",2.020,5,390
M2_0159,越南喃字,"""越南喃字""",1.209,4,225
M2_0160,𐬭,"""𐬭""",1.454,5,269
M2_0161,𐬭,"""𐬭""",1.400,5,237
M2_0162,越南喃字,"""越南喃字""",1.746,4,386
M2_0163,𐬭,"""𐬭""",1.561,5,295
M2_0164,峨,"""峨""",1.301,3,263
M2_0165,𐬭𐬭𐬭,"""𐬭𐬭𐬭""",2.486,12,381
M2_0166,สู,"""สู""",1.448,5,253
M2_0167,你,"""你""",1.553,2,349
M2_0168,---,"""---""",1.216,2,250
M2_0169,𐬨,"""𐬨""",1.546,5,314
M2_0170,𐬭,"""𐬭""",1.662,5,317
M2_0171,---,"""---""",1.358,2,250
M2_0172,---,"""---""",1.417,2,301
M2_0173,สุด,"""สุด""",1.541,7,276
M2_0174,峤山,"""峤山""",1.927,4,369
M2_0175,越南喃字,"""越南喃字""",1.961,4,409
M2_0176,ក្រុម,"""ក្រុម""",2.163,11,317
M2_0177,สุด,"""สุด""",1.482,7,269
M2_0178,一,"""一""",1.653,2,335
M2_0179,ส,"""ส""",1.323,3,267
M2_0180,---,"""---""",1.203,2,250
M2_0181,审歧,"""审歧""",2.246,3,407
M2_0182,---,"""---""",1.580,2,318
M2_0183,山,"""山""",1.699,2,344
M2_0184,（越南喃字）,"""（越南喃字）""",1.843,6,344
M2_0185,𠀄,"""𠀄""",1.460,5,295
M2_0186,---,"""---""",1.710,2,317
M2_0187,jj,"""jj""",1.190,3,299
M2_0188,]],"""]]""",0.835,2,205
M2_0189,𐬭,"""𐬭""",1.255,5,267
M2_0190,สำ,"""สำ""",3.684,5,371
M2_0191,𐬭,"""𐬭""",1.842,5,317
M2_0192,（越南喃字）,"""（越南喃字）""",1.886,6,369
M2_0193,---,"""---""",1.013,2,209
M2_0194,否,"""否""",1.517,2,299
M2_0195,𐬭,"""𐬭""",1.440,5,263
M2_0196,𐬭,"""𐬭""",1.462,5,267
M2_0197,สุด,"""สุด""",1.764,7,301
M2_0198,阂,"""阂""",0.983,3,301
M2_0199,---,"""---""",1.154,2,301
M2_0200,Z,"""Z""",0.678,2,149
M2_0201,峭,"""峭""",0.812,3,128
M2_0202,42,"""42""",0.928,3,139
M2_0203,筐,"""筐""",0.965,3,161
M2_0204,峄,"""峄""",0.843,3,137
M2_0205,---,"""---""",0.694,2,119
M2_0206,徕,"""徕""",0.829,3,117
M2_0207,---,"""---""",0.707,2,119
M2_0208,𠕐,"""𠕐""",0.941,5,119
M2_0209,"<table border=""1""><tr><td></td><td","""<table border=\""1\""><tr><td></td><td""",1.243,12,139
M2_0210,---,"""---""",0.771,2,139
M2_0211,h,"""h""",0.698,2,106
M2_0212,峄,"""峄""",0.894,3,149
M2_0213,---,"""---""",0.670,2,110
M2_0214,越南喃字,"""越南喃字""",0.954,4,149
M2_0215,---,"""---""",0.667,2,128
M2_0216,---,"""---""",0.968,2,161
M2_0217,S2,"""S2""",0.896,3,150
M2_0218,峠,"""峠""",0.791,3,128
M2_0219,',"""'""",0.825,2,146
M2_0220,หน่,"""หน่""",0.840,5,161
M2_0221,𠕃,"""𠕃""",0.949,5,139
M2_0222,峄行,"""峄行""",0.838,4,137
M2_0223,ក្រុម,"""ក្រុម""",1.184,11,117
M2_0224,𐬭,"""𐬭""",0.932,5,128
M2_0225,---,"""---""",0.805,2,137
M2_0226,จับ,"""จับ""",1.071,6,139
M2_0227,峯,"""峯""",0.864,3,137
M2_0228,---,"""---""",0.843,2,150
M2_0229,王,"""王""",0.539,2,117
M2_0230,rê,"""rê""",0.795,3,128
M2_0231,---,"""---""",0.771,2,117
M2_0232,---,"""---""",0.810,2,149
M2_0233,》,"""》""",0.674,2,125
M2_0234,---,"""---""",0.782,2,139
M2_0235,---,"""---""",0.798,2,128
M2_0236,越南喃字,"""越南喃字""",1.012,4,137
M2_0237,---,"""---""",0.976,2,161
M2_0238,---,"""---""",0.887,2,161
M2_0239,---,"""---""",0.604,2,129
M2_0240,สิบหน้า,"""สิบหน้า""",1.248,11,139
M2_0241,ក្រ,"""ក្រ""",0.999,7,129
M2_0242,峙,"""峙""",0.810,3,139
M2_0243,峙,"""峙""",0.845,3,137
M2_0244,---,"""---""",0.600,2,101
M2_0245,ក្រោម,"""ក្រោម""",1.210,11,128
M2_0246,手,"""手""",0.662,2,106
M2_0247,一,"""一""",0.751,2,139
M2_0248,---,"""---""",0.701,2,125
M2_0249,---,"""---""",0.758,2,159
M2_0250,请注意，图片中可能存在模糊或错误，无法准确,"""请注意，图片中可能存在模糊或错误，无法准确""",1.187,12,128
M2_0251,阅,"""阅""",0.821,2,172
M2_0252,v2,"""v2""",0.779,3,128
M2_0253,ក្រុម,"""ក្រុម""",1.141,11,117
M2_0254,峦,"""峦""",0.834,3,128
M2_0255,---,"""---""",0.650,2,92
M2_0256,English: 越南喃字,"""English: 越南喃字""",1.051,7,129
M2_0257,筐,"""筐""",0.775,3,137
M2_0258,越南喃字,"""越南喃字""",0.784,4,149
M2_0259,---,"""---""",0.846,2,139
M2_0260,---,"""---""",0.841,2,161
M2_0261,---,"""---""",0.591,2,78
M2_0262,---,"""---""",0.854,2,172
M2_0263,光,"""光""",0.843,2,172
M2_0264,ตัว,"""ตัว""",1.028,6,133
M2_0265,---,"""---""",0.838,2,128
M2_0266,thi b1,"""thi b1""",0.800,5,117
M2_0267,tr>     </table>,"""tr>\n    </table>""",0.844,7,113
M2_0268,---,"""---""",0.829,2,149
M2_0269,สุด,"""สุด""",1.185,7,172
M2_0270,---,"""---""",0.710,2,128
M2_0271,𠕃,"""𠕃""",0.877,5,129
M2_0272,---,"""---""",0.689,2,125
M2_0273,---,"""---""",0.862,2,149
M2_0274,---,"""---""",0.827,2,139
M2_0275,---,"""---""",0.732,2,119
M2_0276,---,"""---""",0.646,2,125
M2_0277,---,"""---""",0.610,2,139
M2_0278,ក្រ,"""ក្រ""",0.994,7,150
M2_0279,สุด,"""สุด""",1.044,7,149
M2_0280,---,"""---""",0.663,2,119
M2_0281,峭,"""峭""",0.703,3,106
M2_0282,---,"""---""",0.841,2,161
M2_0283,---,"""---""",0.745,2,139
M2_0284,ขอ,"""ขอ""",0.826,4,139
M2_0285,41,"""41""",0.881,3,137
M2_0286,𐬭,"""𐬭""",0.679,5,89
M2_0287,---,"""---""",0.754,2,125
M2_0288,than,"""than""",0.746,3,150
M2_0289,---,"""---""",0.873,2,159
M2_0290,𐬭,"""𐬭""",0.848,5,128
M2_0291,越南喃字,"""越南喃字""",0.919,4,159
M2_0292,---,"""---""",0.728,2,128
M2_0293,สร้าง,"""สร้าง""",0.986,7,146
M2_0294,峙,"""峙""",0.936,3,139
M2_0295,---,"""---""",0.784,2,119
M2_0296,---,"""---""",0.530,2,109
M2_0297,---,"""---""",0.599,2,149
M2_0298,---,"""---""",0.449,2,139
M2_0299,---,"""---""",0.588,2,137
M2_0300,ក្រ,"""ក្រ""",0.699,7,109
M2_0301,ក្រុម,"""ក្រុម""",0.992,11,99
M2_0302,---,"""---""",0.982,2,149
M2_0303,---,"""---""",0.741,2,117
M2_0304,---,"""---""",0.651,2,93
M2_0305,峙,"""峙""",0.939,3,161
M2_0306,---,"""---""",0.691,2,117
M2_0307,忐,"""忐""",0.677,3,149
M2_0308,、,"""、""",0.848,2,139
M2_0309,---,"""---""",0.780,2,149
M2_0310,---,"""---""",0.845,2,161
M2_0311,មក,"""មក""",0.795,5,161
M2_0312,峨,"""峨""",0.899,3,149
M2_0313,正,"""正""",0.604,2,149
M2_0314,𐬭,"""𐬭""",0.706,5,117
M2_0315,---,"""---""",0.802,2,137
M2_0316,力,"""力""",0.797,2,185
M2_0317,---,"""---""",0.450,2,139
M2_0318,---,"""---""",0.355,2,119
M2_0319,𐬀,"""𐬀""",0.755,5,139
M2_0320,---,"""---""",0.434,2,128
M2_0321,》,"""》""",0.410,2,128
M2_0322,---,"""---""",0.388,2,109
M2_0323,越南喃字,"""越南喃字""",0.630,4,159
M2_0324,---,"""---""",0.448,2,139
M2_0325,ក្រ,"""ក្រ""",0.586,7,117
M2_0326,---,"""---""",0.408,2,119
M2_0327,---,"""---""",0.498,2,137
M2_0328,7,"""7""",0.694,2,233
M2_0329,---,"""---""",0.488,2,137
M2_0330,---,"""---""",0.469,2,161
M2_0331,English:炫,"""English:炫""",0.545,4,110
M2_0332,越南喃字,"""越南喃字""",0.524,4,139
M2_0333,𐬭,"""𐬭""",0.560,5,137
M2_0334,---,"""---""",0.396,2,128
M2_0335,មា,"""មា""",0.625,5,149
M2_0336,---,"""---""",0.409,2,110
M2_0337,---,"""---""",0.439,2,119
M2_0338,---,"""---""",0.444,2,139
M2_0339,一,"""一""",0.476,2,149
M2_0340,---,"""---""",0.427,2,129
M2_0341,峙,"""峙""",0.425,3,117
M2_0342,۱±,"""۱±""",0.496,3,139
M2_0343,ក្រុម,"""ក្រុម""",0.718,11,117
M2_0344,---,"""---""",0.459,2,117
M2_0345,峙,"""峙""",0.348,3,89
M2_0346,---,"""---""",0.467,2,128
M2_0347,峙,"""峙""",0.465,3,128
M2_0348,tr>     </table>,"""tr>\n    </table>""",0.795,7,137
M2_0349,---,"""---""",0.456,2,128
M2_0350,---,"""---""",0.500,2,150
M2_0351,42,"""42""",0.398,3,109
M2_0352,---,"""---""",0.476,2,137
M2_0353,?,"""?""",0.457,2,129
M2_0354,---,"""---""",0.456,2,128
M2_0355,---,"""---""",0.552,2,159
M2_0356,ក្រុម,"""ក្រុម""",0.637,11,137
M2_0357,---,"""---""",0.491,2,149
M2_0358,𐬭,"""𐬭""",0.652,5,161
M2_0359,---,"""---""",0.391,2,117
M2_0360,迸,"""迸""",0.554,3,172
M2_0361,---,"""---""",0.504,2,139
M2_0362,---,"""---""",0.447,2,128
M2_0363,---,"""---""",0.388,2,139
M2_0364,法,"""法""",0.404,2,128
M2_0365,---,"""---""",0.525,2,149
M2_0366,tr o,"""tr\no""",0.518,4,129
M2_0367,จักร,"""จักร""",0.520,6,113
M2_0368,𐬭,"""𐬭""",0.631,5,159
M2_0369,</table>,"""    </table>""",0.698,5,183
M2_0370,สิ,"""สิ""",0.556,4,139
M2_0371,---,"""---""",0.482,2,129
M2_0372,สัญ,"""สัญ""",0.597,6,139
M2_0373,---,"""---""",0.502,2,149
M2_0374,𐬭,"""𐬭""",0.530,5,117
M2_0375,---,"""---""",0.491,2,150
M2_0376,---,"""---""",0.479,2,137
M2_0377,初,"""初""",0.412,2,117
M2_0378,สัญ,"""สัญ""",0.588,6,137
M2_0379,---,"""---""",0.479,2,149
M2_0380,---,"""---""",0.500,2,161
M2_0381,越南喃字,"""越南喃字""",0.508,4,139
M2_0382,---,"""---""",0.475,2,150
M2_0383,越南喃字,"""越南喃字""",0.497,4,137
M2_0384,---,"""---""",0.479,2,139
M2_0385,---,"""---""",0.316,2,85
M2_0386,ក្រុម,"""ក្រុម""",0.826,11,185
M2_0387,---,"""---""",0.392,2,125
M2_0388,tr,"""tr""",0.406,2,128
M2_0389,𐬭,"""𐬭""",0.479,5,101
M2_0390,เจ,"""เจ""",0.452,3,117
M2_0391,峄,"""峄""",0.478,3,137
M2_0392,迎,"""迎""",0.543,2,159
M2_0393,图,"""图""",0.494,2,139
M2_0394,?,"""?""",0.458,2,128
M2_0395,峨,"""峨""",0.570,3,161
M2_0396,𐬭,"""𐬭""",0.471,5,101
M2_0397,---,"""---""",0.378,2,93
M2_0398,สุด,"""สุด""",0.474,7,101
M2_0399,---,"""---""",0.541,2,161
M2_0400,"H,","""H,""",0.874,3,263
M2_0401,）,"""）""",0.574,2,169
M2_0402,"<table border=""1""><tr><td>本</td","""<table border=\""1\""><tr><td>本</td""",1.082,12,237
M2_0403,𐬭,"""𐬭""",0.858,5,227
M2_0404,วน,"""วน""",0.833,4,253
M2_0405,诃,"""诃""",0.783,2,263
M2_0406,伍,"""伍""",0.769,2,250
M2_0407,丘,"""丘""",0.611,2,194
M2_0408,This is a Vietnamese喃字. It looks like,"""This is a Vietnamese喃字. It looks like""",0.832,12,141
M2_0409,---,"""---""",0.777,2,250
M2_0410,𐬭,"""𐬭""",0.832,5,233
M2_0411,行,"""行""",0.783,2,263
M2_0412,公,"""公""",0.682,2,221
M2_0413,峨,"""峨""",0.624,3,237
M2_0414,𐬭,"""𐬭""",0.558,5,209
M2_0415,𐬭,"""𐬭""",0.644,5,250
M2_0416,</code>,"""    </code>""",0.557,5,141
M2_0417,ตัว,"""    ตัว""",1.082,8,301
M2_0418,ขั้น,"""ขั้น""",0.772,6,194
M2_0419,𐬨,"""𐬨""",0.829,5,250
M2_0420,---,"""---""",0.788,2,267
M2_0421,越南喃字,"""越南喃字""",0.547,4,159
M2_0422,---,"""---""",0.638,2,237
M2_0423,犲,"""犲""",0.718,3,245
M2_0424,42,"""42""",0.710,3,237
M2_0425,---,"""---""",0.726,2,263
M2_0426,---,"""---""",0.749,2,250
M2_0427,俯,"""俯""",0.802,2,263
M2_0428,𐬭,"""𐬭""",0.713,5,216
M2_0429,一,"""一""",0.657,2,233
M2_0430,𐬭,"""𐬭""",0.695,5,233
M2_0431,请注意，图片中可能存在模糊或错误，无法准确,"""请注意，图片中可能存在模糊或错误，无法准确""",0.978,12,233
M2_0432,ตัว,"""ตัว""",0.803,6,237
M2_0433,四,"""四""",0.750,2,224
M2_0434,</table>,"""    </table>""",0.687,5,199
M2_0435,---,"""---""",0.899,2,267
M2_0436,---,"""---""",0.904,2,299
M2_0437,---,"""---""",0.651,2,198
M2_0438,สุด,"""สุด""",0.893,7,227
M2_0439,𐬭,"""𐬭""",0.823,5,250
M2_0440,i,"""i""",0.848,2,284
M2_0441,---,"""---""",0.676,2,221
M2_0442,---,"""---""",0.924,2,317
M2_0443,ក្រុម,"""    ក្រុម""",0.932,12,189
M2_0444,越南喃字,"""越南喃字""",0.758,4,199
M2_0445,（越南喃字）,"""（越南喃字）""",0.827,6,250
M2_0446,---,"""---""",0.701,2,239
M2_0447,---,"""---""",0.637,2,253
M2_0448,小 粤,"""小\n粤""",0.767,4,239
M2_0449,旱,"""    旱""",0.812,4,205
M2_0450,峠,"""峠""",0.655,3,197
M2_0451,𠕃,"""𠕃""",0.683,5,205
M2_0452,𐬭,"""𐬭""",1.088,5,335
M2_0453,分,"""分""",0.647,2,185
M2_0454,迎,"""    迎""",0.795,4,253
M2_0455,见,"""见""",0.676,2,221
M2_0456,八,"""八""",0.786,2,237
M2_0457,---,"""---""",0.599,2,161
M2_0458,𐬭,"""𐬭""",0.942,5,267
M2_0459,---,"""---""",0.751,2,209
M2_0460,---,"""---""",0.650,2,216
M2_0461,មក,"""    មក""",0.872,7,237
M2_0462,จ,"""จ""",0.584,3,169
M2_0463,---,"""---""",0.637,2,205
M2_0464,ขอ,"""ขอ""",0.748,4,237
M2_0465,峙,"""峙""",0.662,3,216
M2_0466,สูตร,"""สูตร""",1.101,8,314
M2_0467,（越南喃字）,"""（越南喃字）""",0.808,6,211
M2_0468,𠀄,"""𠀄""",0.723,5,189
M2_0469,---,"""---""",0.485,2,149
M2_0470,ตัว,"""ตัว""",0.920,6,237
M2_0471,越南喃字,"""越南喃字""",0.822,4,267
M2_0472,山,"""山""",0.856,2,267
M2_0473,គឺ,"""គឺ""",0.927,5,233
M2_0474,ក្រុម,"""    ក្រុម""",1.144,12,281
M2_0475,𐬭,"""𐬭""",0.982,5,281
M2_0476,---,"""---""",0.749,2,216
M2_0477,---,"""---""",0.556,2,169
M2_0478,?,"""?""",0.865,2,267
M2_0479,This is a handwritten Vietnamese喃字. The,"""This is a handwritten Vietnamese喃字. The""",0.935,12,139
M2_0480,---,"""---""",0.460,2,172
M2_0481,𐬨,"""𐬨""",0.969,5,267
M2_0482,จักร,"""จักร""",0.813,6,209
M2_0483,i o t,"""i\no\nt""",0.638,6,157
M2_0484,越南喃字,"""越南喃字""",1.054,4,317
M2_0485,หัว,"""หัว""",0.948,6,284
M2_0486,---,"""---""",1.039,2,317
M2_0487,𐬭,"""𐬭""",0.977,5,267
M2_0488,𐬭,"""𐬭""",0.832,5,263
M2_0489,心,"""心""",0.603,2,172
M2_0490,心,"""心""",0.805,2,267
M2_0491,สิ,"""สิ""",0.633,4,179
M2_0492,√2,"""√2""",0.953,4,281
M2_0493,𐬭,"""𐬭""",0.688,5,237
M2_0494,𐬭,"""𐬭""",0.536,5,224
M2_0495,（越南喃字）,"""（越南喃字）""",0.608,6,185
M2_0496,---,"""---""",0.564,2,221
M2_0497,ข,"""ข""",0.785,3,254
M2_0498,---,"""---""",0.706,2,233
M2_0499,---,"""---""",0.684,2,233
M2_0500,𠕃,"""𠕃""",0.873,5,263
M2_0501,?,"""?""",0.730,2,269
M2_0502,面,"""面""",0.708,2,237
M2_0503,"Wait, the character in the image is `人`","""    Wait, the character in the image is `人`""",0.952,12,199
M2_0504,行,"""行""",0.540,2,173
M2_0505,𐬭,"""𐬭""",0.828,5,263
M2_0506,𐬭,"""𐬭""",0.755,5,209
M2_0507,</table>,"""    </table>""",0.824,5,245
M2_0508,---,"""---""",0.715,2,233
M2_0509,𐬭,"""𐬭""",1.014,5,284
M2_0510,---,"""---""",0.703,2,250
M2_0511,สุด,"""สุด""",1.015,7,295
M2_0512,คำสั่ง,"""คำสั่ง""",1.053,10,250
M2_0513,𐬭,"""𐬭""",0.945,5,267
M2_0514,𠕃,"""𠕃""",0.774,5,267
M2_0515,𐬭,"""𐬭""",0.755,5,237
M2_0516,𐬭,"""𐬭""",0.702,5,199
M2_0517,---,"""---""",0.633,2,179
M2_0518,𐬭,"""𐬭""",0.578,5,197
M2_0519,越南喃字,"""越南喃字""",0.598,4,253
M2_0520,ក្រុម,"""    ក្រុម""",0.917,12,267
M2_0521,（越南喃字）,"""（越南喃字）""",0.782,6,209
M2_0522,---,"""---""",0.461,2,146
M2_0523,This is a handwritten Vietnamese script. The character,"""This is a handwritten Vietnamese script. The character""",1.040,12,284
M2_0524,峦涛,"""峦涛""",0.693,4,205
M2_0525,---,"""---""",0.695,2,250
M2_0526,八,"""八""",0.628,2,216
M2_0527,สุด,"""สุด""",0.704,7,189
M2_0528,สิบ,"""สิบ""",0.732,6,237
M2_0529,---,"""---""",0.914,2,237
M2_0530,---,"""---""",0.676,2,205
M2_0531,牎,"""牎""",0.702,3,221
M2_0532,---,"""---""",0.466,2,146
M2_0533,---,"""---""",0.793,2,267
M2_0534,认,"""认""",0.688,2,237
M2_0535,ក្រុម,"""ក្រុម""",0.750,11,113
M2_0536,越南喃字,"""越南喃字""",0.807,4,239
M2_0537,心,"""心""",0.753,2,250
M2_0538,仪,"""仪""",0.817,2,281
M2_0539,𐬭,"""𐬭""",0.674,5,216
M2_0540,啵,"""    啵""",0.665,5,185
M2_0541,厅,"""厅""",0.793,2,263
M2_0542,𐬭,"""𐬭""",0.650,5,173
M2_0543,𐬭,"""𐬭""",0.891,5,269
M2_0544,）,"""）""",0.753,2,250
M2_0545,峨,"""峨""",0.688,3,237
M2_0546,---,"""---""",0.810,2,263
M2_0547,）,"""）""",0.631,2,211
M2_0548,---,"""---""",0.717,2,239
M2_0549,B,"""B""",0.741,2,250
M2_0550,ម្រូវ,"""ម្រូវ""",0.798,11,161
M2_0551,---,"""---""",0.604,2,194
M2_0552,寸心,"""寸心""",0.716,3,233
M2_0553,𐬭,"""𐬭""",0.910,5,269
M2_0554,峨,"""峨""",0.578,3,161
M2_0555,---,"""---""",0.844,2,284
M2_0556,峪,"""峪""",0.699,3,239
M2_0557,จ,"""จ""",0.559,3,157
