sample_id,pred,pred_raw,sec,n_tokens,prompt_tokens
M2_0216,```markdown  ```,"""```markdown\n\n```""",0.520,6,148
M2_0217,25,"""25""",0.428,3,137
M2_0218,6x.,"""6x.""",0.373,4,115
M2_0219,```markdown  ```,"""```markdown\n\n```""",0.491,6,133
M2_0220,,"""""",0.414,1,148
M2_0221,,"""""",0.323,1,126
M2_0222,行,"""行""",0.337,2,124
M2_0223,,"""""",0.314,1,104
M2_0224,```,"""```""",0.325,2,115
M2_0225,,"""""",0.335,1,124
M2_0226,,"""""",0.328,1,126
M2_0227,,"""""",0.369,1,124
M2_0228,4,"""4""",0.354,2,137
M2_0229,王,"""王""",0.311,2,104
M2_0230,r25,"""r25""",0.386,4,115
M2_0231,,"""""",0.317,1,104
M2_0232,```markdown  ```,"""```markdown\n\n```""",0.408,6,136
M2_0233,],"""]""",0.322,2,112
M2_0234,```markdown  入往 ```,"""```markdown\n\n入往\n```""",0.528,9,126
M2_0235,```markdown  ```,"""```markdown\n\n```""",0.374,6,115
M2_0236,,"""""",0.327,1,124
M2_0237,,"""""",0.421,1,148
M2_0238,```,"""```""",0.416,2,148
M2_0239,```markdown  ```,"""```markdown\n\n```""",0.446,6,116
M2_0240,22,"""22""",0.396,3,126
M2_0241,],"""]""",0.342,2,116
M2_0242,,"""""",0.335,1,126
M2_0243,,"""""",0.334,1,124
M2_0244,```markdown  ```,"""```markdown\n\n```""",0.383,6,88
M2_0245,1837,"""1837""",0.344,5,115
M2_0246,丰,"""丰""",0.281,2,93
M2_0247,一,"""一""",0.355,2,126
M2_0248,],"""]""",0.337,2,112
M2_0249,危,"""危""",0.339,2,146
M2_0250,,"""""",0.327,1,115
M2_0251,,"""""",0.423,1,159
M2_0252,u2,"""u2""",0.363,3,115
M2_0253,```markdown  ```,"""```markdown\n\n```""",0.365,6,104
M2_0254,```,"""```""",0.338,2,115
M2_0255,,"""""",0.257,1,79
M2_0256,,"""""",0.317,1,116
M2_0257,郎,"""郎""",0.337,2,124
M2_0258,~,"""~""",0.381,2,136
M2_0259,```markdown  ```,"""```markdown\n\n```""",0.456,6,126
M2_0260,,"""""",0.338,1,148
M2_0261,```markdown  ```,"""```markdown\n\n```""",0.306,6,65
M2_0262,,"""""",0.424,1,159
M2_0263,光,"""光""",0.431,2,159
M2_0264,,"""""",0.331,1,120
M2_0265,,"""""",0.312,1,115
M2_0266,1.,"""1.""",0.366,3,104
M2_0267,,"""""",0.268,1,100
M2_0268,```markdown  ```,"""```markdown\n\n```""",0.482,6,136
M2_0269,```markdown  ```,"""```markdown\n\n```""",0.535,6,159
M2_0270,,"""""",0.289,1,115
M2_0271,,"""""",0.321,1,116
M2_0272,,"""""",0.291,1,112
M2_0273,,"""""",0.399,1,136
M2_0274,```,"""```""",0.307,2,126
M2_0275,,"""""",0.297,1,106
M2_0276,```markdown  ```,"""```markdown\n\n```""",0.409,6,112
M2_0277,,"""""",0.340,1,126
M2_0278,143,"""143""",0.376,4,137
M2_0279,周,"""周""",0.395,2,136
M2_0280,```,"""```""",0.342,2,106
M2_0281,一,"""一""",0.277,2,93
M2_0282,```,"""```""",0.396,2,148
M2_0283,,"""""",0.318,1,126
M2_0284,2,"""2""",0.373,2,126
M2_0285,41,"""41""",0.348,3,124
M2_0286,```markdown  ```,"""```markdown\n\n```""",0.323,6,76
M2_0287,```markdown  ```,"""```markdown\n\n```""",0.421,6,112
M2_0288,215n,"""215n""",0.437,5,137
M2_0289,```,"""```""",0.430,2,146
M2_0290,],"""]""",0.340,2,115
M2_0291,伍,"""伍""",0.453,2,146
M2_0292,```markdown  ```,"""```markdown\n\n```""",0.375,6,115
M2_0293,,"""""",0.368,1,133
M2_0294,.,""".""",0.366,2,126
M2_0295,,"""""",0.289,1,106
M2_0296,,"""""",0.263,1,96
M2_0297,```markdown  ```,"""```markdown\n\n```""",0.473,6,136
M2_0298,,"""""",0.352,1,126
M2_0299,```markdown  ```,"""```markdown\n\n```""",0.357,6,124
M2_0300,11,"""11""",0.313,3,96
M2_0301,,"""""",0.250,1,86
M2_0302,```markdown  ```,"""```markdown\n\n```""",0.485,6,136
M2_0303,,"""""",0.270,1,104
M2_0304,,"""""",0.235,1,80
M2_0305,```markdown  ```,"""```markdown\n\n```""",0.554,6,148
M2_0306,,"""""",0.260,1,104
M2_0307,,"""""",0.374,1,136
M2_0308,```,"""```""",0.343,2,126
M2_0309,```markdown  ```,"""```markdown\n\n```""",0.488,6,136
M2_0310,```markdown  ```,"""```markdown\n\n```""",0.500,6,148
M2_0311,12,"""12""",0.475,3,148
M2_0312,```,"""```""",0.383,2,136
M2_0313,立,"""立""",0.395,2,136
M2_0314,,"""""",0.292,1,104
M2_0315,```markdown  ```,"""```markdown\n\n```""",0.456,6,124
M2_0316,力,"""力""",0.396,2,172
M2_0317,,"""""",0.328,1,126
M2_0318,,"""""",0.303,1,106
M2_0319,12,"""12""",0.374,3,126
M2_0320,```,"""```""",0.337,2,115
M2_0321,,"""""",0.315,1,115
M2_0322,```markdown  ```,"""```markdown\n\n```""",0.399,6,96
M2_0323,俞,"""俞""",0.373,2,146
M2_0324,```,"""```""",0.340,2,126
M2_0325,```markdown  ```,"""```markdown\n\n```""",0.414,6,104
M2_0326,,"""""",0.307,1,106
M2_0327,,"""""",0.270,1,124
M2_0328,7,"""7""",0.580,2,220
M2_0329,```markdown  ```,"""```markdown\n\n```""",0.479,6,124
M2_0330,```markdown  ```,"""```markdown\n\n```""",0.452,6,148
M2_0331,,"""""",0.281,1,97
M2_0332,11,"""11""",0.389,3,126
M2_0333,,"""""",0.315,1,124
M2_0334,```markdown  ```,"""```markdown\n\n```""",0.427,6,115
M2_0335,c72,"""c72""",0.465,4,136
M2_0336,,"""""",0.280,1,97
M2_0337,```,"""```""",0.299,2,106
M2_0338,```markdown  ```,"""```markdown\n\n```""",0.448,6,126
M2_0339,一,"""一""",0.419,2,136
M2_0340,```,"""```""",0.273,2,116
M2_0341,,"""""",0.288,1,104
M2_0342,1=,"""1=""",0.366,3,126
M2_0343,+,"""+""",0.340,2,104
M2_0344,---,"""---""",0.260,2,104
M2_0345,6.,"""6.""",0.282,3,76
M2_0346,```,"""```""",0.340,2,115
M2_0347,,"""""",0.340,1,115
M2_0348,- 01,"""- 01""",0.363,5,124
M2_0349,,"""""",0.321,1,115
M2_0350,```markdown  ```,"""```markdown\n\n```""",0.508,6,137
M2_0351,42,"""42""",0.287,3,96
M2_0352,,"""""",0.345,1,124
M2_0353,2,"""2""",0.343,2,116
M2_0354,,"""""",0.347,1,115
M2_0355,,"""""",0.345,1,146
M2_0356,1,"""1""",0.349,2,124
M2_0357,```,"""```""",0.415,2,136
M2_0358,,"""""",0.410,1,148
M2_0359,```,"""```""",0.310,2,104
M2_0360,。,"""。""",0.447,2,159
M2_0361,,"""""",0.351,1,126
M2_0362,1,"""1""",0.301,2,115
M2_0363,,"""""",0.335,1,126
M2_0364,法,"""法""",0.359,2,115
M2_0365,,"""""",0.399,1,136
M2_0366,42,"""42""",0.366,3,116
M2_0367,H,"""H""",0.322,2,100
M2_0368,.,""".""",0.454,2,146
M2_0369,,"""""",0.349,1,170
M2_0370,2,"""2""",0.362,2,126
M2_0371,,"""""",0.328,1,116
M2_0372,```,"""```""",0.379,2,126
M2_0373,府,"""府""",0.320,2,136
M2_0374,],"""]""",0.324,2,104
M2_0375,```,"""```""",0.420,2,137
M2_0376,```markdown  ```,"""```markdown\n\n```""",0.433,6,124
M2_0377,初,"""初""",0.318,2,104
M2_0378,,"""""",0.323,1,124
M2_0379,```markdown  ```,"""```markdown\n\n```""",0.484,6,136
M2_0380,```markdown  ```,"""```markdown\n\n```""",0.522,6,148
M2_0381,```,"""```""",0.363,2,126
M2_0382,,"""""",0.385,1,137
M2_0383,```markdown  ```,"""```markdown\n\n```""",0.434,6,124
M2_0384,,"""""",0.329,1,126
M2_0385,```markdown  ```,"""```markdown\n\n```""",0.360,6,72
M2_0386,٤,"""٤""",0.390,3,172
M2_0387,```markdown  ```,"""```markdown\n\n```""",0.413,6,112
M2_0388,zr,"""zr""",0.382,3,115
M2_0389,],"""]""",0.266,2,88
M2_0390,```markdown  ```,"""```markdown\n\n```""",0.398,6,104
M2_0391,```markdown  ```,"""```markdown\n\n```""",0.456,6,124
M2_0392,迎,"""迎""",0.428,2,146
M2_0393,```,"""```""",0.339,2,126
M2_0394,2,"""2""",0.352,2,115
M2_0395,,"""""",0.432,1,148
M2_0396,,"""""",0.217,1,88
M2_0397,,"""""",0.226,1,80
M2_0398,1,"""1""",0.274,2,88
M2_0399,```markdown  ```,"""```markdown\n\n```""",0.557,6,148
M2_0400,"H,","""H,""",0.654,3,250
M2_0401,```markdown  ```,"""```markdown\n\n```""",0.563,6,156
M2_0402,,"""""",0.474,1,224
M2_0403,,"""""",0.566,1,214
M2_0404,,"""""",0.604,1,240
M2_0405,,"""""",0.612,1,250
M2_0406,伍 ;,"""伍 ;""",0.649,3,237
M2_0407,右,"""右""",0.410,2,181
M2_0408,,"""""",0.314,1,128
M2_0409,,"""""",0.632,1,237
M2_0410,,"""""",0.485,1,220
M2_0411,行,"""行""",0.653,2,250
M2_0412,公,"""公""",0.579,2,208
M2_0413,,"""""",0.564,1,224
M2_0414,,"""""",0.545,1,196
M2_0415,z,"""z""",0.532,2,237
M2_0416,```markdown  ```,"""```markdown\n\n```""",0.451,6,128
M2_0417,,"""""",0.736,1,288
M2_0418,,"""""",0.462,1,181
M2_0419,,"""""",0.614,1,237
M2_0420,```,"""```""",0.619,2,254
M2_0421,,"""""",0.404,1,146
M2_0422,,"""""",0.583,1,224
M2_0423,打,"""打""",0.529,2,232
M2_0424,42,"""42""",0.637,3,224
M2_0425,```markdown  ```,"""```markdown\n\n```""",0.692,6,250
M2_0426,解,"""解""",0.611,2,237
M2_0427,底,"""底""",0.655,2,250
M2_0428,布,"""布""",0.569,2,203
M2_0429,,"""""",0.579,1,220
M2_0430,失,"""失""",0.498,2,220
M2_0431,田,"""田""",0.578,2,220
M2_0432,,"""""",0.586,1,224
M2_0433,四,"""四""",0.589,2,211
M2_0434,```,"""```""",0.523,2,186
M2_0435,,"""""",0.568,1,254
M2_0436,```,"""```""",0.754,2,286
M2_0437,,"""""",0.463,1,185
M2_0438,,"""""",0.553,1,214
M2_0439,,"""""",0.608,1,237
M2_0440,i,"""i""",0.643,2,271
M2_0441,,"""""",0.543,1,208
M2_0442,,"""""",0.691,1,304
M2_0443,,"""""",0.453,1,176
M2_0444,```markdown  ```,"""```markdown\n\n```""",0.621,6,186
M2_0445,,"""""",0.525,1,237
M2_0446,,"""""",0.612,1,226
M2_0447,,"""""",0.584,1,240
M2_0448,小 母,"""小\n母""",0.680,4,226
M2_0449,,"""""",0.505,1,192
M2_0450,,"""""",0.411,1,184
M2_0451,```markdown  ```,"""```markdown\n\n```""",0.595,6,192
M2_0452,,"""""",0.748,1,322
M2_0453,分,"""分""",0.490,2,172
M2_0454,,"""""",0.622,1,240
M2_0455,凡,"""凡""",0.485,2,208
M2_0456,八,"""八""",0.599,2,224
M2_0457,```markdown  ```,"""```markdown\n\n```""",0.516,6,148
M2_0458,上,"""上""",0.656,2,254
M2_0459,```markdown  ```,"""```markdown\n\n```""",0.637,6,196
M2_0460,```markdown  ```,"""```markdown\n\n```""",0.633,6,203
M2_0461,,"""""",0.616,1,224
M2_0462,```markdown  ```,"""```markdown\n\n```""",0.425,6,156
M2_0463,,"""""",0.472,1,192
M2_0464,```markdown  ```,"""```markdown\n\n```""",0.684,6,224
M2_0465,```markdown  ```,"""```markdown\n\n```""",0.634,6,203
M2_0466,,"""""",0.745,1,301
M2_0467,,"""""",0.538,1,198
M2_0468,,"""""",0.483,1,176
M2_0469,体,"""体""",0.363,2,136
M2_0470,,"""""",0.566,1,224
M2_0471,,"""""",0.666,1,254
M2_0472,山,"""山""",0.590,2,254
M2_0473,,"""""",0.564,1,220
M2_0474,,"""""",0.628,1,268
M2_0475,.,""".""",0.692,2,268
M2_0476,,"""""",0.567,1,203
M2_0477,```markdown  ```,"""```markdown\n\n```""",0.527,6,156
M2_0478,?,"""?""",0.677,2,254
M2_0479,```markdown  ```,"""```markdown\n\n```""",0.390,6,126
M2_0480,,"""""",0.426,1,159
M2_0481,,"""""",0.661,1,254
M2_0482,,"""""",0.529,1,196
M2_0483,i j k,"""i j k""",0.470,4,144
M2_0484,,"""""",0.643,1,304
M2_0485,,"""""",0.671,1,271
M2_0486,,"""""",0.744,1,304
M2_0487,午,"""午""",0.665,2,254
M2_0488,终,"""终""",0.675,2,250
M2_0489,),""")""",0.433,2,159
M2_0490,心,"""心""",0.684,2,254
M2_0491,五,"""五""",0.412,2,166
M2_0492,2,"""2""",0.694,2,268
M2_0493,```markdown  ```,"""```markdown\n\n```""",0.694,6,224
M2_0494,,"""""",0.557,1,211
M2_0495,```markdown  ```,"""```markdown\n\n```""",0.580,6,172
M2_0496,,"""""",0.444,1,208
M2_0497,```markdown  ```,"""```markdown\n\n```""",0.735,6,241
M2_0498,,"""""",0.535,1,220
M2_0499,,"""""",0.562,1,220
M2_0500,,"""""",0.645,1,250
M2_0501,],"""]""",0.585,2,256
M2_0502,面,"""面""",0.611,2,224
M2_0503,,"""""",0.467,1,186
M2_0504,入,"""入""",0.442,2,160
M2_0505,,"""""",0.651,1,250
M2_0506,```markdown  ```,"""```markdown\n\n```""",0.521,6,196
M2_0507,```markdown  ```,"""```markdown\n\n```""",0.715,6,232
M2_0508,,"""""",0.553,1,220
M2_0509,,"""""",0.658,1,271
M2_0510,,"""""",0.648,1,237
M2_0511,```markdown  ```,"""```markdown\n\n```""",0.756,6,282
M2_0512,,"""""",0.630,1,237
M2_0513,,"""""",0.537,1,254
M2_0514,,"""""",0.632,1,254
M2_0515,,"""""",0.573,1,224
M2_0516,4,"""4""",0.496,2,186
M2_0517,```markdown  ```,"""```markdown\n\n```""",0.568,6,166
M2_0518,```markdown  ```,"""```markdown\n\n```""",0.505,6,184
M2_0519,,"""""",0.614,1,240
M2_0520,,"""""",0.632,1,254
M2_0521,```markdown  ```,"""```markdown\n\n```""",0.638,6,196
M2_0522,,"""""",0.410,1,133
M2_0523,,"""""",0.630,1,271
M2_0524,凑,"""凑""",0.522,2,192
M2_0525,,"""""",0.587,1,237
M2_0526,1.,"""1.""",0.578,3,203
M2_0527,,"""""",0.455,1,176
M2_0528,,"""""",0.497,1,224
M2_0529,```markdown  ```,"""```markdown\n\n```""",0.686,6,224
M2_0530,```markdown  ```,"""```markdown\n\n```""",0.556,6,192
M2_0531,,"""""",0.546,1,208
M2_0532,```markdown  ```,"""```markdown\n\n```""",0.502,6,133
M2_0533,谷,"""谷""",0.601,2,254
M2_0534,认,"""认""",0.589,2,224
M2_0535,```markdown  ```,"""```markdown\n\n```""",0.422,6,100
M2_0536,```markdown  ```,"""```markdown\n\n```""",0.671,6,226
M2_0537,心,"""心""",0.652,2,237
M2_0538,仪,"""仪""",0.613,2,268
M2_0539,,"""""",0.533,1,203
M2_0540,```markdown  ```,"""```markdown\n\n```""",0.569,6,172
M2_0541,厅,"""厅""",0.639,2,250
M2_0542,,"""""",0.443,1,160
M2_0543,-,"""-""",0.585,2,256
M2_0544,```,"""```""",0.637,2,237
M2_0545,```markdown  ```,"""```markdown\n\n```""",0.618,6,224
M2_0546,```markdown  ```,"""```markdown\n\n```""",0.735,6,250
M2_0547,,"""""",0.520,1,198
M2_0548,,"""""",0.618,1,226
M2_0549,B,"""B""",0.649,2,237
M2_0550,```,"""```""",0.369,2,148
M2_0551,,"""""",0.458,1,181
M2_0552,```,"""```""",0.608,2,220
M2_0553,承,"""承""",0.590,2,256
M2_0554,,"""""",0.418,1,148
M2_0555,```markdown  ```,"""```markdown\n\n```""",0.748,6,271
M2_0556,,"""""",0.589,1,226
M2_0557,```markdown  ```,"""```markdown\n\n```""",0.524,6,144
M2_0558,市,"""市""",0.479,2,186
M2_0559,,"""""",0.589,1,237
M2_0560,,"""""",0.528,1,212
M2_0561,,"""""",0.427,1,160
M2_0562,,"""""",0.501,1,192
M2_0563,```markdown  ```,"""```markdown\n\n```""",0.347,6,94
M2_0564,```markdown  ```,"""```markdown\n\n```""",0.715,6,237
M2_0565,```markdown  ```,"""```markdown\n\n```""",0.672,6,220
M2_0566,```markdown  ```,"""```markdown\n\n```""",0.586,6,181
M2_0567,,"""""",0.635,1,254
M2_0568,,"""""",0.627,1,250
M2_0569,,"""""",0.583,1,208
M2_0570,,"""""",0.514,1,240
M2_0571,加,"""加""",0.594,2,220
M2_0572,,"""""",0.618,1,250
M2_0573,,"""""",0.528,1,203
M2_0574,李,"""李""",0.683,2,254
M2_0575,.,""".""",0.485,2,220
M2_0576,,"""""",0.587,1,232
M2_0577,一,"""一""",0.482,2,170
M2_0578,,"""""",0.536,1,237
M2_0579,,"""""",0.418,1,160
M2_0580,F,"""F""",0.711,2,286
M2_0581,,"""""",0.604,1,240
M2_0582,```,"""```""",0.484,2,176
M2_0583,,"""""",0.568,1,254
M2_0584,,"""""",0.734,1,286
M2_0585,```markdown  ```,"""```markdown\n\n```""",0.649,6,232
M2_0586,i,"""i""",0.766,2,288
M2_0587,+,"""+""",0.614,2,256
M2_0588,,"""""",0.567,1,220
M2_0589,,"""""",0.611,1,224
M2_0590,田,"""田""",0.442,2,176
M2_0591,,"""""",0.567,1,220
M2_0592,,"""""",0.506,1,203
M2_0593,ن,"""ن""",0.568,2,208
M2_0594,,"""""",0.457,1,166
M2_0595,```markdown  ```,"""```markdown\n\n```""",0.600,6,220
M2_0596,,"""""",0.593,1,232
M2_0597,,"""""",0.540,1,196
M2_0598,,"""""",0.783,1,305
M2_0599,,"""""",0.744,1,304
