sample_id,pred,pred_raw,sec,n_tokens,prompt_tokens
M3_0064,𐬭𐬭,"""𐬭𐬭""",1.486,9,344
M3_0065,𐬭,"""𐬭""",1.218,5,299
M3_0066,𠕃,"""𠕃""",1.340,5,349
M3_0067,?47.,"""?47.""",0.553,5,109
M3_0068,一,"""一""",1.198,2,333
M3_0069,ក្រ,"""ក្រ""",1.101,7,269
M3_0070,---,"""---""",0.568,2,161
M3_0071,峙,"""峙""",0.901,3,253
M3_0072,暂,"""    暂""",1.160,4,317
M3_0073,峙,"""峙""",1.027,3,269
M3_0074,𐬭,"""𐬭""",0.946,5,253
M3_0075,阮心,"""阮心""",1.096,4,284
M3_0076,𐬭,"""𐬭""",1.424,5,371
M3_0077,---,"""---""",1.033,2,281
M3_0078,ส,"""ส""",1.105,3,317
M3_0079,𐬭,"""𐬭""",1.306,5,333
M3_0080,---,"""---""",0.690,2,179
M3_0081,一,"""一""",1.059,2,284
M3_0082,สุด,"""สุด""",1.255,7,317
M3_0083,𐬭,"""𐬭""",1.254,5,333
M3_0084,𠕃,"""𠕃""",1.020,5,250
M3_0085,越南喃字,"""越南喃字""",1.149,4,314
M3_0086,𐬭,"""𐬭""",1.223,5,317
M3_0087,สัง,"""สัง""",1.224,5,318
M3_0088,---,"""---""",1.017,2,285
M3_0089,---,"""---""",0.973,2,267
M3_0090,---,"""---""",1.179,2,333
M3_0091,---,"""---""",1.078,2,299
M3_0092,𐬭,"""𐬭""",1.292,5,349
M3_0093,𐬭,"""𐬭""",1.039,5,250
M3_0094,---,"""---""",0.588,2,161
M3_0095,</table>,"""    </table>""",1.154,5,281
M3_0096,สุด,"""สุด""",0.745,7,150
M3_0097,请注意，图片中可能存在模糊或错误，无法准确,"""请注意，图片中可能存在模糊或错误，无法准确""",1.267,12,253
M3_0098,ต,"""ต""",0.927,3,250
M3_0099,สัญ,"""สัญ""",1.093,6,269
M3_0100,𐬭,"""𐬭""",1.104,5,299
M3_0101,峙,"""峙""",1.308,3,349
M3_0102,象,"""    象""",1.544,4,409
M3_0103,]],"""]]""",1.013,2,299
M3_0104,---,"""---""",1.223,2,318
M3_0105,礼,"""礼""",1.042,2,301
M3_0106,จัง,"""จัง""",1.222,5,317
M3_0107,สิบ,"""สิบ""",1.134,6,301
M3_0108,一,"""一""",1.278,2,359
M3_0109,峄,"""峄""",1.427,3,369
M3_0110,峄,"""峄""",0.789,3,197
M3_0111,）,"""）""",0.885,2,250
M3_0112,---,"""---""",0.609,2,146
M3_0113,𐬭,"""𐬭""",0.933,5,237
M3_0114,𐬭,"""𐬭""",1.076,5,269
M3_0115,---,"""---""",0.819,2,233
M3_0116,峙,"""峙""",1.161,3,295
M3_0117,（越南喃字）,"""（越南喃字）""",1.027,6,245
M3_0118,𠕃,"""𠕃""",1.076,5,267
M3_0119,ម្រូវ,"""ម្រូវ""",0.822,11,137
M3_0120,（越南喃字）,"""（越南喃字）""",1.238,6,309
M3_0121,ក្រុម,"""ក្រុម""",0.903,11,161
M3_0122,（越南喃字）,"""（越南喃字）""",1.038,6,250
M3_0123,ក្រុម,"""    ក្រុម""",1.289,12,250
M3_0124,---,"""---""",0.516,2,128
M3_0125,---,"""---""",0.563,2,149
M3_0126,峨,"""峨""",1.335,3,335
M3_0127,?,"""?""",1.197,2,335
M3_0128,thi,"""thi""",0.667,3,149
M3_0129,𐬭,"""𐬭""",1.392,5,369
M3_0130,宰,"""宰""",1.200,2,314
M3_0131,คำ,"""คำ""",1.052,5,250
M3_0132,越南喃字,"""越南喃字""",1.275,4,335
M3_0133,越南喃字,"""越南喃字""",1.131,4,285
M3_0134,𐬭𐬭,"""𐬭𐬭""",1.262,9,299
M3_0135,สุด,"""สุด""",1.111,7,269
M3_0136,𐬭𐬭,"""𐬭𐬭""",1.555,9,371
M3_0137,峙,"""峙""",0.525,3,128
M3_0138,𐬭,"""𐬭""",1.133,5,281
M3_0139,---,"""---""",0.672,2,183
M3_0140,𐬨𐬨,"""    𐬨𐬨""",1.216,12,239
M3_0141,𐬭,"""𐬭""",0.946,5,250
M3_0142,สุ,"""สุ""",0.519,5,92
M3_0143,---,"""---""",0.467,2,125
M3_0144,ที่,"""ที่""",0.545,5,117
M3_0145,ក្រុម,"""ក្រុម""",0.769,11,128
M3_0146,越南喃字,"""越南喃字""",1.054,4,239
M3_0147,𐬭,"""𐬭""",1.071,5,295
M3_0148,7 等,"""7\n等""",1.702,4,447
M3_0149,𐬭,"""𐬭""",1.138,5,284
M3_0150,---,"""---""",0.505,2,137
M3_0151,峙功,"""峙功""",0.713,4,161
M3_0152,请注意，图片中可能存在模糊或错误，导致字,"""请注意，图片中可能存在模糊或错误，导致字""",1.223,12,254
M3_0153,---,"""---""",0.651,2,159
M3_0154,---,"""---""",0.975,2,269
M3_0155,（越南喃字）,"""（越南喃字）""",1.163,6,295
M3_0156,ตรวจ,"""ตรวจ""",1.025,8,227
M3_0157,峄,"""峄""",1.495,3,389
M3_0158,𐬭,"""𐬭""",1.027,5,263
M3_0159,峨,"""峨""",0.661,3,161
M3_0160,𠀄,"""𠀄""",1.186,5,314
M3_0161,---,"""---""",0.817,2,216
M3_0162,𐬭,"""𐬭""",1.053,5,281
M3_0163,越南喃字,"""越南喃字""",0.958,4,250
M3_0164,𐬭,"""𐬭""",1.112,5,284
M3_0165,𠀄,"""𠀄""",0.988,5,239
M3_0166,𐬭,"""𐬭""",1.300,5,329
M3_0167,𐬭,"""𐬭""",1.274,5,314
M3_0168,---,"""---""",1.115,2,318
M3_0169,---,"""---""",0.983,2,263
M3_0170,;,""";""",0.590,2,173
M3_0171,ส,"""ส""",1.029,3,269
M3_0172,---,"""---""",1.186,2,333
M3_0173,（越南喃字）,"""（越南喃字）""",1.204,6,295
M3_0174,สุด,"""สุด""",0.716,7,161
M3_0175,越南喃字,"""越南喃字""",1.222,4,317
M3_0176,---,"""---""",1.036,2,295
M3_0177,𐬨𐬨,"""    𐬨𐬨""",1.193,12,250
M3_0178,峙,"""峙""",0.625,3,159
M3_0179,สุด,"""สุด""",1.283,7,301
M3_0180,---,"""---""",0.973,2,301
M3_0181,𐬭,"""𐬭""",1.101,5,269
M3_0182,𐬭,"""𐬭""",1.071,5,281
M3_0183,峙,"""峙""",1.112,3,299
M3_0184,（越南喃字）,"""（越南喃字）""",0.795,6,179
M3_0185,"（注：越南喃字中，""早""字的","""（注：越南喃字中，\""早\""字的""",0.963,12,169
M3_0186,𐬭,"""𐬭""",1.219,5,314
M3_0187,一,"""一""",1.357,2,369
M3_0188,𐬭,"""𐬭""",1.324,5,329
M3_0189,𐬭,"""𐬭""",1.343,5,352
M3_0190,</table>,"""    </table>""",1.032,5,263
M3_0191,---,"""---""",0.552,2,139
M3_0192,𐬭,"""𐬭""",1.366,5,352
M3_0193,สตริง,"""สตริง""",0.582,8,89
M3_0194,ក្រុម,"""ក្រុម""",0.920,11,161
M3_0195,สุด,"""สุด""",1.260,7,317
M3_0196,𐬭,"""𐬭""",1.170,5,301
M3_0197,（越南喃字）,"""（越南喃字）""",1.204,6,295
M3_0198,ក្រុម,"""ក្រុម""",1.282,11,284
M3_0199,สิทธิ,"""สิทธิ""",0.605,9,109
M3_0200,ក្រុម,"""ក្រុម""",1.193,11,267
M3_0201,สำหรับ,"""สำหรับ""",0.736,11,128
M3_0202,---,"""---""",0.821,2,224
M3_0203,𐬭𐬭,"""𐬭𐬭""",1.130,9,253
M3_0204,---,"""---""",0.537,2,128
M3_0205,---,"""---""",0.345,2,85
M3_0206,𐬭,"""𐬭""",1.337,5,335
M3_0207,สุด,"""สุด""",1.317,7,329
M3_0208,---,"""---""",0.708,2,189
M3_0209,峙,"""峙""",0.542,3,139
M3_0210,</table>,"""    </table>""",1.101,5,284
M3_0211,---,"""---""",0.629,2,150
M3_0212,一牢,"""一牢""",0.800,3,205
M3_0213,越南喃字,"""越南喃字""",1.320,4,335
M3_0214,峙,"""峙""",0.913,3,263
M3_0215,𐬭𐬭,"""𐬭𐬭""",1.109,9,233
M3_0216,峄,"""峄""",0.766,3,211
M3_0217,𐬭,"""𐬭""",1.035,5,267
M3_0218,峷,"""峷""",1.057,3,299
M3_0219,峙,"""峙""",0.636,3,150
M3_0220,忏,"""忏""",0.956,3,267
M3_0221,分,"""分""",1.053,2,281
M3_0222,i qu饯,"""i qu饯""",0.612,5,133
M3_0223,สัม,"""สัม""",1.107,5,284
M3_0224,否,"""否""",1.549,2,407
M3_0225,𐬭,"""𐬭""",0.960,5,237
M3_0226,𐬭,"""𐬭""",1.241,5,349
M3_0227,𐬭,"""𐬭""",1.224,5,314
M3_0228,---,"""---""",1.057,2,314
M3_0229,峄,"""峄""",1.248,3,349
M3_0230,峄,"""峄""",1.047,3,267
M3_0231,峨,"""峨""",1.149,3,314
M3_0232,---,"""---""",0.948,2,250
M3_0233,）,"""）""",1.113,2,317
M3_0234,谅,"""谅""",1.032,2,267
M3_0235,---,"""---""",0.457,2,110
M3_0236,越南喃字,"""越南喃字""",0.672,4,161
M3_0237,𐬭,"""𐬭""",1.051,5,253
M3_0238,峙,"""峙""",0.587,3,161
M3_0239,因之,"""因之""",0.929,3,233
M3_0240,</table>,"""    </table>""",0.838,5,209
M3_0241,字,"""    字""",1.206,4,301
M3_0242,𐬭,"""𐬭""",1.359,5,369
M3_0243,峨,"""峨""",0.526,3,128
M3_0244,峙,"""峙""",0.845,3,224
M3_0245,ក្រោម,"""ក្រោម""",1.583,11,365
M3_0246,---,"""---""",0.509,2,137
M3_0247,</table>,"""    </table>""",1.203,5,301
M3_0248,สิบ,"""สิบ""",1.229,6,301
M3_0249,寸翠,"""    寸翠""",1.012,5,250
M3_0250,𐬭,"""𐬭""",1.102,5,281
M3_0251,ក្រ,"""ក្រ""",1.217,7,301
M3_0252,---,"""---""",0.773,2,209
M3_0253,越南喃字,"""越南喃字""",1.267,4,333
M3_0254,---,"""---""",0.836,2,239
M3_0255,𠀄,"""𠀄""",0.859,5,198
M3_0256,ម្រូវ,"""ម្រូវ""",1.115,11,233
M3_0257,𐬭,"""𐬭""",1.016,5,245
M3_0258,峙,"""峙""",0.906,3,239
M3_0259,𐬭,"""𐬭""",0.642,5,128
M3_0260,𐬭𐬭𐬭,"""𐬭𐬭𐬭""",1.323,12,289
M3_0261,---,"""---""",0.945,2,239
M3_0262,</code>,"""    </code>""",1.094,5,281
M3_0263,---,"""---""",1.087,2,284
M3_0264,越南喃字,"""越南喃字""",0.275,4,38
M3_0265,สุ,"""สุ""",1.044,5,267
M3_0266,</table>,"""    </table>""",1.095,5,276
M3_0267,</table>,"""    </table>""",1.123,5,284
M3_0268,守,"""    守""",1.273,4,335
M3_0269,---,"""---""",0.615,2,149
M3_0270,峨,"""峨""",1.229,3,317
M3_0271,𐬭,"""𐬭""",1.267,5,314
M3_0272,</table>,"""    </table>""",1.155,5,309
M3_0273,---,"""---""",0.890,2,237
M3_0274,---,"""---""",0.382,2,101
M3_0275,---,"""---""",0.594,2,139
M3_0276,---,"""---""",0.977,2,253
M3_0277,𐬭,"""𐬭""",0.640,5,149
M3_0278,𐬭,"""𐬭""",1.062,5,267
M3_0279,𐬭,"""𐬭""",0.956,5,253
M3_0280,（越南喃字）,"""（越南喃字）""",1.130,6,267
M3_0281,---,"""---""",0.581,2,149
M3_0282,（越南喃字）,"""（越南喃字）""",1.358,6,329
M3_0283,𐬭,"""𐬭""",1.004,5,269
M3_0284,</table>,"""    </table>""",1.073,5,250
M3_0285,quit,"""quit""",0.487,3,110
M3_0286,สุด,"""สุด""",1.148,7,267
M3_0287,---,"""---""",0.583,2,129
M3_0288,𐬭𐬭,"""𐬭𐬭""",1.380,9,333
M3_0289,สิ,"""สิ""",0.889,4,211
M3_0290,一,"""一""",1.279,2,333
M3_0291,曰,"""曰""",0.981,2,284
M3_0292,สุด,"""สุด""",1.125,7,253
M3_0293,จำ,"""จำ""",0.687,5,149
M3_0294,?,"""?""",1.164,2,314
M3_0295,𐬭,"""𐬭""",1.149,5,299
M3_0296,峙,"""峙""",0.520,3,110
M3_0297,𠕃,"""𠕃""",1.260,5,333
M3_0298,峙,"""峙""",1.105,3,299
M3_0299,---,"""---""",0.483,2,101
