sample_id,pred,pred_raw,sec,n_tokens,prompt_tokens
M2_0069,ক,"""ক""",0.179,3,40
M2_0070,---,"""---""",0.178,2,40
M2_0071,遠,"""遠""",0.185,3,51
M2_0072,^     |,"""    ^\n    |""",0.388,6,58
M2_0073,）,"""    ）""",0.312,3,46
M2_0074,^,"""    ^""",0.283,3,46
M2_0075,始,"""    始""",0.333,4,51
M2_0076,二,"""二""",0.277,2,40
M2_0077,^,"""    ^""",0.290,3,46
M2_0078,^,"""    ^""",0.284,3,46
M2_0079,---,"""---""",0.302,2,41
M2_0080,^     口,"""    ^\n    口""",0.458,7,58
M2_0081,（1）,"""    （1）""",0.382,5,46
M2_0082,]],"""]]""",0.273,2,51
M2_0083,English,"""English""",0.226,2,46
M2_0084,界,"""界""",0.279,2,40
M2_0085,</span>,"""    </span>""",0.422,5,51
M2_0086,↵,"""↵""",0.309,3,46
M2_0087,মোঃ,"""মোঃ""",0.422,7,41
M2_0088,𐬭,"""𐬭""",0.363,5,40
M2_0089,^     口,"""    ^\n    口""",0.419,7,41
M2_0090,^,"""    ^""",0.263,3,31
M2_0091,^     口,"""    ^\n    口""",0.440,7,46
M2_0092,~,"""~""",0.249,2,31
M2_0093,語,"""語""",0.271,2,36
M2_0094,女,"""女""",0.359,2,51
M2_0095,妑,"""妑""",0.317,3,46
M2_0096,B,"""B""",0.292,2,46
M2_0097,峙,"""峙""",0.390,3,36
M2_0098,^,"""    ^""",0.295,3,46
M2_0099,峙,"""峙""",0.325,3,46
M2_0100,答案,"""答案""",0.287,2,52
M2_0101,==,"""==""",0.257,2,46
M2_0102,一,"""一""",0.288,2,52
M2_0103,English,"""English""",0.233,2,40
M2_0104,一,"""一""",0.306,2,46
M2_0105,---,"""---""",0.289,2,46
M2_0106,---,"""---""",0.291,2,52
M2_0107,^     阅,"""    ^\n    阅""",0.536,7,52
M2_0108,一,"""一""",0.262,2,36
M2_0109,←,"""←""",0.309,3,46
M2_0110,一,"""一""",0.265,2,36
M2_0111,^,"""    ^""",0.340,3,52
M2_0112,</table>,"""    </table>""",0.672,5,51
M2_0113,^,"""    ^""",0.292,3,51
M2_0114,峙,"""峙""",0.252,3,36
M2_0115,---,"""---""",0.254,2,41
M2_0116,---,"""---""",0.243,2,40
M2_0117,English,"""English""",0.264,2,46
M2_0118,---,"""---""",0.267,2,46
M2_0119,.....,""".....""",0.319,2,46
M2_0120,一,"""一""",0.277,2,44
M2_0121,]],"""]]""",0.339,2,58
M2_0122,加,"""加""",0.245,2,36
M2_0123,峨,"""峨""",0.280,3,46
M2_0124,一,"""一""",0.253,2,41
M2_0125,）,"""    ）""",0.279,3,36
M2_0126,</body> </html>,"""    </body>\n</html>""",0.539,8,58
M2_0127,---,"""---""",0.318,2,51
M2_0128,一,"""一""",0.257,2,36
M2_0129,𐬭,"""𐬭""",0.377,5,46
M2_0130,^,"""    ^""",0.671,3,32
M2_0131,懊,"""懊""",0.283,3,41
M2_0132,答案：B,"""答案：B""",0.315,4,46
M2_0133,中,"""中""",0.238,2,41
M2_0134,（1）下列词语中，意思相近的词语,"""    （1）下列词语中，意思相近的词语""",0.530,12,46
M2_0135,^     ㅎ,"""    ^\n    ㅎ\n    """,0.750,12,46
M2_0136,---,"""---""",0.278,2,40
M2_0137,---,"""---""",0.342,2,52
M2_0138,প্রতি,"""প্রতি""",0.513,8,46
M2_0139,^,"""    ^""",0.342,3,46
M2_0140,প্র,"""প্র""",0.410,5,40
M2_0141,---,"""---""",0.343,2,58
M2_0142,---,"""---""",0.292,2,46
M2_0143,^     ^,"""    ^\n    ^""",0.351,6,46
M2_0144,---,"""---""",0.242,2,46
M2_0145,</code>,"""    </code>""",0.460,5,46
M2_0146,峦,"""峦""",0.329,3,41
M2_0147,一,"""一""",0.343,2,46
M2_0148,心,"""心""",0.371,2,40
M2_0149,一,"""一""",0.272,2,52
M2_0150,一,"""一""",0.274,2,46
M2_0151,মোট,"""মোট""",9.228,7,41
M2_0152,---,"""---""",1.909,2,46
M2_0153,---,"""---""",0.392,2,51
M2_0154,ম,"""ম""",0.188,3,46
M2_0155,]],"""]]""",0.229,2,46
M2_0156,↳,"""↳""",0.269,3,46
M2_0157,一,"""一""",0.166,2,46
M2_0158,হ,"""হ""",0.244,3,52
M2_0159,---,"""---""",0.226,2,41
M2_0160,答案：B,"""答案：B""",0.149,4,41
M2_0161,𐬭,"""𐬭""",0.174,5,36
M2_0162,</code>,"""    </code>""",0.497,5,58
M2_0163,</code>,"""    </code>""",0.308,5,46
M2_0164,42,"""42""",0.254,3,40
M2_0165,↓,"""↓""",0.245,2,51
M2_0166,二.,"""二.""",0.296,3,41
M2_0167,答案：B,"""答案：B""",0.317,4,58
M2_0168,www.163.com,"""www.163.com""",0.371,7,40
M2_0169,m,"""m""",0.242,2,46
M2_0170,答案,"""答案""",0.249,2,46
M2_0171,答案：B,"""答案：B""",0.297,4,40
M2_0172,二,"""二""",0.222,2,46
M2_0173,𐬭,"""𐬭""",0.322,5,40
M2_0174,山,"""山""",0.233,2,52
M2_0175,---,"""---""",0.263,2,58
M2_0176,$\pi$,"""$\\pi$""",0.294,4,46
M2_0177,）,"""    ）""",0.259,3,41
M2_0178,一,"""一""",0.227,2,46
M2_0179,𐬨,"""𐬨""",0.345,5,46
M2_0180,谷     渣,"""    谷\n    渣""",0.430,8,40
M2_0181,峨,"""峨""",0.280,3,58
M2_0182,土,"""土""",0.277,2,52
M2_0183,山,"""山""",0.263,2,51
M2_0184,^,"""    ^""",0.299,3,51
M2_0185,峨,"""峨""",0.282,3,40
M2_0186,---,"""---""",0.200,2,46
M2_0187,j,"""j""",0.150,2,46
M2_0188,诸,"""诸""",0.128,2,36
M2_0189,峙,"""峙""",0.190,3,46
M2_0190,---,"""---""",0.177,2,52
M2_0191,峨,"""峨""",0.182,3,46
M2_0192,界,"""    界""",0.304,4,58
M2_0193,一,"""一""",0.230,2,34
M2_0194,𐬨,"""𐬨""",0.338,5,46
M2_0195,2,"""    2""",0.325,4,40
M2_0196,四,"""四""",0.309,2,46
M2_0197,城,"""城""",0.313,2,46
M2_0198,---,"""---""",0.234,2,46
M2_0199,山,"""山""",0.260,2,46
M2_0200,公,"""公""",0.923,2,28
M2_0201,備,"""備""",0.248,2,28
M2_0202,义,"""义""",0.252,2,28
M2_0203,犊,"""犊""",0.261,3,28
M2_0204,）,"""    ）""",0.235,3,28
M2_0205,遜,"""遜""",0.254,3,25
M2_0206,仔,"""    仔""",0.271,4,28
M2_0207,谊,"""谊""",0.228,2,25
M2_0208,?,"""?""",0.255,2,25
M2_0209,',"""'""",0.223,2,28
M2_0210,失,"""失""",0.249,2,28
M2_0211,в,"""в""",0.230,2,28
M2_0212,殃,"""殃""",0.250,3,28
M2_0213,境,"""境""",0.208,2,25
M2_0214,王,"""王""",0.252,2,28
M2_0215,）,"""    ）""",0.257,3,28
M2_0216,1.,"""    1.""",0.306,5,32
M2_0217,02,"""02""",0.286,3,32
M2_0218,𐬭,"""𐬭""",0.329,5,28
M2_0219,𐬭,"""𐬭""",0.314,5,28
M2_0220,徲,"""徲""",0.294,3,28
M2_0221,六,"""六""",0.215,2,28
M2_0222,一,"""一""",0.240,2,28
M2_0223,ক,"""ক""",0.251,3,28
M2_0224,ম,"""ম""",0.278,3,25
M2_0225,戄,"""戄""",0.291,3,28
M2_0226,𐬭,"""𐬭""",0.351,5,28
M2_0227,峯,"""峯""",0.256,3,28
M2_0228,ম,"""ম""",0.244,3,32
M2_0229,王,"""王""",0.225,2,25
M2_0230,応,"""応""",0.222,2,28
M2_0231,恭,"""恭""",0.218,2,28
M2_0232,ম,"""ম""",0.233,3,28
M2_0233,},"""}""",0.218,2,28
M2_0234,徃,"""徃""",0.246,3,28
M2_0235,فر,"""فر""",0.238,2,28
M2_0236,^,"""    ^""",0.266,3,28
M2_0237,称,"""称""",0.213,2,32
M2_0238,主義,"""主義""",0.302,3,32
M2_0239,奇,"""    奇""",0.211,4,25
M2_0240,$\frac{12}{2}$,"""$\\frac{12}{2}$""",0.309,9,28
M2_0241,目,"""目""",0.125,2,25
M2_0242,生,"""生""",0.233,2,28
M2_0243,𐬭,"""𐬭""",0.302,5,28
M2_0244,𐬭𐬭,"""𐬭𐬭""",0.493,9,25
M2_0245,X.,"""X.""",0.245,3,28
M2_0246,丰,"""丰""",0.208,2,28
M2_0247,遠,"""遠""",0.250,3,28
M2_0248,阂,"""    阂""",0.317,5,28
M2_0249,王危,"""王危""",0.361,3,28
M2_0250,遠,"""遠""",0.207,3,28
M2_0251,遠,"""遠""",0.225,3,32
M2_0252,فر,"""فر""",0.207,2,25
M2_0253,?,"""?""",0.210,2,28
M2_0254,2.,"""    2.""",0.261,5,28
M2_0255,上,"""上""",0.186,2,28
M2_0256,---,"""---""",0.216,2,25
M2_0257,郎,"""郎""",0.199,2,28
M2_0258,r,"""r""",0.224,2,28
M2_0259,）,"""    ）""",0.243,3,32
M2_0260,𐬭,"""𐬭""",0.322,5,32
M2_0261,---,"""---""",0.228,2,25
M2_0262,）,"""    ）""",0.262,3,32
M2_0263,拓,"""拓""",0.255,2,32
M2_0264,手,"""手""",0.221,2,28
M2_0265,𐬭,"""𐬭""",0.303,5,28
M2_0266,მონაცემი,"""მონაცემი""",0.444,10,25
M2_0267,王,"""王""",0.218,2,24
M2_0268,犊,"""犊""",0.250,3,28
M2_0269,5,"""5""",0.213,2,32
M2_0270,فر,"""فر""",0.208,2,28
M2_0271,峪,"""峪""",0.239,3,25
M2_0272,峭,"""峭""",0.225,3,28
M2_0273,需,"""需""",0.194,2,28
M2_0274,~,"""~""",0.215,2,28
M2_0275,兀     故,"""    兀\n    故""",0.405,8,25
M2_0276,一,"""一""",0.204,2,24
M2_0277,1,"""    1""",0.267,4,28
M2_0278,3,"""3""",0.243,2,32
M2_0279,因,"""因""",0.242,2,28
M2_0280,4.,"""    4.""",0.317,5,25
M2_0281,街,"""    街""",0.251,4,24
M2_0282,）,"""    ）""",0.259,3,32
M2_0283,ส,"""ส""",0.266,3,28
M2_0284,沟,"""沟""",0.221,2,28
M2_0285,ㅎ,"""ㅎ""",0.294,4,28
M2_0286,.....,""".....""",0.247,2,28
M2_0287,峄,"""峄""",0.249,3,28
M2_0288,মান,"""মান""",0.352,5,32
M2_0289,王俞,"""王俞""",0.317,3,28
M2_0290,L,"""L""",0.238,2,28
M2_0291,怔,"""怔""",0.279,3,28
M2_0292,𐬨,"""𐬨""",0.359,5,25
M2_0293,𐬨,"""𐬨""",0.315,5,28
M2_0294,의.,"""의.""",0.261,3,28
M2_0295,---,"""---""",0.233,2,25
M2_0296,犊,"""犊""",0.289,3,25
M2_0297,尋,"""    尋""",0.299,5,28
M2_0298,欤全,"""    欤全""",0.328,6,28
M2_0299,切,"""    切""",0.288,4,28
M2_0300,প্রোগ্রাম,"""প্রোগ্রাম""",0.495,12,25
M2_0301,）,"""    ）""",0.271,3,28
M2_0302,峦庄,"""峦庄""",0.310,4,28
M2_0303,七,"""七""",0.230,2,28
M2_0304,疠,"""    疠""",0.331,5,25
M2_0305,出,"""出""",0.321,2,32
M2_0306,華,"""華""",0.268,3,28
M2_0307,思,"""思""",0.233,2,28
M2_0308,、,"""、""",0.229,2,32
M2_0309,土,"""土""",0.206,2,28
M2_0310,1,"""    1""",0.312,4,32
M2_0311,ম,"""ম""",0.242,3,32
M2_0312,4,"""4""",0.259,2,28
M2_0313,正,"""正""",0.228,2,28
M2_0314,么,"""么""",0.249,2,24
M2_0315,𐬨,"""𐬨""",0.346,5,28
M2_0316,诸,"""诸""",0.253,2,32
M2_0317,遠,"""遠""",0.275,3,28
M2_0318,فر,"""فر""",0.222,2,25
M2_0319,𐬨,"""𐬨""",0.347,5,28
M2_0320,𐬨,"""𐬨""",0.376,5,28
M2_0321,遷,"""遷""",0.235,3,25
M2_0322,of,"""of""",0.240,2,25
M2_0323,𐬭,"""𐬭""",0.318,5,28
M2_0324,朱,"""朱""",0.242,2,28
M2_0325,）,"""    ）""",0.275,3,28
M2_0326,计,"""    计""",0.310,4,25
M2_0327,們,"""們""",0.222,2,28
M2_0328,ব্যবহার,"""ব্যবহার""",0.482,9,40
M2_0329,হ,"""হ""",0.267,3,28
M2_0330,二,"""二""",0.232,2,32
M2_0331,---,"""---""",0.265,2,25
M2_0332,۱۲۰۴,"""۱۲۰۴""",0.309,5,25
M2_0333,巳,"""巳""",0.267,3,28
M2_0334,𠃒,"""𠃒""",0.282,5,28
M2_0335,go,"""go""",0.229,2,28
M2_0336,合,"""合""",0.221,2,25
M2_0337,二,"""二""",0.229,2,25
M2_0338,𐬨,"""𐬨""",0.318,5,28
M2_0339,一,"""一""",0.203,2,28
M2_0340,通,"""    通""",0.284,4,25
M2_0341,প্রযুক্তি,"""প্রযুক্তি""",0.585,12,28
M2_0342,仕,"""仕""",0.224,2,28
M2_0343,প্রথম,"""প্রথম""",0.427,9,28
M2_0344,一,"""一""",0.209,2,28
M2_0345,6.,"""6.""",0.250,3,24
M2_0346,←,"""←""",0.271,3,28
M2_0347,）,"""    ）""",0.266,3,28
M2_0348,۲,"""۲""",0.207,2,28
M2_0349,懦,"""懦""",0.233,3,28
M2_0350,発,"""発""",0.202,2,32
M2_0351,4,"""4""",0.220,2,25
M2_0352,助,"""助""",0.237,2,28
M2_0353,২,"""২""",0.231,3,25
M2_0354,懊,"""懊""",0.295,3,28
M2_0355,仪,"""    仪""",0.275,4,28
M2_0356,۱,"""۱""",0.218,2,28
M2_0357,）,"""    ）""",0.246,3,28
M2_0358,动,"""    动""",0.277,4,32
M2_0359,迦,"""迦""",0.218,2,28
M2_0360,.,"""    .""",0.296,3,32
M2_0361,𐬭,"""𐬭""",0.413,5,28
M2_0362,一,"""一""",0.195,2,28
M2_0363,八,"""八""",0.244,2,28
M2_0364,法,"""法""",0.203,2,28
M2_0365,~,"""~""",0.233,2,28
M2_0366,বো,"""বো""",0.314,5,25
M2_0367,堑,"""堑""",0.249,3,24
M2_0368,·,"""·""",0.252,2,28
M2_0369,হ,"""হ""",0.261,3,36
M2_0370,𐬭,"""𐬭""",0.339,5,28
M2_0371,境,"""境""",0.230,2,25
M2_0372,;,""";""",0.210,2,28
M2_0373,父庠,"""父庠""",0.314,4,28
M2_0374,）,"""    ）""",0.249,3,28
M2_0375,言,"""    言""",0.288,4,32
M2_0376,遊,"""遊""",0.225,3,28
M2_0377,境,"""境""",0.203,2,25
M2_0378,境,"""境""",0.220,2,28
M2_0379,ส,"""ส""",0.232,3,28
M2_0380,来,"""来""",0.215,2,32
M2_0381,備,"""備""",0.206,2,28
M2_0382,',"""'""",0.283,2,32
M2_0383,"Actually, the image shows a symbol that looks like a","""Actually, the image shows a symbol that looks like a""",0.506,12,28
M2_0384,...,"""...""",0.199,2,28
M2_0385,2,"""    2""",0.239,4,25
M2_0386,.....,""".....""",0.190,2,32
M2_0387,.....,""".....""",0.240,2,28
M2_0388,ক,"""ক""",0.256,3,28
M2_0389,]],"""]]""",0.216,2,25
M2_0390,هم,"""هم""",0.232,2,25
M2_0391,۱۰,"""۱۰""",0.235,3,28
M2_0392,境,"""境""",0.237,2,28
M2_0393,遠,"""遠""",0.241,3,28
M2_0394,..,"""..""",0.233,2,28
M2_0395,.....,""".....""",0.224,2,32
M2_0396,）,"""    ）""",0.214,3,25
M2_0397,王,"""王""",0.217,2,25
M2_0398,۱,"""۱""",0.225,2,25
M2_0399,）,"""    ）""",0.280,3,32
M2_0400,ম,"""ম""",0.299,3,40
M2_0401,·,"""·""",0.219,2,31
M2_0402,半,"""半""",0.285,2,36
M2_0403,峙,"""峙""",0.290,3,40
M2_0404,遠,"""遠""",0.261,3,41
M2_0405,^     寸     同,"""    ^\n    寸\n    同""",0.492,10,40
M2_0406,伍；,"""伍；""",0.269,3,40
M2_0407,衍,"""衍""",0.304,2,36
M2_0408,ম,"""ম""",0.276,3,31
M2_0409,下,"""下""",0.256,2,40
M2_0410,峨,"""峨""",0.251,3,40
M2_0411,行,"""行""",0.238,2,40
M2_0412,𐬭,"""𐬭""",0.373,5,36
M2_0413,...,"""...""",0.290,2,36
M2_0414,峨,"""峨""",0.257,3,34
M2_0415,王,"""王""",0.375,2,40
M2_0416,𐬭,"""𐬭""",0.379,5,28
M2_0417,连,"""连""",0.274,2,46
M2_0418,কি,"""কি""",0.301,4,36
M2_0419,𐬨,"""𐬨""",0.429,5,40
M2_0420,---,"""---""",0.321,2,46
M2_0421,遠,"""遠""",0.250,3,28
M2_0422,峨,"""峨""",0.316,3,36
M2_0423,T,"""T""",0.340,2,40
M2_0424,72,"""72""",0.280,3,36
M2_0425,1,"""    1""",0.329,4,40
M2_0426,</table>,"""    </table>""",0.336,5,40
M2_0427,底,"""底""",0.272,2,40
M2_0428,峨,"""峨""",0.388,3,40
M2_0429,一,"""一""",0.271,2,40
M2_0430,朱,"""朱""",0.254,2,40
M2_0431,迎,"""迎""",0.223,2,40
M2_0432,答,"""    答""",0.338,4,36
M2_0433,四,"""四""",0.222,2,36
M2_0434,）,"""    ）""",0.287,3,34
M2_0435,峨,"""峨""",0.289,3,40
M2_0436,峨,"""峨""",0.288,3,46
M2_0437,她,"""她""",0.225,2,32
M2_0438,王,"""王""",0.263,2,40
M2_0439,一,"""一""",0.240,2,40
M2_0440,J,"""J""",0.239,2,46
M2_0441,一,"""一""",0.238,2,36
M2_0442,一,"""一""",0.265,2,46
M2_0443,𐬭,"""𐬭""",0.313,5,31
M2_0444,3,"""3""",0.229,2,34
M2_0445,國,"""國""",0.222,2,40
M2_0446,1.,"""    1.""",0.321,5,41
M2_0447,一,"""一""",0.248,2,41
M2_0448,一,"""一""",0.236,2,36
M2_0449,一,"""一""",0.203,2,36
M2_0450,選,"""選""",0.229,2,32
M2_0451,一,"""一""",0.241,2,36
M2_0452,i,"""i""",0.269,2,52
M2_0453,ক,"""ক""",0.279,3,32
M2_0454,---,"""---""",0.275,2,41
M2_0455,峨,"""峨""",0.292,3,36
M2_0456,八,"""八""",0.223,2,36
M2_0457,---,"""---""",0.235,2,32
M2_0458,上,"""上""",0.275,2,46
M2_0459,1. 在下列词语中，正确的一项是,"""    1. 在下列词语中，正确的一项是""",0.593,12,36
M2_0460,</code>,"""    </code>""",0.355,5,40
M2_0461,---,"""---""",0.246,2,36
M2_0462,厅,"""厅""",0.229,2,31
M2_0463,2.,"""    2.""",0.332,5,36
M2_0464,.,"""    .""",0.266,3,36
M2_0465,^,"""    ^""",0.274,3,40
M2_0466,庶,"""庶""",0.247,2,46
M2_0467,峪,"""    峪""",0.363,5,36
M2_0468,মা,"""মা""",0.323,4,31
M2_0469,体,"""体""",0.115,2,28
M2_0470,予,"""    予""",0.222,4,36
M2_0471,（1）下列词语中，意思相近的是 A,"""    （1）下列词语中，意思相近的是 A""",0.521,12,46
M2_0472,山,"""山""",0.262,2,46
M2_0473,山,"""山""",0.250,2,40
M2_0474,城,"""城""",0.283,2,46
M2_0475,答案,"""答案""",0.255,2,46
M2_0476,^+,"""    ^+""",0.307,4,40
M2_0477,𐬨,"""𐬨""",0.352,5,28
M2_0478,5,"""5""",0.285,2,46
M2_0479,"Actually, the characters are quite similar. Let's look","""Actually, the characters are quite similar.\nLet's look""",0.589,12,28
M2_0480,এ,"""এ""",0.293,3,32
M2_0481,সেম,"""সেম""",0.368,5,46
M2_0482,কো,"""কো""",0.307,5,36
M2_0483,মোট,"""মোট""",0.355,7,31
M2_0484,一,"""一""",0.246,2,46
M2_0485,）,"""    ）""",0.287,3,46
M2_0486,---,"""---""",0.267,2,46
M2_0487,一,"""一""",0.240,2,40
M2_0488,终,"""终""",0.220,2,40
M2_0489,，,"""，""",0.196,2,32
M2_0490,^,"""    ^""",0.288,3,46
M2_0491,峨,"""峨""",0.217,3,31
M2_0492,V/42,"""V/42""",0.337,5,40
M2_0493,"Wait, the image has a line with a symbol above","""    Wait, the image has a line with a symbol above""",0.527,12,36
M2_0494,2,"""    2""",0.280,4,36
M2_0495,---,"""---""",0.217,2,32
M2_0496,）,"""    ）""",0.288,3,36
M2_0497,2     3,"""    2\n    3""",0.444,8,41
M2_0498,遊,"""遊""",0.254,3,40
M2_0499,---,"""---""",0.292,2,40
M2_0500,峨,"""峨""",0.257,3,40
M2_0501,）,"""    ）""",0.295,3,41
M2_0502,面,"""面""",0.257,2,36
M2_0503,𐬨,"""𐬨""",0.394,5,34
M2_0504,后,"""后""",0.231,2,31
M2_0505,一,"""一""",0.260,2,40
M2_0506,---,"""---""",0.246,2,36
M2_0507,.....,""".....""",0.274,2,40
M2_0508,峨,"""峨""",0.295,3,40
M2_0509,峪,"""峪""",0.309,3,46
M2_0510,峨,"""峨""",0.326,3,40
M2_0511,---,"""---""",0.319,2,46
M2_0512,衍,"""    衍""",0.309,4,40
M2_0513,例,"""例""",0.282,2,46
M2_0514,人,"""人""",0.240,2,46
M2_0515,ম,"""ম""",0.276,3,36
M2_0516,K,"""K""",0.277,2,34
M2_0517,সেট,"""সেট""",0.354,5,31
M2_0518,𐬭,"""𐬭""",0.344,5,36
M2_0519,泌,"""泌""",0.276,2,41
M2_0520,^     1,"""    ^\n    1""",0.423,7,40
M2_0521,',"""'""",0.269,2,36
M2_0522,分,"""分""",0.245,2,28
M2_0523,^     ㅎ,"""    ^\n    ㅎ\n    """,0.631,12,46
M2_0524,）,"""    ）""",0.290,3,36
M2_0525,心,"""心""",0.288,2,40
M2_0526,八,"""八""",0.264,2,40
M2_0527,𐬭,"""𐬭""",0.322,5,31
M2_0528,য,"""য""",0.319,3,36
M2_0529,^,"""    ^""",0.297,3,36
M2_0530,',"""'""",0.259,2,36
M2_0531,1.,"""    1.""",0.383,5,36
M2_0532,𐬭,"""𐬭""",0.347,5,28
M2_0533,谷,"""谷""",0.274,2,46
M2_0534,认,"""认""",0.255,2,36
M2_0535,মান,"""মান""",0.336,5,24
M2_0536,𐬭,"""𐬭""",0.395,5,41
M2_0537,心,"""心""",0.249,2,40
M2_0538,},"""}""",0.263,2,46
M2_0539,点,"""点""",0.231,2,40
M2_0540,5.,"""5.""",0.241,3,32
M2_0541,厅,"""厅""",0.256,2,40
M2_0542,答案,"""答案""",0.232,2,31
M2_0543,一,"""一""",0.260,2,41
M2_0544,界,"""界""",0.262,2,40
M2_0545,）,"""    ）""",0.300,3,36
M2_0546,...,"""...""",0.269,2,40
M2_0547,一,"""一""",0.278,2,36
M2_0548,"Wait, the image has a character at the end.","""    Wait, the image has a character at the end.\n""",0.645,12,41
M2_0549,^     目,"""    ^\n    目""",0.448,7,40
M2_0550,স্ট,"""স্ট""",0.332,5,32
M2_0551,3,"""3""",0.257,2,36
M2_0552,?,"""?""",0.282,2,40
M2_0553,承,"""承""",0.286,2,41
M2_0554,選,"""選""",0.247,2,32
M2_0555,一,"""一""",0.268,2,46
M2_0556,）,"""    ）""",0.295,3,41
M2_0557,𐬨,"""𐬨""",0.364,5,31
M2_0558,一右,"""一右""",0.304,3,34
M2_0559,峪,"""峪""",0.333,3,40
M2_0560,ম,"""ম""",0.319,3,41
M2_0561,𐬭,"""𐬭""",0.351,5,31
M2_0562,）,"""    ）""",0.295,3,36
M2_0563,儿,"""儿""",0.221,2,24
M2_0564,---,"""---""",0.247,2,40
M2_0565,→,"""→""",0.246,2,40
M2_0566,六,"""六""",0.253,2,36
M2_0567,峪,"""峪""",0.300,3,40
M2_0568,二,"""二""",0.267,2,40
M2_0569,答案,"""答案""",0.263,2,36
M2_0570,...,"""...""",0.254,2,41
M2_0571,加,"""加""",0.272,2,40
M2_0572,𐬭,"""𐬭""",0.366,5,40
M2_0573,峨,"""峨""",0.327,3,40
M2_0574,李,"""李""",0.293,2,46
M2_0575,____,"""____""",0.258,2,40
M2_0576,市,"""市""",0.241,2,40
M2_0577,一,"""一""",0.261,2,36
M2_0578,𐬨,"""𐬨""",0.359,5,40
M2_0579,𐬭,"""𐬭""",0.325,5,31
M2_0580,ম,"""ম""",0.293,3,46
M2_0581,峭,"""峭""",0.281,3,36
M2_0582,）,"""    ）""",0.261,3,31
M2_0583,（1）,"""    （1）""",0.325,5,40
M2_0584,---,"""---""",0.266,2,46
M2_0585,图,"""图""",0.237,2,40
M2_0586,i,"""i""",0.289,2,46
M2_0587,楼,"""楼""",0.247,2,41
M2_0588,一,"""一""",0.241,2,40
M2_0589,𐬨𐬨,"""    𐬨𐬨""",0.595,12,36
M2_0590,田,"""田""",0.250,2,31
M2_0591,）,"""    ）""",0.302,3,40
M2_0592,峨,"""峨""",0.303,3,40
