sample_id,pred,pred_raw,sec,n_tokens,prompt_tokens
M3_0158,,"""""",0.933,1,263
M3_0159,,"""""",0.592,1,161
M3_0160,,"""""",1.113,1,314
M3_0161,,"""""",0.763,1,216
M3_0162,,"""""",1.019,1,281
M3_0163,,"""""",0.785,1,250
M3_0164,,"""""",1.027,1,284
M3_0165,,"""""",0.853,1,239
M3_0166,,"""""",1.188,1,329
M3_0167,,"""""",1.085,1,314
M3_0168,,"""""",1.175,1,318
M3_0169,,"""""",0.929,1,263
M3_0170,,"""""",0.593,1,173
M3_0171,,"""""",0.937,1,269
M3_0172,,"""""",1.163,1,333
M3_0173,,"""""",1.015,1,295
M3_0174,,"""""",0.623,1,161
M3_0175,,"""""",1.128,1,317
M3_0176,,"""""",1.029,1,295
M3_0177,,"""""",0.897,1,250
M3_0178,,"""""",0.571,1,159
M3_0179,,"""""",1.032,1,301
M3_0180,,"""""",0.994,1,301
M3_0181,,"""""",0.975,1,269
M3_0182,,"""""",0.962,1,281
M3_0183,,"""""",1.084,1,299
M3_0184,,"""""",0.611,1,179
M3_0185,,"""""",0.612,1,169
M3_0186,,"""""",1.105,1,314
M3_0187,,"""""",1.359,1,369
M3_0188,,"""""",1.163,1,329
M3_0189,,"""""",1.268,1,352
M3_0190,,"""""",0.892,1,263
M3_0191,,"""""",0.533,1,139
M3_0192,,"""""",1.261,1,352
M3_0193,,"""""",0.379,1,89
M3_0194,,"""""",0.590,1,161
M3_0195,,"""""",1.086,1,317
M3_0196,,"""""",1.086,1,301
M3_0197,,"""""",0.990,1,295
M3_0198,ក្រុម,"""ក្រុម""",1.253,11,284
M3_0199,,"""""",0.349,1,109
M3_0200,,"""""",0.923,1,267
M3_0201,,"""""",0.528,1,128
M3_0202,,"""""",0.773,1,224
M3_0203,,"""""",0.869,1,253
M3_0204,,"""""",0.520,1,128
M3_0205,,"""""",0.302,1,85
M3_0206,,"""""",1.200,1,335
M3_0207,,"""""",1.169,1,329
M3_0208,,"""""",0.633,1,189
M3_0209,,"""""",0.535,1,139
M3_0210,,"""""",0.978,1,284
M3_0211,,"""""",0.555,1,150
M3_0212,,"""""",0.704,1,205
M3_0213,,"""""",1.206,1,335
M3_0214,,"""""",0.949,1,263
M3_0215,,"""""",0.820,1,233
M3_0216,,"""""",0.791,1,211
M3_0217,,"""""",0.882,1,267
M3_0218,,"""""",1.080,1,299
M3_0219,,"""""",0.543,1,150
M3_0220,,"""""",0.959,1,267
M3_0221,分,"""分""",0.942,2,281
M3_0222,i qu饯,"""i qu饯""",0.669,5,133
M3_0223,,"""""",1.012,1,284
M3_0224,否,"""否""",1.455,2,407
M3_0225,,"""""",0.809,1,237
M3_0226,,"""""",1.248,1,349
M3_0227,,"""""",1.056,1,314
M3_0228,,"""""",1.116,1,314
M3_0229,,"""""",1.216,1,349
M3_0230,,"""""",0.971,1,267
M3_0231,,"""""",1.050,1,314
M3_0232,,"""""",0.901,1,250
M3_0233,,"""""",1.037,1,317
M3_0234,1741,"""1741""",1.122,5,267
M3_0235,,"""""",0.403,1,110
M3_0236,,"""""",0.586,1,161
M3_0237,,"""""",0.892,1,253
M3_0238,,"""""",0.567,1,161
M3_0239,因之,"""因之""",0.905,3,233
M3_0240,,"""""",0.796,1,209
M3_0241,,"""""",1.060,1,301
M3_0242,,"""""",1.277,1,369
M3_0243,,"""""",0.502,1,128
M3_0244,,"""""",0.862,1,224
M3_0245,12 ㅎㅎ,"""12\nㅎㅎ""",1.569,10,365
M3_0246,,"""""",0.561,1,137
M3_0247,,"""""",0.947,1,301
M3_0248,,"""""",1.052,1,301
M3_0249,,"""""",0.839,1,250
M3_0250,,"""""",0.991,1,281
M3_0251,ក្រ,"""ក្រ""",1.279,7,301
M3_0252,,"""""",0.791,1,209
M3_0253,,"""""",1.115,1,333
M3_0254,,"""""",0.910,1,239
M3_0255,,"""""",0.716,1,198
M3_0256,,"""""",0.869,1,233
M3_0257,,"""""",0.872,1,245
M3_0258,,"""""",0.852,1,239
M3_0259,,"""""",0.505,1,128
M3_0260,,"""""",1.007,1,289
M3_0261,,"""""",0.876,1,239
M3_0262,,"""""",0.930,1,281
M3_0263,,"""""",1.031,1,284
M3_0264,,"""""",0.237,1,38
M3_0265,,"""""",0.937,1,267
M3_0266,,"""""",1.032,1,276
M3_0267,,"""""",0.939,1,284
M3_0268,,"""""",1.262,1,335
M3_0269,,"""""",0.523,1,149
M3_0270,,"""""",1.168,1,317
M3_0271,,"""""",1.030,1,314
M3_0272,,"""""",1.123,1,309
M3_0273,,"""""",0.827,1,237
M3_0274,,"""""",0.421,1,101
M3_0275,,"""""",0.526,1,139
M3_0276,,"""""",0.888,1,253
M3_0277,,"""""",0.577,1,149
M3_0278,,"""""",0.967,1,267
M3_0279,,"""""",0.874,1,253
M3_0280,,"""""",0.969,1,267
M3_0281,,"""""",0.531,1,149
M3_0282,,"""""",1.196,1,329
M3_0283,,"""""",0.912,1,269
M3_0284,,"""""",0.852,1,250
M3_0285,,"""""",0.458,1,110
M3_0286,,"""""",0.920,1,267
M3_0287,,"""""",0.482,1,129
M3_0288,,"""""",1.190,1,333
M3_0289,,"""""",0.792,1,211
M3_0290,,"""""",1.190,1,333
M3_0291,,"""""",0.992,1,284
M3_0292,,"""""",0.966,1,253
M3_0293,,"""""",0.553,1,149
M3_0294,,"""""",1.182,1,314
M3_0295,,"""""",1.008,1,299
M3_0296,,"""""",0.446,1,110
M3_0297,,"""""",1.204,1,333
M3_0298,,"""""",1.119,1,299
M3_0299,,"""""",0.402,1,101
