sample_id,pred,pred_raw,sec,n_tokens,prompt_tokens
M2_0277,,"""""",0.431,1,139
M2_0278,,"""""",0.476,1,150
M2_0279,,"""""",0.452,1,149
M2_0280,,"""""",0.355,1,119
M2_0281,,"""""",0.331,1,106
M2_0282,,"""""",0.481,1,161
M2_0283,,"""""",0.454,1,139
M2_0284,,"""""",0.456,1,139
M2_0285,,"""""",0.479,1,137
M2_0286,,"""""",0.333,1,89
M2_0287,,"""""",0.400,1,125
M2_0288,,"""""",0.501,1,150
M2_0289,,"""""",0.491,1,159
M2_0290,],"""]""",0.448,2,128
M2_0291,,"""""",0.568,1,159
M2_0292,,"""""",0.405,1,128
M2_0293,,"""""",0.487,1,146
M2_0294,,"""""",0.483,1,139
M2_0295,,"""""",0.414,1,119
M2_0296,,"""""",0.356,1,109
M2_0297,,"""""",0.925,1,149
M2_0298,,"""""",0.506,1,139
M2_0299,,"""""",0.434,1,137
M2_0300,,"""""",0.368,1,109
M2_0301,,"""""",0.354,1,99
M2_0302,,"""""",0.507,1,149
M2_0303,,"""""",0.391,1,117
M2_0304,,"""""",0.346,1,93
M2_0305,,"""""",0.521,1,161
M2_0306,,"""""",0.381,1,117
M2_0307,,"""""",0.491,1,149
M2_0308,,"""""",0.438,1,139
M2_0309,,"""""",0.480,1,149
M2_0310,,"""""",0.540,1,161
M2_0311,,"""""",0.536,1,161
M2_0312,,"""""",0.548,1,149
M2_0313,,"""""",0.486,1,149
M2_0314,,"""""",0.383,1,117
M2_0315,,"""""",0.464,1,137
M2_0316,力,"""力""",0.598,2,185
M2_0317,,"""""",0.460,1,139
M2_0318,,"""""",0.414,1,119
M2_0319,𐬀,"""𐬀""",0.635,5,139
M2_0320,,"""""",0.446,1,128
M2_0321,,"""""",0.461,1,128
M2_0322,,"""""",0.383,1,109
M2_0323,,"""""",0.495,1,159
M2_0324,,"""""",0.474,1,139
M2_0325,,"""""",0.611,1,117
M2_0326,,"""""",0.707,1,119
M2_0327,,"""""",0.750,1,137
M2_0328,7,"""7""",1.314,2,233
M2_0329,,"""""",0.550,1,137
M2_0330,,"""""",0.829,1,161
M2_0331,,"""""",0.654,1,110
M2_0332,,"""""",0.808,1,139
M2_0333,,"""""",0.776,1,137
M2_0334,,"""""",0.820,1,128
M2_0335,,"""""",0.718,1,149
M2_0336,,"""""",0.735,1,110
M2_0337,,"""""",0.750,1,119
M2_0338,,"""""",0.813,1,139
M2_0339,一,"""一""",1.049,2,149
M2_0340,,"""""",0.535,1,129
M2_0341,,"""""",0.688,1,117
M2_0342,1±,"""1±""",0.989,3,139
M2_0343,,"""""",0.642,1,117
M2_0344,,"""""",0.655,1,117
M2_0345,,"""""",0.570,1,89
M2_0346,,"""""",0.676,1,128
M2_0347,,"""""",0.714,1,128
M2_0348,,"""""",0.828,1,137
M2_0349,,"""""",0.742,1,128
M2_0350,,"""""",0.923,1,150
M2_0351,2,"""2""",0.552,2,109
M2_0352,,"""""",0.736,1,137
M2_0353,2,"""2""",0.822,2,129
M2_0354,,"""""",0.739,1,128
M2_0355,,"""""",0.794,1,159
M2_0356,ក្រុម,"""ក្រុម""",1.222,11,137
M2_0357,,"""""",0.726,1,149
M2_0358,,"""""",0.937,1,161
M2_0359,,"""""",0.729,1,117
M2_0360,迸,"""迸""",1.002,3,172
M2_0361,,"""""",0.708,1,139
M2_0362,,"""""",0.592,1,128
M2_0363,,"""""",0.778,1,139
M2_0364,法,"""法""",0.834,2,128
M2_0365,,"""""",0.793,1,149
M2_0366,,"""""",0.716,1,129
M2_0367,,"""""",0.682,1,113
M2_0368,,"""""",0.944,1,159
M2_0369,,"""""",1.010,1,183
M2_0370,,"""""",0.810,1,139
M2_0371,,"""""",0.743,1,129
M2_0372,,"""""",0.642,1,139
M2_0373,,"""""",0.849,1,149
M2_0374,,"""""",0.670,1,117
M2_0375,,"""""",0.798,1,150
M2_0376,,"""""",0.723,1,137
M2_0377,,"""""",0.576,1,117
M2_0378,,"""""",0.705,1,137
M2_0379,,"""""",0.818,1,149
M2_0380,,"""""",0.931,1,161
M2_0381,,"""""",0.868,1,139
M2_0382,,"""""",0.921,1,150
M2_0383,,"""""",0.599,1,137
M2_0384,,"""""",0.810,1,139
M2_0385,,"""""",0.601,1,85
M2_0386,,"""""",0.922,1,185
M2_0387,,"""""",0.655,1,125
M2_0388,,"""""",0.676,1,128
M2_0389,,"""""",0.551,1,101
M2_0390,,"""""",0.685,1,117
M2_0391,,"""""",0.895,1,137
M2_0392,迎,"""迎""",0.988,2,159
M2_0393,,"""""",0.834,1,139
M2_0394,2,"""2""",0.692,2,128
M2_0395,,"""""",0.894,1,161
M2_0396,,"""""",0.637,1,101
M2_0397,,"""""",0.579,1,93
M2_0398,,"""""",0.645,1,101
M2_0399,,"""""",0.835,1,161
M2_0400,"H,","""H,""",1.551,3,263
M2_0401,,"""""",0.834,1,169
M2_0402,,"""""",1.212,1,237
M2_0403,,"""""",0.960,1,227
M2_0404,,"""""",1.264,1,253
M2_0405,,"""""",1.308,1,263
M2_0406,伍,"""伍""",1.287,2,250
M2_0407,丘,"""丘""",1.167,2,194
M2_0408,,"""""",0.848,1,141
M2_0409,,"""""",1.329,1,250
M2_0410,,"""""",1.013,1,233
M2_0411,,"""""",1.322,1,263
M2_0412,公,"""公""",1.119,2,221
M2_0413,,"""""",1.161,1,237
M2_0414,,"""""",1.071,1,209
M2_0415,,"""""",1.250,1,250
M2_0416,,"""""",0.798,1,141
M2_0417,,"""""",1.381,1,301
M2_0418,,"""""",0.946,1,194
M2_0419,,"""""",1.285,1,250
M2_0420,,"""""",1.278,1,267
M2_0421,,"""""",0.865,1,159
M2_0422,,"""""",1.247,1,237
M2_0423,,"""""",1.424,1,245
M2_0424,42,"""42""",1.254,3,237
M2_0425,,"""""",1.331,1,263
M2_0426,```markdown  礼解 ```,"""```markdown\n\n礼解\n```""",1.621,9,250
M2_0427,,"""""",1.214,1,263
M2_0428,,"""""",1.189,1,216
M2_0429,,"""""",1.249,1,233
M2_0430,,"""""",1.303,1,233
M2_0431,,"""""",1.048,1,233
M2_0432,,"""""",1.240,1,237
M2_0433,,"""""",1.166,1,224
M2_0434,,"""""",1.046,1,199
M2_0435,,"""""",1.372,1,267
M2_0436,,"""""",1.393,1,299
M2_0437,,"""""",1.099,1,198
M2_0438,,"""""",0.962,1,227
M2_0439,,"""""",1.268,1,250
M2_0440,,"""""",1.298,1,284
M2_0441,,"""""",1.048,1,221
M2_0442,,"""""",1.515,1,317
M2_0443,,"""""",1.021,1,189
M2_0444,,"""""",1.059,1,199
M2_0445,,"""""",1.118,1,250
M2_0446,,"""""",1.268,1,239
M2_0447,,"""""",1.254,1,253
M2_0448,,"""""",1.181,1,239
M2_0449,,"""""",1.088,1,205
M2_0450,,"""""",1.073,1,197
M2_0451,,"""""",1.069,1,205
M2_0452,,"""""",1.547,1,335
M2_0453,分,"""分""",0.979,2,185
M2_0454,,"""""",1.180,1,253
M2_0455,,"""""",1.022,1,221
M2_0456,,"""""",1.173,1,237
M2_0457,,"""""",0.941,1,161
M2_0458,𐬭,"""𐬭""",1.520,5,267
M2_0459,,"""""",1.240,1,209
M2_0460,,"""""",0.855,1,216
M2_0461,,"""""",1.306,1,237
M2_0462,,"""""",0.865,1,169
M2_0463,,"""""",1.036,1,205
M2_0464,,"""""",1.126,1,237
M2_0465,,"""""",1.166,1,216
M2_0466,,"""""",1.616,1,314
M2_0467,,"""""",0.987,1,211
M2_0468,,"""""",0.918,1,189
M2_0469,,"""""",0.799,1,149
M2_0470,,"""""",1.123,1,237
M2_0471,,"""""",1.263,1,267
M2_0472,,"""""",1.338,1,267
M2_0473,,"""""",1.229,1,233
M2_0474,,"""""",1.407,1,281
M2_0475,,"""""",1.271,1,281
M2_0476,,"""""",1.192,1,216
M2_0477,,"""""",0.899,1,169
M2_0478,?,"""?""",1.235,2,267
M2_0479,,"""""",0.734,1,139
M2_0480,,"""""",0.947,1,172
M2_0481,,"""""",1.340,1,267
M2_0482,,"""""",0.882,1,209
M2_0483,,"""""",0.840,1,157
M2_0484,,"""""",1.504,1,317
M2_0485,,"""""",1.365,1,284
M2_0486,,"""""",1.621,1,317
M2_0487,,"""""",1.391,1,267
M2_0488,,"""""",1.232,1,263
M2_0489,心,"""心""",0.920,2,172
M2_0490,,"""""",1.279,1,267
M2_0491,,"""""",0.872,1,179
M2_0492,√2,"""√2""",1.400,4,281
M2_0493,,"""""",1.118,1,237
M2_0494,,"""""",1.203,1,224
M2_0495,,"""""",0.984,1,185
M2_0496,,"""""",0.878,1,221
M2_0497,,"""""",1.252,1,254
M2_0498,,"""""",1.165,1,233
M2_0499,,"""""",0.970,1,233
M2_0500,,"""""",1.185,1,263
M2_0501,,"""""",1.412,1,269
M2_0502,,"""""",1.280,1,237
M2_0503,,"""""",1.036,1,199
M2_0504,行,"""行""",0.755,2,173
M2_0505,,"""""",1.259,1,263
M2_0506,,"""""",1.032,1,209
M2_0507,,"""""",1.166,1,245
M2_0508,,"""""",1.194,1,233
M2_0509,,"""""",1.380,1,284
M2_0510,,"""""",1.334,1,250
M2_0511,,"""""",1.138,1,295
M2_0512,,"""""",1.297,1,250
M2_0513,,"""""",1.343,1,267
M2_0514,,"""""",1.180,1,267
M2_0515,,"""""",0.747,1,237
M2_0516,,"""""",0.647,1,199
M2_0517,,"""""",0.581,1,179
M2_0518,,"""""",0.600,1,197
M2_0519,,"""""",0.749,1,253
M2_0520,,"""""",0.805,1,267
M2_0521,,"""""",0.650,1,209
M2_0522,,"""""",0.468,1,146
M2_0523,,"""""",0.842,1,284
M2_0524,,"""""",0.647,1,205
M2_0525,,"""""",0.757,1,250
M2_0526,1.,"""1.""",0.757,3,216
M2_0527,,"""""",0.569,1,189
M2_0528,,"""""",0.755,1,237
M2_0529,,"""""",0.762,1,237
M2_0530,,"""""",0.647,1,205
M2_0531,,"""""",0.697,1,221
M2_0532,,"""""",0.506,1,146
M2_0533,,"""""",0.781,1,267
M2_0534,,"""""",0.794,1,237
M2_0535,,"""""",0.606,1,113
M2_0536,,"""""",1.282,1,239
M2_0537,,"""""",1.234,1,250
M2_0538,仪,"""仪""",1.396,2,281
M2_0539,,"""""",1.140,1,216
M2_0540,,"""""",0.968,1,185
M2_0541,厅,"""厅""",1.460,2,263
M2_0542,,"""""",0.806,1,173
M2_0543,,"""""",1.273,1,269
M2_0544,,"""""",1.156,1,250
M2_0545,,"""""",1.124,1,237
M2_0546,,"""""",1.272,1,263
M2_0547,,"""""",1.137,1,211
M2_0548,,"""""",1.271,1,239
M2_0549,,"""""",1.022,1,250
M2_0550,,"""""",0.857,1,161
M2_0551,,"""""",1.050,1,194
M2_0552,寸心,"""寸心""",1.218,3,233
M2_0553,,"""""",1.391,1,269
M2_0554,,"""""",0.923,1,161
M2_0555,,"""""",1.437,1,284
M2_0556,,"""""",0.971,1,239
M2_0557,,"""""",0.858,1,157
M2_0558,,"""""",1.033,1,199
M2_0559,,"""""",1.151,1,250
M2_0560,,"""""",0.928,1,225
M2_0561,,"""""",0.961,1,173
M2_0562,,"""""",1.098,1,205
M2_0563,,"""""",0.701,1,107
M2_0564,,"""""",1.262,1,250
M2_0565,,"""""",1.230,1,233
M2_0566,,"""""",1.082,1,194
M2_0567,邸,"""邸""",1.342,3,267
M2_0568,,"""""",1.234,1,263
M2_0569,,"""""",1.182,1,221
M2_0570,,"""""",1.286,1,253
M2_0571,,"""""",0.931,1,233
M2_0572,,"""""",1.414,1,263
M2_0573,,"""""",1.047,1,216
M2_0574,,"""""",1.239,1,267
M2_0575,山,"""山""",1.182,2,233
M2_0576,,"""""",1.232,1,245
M2_0577,,"""""",1.042,1,183
M2_0578,,"""""",0.939,1,250
M2_0579,,"""""",0.827,1,173
M2_0580,,"""""",1.472,1,299
M2_0581,,"""""",1.221,1,253
M2_0582,,"""""",0.865,1,189
M2_0583,,"""""",1.461,1,267
M2_0584,,"""""",1.517,1,299
M2_0585,,"""""",0.947,1,245
M2_0586,i,"""i""",1.490,2,301
M2_0587,,"""""",1.257,1,269
M2_0588,,"""""",1.091,1,233
M2_0589,,"""""",1.089,1,237
M2_0590,田,"""田""",1.076,2,189
M2_0591,,"""""",1.147,1,233
M2_0592,,"""""",0.798,1,216
M2_0593,,"""""",0.990,1,221
M2_0594,,"""""",0.909,1,179
M2_0595,,"""""",1.104,1,233
M2_0596,,"""""",1.199,1,245
M2_0597,,"""""",0.811,1,209
M2_0598,,"""""",1.651,1,318
M2_0599,,"""""",1.599,1,317
