sample_id,pred,pred_raw,sec,n_tokens,prompt_tokens
M3_0174,𠊚,"""𠊚""",0.780,5,248
M3_0175,𫴮,"""𫴮""",1.376,5,404
M3_0176,𫴮,"""𫴮""",1.225,5,382
M3_0177,𫴮,"""𫴮""",1.169,5,337
M3_0178,𫴮,"""𫴮""",0.747,5,246
M3_0179,𫴮,"""𫴮""",1.356,5,388
M3_0180,𠊚,"""𠊚""",1.276,5,388
M3_0181,𠊚,"""𠊚""",1.237,5,356
M3_0182,𠊚,"""𠊚""",1.187,5,368
M3_0183,𫴮,"""𫴮""",1.311,5,386
M3_0184,"Actually, the image shows a character that looks like ""","""Actually, the image shows a character that looks like \""""",1.129,12,266
M3_0185,"Actually, the image shows a character with three dots","""Actually, the image shows a character with three dots""",1.076,12,256
M3_0186,𠊛,"""𠊛""",1.425,5,401
M3_0187,𫴮,"""𫴮""",1.542,5,456
M3_0188,𫴮,"""𫴮""",1.343,5,416
M3_0189,𫴮,"""𫴮""",1.535,5,439
M3_0190,𠊛,"""𠊛""",1.086,5,350
M3_0191,𠊛,"""𠊛""",0.711,5,226
M3_0192,𫴮,"""𫴮""",1.644,5,439
M3_0193,---,"""---""",0.453,2,176
M3_0194,𫴮,"""𫴮""",0.809,5,248
M3_0195,𫴮,"""𫴮""",1.443,5,404
M3_0196,𠊚,"""𠊚""",1.255,5,388
M3_0197,𫴮,"""𫴮""",1.270,5,382
M3_0198,𫴮,"""𫴮""",1.146,5,371
M3_0199,---,"""---""",0.556,2,196
M3_0200,𠊚,"""𠊚""",1.152,5,354
M3_0201,---,"""---""",0.581,2,215
M3_0202,"Actually, the image shows a character that looks like ""","""Actually, the image shows a character that looks like \""""",1.267,12,311
M3_0203,𠊛,"""𠊛""",1.129,5,340
M3_0204,"Actually, the image shows ""侩"" and ""","""Actually, the image shows \""侩\"" and \""""",0.923,12,215
M3_0205,---,"""---""",0.446,2,172
M3_0206,𠊚,"""𠊚""",1.458,5,422
M3_0207,𠊚,"""𠊚""",1.281,5,416
M3_0208,𫴮,"""𫴮""",0.926,5,276
M3_0209,---,"""---""",0.486,2,226
M3_0210,𫴮,"""𫴮""",1.204,5,371
M3_0211,English:,"""English:""",0.691,3,237
M3_0212,𫴮,"""𫴮""",0.888,5,292
M3_0213,𫴮,"""𫴮""",1.388,5,422
M3_0214,𫴮,"""𫴮""",1.134,5,350
M3_0215,𠊚,"""𠊚""",1.102,5,320
M3_0216,𫴮,"""𫴮""",1.039,5,298
M3_0217,𠊚,"""𠊚""",1.189,5,354
M3_0218,𫴮,"""𫴮""",1.348,5,386
M3_0219,𫴮,"""𫴮""",0.777,5,237
M3_0220,𫴮,"""𫴮""",1.213,5,354
M3_0221,𫴮,"""𫴮""",1.248,5,368
M3_0222,---,"""---""",0.662,2,220
M3_0223,𫴮,"""𫴮""",1.214,5,371
M3_0224,𫴮,"""𫴮""",1.793,5,494
M3_0225,𫴮,"""𫴮""",1.057,5,324
M3_0226,𫴮,"""𫴮""",1.463,5,436
M3_0227,𫴮,"""𫴮""",1.445,5,401
M3_0228,𫴮,"""𫴮""",1.313,5,401
M3_0229,𫴮,"""𫴮""",1.495,5,436
M3_0230,𫴮,"""𫴮""",1.208,5,354
M3_0231,𠊛,"""𠊛""",1.274,5,401
M3_0232,𠊚,"""𠊚""",1.110,5,337
M3_0233,𫴮,"""𫴮""",1.326,5,404
M3_0234,𠊛,"""𠊛""",1.199,5,354
M3_0235,---,"""---""",0.520,2,197
M3_0236,𠊛,"""𠊛""",0.823,5,248
M3_0237,𠊛,"""𠊛""",1.120,5,340
M3_0238,𠊛,"""𠊛""",0.829,5,248
M3_0239,𠊛,"""𠊛""",1.077,5,320
M3_0240,𫴮,"""𫴮""",0.917,5,296
M3_0241,𠊚,"""𠊚""",1.322,5,388
M3_0242,𠊚,"""𠊚""",1.524,5,456
M3_0243,𫴮,"""𫴮""",0.748,5,215
M3_0244,𫴮,"""𫴮""",1.016,5,311
M3_0245,𫴮,"""𫴮""",1.638,5,452
M3_0246,"Actually, the image shows a character that looks like ""","""Actually, the image shows a character that looks like \""""",0.971,12,224
M3_0247,𠊛,"""𠊛""",1.284,5,388
M3_0248,𠊛,"""𠊛""",1.362,5,388
M3_0249,𠊚,"""𠊚""",1.040,5,337
M3_0250,𫴮,"""𫴮""",1.249,5,368
M3_0251,𠊚,"""𠊚""",1.353,5,388
M3_0252,"Actually, the image shows a character that looks like ""","""Actually, the image shows a character that looks like \""""",1.180,12,296
M3_0253,𫴮,"""𫴮""",1.435,5,420
M3_0254,𫴮,"""𫴮""",1.054,5,326
M3_0255,𠊚,"""𠊚""",0.999,5,285
M3_0256,𠊚,"""𠊚""",1.023,5,320
M3_0257,𫴮,"""𫴮""",1.205,5,332
M3_0258,𠊚,"""𠊚""",1.070,5,326
M3_0259,---,"""---""",0.642,2,215
M3_0260,𫴮,"""𫴮""",1.211,5,376
M3_0261,𠊛,"""𠊛""",1.108,5,326
M3_0262,𠊚,"""𠊚""",1.182,5,368
M3_0263,𠊚,"""𠊚""",1.318,5,371
M3_0264,"Actually, the image shows a character with a dot above","""Actually, the image shows a character with a dot above""",0.618,12,125
M3_0265,𠊚,"""𠊚""",1.202,5,354
M3_0266,𠊚,"""𠊚""",1.166,5,363
M3_0267,𫴮,"""𫴮""",1.259,5,371
M3_0268,𫴮,"""𫴮""",1.387,5,422
M3_0269,English: 八哥,"""English: 八哥""",0.815,5,236
M3_0270,𫴮,"""𫴮""",1.333,5,404
M3_0271,𫴮,"""𫴮""",1.320,5,401
M3_0272,𠊚,"""𠊚""",1.343,5,396
M3_0273,𠊚,"""𠊚""",1.058,5,324
M3_0274,---,"""---""",0.488,2,188
M3_0275,"Actually, the image shows a character that looks like ""","""Actually, the image shows a character that looks like \""""",0.956,12,226
M3_0276,𠊚,"""𠊚""",1.078,5,340
M3_0277,𠊛,"""𠊛""",0.805,5,236
M3_0278,𫴮,"""𫴮""",1.131,5,354
M3_0279,𠊛,"""𠊛""",1.170,5,340
M3_0280,𠊚,"""𠊚""",1.224,5,354
M3_0281,English:,"""English:""",0.742,3,236
M3_0282,𠊚,"""𠊚""",1.375,5,416
M3_0283,𠊛,"""𠊛""",1.131,5,356
M3_0284,𠊚,"""𠊚""",1.171,5,337
M3_0285,---,"""---""",0.564,2,197
M3_0286,𠊚,"""𠊚""",1.068,5,354
M3_0287,English:,"""English:""",0.687,3,216
M3_0288,𫴮,"""𫴮""",1.435,5,420
M3_0289,𫴮,"""𫴮""",0.991,5,298
M3_0290,𫴮,"""𫴮""",1.369,5,420
M3_0291,𠊚,"""𠊚""",1.206,5,371
M3_0292,𫴮,"""𫴮""",1.148,5,340
M3_0293,"Actually, the image shows ""仄"" and ""","""Actually, the image shows \""仄\"" and \""""",0.997,12,236
M3_0294,𠊚,"""𠊚""",1.383,5,401
M3_0295,𠊚,"""𠊚""",1.247,5,386
M3_0296,---,"""---""",0.554,2,197
M3_0297,𫴮,"""𫴮""",1.428,5,420
M3_0298,𠊚,"""𠊚""",1.298,5,386
M3_0299,---,"""---""",0.428,2,188
