set,type,truth,dir,dir_name,gold,keep,keep_pct,demote,classes_before,classes_lost,cells_in_lost_classes,n_fix_kept,n_eval,both_pt,both_lo,both_hi,lab_pt,lab_lo,lab_hi,img_pt,img_lo,img_hi,err_lab_cells,err_img_cells,err_both_cells,acc_pess,img_method,img_err_pt,img_err_lo,img_err_hi,img_err_stt_model_only,lab_hi_cands,lab_err_hi_no_nod,lab_method,lab_pess_driver,lab_classes,lab_tk_src,nod_c,nod_bound,lab_err_pt,lab_err_lo,lab_err_hi,lab_err_hi_T,acc_pess_no_nod,err_both_cells_hi,lab_rate_transfer,lab_extra_stt,lab_err_pt_H7,lab_err_hi_H7,img_err_hi_uniform,acc_pess_stt_uniform,acc_pt_H7,acc_pess_H7,acc_pess_H7_uniform,meets
stt4,chép tay (lt1),SUY ĐOÁN,H2,"H1 + bộ kiểm ảnh τ=0,995",17440,1567,8.99,15873,925,805,8013,0,,0.9825921587641854,0.9618721315254264,0.9919225199206395,0.9868797725945571,0.9685080264096554,0.9938963823187454,0.9957123861696283,0.993364105115771,0.998026137601894,,,27.3,0.9618721315254264,Σp(bản bỏ bộ kiểm) × tỉ lệ nhận trượt viết tay Borg; bi quan = không tính bộ kiểm,6.718690872192383,3.0930423778321448,10.398447283586867,1.1070060729980469,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK) + cầu tự dạng/rescue vòng 2 + bể Hán hoá lt1,,,,,,20.559396344329087,9.564368906525822,49.347922616070036,,,59.7,"[0.00187, 0.00674, 0.02382]","[6.7, 10.1, 12.3]",10.566144087209146,37.31913192476306,90.81600166960745,0.9105526966906972,0.9889694735421816,0.9695484497713147,0.9182290149365855,khong
stt4,chép tay (lt1),SUY ĐOÁN,H3,H1 + dị bản người,17440,12172,69.79,5268,925,97,116,0,,0.9469598975312319,0.930795178380767,0.9638439495911647,0.9518403501338929,0.93748889812494,0.9666696627018087,0.995119547397339,0.993306280255827,0.997174286889356,,,645.6,0.930795178380767,Σp trượt vòng 2 (STT: bể 1.630–2.500),59.404869079589844,34.39457998275757,81.47595672607422,19.099002838134766,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK) + cầu tự dạng/rescue vòng 2 + bể Hán hoá lt1,,,,,,586.1992581702556,405.6968655935853,760.8851320232302,,,842.4,"[0.01001, 0.01415, 0.02184]","[286.7, 419.9, 506.0]",172.2652193812086,265.89212680485076,577.3426679568179,0.8900568682237884,0.9809669661139666,0.9714617085498747,0.9307233983928961,khong
stt4,chép tay (lt1),SUY ĐOÁN,H4,H1+H2+H3,17440,1567,8.99,15873,925,805,8013,0,,0.9825921587641854,0.9618721315254264,0.9919225199206395,0.9868797725945571,0.9685080264096554,0.9938963823187454,0.9957123861696283,0.993364105115771,0.998026137601894,,,27.3,0.9618721315254264,Σp(bản bỏ bộ kiểm) × tỉ lệ nhận trượt viết tay Borg; bi quan = không tính bộ kiểm,6.718690872192383,3.0930423778321448,10.398447283586867,1.1070060729980469,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK) + cầu tự dạng/rescue vòng 2 + bể Hán hoá lt1,,,,,,20.559396344329087,9.564368906525822,49.347922616070036,,,59.7,"[0.00187, 0.00674, 0.02382]","[6.7, 10.1, 12.3]",10.566144087209146,37.31913192476306,90.81600166960745,0.9105526966906972,0.9889694735421816,0.9695484497713147,0.9182290149365855,khong
stt4,chép tay (lt1),SUY ĐOÁN,H5,H1 + vòng sửa hộp,17440,12172,69.79,5268,925,97,116,0,,0.9469486369983661,0.930795178380767,0.9638439495911647,0.9518290896010271,0.93748889812494,0.9666696627018087,0.995119547397339,0.993306280255827,0.997174286889356,,,645.7,0.930795178380767,Σp trượt vòng 2 (STT: bể 1.630–2.500),59.404869079589844,34.39457998275757,81.47595672607422,19.099002838134766,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK) + cầu tự dạng/rescue vòng 2 + bể Hán hoá lt1,,,,,,586.3363213762985,405.6968655935853,760.8851320232302,,,842.4,"[0.01001, 0.01416, 0.02184]","[286.7, 419.9, 506.0]",172.4071795406613,265.89212680485076,577.3426679568179,0.8900568682237884,0.9809553032681357,0.9714617085498747,0.9307233983928961,khong
stt4,chép tay (lt1),SUY ĐOÁN,H6,H4 + vòng sửa hộp,17440,1567,8.99,15873,925,805,8013,0,,0.982455204251932,0.9618721315254264,0.9915848084410277,0.9867428180823037,0.9685080264096554,0.9935586708391337,0.9957123861696283,0.993364105115771,0.998026137601894,,,27.5,0.9618721315254264,Σp(bản bỏ bộ kiểm) × tỉ lệ nhận trượt viết tay Borg; bi quan = không tính bộ kiểm,6.718690872192383,3.0930423778321448,10.398447283586867,1.1070060729980469,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK) + cầu tự dạng/rescue vòng 2 + bể Hán hoá lt1,,,,,,20.774004065030198,10.093562795077426,49.347922616070036,,,59.7,"[0.00221, 0.00688, 0.02382]","[6.7, 10.1, 12.3]",10.782138624244633,37.31913192476306,90.81600166960745,0.9105526966906972,0.9888316340163134,0.9695484497713147,0.9182290149365855,khong
stt4,chép tay (lt1),SUY ĐOÁN,Rv3,"tham chiếu: H4 + luật A + M-OCR (luật ô v3, bỏ cổng bộ)",17440,1495,8.57,15945,925,811,8302,0,,0.9880978937745535,0.9686080782106873,0.9954822585120306,0.9919982507689783,0.9746332291174595,0.9972949216495498,0.9960996430055752,0.9939748490932278,0.9981873368624808,,,17.8,0.9686080782106873,Σp(bản bỏ bộ kiểm) × tỉ lệ nhận trượt viết tay Borg; bi quan = không tính bộ kiểm,5.831033706665039,2.7099313905911173,9.00760060562454,1.0604777336120605,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK) + cầu tự dạng/rescue vòng 2 + bể Hán hoá lt1,,,,,,11.962615100377516,4.044092133923048,37.923322469397945,,,46.9,"[0.00187, 0.00674, 0.02382]","[1.3, 1.9, 2.4]",10.080654378032976,35.604404739962206,79.36327717380993,0.9215474249878208,0.9893567303781284,0.9701591937487715,0.9230985405259049,khong
stt11,chép tay (lt1),SUY ĐOÁN,H0,giữ nguyên GOLD,17589,17589,100.0,0,876,0,0,0,,0.9199766845343732,0.8978397889015513,0.9398159107733973,0.9623451461905397,0.9492123326364384,0.9741451940915068,0.9576315383438335,0.9486274562651129,0.9656707166818905,,,1407.5,0.8978397889015513,Σp trượt vòng 2 (STT: bể 1.630–2.500),745.2188720703125,603.8177642822266,903.5916717529296,244.2074432373047,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK) + cầu tự dạng/rescue vòng 2 + bể Hán hoá lt1,,,,,,662.3112236545973,454.76018112448793,893.3042812576848,,,1796.9,"[0.01001, 0.01432, 0.0227]","[281.5, 416.4, 505.5]",251.86011099258067,399.287007988228,834.2819739313563,0.9017803027352868,0.9433123552752918,0.9259265063539054,0.9298670201876409,khong
stt11,chép tay (lt1),SUY ĐOÁN,H1,cổng hình học,17589,11017,62.64,6572,876,92,119,0,,0.9583920304509479,0.9444449852776956,0.9717753818131694,0.9623158380305292,0.9498511415906421,0.9740392688778494,0.9960761924204187,0.9945938436870535,0.9977361129353199,,,458.4,0.9444449852776956,Σp trượt vòng 2 (STT: bể 1.630–2.500),43.22858810424805,24.9412437915802,59.559624099731444,13.396047592163086,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK) + cầu tự dạng/rescue vòng 2 + bể Hán hoá lt1,,,,,,415.1664124176591,286.0093747727334,552.4899730958956,,,612.0,"[0.01001, 0.01415, 0.02184]","[177.5, 263.0, 318.8]",155.9189879989135,240.6616464844759,522.5586734209877,0.9024191116894905,0.9819236111370463,0.9727492719811013,0.9307233983928961,khong
stt11,chép tay (lt1),SUY ĐOÁN,H2,"H1 + bộ kiểm ảnh τ=0,995",17589,2760,15.69,14829,876,703,6310,0,,0.9846851852908806,0.9647697358731026,0.9928383609178595,0.9864566177113624,0.9678888416820793,0.993664945767849,0.9982285675795182,0.9968808941910232,0.9991734151500105,,,42.3,0.9647697358731026,Σp(bản bỏ bộ kiểm) × tỉ lệ nhận trượt viết tay Borg; bi quan = không tính bộ kiểm,4.889153480529785,2.281374185971031,8.608732032775878,1.8675110340118408,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK) + cầu tự dạng/rescue vòng 2 + bể Hán hoá lt1,,,,,,37.379735116639914,17.484749680736794,88.62679695746097,,,97.2,"[0.00187, 0.00674, 0.02382]","[12.4, 18.9, 23.5]",18.610438851753187,65.73120875069947,82.19847932912137,0.9381067839541368,0.9914856549520714,0.9730652388465669,0.9464022869276012,khong
stt11,chép tay (lt1),SUY ĐOÁN,H3,H1 + dị bản người,17589,11017,62.64,6572,876,92,119,0,,0.9583920304509479,0.9444449852776956,0.9717753818131694,0.9623158380305292,0.9498511415906421,0.9740392688778494,0.9960761924204187,0.9945938436870535,0.9977361129353199,,,458.4,0.9444449852776956,Σp trượt vòng 2 (STT: bể 1.630–2.500),43.22858810424805,24.9412437915802,59.559624099731444,13.396047592163086,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK) + cầu tự dạng/rescue vòng 2 + bể Hán hoá lt1,,,,,,415.1664124176591,286.0093747727334,552.4899730958956,,,612.0,"[0.01001, 0.01415, 0.02184]","[177.5, 263.0, 318.8]",155.9189879989135,240.6616464844759,522.5586734209877,0.9024191116894905,0.9819236111370463,0.9727492719811013,0.9307233983928961,khong
stt11,chép tay (lt1),SUY ĐOÁN,H4,H1+H2+H3,17589,2760,15.69,14829,876,703,6310,0,,0.9846851852908806,0.9647697358731026,0.9928383609178595,0.9864566177113624,0.9678888416820793,0.993664945767849,0.9982285675795182,0.9968808941910232,0.9991734151500105,,,42.3,0.9647697358731026,Σp(bản bỏ bộ kiểm) × tỉ lệ nhận trượt viết tay Borg; bi quan = không tính bộ kiểm,4.889153480529785,2.281374185971031,8.608732032775878,1.8675110340118408,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK) + cầu tự dạng/rescue vòng 2 + bể Hán hoá lt1,,,,,,37.379735116639914,17.484749680736794,88.62679695746097,,,97.2,"[0.00187, 0.00674, 0.02382]","[12.4, 18.9, 23.5]",18.610438851753187,65.73120875069947,82.19847932912137,0.9381067839541368,0.9914856549520714,0.9730652388465669,0.9464022869276012,khong
stt11,chép tay (lt1),SUY ĐOÁN,H5,H1 + vòng sửa hộp,17589,11018,62.64,6571,876,92,119,1,,0.9583798372772439,0.9444439681352607,0.9717766157433292,0.9623065892842579,0.9498537105039389,0.9740407165201002,0.9960732479929859,0.9945902576313218,0.997735899223229,,,458.6,0.9444439681352607,Σp trượt vòng 2 (STT: bể 1.630–2.500),43.26495361328125,24.945862358462424,59.60454141809684,13.396047592163086,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK) + cầu tự dạng/rescue vòng 2 + bể Hán hoá lt1,,,,,,415.3059992660458,286.01938538153644,552.5118176676016,,,612.1,"[0.01001, 0.01416, 0.02184]","[177.5, 263.0, 318.8]",156.06164181556082,240.68349105618188,522.5586734209877,0.9024259855610284,0.9819090038637828,0.9727456859253695,0.9307277033511373,khong
stt11,chép tay (lt1),SUY ĐOÁN,H6,H4 + vòng sửa hộp,17589,2761,15.7,14828,876,703,6310,1,,0.9845382233509072,0.9647553484247319,0.9924922294281516,0.9863221846266096,0.9678918462105015,0.9933289304691876,0.9982160387242975,0.9968635022142305,0.999163298958964,,,42.7,0.9647553484247319,Σp(bản bỏ bộ kiểm) × tỉ lệ nhận trượt viết tay Borg; bi quan = không tính bộ kiểm,4.9255170822143555,2.3101315743003714,8.659870386509741,1.8675110340118408,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK) + cầu tự dạng/rescue vòng 2 + bể Hán hoá lt1,,,,,,37.764448245930794,18.418822974572983,88.65061261280542,,,97.3,"[0.00221, 0.00688, 0.02382]","[12.4, 18.9, 23.5]",18.997756695302762,65.75502440604392,82.19847932912137,0.9381205751749632,0.9913352865709826,0.9730478468697741,0.9464130736200054,khong
stt11,chép tay (lt1),SUY ĐOÁN,Rv3,"tham chiếu: H4 + luật A + M-OCR (luật ô v3, bỏ cổng bộ)",17589,2646,15.04,14943,876,714,6500,0,,0.9909795213215769,0.9722601478002642,0.9969305971202572,0.9926051105539028,0.9753809906488595,0.9976987003031782,0.9983744107676742,0.9968791571514046,0.999231896817079,,,23.9,0.9722601478002642,Σp(bản bỏ bộ kiểm) × tỉ lệ nhận trượt viết tay Borg; bi quan = không tính bộ kiểm,4.301309108734131,2.0324010220088313,8.257750177383423,1.7903177738189697,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK) + cầu tự dạng/rescue vòng 2 + bể Hán hoá lt1,,,,,,19.566877474373413,6.089238997790471,65.14189874311776,,,73.4,"[0.00187, 0.00674, 0.02382]","[1.1, 1.7, 2.2]",17.84174681222425,63.016224041431435,73.53619063881457,0.9475895353809779,0.9916314981402273,0.9730635018069482,0.9483928893876621,khong
Chr,in văn xuôi,SUY ĐOÁN,H0,giữ nguyên GOLD,4238,4238,100.0,0,705,0,0,0,,0.919865605576419,0.8796293845600086,0.9695347628586924,0.9856808169314583,0.9772990500887926,0.9899867886065992,0.9341847886449608,0.902330334471216,0.9795479742520933,,,339.6,0.8796293845600086,Σp trượt vòng 2,278.92486572265625,86.67568511962891,413.92404251098634,,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK),,,,,,60.6846978444799,42.435989885232736,96.20662572369723,,,510.1,"[0.01001, 0.01432, 0.0227]",,,,,,,,,khong
Chr,in văn xuôi,SUY ĐOÁN,H1,cổng hình học,4238,1813,42.78,2425,705,220,325,0,,0.9831795897743356,0.9727943558568645,0.989477207907446,0.9858474187166276,0.9781554282940478,0.9899893911969792,0.997332171057708,0.9946389275628167,0.9994878167104668,,,30.5,0.9727943558568645,Σp trượt vòng 2,4.836773872375488,0.9285883039236069,9.719624328613277,,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK),,,,,,25.658629866754122,18.149233759876797,39.604208502891424,,,49.3,"[0.01001, 0.01415, 0.02184]",,,,,,,,,khong
Chr,in văn xuôi,SUY ĐOÁN,H2,"H1 + bộ kiểm ảnh τ=0,995",4238,325,7.67,3913,705,614,2572,0,,0.9910247302006876,0.9712747791364664,0.9977379039951019,0.9932570873725532,0.9761843446555437,0.9981324977617378,0.9977676428281343,0.9950904344809227,0.999605406233364,,,2.9,0.9712747791364664,Σp(bản bỏ bộ kiểm) × tỉ lệ nhận trượt IHR; bi quan = không tính bộ kiểm,0.7255160808563232,0.1282429741567085,1.5956087937001113,,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK),,,,,,2.191446603920212,0.6069382274351998,7.740087986948306,,,9.3,"[0.00187, 0.00674, 0.02382]",,,,,,,,,khong
Chr,in văn xuôi,SUY ĐOÁN,H3,H1 + dị bản người,4238,1813,42.78,2425,705,220,325,0,,0.9831795897743356,0.9727943558568645,0.989477207907446,0.9858474187166276,0.9781554282940478,0.9899893911969792,0.997332171057708,0.9946389275628167,0.9994878167104668,,,30.5,0.9727943558568645,Σp trượt vòng 2,4.836773872375488,0.9285883039236069,9.719624328613277,,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK),,,,,,25.658629866754122,18.149233759876797,39.604208502891424,,,49.3,"[0.01001, 0.01415, 0.02184]",,,,,,,,,khong
Chr,in văn xuôi,SUY ĐOÁN,H4,H1+H2+H3,4238,325,7.67,3913,705,614,2572,0,,0.9910247302006876,0.9712747791364664,0.9977379039951019,0.9932570873725532,0.9761843446555437,0.9981324977617378,0.9977676428281343,0.9950904344809227,0.999605406233364,,,2.9,0.9712747791364664,Σp(bản bỏ bộ kiểm) × tỉ lệ nhận trượt IHR; bi quan = không tính bộ kiểm,0.7255160808563232,0.1282429741567085,1.5956087937001113,,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK),,,,,,2.191446603920212,0.6069382274351998,7.740087986948306,,,9.3,"[0.00187, 0.00674, 0.02382]",,,,,,,,,khong
Chr,in văn xuôi,SUY ĐOÁN,H5,H1 + vòng sửa hộp,4238,1817,42.87,2421,705,220,325,4,,0.9830937480121761,0.9726359600848274,0.9893554285369065,0.9858357558707969,0.9781554282940478,0.9899893911969792,0.9972579921413793,0.9944805317907797,0.9993660373399273,,,30.7,0.9726359600848274,Σp trượt vòng 2,4.9822282791137695,1.1519101533519742,10.028873736153384,,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK),,,,,,25.736431582762208,18.189276195088883,39.69158678971524,,,49.7,"[0.01001, 0.01416, 0.02184]",,,,,,,,,khong
Chr,in văn xuôi,SUY ĐOÁN,H6,H4 + vòng sửa hộp,4238,329,7.76,3909,705,614,2572,4,,0.9904719207743328,0.9709532755942342,0.9970983440514649,0.993119247846685,0.9761843446555437,0.9977933469119468,0.9973526729276477,0.9947689309386905,0.9993049971395181,,,3.1,0.9709532755942342,Σp(bản bỏ bộ kiểm) × tỉ lệ nhận trượt IHR; bi quan = không tính bộ kiểm,0.870970606803894,0.22865594109853304,1.7210217211708307,,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK),,,,,,2.2637674584406406,0.7259888659695141,7.835350608326132,,,9.6,"[0.00221, 0.00688, 0.02382]",,,,,,,,,khong
