set,type,truth,dir,dir_name,gold,keep,keep_pct,demote,classes_before,classes_lost,cells_in_lost_classes,n_fix_kept,n_eval,both_pt,both_lo,both_hi,lab_pt,lab_lo,lab_hi,img_pt,img_lo,img_hi,err_lab_cells,err_img_cells,err_both_cells,acc_pess,img_method,img_err_pt,img_err_lo,img_err_hi,img_err_stt_model_only,lab_hi_cands,lab_err_hi_no_nod,lab_method,lab_pess_driver,lab_classes,lab_tk_src,nod_c,nod_bound,lab_err_pt,lab_err_lo,lab_err_hi,lab_err_hi_T,acc_pess_no_nod,err_both_cells_hi,lab_rate_transfer,lab_extra_stt,lab_err_pt_H7,lab_err_hi_H7,img_err_hi_uniform,acc_pess_stt_uniform,acc_pt_H7,acc_pess_H7,acc_pess_H7_uniform,meets
stt4,chép tay (lt1),SUY ĐOÁN,H2,"H1 + bộ kiểm ảnh τ=0,995",17440,957,5.49,16483,925,832,9259,0,,0.982534862236363,0.9625002818019366,0.9920738040941113,0.9895554378603885,0.9733659529446606,0.9953058232976977,0.9929794243759745,0.989134328857276,0.9967679807964136,,,16.7,0.9625002818019366,Σp(bản bỏ bộ kiểm) × tỉ lệ nhận trượt viết tay Borg; bi quan = không tính bộ kiểm,6.718690872192383,3.0930423778321448,10.398447283586867,0.6783693432807922,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK) + cầu tự dạng/rescue vòng 2 + bể Hán hoá lt1,,,,,,9.995445967608244,4.492327104103355,25.48878303195982,,,35.9,"[0.0023, 0.0069, 0.02241]","[2.3, 3.4, 4.1]",6.603404686082228,21.445069722673846,90.81600166960745,0.8784693994758963,0.9860793149861289,0.9667256875587662,0.8826948052327259,khong
stt4,chép tay (lt1),SUY ĐOÁN,H3,H1 + dị bản người,17440,12172,69.79,5268,925,97,116,0,,0.9469598975312319,0.930795178380767,0.9638439495911647,0.9518403501338929,0.93748889812494,0.9666696627018087,0.995119547397339,0.993306280255827,0.997174286889356,,,645.6,0.930795178380767,Σp trượt vòng 2 (STT: bể 1.630–2.500),59.404869079589844,34.39457998275757,81.47595672607422,19.099002838134766,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK) + cầu tự dạng/rescue vòng 2 + bể Hán hoá lt1,,,,,,586.1992581702556,405.6968655935853,760.8851320232302,,,842.4,"[0.01001, 0.01415, 0.02184]","[286.7, 419.9, 506.0]",172.2652193812086,265.89212680485076,577.3426679568179,0.8900568682237884,0.9809669661139666,0.9714617085498747,0.9307233983928961,khong
stt4,chép tay (lt1),SUY ĐOÁN,H4,H1+H2+H3,17440,957,5.49,16483,925,832,9259,0,,0.982534862236363,0.9625002818019366,0.9920738040941113,0.9895554378603885,0.9733659529446606,0.9953058232976977,0.9929794243759745,0.989134328857276,0.9967679807964136,,,16.7,0.9625002818019366,Σp(bản bỏ bộ kiểm) × tỉ lệ nhận trượt viết tay Borg; bi quan = không tính bộ kiểm,6.718690872192383,3.0930423778321448,10.398447283586867,0.6783693432807922,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK) + cầu tự dạng/rescue vòng 2 + bể Hán hoá lt1,,,,,,9.995445967608244,4.492327104103355,25.48878303195982,,,35.9,"[0.0023, 0.0069, 0.02241]","[2.3, 3.4, 4.1]",6.603404686082228,21.445069722673846,90.81600166960745,0.8784693994758963,0.9860793149861289,0.9667256875587662,0.8826948052327259,khong
stt4,chép tay (lt1),SUY ĐOÁN,H5,H1 + vòng sửa hộp,17440,12172,69.79,5268,925,97,116,0,,0.9469486369983661,0.930795178380767,0.9638439495911647,0.9518290896010271,0.93748889812494,0.9666696627018087,0.995119547397339,0.993306280255827,0.997174286889356,,,645.7,0.930795178380767,Σp trượt vòng 2 (STT: bể 1.630–2.500),59.404869079589844,34.39457998275757,81.47595672607422,19.099002838134766,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK) + cầu tự dạng/rescue vòng 2 + bể Hán hoá lt1,,,,,,586.3363213762985,405.6968655935853,760.8851320232302,,,842.4,"[0.01001, 0.01416, 0.02184]","[286.7, 419.9, 506.0]",172.4071795406613,265.89212680485076,577.3426679568179,0.8900568682237884,0.9809553032681357,0.9714617085498747,0.9307233983928961,khong
stt4,chép tay (lt1),SUY ĐOÁN,H6,H4 + vòng sửa hộp,17440,957,5.49,16483,925,832,9259,0,,0.9824041013957665,0.9625002818019366,0.9919498574398986,0.989424677019792,0.9733659529446606,0.995181876643485,0.9929794243759745,0.989134328857276,0.9967679807964136,,,16.8,0.9625002818019366,Σp(bản bỏ bộ kiểm) × tỉ lệ nhận trượt viết tay Borg; bi quan = không tính bộ kiểm,6.718690872192383,3.0930423778321448,10.398447283586867,0.6783693432807922,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK) + cầu tự dạng/rescue vòng 2 + bể Hán hoá lt1,,,,,,10.120584092059119,4.610944052184841,25.48878303195982,,,35.9,"[0.00242, 0.00703, 0.02241]","[2.3, 3.4, 4.1]",6.728991038244598,21.445069722673846,90.81600166960745,0.8784693994758963,0.9859480857780177,0.9667256875587662,0.8826948052327259,khong
stt4,chép tay (lt1),SUY ĐOÁN,Rv3,"tham chiếu: H4 + luật A + M-OCR (luật ô v3, bỏ cổng bộ)",17440,928,5.32,16512,925,835,9384,0,,0.9856336509719544,0.9664251384049278,0.9939928612820089,0.9919170924662055,0.9761316045747819,0.9969130459701459,0.9937165585057489,0.990293533830146,0.9970798153118631,,,13.3,0.9664251384049278,Σp(bản bỏ bộ kiểm) × tỉ lệ nhận trượt viết tay Borg; bi quan = không tính bộ kiểm,5.831033706665039,2.7099313905911173,9.00760060562454,0.6603038907051086,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK) + cầu tự dạng/rescue vòng 2 + bể Hán hoá lt1,,,,,,7.500938191361238,2.864693339704619,22.14987095460245,,,31.2,"[0.0023, 0.0069, 0.02241]","[0.7, 1.1, 1.4]",6.4033015137767055,20.795219125017063,79.36327717380993,0.8906108317581763,0.9868164491159033,0.9678848925316362,0.8920705858848847,khong
stt11,chép tay (lt1),SUY ĐOÁN,H0,giữ nguyên GOLD,17589,17589,100.0,0,876,0,0,0,,0.9199766845343732,0.8978397889015513,0.9398159107733973,0.9623451461905397,0.9492123326364384,0.9741451940915068,0.9576315383438335,0.9486274562651129,0.9656707166818905,,,1407.5,0.8978397889015513,Σp trượt vòng 2 (STT: bể 1.630–2.500),745.2188720703125,603.8177642822266,903.5916717529296,244.2074432373047,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK) + cầu tự dạng/rescue vòng 2 + bể Hán hoá lt1,,,,,,662.3112236545973,454.76018112448793,893.3042812576848,,,1796.9,"[0.01001, 0.01432, 0.0227]","[281.5, 416.4, 505.5]",251.86011099258067,399.287007988228,834.2819739313563,0.9017803027352868,0.9433123552752918,0.9259265063539054,0.9298670201876409,khong
stt11,chép tay (lt1),SUY ĐOÁN,H1,cổng hình học,17589,11017,62.64,6572,876,92,119,0,,0.9583920304509479,0.9444449852776956,0.9717753818131694,0.9623158380305292,0.9498511415906421,0.9740392688778494,0.9960761924204187,0.9945938436870535,0.9977361129353199,,,458.4,0.9444449852776956,Σp trượt vòng 2 (STT: bể 1.630–2.500),43.22858810424805,24.9412437915802,59.559624099731444,13.396047592163086,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK) + cầu tự dạng/rescue vòng 2 + bể Hán hoá lt1,,,,,,415.1664124176591,286.0093747727334,552.4899730958956,,,612.0,"[0.01001, 0.01415, 0.02184]","[177.5, 263.0, 318.8]",155.9189879989135,240.6616464844759,522.5586734209877,0.9024191116894905,0.9819236111370463,0.9727492719811013,0.9307233983928961,khong
stt11,chép tay (lt1),SUY ĐOÁN,H2,"H1 + bộ kiểm ảnh τ=0,995",17589,1579,8.98,16010,876,760,7549,0,,0.9833657797521274,0.9647302984810282,0.9918621905971085,0.9864621404111077,0.9695307287906888,0.9933070127541515,0.9969036393410198,0.9951995696903394,0.9985551778429569,,,26.3,0.9647302984810282,Σp(bản bỏ bộ kiểm) × tỉ lệ nhận trượt viết tay Borg; bi quan = không tính bộ kiểm,4.889153480529785,2.281374185971031,7.57987945895404,1.0798012018203735,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK) + cầu tự dạng/rescue vòng 2 + bể Hán hoá lt1,,,,,,21.376280290861036,10.568226861194793,48.1109792395024,,,55.7,"[0.0023, 0.0069, 0.02241]","[7.0, 10.6, 13.0]",10.895272726566184,35.38324461034692,82.19847932912137,0.9174734271256341,0.9900035299511741,0.9727909283918297,0.9255340570364355,khong
stt11,chép tay (lt1),SUY ĐOÁN,H3,H1 + dị bản người,17589,11017,62.64,6572,876,92,119,0,,0.9583920304509479,0.9444449852776956,0.9717753818131694,0.9623158380305292,0.9498511415906421,0.9740392688778494,0.9960761924204187,0.9945938436870535,0.9977361129353199,,,458.4,0.9444449852776956,Σp trượt vòng 2 (STT: bể 1.630–2.500),43.22858810424805,24.9412437915802,59.559624099731444,13.396047592163086,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK) + cầu tự dạng/rescue vòng 2 + bể Hán hoá lt1,,,,,,415.1664124176591,286.0093747727334,552.4899730958956,,,612.0,"[0.01001, 0.01415, 0.02184]","[177.5, 263.0, 318.8]",155.9189879989135,240.6616464844759,522.5586734209877,0.9024191116894905,0.9819236111370463,0.9727492719811013,0.9307233983928961,khong
stt11,chép tay (lt1),SUY ĐOÁN,H4,H1+H2+H3,17589,1579,8.98,16010,876,760,7549,0,,0.9833657797521274,0.9647302984810282,0.9918621905971085,0.9864621404111077,0.9695307287906888,0.9933070127541515,0.9969036393410198,0.9951995696903394,0.9985551778429569,,,26.3,0.9647302984810282,Σp(bản bỏ bộ kiểm) × tỉ lệ nhận trượt viết tay Borg; bi quan = không tính bộ kiểm,4.889153480529785,2.281374185971031,7.57987945895404,1.0798012018203735,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK) + cầu tự dạng/rescue vòng 2 + bể Hán hoá lt1,,,,,,21.376280290861036,10.568226861194793,48.1109792395024,,,55.7,"[0.0023, 0.0069, 0.02241]","[7.0, 10.6, 13.0]",10.895272726566184,35.38324461034692,82.19847932912137,0.9174734271256341,0.9900035299511741,0.9727909283918297,0.9255340570364355,khong
stt11,chép tay (lt1),SUY ĐOÁN,H5,H1 + vòng sửa hộp,17589,11018,62.64,6571,876,92,119,1,,0.9583798372772439,0.9444439681352607,0.9717766157433292,0.9623065892842579,0.9498537105039389,0.9740407165201002,0.9960732479929859,0.9945902576313218,0.997735899223229,,,458.6,0.9444439681352607,Σp trượt vòng 2 (STT: bể 1.630–2.500),43.26495361328125,24.945862358462424,59.60454141809684,13.396047592163086,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK) + cầu tự dạng/rescue vòng 2 + bể Hán hoá lt1,,,,,,415.3059992660458,286.01938538153644,552.5118176676016,,,612.1,"[0.01001, 0.01416, 0.02184]","[177.5, 263.0, 318.8]",156.06164181556082,240.68349105618188,522.5586734209877,0.9024259855610284,0.9819090038637828,0.9727456859253695,0.9307277033511373,khong
stt11,chép tay (lt1),SUY ĐOÁN,H6,H4 + vòng sửa hộp,17589,1580,8.98,16009,876,760,7549,1,,0.9832185729996784,0.9647099288586451,0.9917239863297658,0.9863359888744976,0.9695358304551893,0.9931860949210951,0.9968825841251808,0.9951740984034558,0.9985378914086707,,,26.5,0.9647099288586451,Σp(bản bỏ bộ kiểm) × tỉ lệ nhận trượt viết tay Borg; bi quan = không tính bộ kiểm,4.9255170822143555,2.3101315743003714,7.624924522539737,1.0798012018203735,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK) + cầu tự dạng/rescue vòng 2 + bể Hán hoá lt1,,,,,,21.589137578293794,10.765970024669658,48.13338788080091,,,55.8,"[0.00242, 0.00703, 0.02241]","[7.0, 10.6, 13.0]",11.109514984771646,35.40565325164543,82.19847932912137,0.9175114764494163,0.989851245527224,0.9727654571049461,0.9255670046957172,khong
stt11,chép tay (lt1),SUY ĐOÁN,Rv3,"tham chiếu: H4 + luật A + M-OCR (luật ô v3, bỏ cổng bộ)",17589,1524,8.66,16065,876,766,7677,0,,0.9891457129559954,0.9718062742680704,0.9956133745797922,0.991968094260939,0.9761945486471888,0.9969469710509266,0.9971776186950564,0.9956117256208816,0.9986664035288656,,,16.5,0.9718062742680704,Σp(bản bỏ bộ kiểm) × tỉ lệ nhận trượt viết tay Borg; bi quan = không tính bộ kiểm,4.301309108734131,2.0324010220088313,6.687730153776438,1.043297529220581,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK) + cầu tự dạng/rescue vòng 2 + bể Hán hoá lt1,,,,,,12.240624346328943,4.652816118387949,36.279507861684216,,,43.0,"[0.0023, 0.0069, 0.02241]","[1.1, 1.7, 2.2]",10.515766710124677,34.15076933892888,73.53619063881457,0.9279424550521661,0.9902775093052107,0.9732030843223718,0.9293392651064676,khong
Chr,in văn xuôi,SUY ĐOÁN,H0,giữ nguyên GOLD,4238,4238,100.0,0,705,0,0,0,,0.919865605576419,0.8796293845600086,0.9695347628586924,0.9856808169314583,0.9772990500887926,0.9899867886065992,0.9341847886449608,0.902330334471216,0.9795479742520933,,,339.6,0.8796293845600086,Σp trượt vòng 2,278.92486572265625,86.67568511962891,413.92404251098634,,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK),,,,,,60.6846978444799,42.435989885232736,96.20662572369723,,,510.1,"[0.01001, 0.01432, 0.0227]",,,,,,,,,khong
Chr,in văn xuôi,SUY ĐOÁN,H1,cổng hình học,4238,1813,42.78,2425,705,220,325,0,,0.9831795897743356,0.9727943558568645,0.989477207907446,0.9858474187166276,0.9781554282940478,0.9899893911969792,0.997332171057708,0.9946389275628167,0.9994878167104668,,,30.5,0.9727943558568645,Σp trượt vòng 2,4.836773872375488,0.9285883039236069,9.719624328613277,,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK),,,,,,25.658629866754122,18.149233759876797,39.604208502891424,,,49.3,"[0.01001, 0.01415, 0.02184]",,,,,,,,,khong
Chr,in văn xuôi,SUY ĐOÁN,H2,"H1 + bộ kiểm ảnh τ=0,995",4238,185,4.37,4053,705,629,2751,0,,0.9900496728528005,0.97062127916738,0.9971973542373613,0.9930998906101545,0.9775913587014903,0.9976998125850002,0.9969497822426461,0.9930299204658897,0.9994975416523612,,,1.8,0.97062127916738,Σp(bản bỏ bộ kiểm) × tỉ lệ nhận trượt IHR; bi quan = không tính bộ kiểm,0.5642902851104736,0.09295479431317727,1.2894647138104063,,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK),,,,,,1.2765202371214337,0.42553467177496695,4.145598640224307,,,5.4,"[0.0023, 0.0069, 0.02241]",,,,,,,,,khong
Chr,in văn xuôi,SUY ĐOÁN,H3,H1 + dị bản người,4238,1813,42.78,2425,705,220,325,0,,0.9831795897743356,0.9727943558568645,0.989477207907446,0.9858474187166276,0.9781554282940478,0.9899893911969792,0.997332171057708,0.9946389275628167,0.9994878167104668,,,30.5,0.9727943558568645,Σp trượt vòng 2,4.836773872375488,0.9285883039236069,9.719624328613277,,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK),,,,,,25.658629866754122,18.149233759876797,39.604208502891424,,,49.3,"[0.01001, 0.01415, 0.02184]",,,,,,,,,khong
Chr,in văn xuôi,SUY ĐOÁN,H4,H1+H2+H3,4238,185,4.37,4053,705,629,2751,0,,0.9900496728528005,0.97062127916738,0.9971973542373613,0.9930998906101545,0.9775913587014903,0.9976998125850002,0.9969497822426461,0.9930299204658897,0.9994975416523612,,,1.8,0.97062127916738,Σp(bản bỏ bộ kiểm) × tỉ lệ nhận trượt IHR; bi quan = không tính bộ kiểm,0.5642902851104736,0.09295479431317727,1.2894647138104063,,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK),,,,,,1.2765202371214337,0.42553467177496695,4.145598640224307,,,5.4,"[0.0023, 0.0069, 0.02241]",,,,,,,,,khong
Chr,in văn xuôi,SUY ĐOÁN,H5,H1 + vòng sửa hộp,4238,1817,42.87,2421,705,220,325,4,,0.9830937480121761,0.9726359600848274,0.9893554285369065,0.9858357558707969,0.9781554282940478,0.9899893911969792,0.9972579921413793,0.9944805317907797,0.9993660373399273,,,30.7,0.9726359600848274,Σp trượt vòng 2,4.9822282791137695,1.1519101533519742,10.028873736153384,,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK),,,,,,25.736431582762208,18.189276195088883,39.69158678971524,,,49.7,"[0.01001, 0.01416, 0.02184]",,,,,,,,,khong
Chr,in văn xuôi,SUY ĐOÁN,H6,H4 + vòng sửa hộp,4238,189,4.46,4049,705,628,2655,4,,0.9892133978514716,0.9699953212388829,0.9965309109351398,0.9929686614020432,0.9775913587014903,0.9975755678043671,0.9962447364494283,0.9924039625373927,0.9989553431307727,,,2.0,0.9699953212388829,Σp(bản bỏ bộ kiểm) × tỉ lệ nhận trượt IHR; bi quan = không tính bộ kiểm,0.7097448110580444,0.19744014828395423,1.4356510804327811,,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK),,,,,,1.3289229950138235,0.4582176849746239,4.2352332054183455,,,5.7,"[0.00242, 0.00703, 0.02241]",,,,,,,,,khong
