image,nom_char,label,reading,confidence,bbox,page,source
crops_cleaned/page_0010/col02_char011.png,爫,U+722B,làm,medium,"1033,1098,1172,1156",10,CacThanhTruyen11
crops_cleaned/page_0010/col02_char012.png,礼,U+793C,lễ,high,"1033,1156,1172,1217",10,CacThanhTruyen11
crops_cleaned/page_0010/col02_char013.png,明,U+660E,mừng,high,"1033,1217,1172,1274",10,CacThanhTruyen11
crops_cleaned/page_0010/col02_char014.png,各,U+5404,các,high,"1033,1274,1172,1345",10,CacThanhTruyen11
crops_cleaned/page_0010/col02_char015.png,垩,U+57A9,Thánh,high,"1033,1345,1172,1428",10,CacThanhTruyen11
crops_cleaned/page_0010/col02_char016.png,特,U+7279,được,high,"1033,1428,1172,1473",10,CacThanhTruyen11
crops_cleaned/page_0010/col02_char017.png,復,U+5FA9,phúc,medium,"1033,1473,1172,1547",10,CacThanhTruyen11
crops_cleaned/page_0010/col02_char018.png,極,U+6975,cực,high,"1033,1547,1172,1620",10,CacThanhTruyen11
crops_cleaned/page_0010/col02_char019.png,重,U+91CD,trọng,high,"1033,1620,1172,1676",10,CacThanhTruyen11
crops_cleaned/page_0010/col02_char020.png,囉,U+56C9,là,medium,"1033,1676,1172,1751",10,CacThanhTruyen11
crops_cleaned/page_0010/col03_char000.png,体,U+4F53,thấy,high,"883,423,1033,491",10,CacThanhTruyen11
crops_cleaned/page_0010/col03_char001.png,德,U+5FB7,Đức,high,"883,491,1033,565",10,CacThanhTruyen11
crops_cleaned/page_0010/col03_char002.png,主,U+4E3B,Chúa,high,"883,565,1033,614",10,CacThanhTruyen11
crops_cleaned/page_0010/col03_char003.png,旹,U+65F9,Trời,medium,"883,614,1033,682",10,CacThanhTruyen11
crops_cleaned/page_0010/col03_char004.png,煏,U+714F,tỏ,medium,"883,682,1033,766",10,CacThanhTruyen11
crops_cleaned/page_0010/col03_char005.png,丬,U+4E2C,tường,medium,"883,766,1033,846",10,CacThanhTruyen11
crops_cleaned/page_0010/col03_char006.png,世,U+4E16,đời,high,"883,846,1033,899",10,CacThanhTruyen11
crops_cleaned/page_0010/col03_char007.png,世,U+4E16,đời,high,"883,899,1033,957",10,CacThanhTruyen11
crops_cleaned/page_0010/col03_char008.png,刎,U+520E,Một,medium,"883,957,1033,1018",10,CacThanhTruyen11
crops_cleaned/page_0010/col03_char009.png,事,U+4E8B,sự,high,"883,1018,1033,1096",10,CacThanhTruyen11
crops_cleaned/page_0010/col03_char010.png,爫,U+722B,làm,medium,"883,1096,1033,1164",10,CacThanhTruyen11
crops_cleaned/page_0010/col03_char011.png,朱,U+6731,cho,high,"883,1164,1033,1248",10,CacThanhTruyen11
crops_cleaned/page_0010/col03_char012.png,泈,U+6CC8,trọn,medium,"883,1248,1033,1321",10,CacThanhTruyen11
crops_cleaned/page_0010/col03_char013.png,盃,U+76C3,vui,high,"883,1321,1033,1371",10,CacThanhTruyen11
crops_cleaned/page_0010/col03_char014.png,夂,U+5902,trọn,medium,"883,1371,1033,1444",10,CacThanhTruyen11
crops_cleaned/page_0010/col03_char015.png,姈,U+59C8,lành,medium,"883,1444,1033,1515",10,CacThanhTruyen11
crops_cleaned/page_0010/col03_char016.png,德,U+5FB7,Đức,high,"883,1515,1033,1585",10,CacThanhTruyen11
crops_cleaned/page_0010/col03_char017.png,主,U+4E3B,Chúa,high,"883,1585,1033,1642",10,CacThanhTruyen11
crops_cleaned/page_0010/col03_char018.png,旹,U+65F9,Trời,medium,"883,1642,1033,1716",10,CacThanhTruyen11
crops_cleaned/page_0010/col03_char019.png,号,U+53F7,là,medium,"883,1716,1033,1781",10,CacThanhTruyen11
crops_cleaned/page_0010/col04_char000.png,脈,U+8108,mạch,medium,"742,216,883,293",10,CacThanhTruyen11
crops_cleaned/page_0010/col04_char001.png,毎,U+6BCE,mọi,medium,"742,293,883,361",10,CacThanhTruyen11
crops_cleaned/page_0010/col04_char002.png,事,U+4E8B,sự,high,"742,361,883,442",10,CacThanhTruyen11
crops_cleaned/page_0010/col04_char003.png,甸,U+7538,thịnh,medium,"742,442,883,533",10,CacThanhTruyen11
crops_cleaned/page_0010/col04_char004.png,翁,U+7FC1,ông,high,"742,533,883,594",10,CacThanhTruyen11
crops_cleaned/page_0010/col04_char005.png,垩,U+57A9,Thánh,high,"742,594,883,695",10,CacThanhTruyen11
crops_cleaned/page_0010/col04_char006.png,玻,U+73BB,Pha,medium,"742,695,883,738",10,CacThanhTruyen11
crops_cleaned/page_0010/col04_char007.png,玻,U+73BB,pha,medium,"742,738,883,824",10,CacThanhTruyen11
crops_cleaned/page_0010/col04_char008.png,哺,U+54FA,Bô,high,"742,824,883,895",10,CacThanhTruyen11
crops_cleaned/page_0010/col04_char009.png,尼,U+5C3C,ni,high,"742,895,883,985",10,CacThanhTruyen11
crops_cleaned/page_0010/col04_char010.png,玻,U+73BB,pha,medium,"742,985,883,1063",10,CacThanhTruyen11
crops_cleaned/page_0010/col04_char011.png,徙,U+5F99,si,medium,"742,1063,883,1153",10,CacThanhTruyen11
crops_cleaned/page_0010/col04_char012.png,弧,U+5F27,ô,medium,"742,1153,883,1226",10,CacThanhTruyen11
crops_cleaned/page_0010/col04_char013.png,恕,U+6055,thứ,medium,"742,1226,883,1286",10,CacThanhTruyen11
crops_cleaned/page_0010/col04_char014.png,本,U+672C,bốn,medium,"742,1286,883,1371",10,CacThanhTruyen11
crops_cleaned/page_0010/col04_char015.png,体,U+4F53,thấy,high,"742,1371,883,1460",10,CacThanhTruyen11
crops_cleaned/page_0010/col04_char016.png,刎,U+520E,một,medium,"742,1460,883,1551",10,CacThanhTruyen11
crops_cleaned/page_0010/col04_char017.png,茹,U+8339,nhà,high,"742,1551,883,1608",10,CacThanhTruyen11
crops_cleaned/page_0010/col04_char018.png,蛫,U+86EB,quỷ,medium,"742,1608,883,1696",10,CacThanhTruyen11
crops_cleaned/page_0010/col04_char019.png,於,U+65BC,ở,high,"742,1696,883,1748",10,CacThanhTruyen11
crops_cleaned/page_0010/col04_char020.png,诚,U+8BDA,thành,medium,"742,1748,883,1844",10,CacThanhTruyen11
crops_cleaned/page_0010/col05_char000.png,鯈,U+9BC8,Rô,medium,"581,98,742,199",10,CacThanhTruyen11
crops_cleaned/page_0010/col05_char001.png,嫫,U+5AEB,ma,medium,"581,199,742,245",10,CacThanhTruyen11
crops_cleaned/page_0010/col05_char002.png,窖,U+7A96,khéo,high,"581,245,742,358",10,CacThanhTruyen11
crops_cleaned/page_0010/col05_char003.png,凜,U+51DC,lắm,high,"581,358,742,437",10,CacThanhTruyen11
crops_cleaned/page_0010/col05_char004.png,翁,U+7FC1,ông,high,"581,437,742,520",10,CacThanhTruyen11
crops_cleaned/page_0010/col05_char005.png,其,U+5176,kia,high,"581,520,742,609",10,CacThanhTruyen11
crops_cleaned/page_0010/col05_char006.png,先,U+5148,tên,high,"581,609,742,682",10,CacThanhTruyen11
crops_cleaned/page_0010/col05_char007.png,囉,U+56C9,là,medium,"581,682,742,771",10,CacThanhTruyen11
crops_cleaned/page_0010/col05_char008.png,兮,U+516E,A,medium,"581,771,742,848",10,CacThanhTruyen11
crops_cleaned/page_0010/col05_char009.png,璣,U+74A3,ki,medium,"581,848,742,947",10,CacThanhTruyen11
crops_cleaned/page_0010/col05_char010.png,嫠,U+5AE0,li,medium,"581,947,742,1040",10,CacThanhTruyen11
crops_cleaned/page_0010/col05_char011.png,玻,U+73BB,pha,medium,"581,1040,742,1112",10,CacThanhTruyen11
crops_cleaned/page_0010/col05_char012.png,爫,U+722B,làm,medium,"581,1112,742,1204",10,CacThanhTruyen11
crops_cleaned/page_0010/col05_char013.png,汖,U+6C56,xưa,medium,"581,1204,742,1261",10,CacThanhTruyen11
crops_cleaned/page_0010/col05_char014.png,嘛,U+561B,mà,medium,"581,1261,742,1361",10,CacThanhTruyen11
crops_cleaned/page_0010/col05_char015.png,悇,U+6087,thờ,medium,"581,1361,742,1444",10,CacThanhTruyen11
crops_cleaned/page_0010/col05_char016.png,伮,U+4F2E,nó,medium,"581,1444,742,1520",10,CacThanhTruyen11
crops_cleaned/page_0010/col05_char017.png,翁,U+7FC1,Ông,high,"581,1520,742,1614",10,CacThanhTruyen11
crops_cleaned/page_0010/col05_char018.png,垩,U+57A9,Thánh,high,"581,1614,742,1716",10,CacThanhTruyen11
crops_cleaned/page_0010/col05_char019.png,玻,U+73BB,Pha,medium,"581,1716,742,1793",10,CacThanhTruyen11
crops_cleaned/page_0010/col05_char020.png,簸,U+7C38,pha,medium,"581,1793,742,1878",10,CacThanhTruyen11
crops_cleaned/page_0010/col06_char000.png,体,U+4F53,thấy,high,"433,345,581,403",10,CacThanhTruyen11
crops_cleaned/page_0010/col06_char001.png,傓,U+5093,thiên,medium,"433,403,581,477",10,CacThanhTruyen11
crops_cleaned/page_0010/col06_char002.png,丅,U+4E05,hạ,medium,"433,477,581,558",10,CacThanhTruyen11
crops_cleaned/page_0010/col06_char003.png,吏,U+540F,đã,medium,"433,558,581,624",10,CacThanhTruyen11
crops_cleaned/page_0010/col06_char004.png,斈,U+6588,học,medium,"433,624,581,701",10,CacThanhTruyen11
crops_cleaned/page_0010/col06_char005.png,纛,U+7E9B,đạo,medium,"433,701,581,781",10,CacThanhTruyen11
crops_cleaned/page_0010/col06_char006.png,宲,U+5BB2,thật,medium,"433,781,581,841",10,CacThanhTruyen11
crops_cleaned/page_0010/col06_char007.png,庄,U+5E84,chẳng,high,"433,841,581,898",10,CacThanhTruyen11
crops_cleaned/page_0010/col06_char008.png,群,U+7FA4,còn,high,"433,898,581,983",10,CacThanhTruyen11
crops_cleaned/page_0010/col06_char009.png,悇,U+6087,thờ,medium,"433,983,581,1036",10,CacThanhTruyen11
crops_cleaned/page_0010/col06_char010.png,蛫,U+86EB,quỷ,medium,"433,1036,581,1120",10,CacThanhTruyen11
crops_cleaned/page_0010/col06_char011.png,女,U+5973,nữa,high,"433,1120,581,1180",10,CacThanhTruyen11
crops_cleaned/page_0010/col06_char012.png,塒,U+5852,thì,medium,"433,1180,581,1265",10,CacThanhTruyen11
crops_cleaned/page_0010/col06_char013.png,勜,U+52DC,người,medium,"433,1265,581,1316",10,CacThanhTruyen11
crops_cleaned/page_0010/col06_char014.png,拟,U+62DF,lấy,medium,"433,1316,581,1395",10,CacThanhTruyen11
crops_cleaned/page_0010/col06_char015.png,茹,U+8339,nhà,high,"433,1395,581,1444",10,CacThanhTruyen11
crops_cleaned/page_0010/col06_char016.png,娎,U+5A0E,ấy,medium,"433,1444,581,1529",10,CacThanhTruyen11
crops_cleaned/page_0010/col06_char017.png,爫,U+722B,làm,medium,"433,1529,581,1600",10,CacThanhTruyen11
crops_cleaned/page_0010/col06_char018.png,殿,U+6BBF,đền,high,"433,1600,581,1672",10,CacThanhTruyen11
crops_cleaned/page_0010/col06_char019.png,祠,U+7960,thờ,medium,"433,1672,581,1725",10,CacThanhTruyen11
crops_cleaned/page_0010/col06_char020.png,主,U+4E3B,chúa,high,"433,1725,581,1819",10,CacThanhTruyen11
crops_cleaned/page_0010/col06_char021.png,各,U+5404,các,high,"433,1819,581,1882",10,CacThanhTruyen11
crops_cleaned/page_0010/col07_char000.png,垩,U+57A9,Thánh,high,"286,419,433,497",10,CacThanhTruyen11
crops_cleaned/page_0010/col07_char001.png,号,U+53F7,là,medium,"286,497,433,560",10,CacThanhTruyen11
crops_cleaned/page_0010/col07_char002.png,慄,U+6144,Rất,medium,"286,560,433,632",10,CacThanhTruyen11
crops_cleaned/page_0010/col07_char003.png,垩,U+57A9,Thánh,high,"286,632,433,705",10,CacThanhTruyen11
crops_cleaned/page_0010/col07_char004.png,德,U+5FB7,Đức,high,"286,705,433,770",10,CacThanhTruyen11
crops_cleaned/page_0010/col07_char005.png,婆,U+5A46,Bà,medium,"286,770,433,835",10,CacThanhTruyen11
crops_cleaned/page_0010/col07_char006.png,嘛,U+561B,Ma,medium,"286,835,433,912",10,CacThanhTruyen11
crops_cleaned/page_0010/col07_char007.png,荑,U+8351,ri,medium,"286,912,433,959",10,CacThanhTruyen11
crops_cleaned/page_0010/col07_char008.png,丫,U+4E2B,a,medium,"286,959,433,1047",10,CacThanhTruyen11
crops_cleaned/page_0010/col07_char009.png,共,U+5171,cùng,high,"286,1047,433,1124",10,CacThanhTruyen11
crops_cleaned/page_0010/col07_char010.png,各,U+5404,các,high,"286,1124,433,1169",10,CacThanhTruyen11
crops_cleaned/page_0010/col07_char011.png,垩,U+57A9,Thánh,high,"286,1169,433,1257",10,CacThanhTruyen11
crops_cleaned/page_0010/col07_char012.png,枏,U+678F,nam,medium,"286,1257,433,1319",10,CacThanhTruyen11
crops_cleaned/page_0010/col07_char013.png,女,U+5973,nữ,high,"286,1319,433,1383",10,CacThanhTruyen11
crops_cleaned/page_0010/col07_char014.png,於,U+65BC,ở,high,"286,1383,433,1473",10,CacThanhTruyen11
crops_cleaned/page_0010/col07_char015.png,珕,U+73D5,trên,medium,"286,1473,433,1535",10,CacThanhTruyen11
crops_cleaned/page_0010/col07_char016.png,天,U+5929,trời,medium,"286,1535,433,1602",10,CacThanhTruyen11
crops_cleaned/page_0010/col07_char017.png,爲,U+7232,Vì,high,"286,1602,433,1679",10,CacThanhTruyen11
crops_cleaned/page_0010/col07_char018.png,丕,U+4E15,vậy,high,"286,1679,433,1747",10,CacThanhTruyen11
crops_cleaned/page_0010/col07_char019.png,巽,U+5DFD,dọn,medium,"286,1747,433,1822",10,CacThanhTruyen11
crops_cleaned/page_0010/col07_char020.png,茹,U+8339,nhà,high,"286,1822,433,1873",10,CacThanhTruyen11
crops_cleaned/page_0010/col07_char021.png,娎,U+5A0E,ấy,medium,"286,1873,433,1951",10,CacThanhTruyen11
crops_cleaned/page_0010/col08_char000.png,嘛,U+561B,mà,medium,"137,98,286,158",10,CacThanhTruyen11
crops_cleaned/page_0010/col08_char001.png,补,U+8865,bỏ,medium,"137,158,286,276",10,CacThanhTruyen11
crops_cleaned/page_0010/col08_char002.png,仍,U+4ECD,những,high,"137,276,286,365",10,CacThanhTruyen11
crops_cleaned/page_0010/col08_char003.png,形,U+5F62,hình,high,"137,365,286,446",10,CacThanhTruyen11
crops_cleaned/page_0010/col08_char004.png,象,U+8C61,tượng,medium,"137,446,286,556",10,CacThanhTruyen11
crops_cleaned/page_0010/col08_char005.png,蛫,U+86EB,quỷ,medium,"137,556,286,640",10,CacThanhTruyen11
crops_cleaned/page_0010/col08_char006.png,多,U+591A,đi,medium,"137,640,286,719",10,CacThanhTruyen11
crops_cleaned/page_0010/col08_char007.png,聯,U+806F,liền,medium,"137,719,286,799",10,CacThanhTruyen11
crops_cleaned/page_0010/col08_char008.png,穊,U+7A4A,lấy,medium,"137,799,286,913",10,CacThanhTruyen11
crops_cleaned/page_0010/col08_char009.png,夝,U+591D,bốn,medium,"137,913,286,975",10,CacThanhTruyen11
crops_cleaned/page_0010/col08_char010.png,邁,U+9081,mươi,high,"137,975,286,1087",10,CacThanhTruyen11
crops_cleaned/page_0010/col08_char011.png,車,U+8ECA,xe,high,"137,1087,286,1168",10,CacThanhTruyen11
crops_cleaned/page_0010/col08_char012.png,趄,U+8D84,chở,medium,"137,1168,286,1255",10,CacThanhTruyen11
crops_cleaned/page_0010/col08_char013.png,仍,U+4ECD,những,high,"137,1255,286,1340",10,CacThanhTruyen11
crops_cleaned/page_0010/col08_char014.png,壳,U+58F3,xác,high,"137,1340,286,1432",10,CacThanhTruyen11
crops_cleaned/page_0010/col08_char015.png,各,U+5404,các,high,"137,1432,286,1520",10,CacThanhTruyen11
crops_cleaned/page_0010/col08_char016.png,垩,U+57A9,Thánh,high,"137,1520,286,1602",10,CacThanhTruyen11
crops_cleaned/page_0010/col08_char017.png,崽,U+5D3D,tử,medium,"137,1602,286,1685",10,CacThanhTruyen11
crops_cleaned/page_0010/col08_char018.png,爲,U+7232,vì,high,"137,1685,286,1787",10,CacThanhTruyen11
crops_cleaned/page_0010/col08_char019.png,盗,U+76D7,đạo,medium,"137,1787,286,1878",10,CacThanhTruyen11
crops_cleaned/page_0010/col08_char020.png,汖,U+6C56,xưa,medium,"137,1878,286,1973",10,CacThanhTruyen11
crops_cleaned/page_0010/col09_char000.png,嘛,U+561B,mà,medium,"30,287,137,363",10,CacThanhTruyen11
crops_cleaned/page_0010/col09_char001.png,眈,U+7708,đem,medium,"30,363,137,408",10,CacThanhTruyen11
crops_cleaned/page_0010/col09_char002.png,米,U+7C73,về,medium,"30,408,137,468",10,CacThanhTruyen11
crops_cleaned/page_0010/col09_char003.png,葬,U+846C,táng,medium,"30,468,137,544",10,CacThanhTruyen11
crops_cleaned/page_0010/col09_char004.png,中,U+4E2D,trong,high,"30,544,137,596",10,CacThanhTruyen11
crops_cleaned/page_0010/col09_char005.png,殿,U+6BBF,đền,high,"30,596,137,678",10,CacThanhTruyen11
crops_cleaned/page_0010/col09_char006.png,椅,U+6905,ấy,medium,"30,678,137,723",10,CacThanhTruyen11
crops_cleaned/page_0010/col09_char007.png,右,U+53F3,lại,medium,"30,723,137,797",10,CacThanhTruyen11
crops_cleaned/page_0010/col09_char008.png,敎,U+654E,dạy,medium,"30,797,137,872",10,CacThanhTruyen11
crops_cleaned/page_0010/col09_char009.png,傒,U+5092,hễ,medium,"30,872,137,942",10,CacThanhTruyen11
crops_cleaned/page_0010/col09_char010.png,号,U+53F7,là,medium,"30,942,137,985",10,CacThanhTruyen11
crops_cleaned/page_0010/col09_char011.png,刎,U+520E,một,medium,"30,985,137,1052",10,CacThanhTruyen11
crops_cleaned/page_0010/col09_char012.png,璏,U+748F,năm,medium,"30,1052,137,1114",10,CacThanhTruyen11
crops_cleaned/page_0010/col09_char013.png,刎,U+520E,một,medium,"30,1114,137,1193",10,CacThanhTruyen11
crops_cleaned/page_0010/col09_char014.png,層,U+5C64,lần,medium,"30,1193,137,1239",10,CacThanhTruyen11
crops_cleaned/page_0010/col09_char015.png,爫,U+722B,làm,medium,"30,1239,137,1317",10,CacThanhTruyen11
crops_cleaned/page_0010/col09_char016.png,礼,U+793C,lễ,high,"30,1317,137,1372",10,CacThanhTruyen11
crops_cleaned/page_0010/col09_char017.png,敬,U+656C,kính,high,"30,1372,137,1440",10,CacThanhTruyen11
crops_cleaned/page_0010/col09_char018.png,各,U+5404,các,high,"30,1440,137,1492",10,CacThanhTruyen11
crops_cleaned/page_0010/col09_char019.png,垩,U+57A9,Thánh,high,"30,1492,137,1565",10,CacThanhTruyen11
crops_cleaned/page_0010/col09_char020.png,洽,U+6D3D,hợp,medium,"30,1565,137,1639",10,CacThanhTruyen11
crops_cleaned/page_0010/col09_char021.png,勑,U+52D1,lại,medium,"30,1639,137,1688",10,CacThanhTruyen11
crops_cleaned/page_0010/col09_char022.png,爪,U+722A,làm,medium,"30,1688,137,1762",10,CacThanhTruyen11
crops_cleaned/page_0012/col01_char000.png,刎,U+520E,một,medium,"1134,336,1237,411",12,CacThanhTruyen11
crops_cleaned/page_0012/col01_char001.png,事,U+4E8B,Sự,high,"1134,411,1237,464",12,CacThanhTruyen11
crops_cleaned/page_0012/col01_char002.png,怩,U+6029,này,medium,"1134,464,1237,525",12,CacThanhTruyen11
crops_cleaned/page_0012/col01_char003.png,沛,U+6C9B,phải,high,"1134,525,1237,582",12,CacThanhTruyen11
crops_cleaned/page_0012/col01_char004.png,理,U+7406,lẽ,medium,"1134,582,1237,654",12,CacThanhTruyen11
crops_cleaned/page_0012/col01_char005.png,凜,U+51DC,lắm,high,"1134,654,1237,698",12,CacThanhTruyen11
crops_cleaned/page_0012/col01_char006.png,略,U+7565,Trước,medium,"1134,698,1237,763",12,CacThanhTruyen11
crops_cleaned/page_0012/col01_char007.png,歇,U+6B47,hết,high,"1134,763,1237,838",12,CacThanhTruyen11
crops_cleaned/page_0012/col01_char008.png,爲,U+7232,vì,high,"1134,838,1237,905",12,CacThanhTruyen11
crops_cleaned/page_0012/col01_char009.png,罢,U+7F62,bởi,high,"1134,905,1237,972",12,CacThanhTruyen11
crops_cleaned/page_0012/col01_char010.png,仍,U+4ECD,những,high,"1134,972,1237,1034",12,CacThanhTruyen11
crops_cleaned/page_0012/col01_char011.png,垩,U+57A9,Thánh,high,"1134,1034,1237,1097",12,CacThanhTruyen11
crops_cleaned/page_0012/col01_char012.png,吔,U+5414,đã,medium,"1134,1097,1237,1170",12,CacThanhTruyen11
crops_cleaned/page_0012/col01_char013.png,苓,U+82D3,lên,medium,"1134,1170,1237,1229",12,CacThanhTruyen11
crops_cleaned/page_0012/col01_char014.png,傓,U+5093,thiên,medium,"1134,1229,1237,1282",12,CacThanhTruyen11
crops_cleaned/page_0012/col01_char015.png,壇,U+58C7,đàng,medium,"1134,1282,1237,1348",12,CacThanhTruyen11
crops_cleaned/page_0012/col01_char016.png,固,U+56FA,có,high,"1134,1348,1237,1422",12,CacThanhTruyen11
crops_cleaned/page_0012/col01_char017.png,蜫,U+872B,nhiều,medium,"1134,1422,1237,1479",12,CacThanhTruyen11
crops_cleaned/page_0012/col01_char018.png,凜,U+51DC,lắm,high,"1134,1479,1237,1536",12,CacThanhTruyen11
crops_cleaned/page_0012/col01_char019.png,継,U+7D99,kể,medium,"1134,1536,1237,1612",12,CacThanhTruyen11
crops_cleaned/page_0012/col01_char020.png,庄,U+5E84,chẳng,high,"1134,1612,1237,1673",12,CacThanhTruyen11
crops_cleaned/page_0012/col02_char000.png,亦,U+4EA6,xiết,medium,"1004,232,1134,312",12,CacThanhTruyen11
crops_cleaned/page_0012/col02_char001.png,嘛,U+561B,Mà,medium,"1004,312,1134,382",12,CacThanhTruyen11
crops_cleaned/page_0012/col02_char002.png,刎,U+520E,một,medium,"1004,382,1134,460",12,CacThanhTruyen11
crops_cleaned/page_0012/col02_char003.png,朩,U+6729,năm,medium,"1004,460,1134,526",12,CacThanhTruyen11
crops_cleaned/page_0012/col02_char004.png,爫,U+722B,làm,medium,"1004,526,1134,623",12,CacThanhTruyen11
crops_cleaned/page_0012/col02_char005.png,敬,U+656C,lễ,high,"1004,623,1134,696",12,CacThanhTruyen11
crops_cleaned/page_0012/col02_char006.png,敬,U+656C,kính,high,"1004,696,1134,775",12,CacThanhTruyen11
crops_cleaned/page_0012/col02_char007.png,各,U+5404,các,high,"1004,775,1134,850",12,CacThanhTruyen11
crops_cleaned/page_0012/col02_char008.png,垩,U+57A9,Thánh,high,"1004,850,1134,950",12,CacThanhTruyen11
crops_cleaned/page_0012/col02_char009.png,憶,U+61B6,ấy,medium,"1004,950,1134,1008",12,CacThanhTruyen11
crops_cleaned/page_0012/col02_char010.png,常,U+5E38,thì,medium,"1004,1008,1134,1100",12,CacThanhTruyen11
crops_cleaned/page_0012/col02_char011.png,庄,U+5E84,chẳng,high,"1004,1100,1134,1178",12,CacThanhTruyen11
crops_cleaned/page_0012/col02_char012.png,堵,U+5835,đủ,high,"1004,1178,1134,1268",12,CacThanhTruyen11
crops_cleaned/page_0012/col02_char013.png,爲,U+7232,vì,high,"1004,1268,1134,1336",12,CacThanhTruyen11
crops_cleaned/page_0012/col02_char014.png,固,U+56FA,có,high,"1004,1336,1134,1414",12,CacThanhTruyen11
crops_cleaned/page_0012/col02_char015.png,時,U+6642,ngày,medium,"1004,1414,1134,1517",12,CacThanhTruyen11
crops_cleaned/page_0012/col02_char016.png,刎,U+520E,một,medium,"1004,1517,1134,1582",12,CacThanhTruyen11
crops_cleaned/page_0012/col02_char017.png,炧,U+70A7,trăm,medium,"1004,1582,1134,1638",12,CacThanhTruyen11
crops_cleaned/page_0012/col02_char018.png,固,U+56FA,có,high,"1004,1638,1134,1720",12,CacThanhTruyen11
crops_cleaned/page_0012/col02_char019.png,時,U+6642,ngày,medium,"1004,1720,1134,1788",12,CacThanhTruyen11
crops_cleaned/page_0012/col02_char020.png,刎,U+520E,một,medium,"1004,1788,1134,1872",12,CacThanhTruyen11
crops_cleaned/page_0012/col02_char021.png,懯,U+61EF,nghìn,medium,"1004,1872,1134,1970",12,CacThanhTruyen11
crops_cleaned/page_0012/col03_char000.png,固,U+56FA,có,high,"870,85,1004,170",12,CacThanhTruyen11
crops_cleaned/page_0012/col03_char001.png,挧,U+6327,ngày,medium,"870,170,1004,239",12,CacThanhTruyen11
crops_cleaned/page_0012/col03_char002.png,欣,U+6B23,hơn,high,"870,239,1004,356",12,CacThanhTruyen11
crops_cleaned/page_0012/col03_char003.png,刎,U+520E,một,medium,"870,356,1004,424",12,CacThanhTruyen11
crops_cleaned/page_0012/col03_char004.png,獴,U+7374,muôn,medium,"870,424,1004,517",12,CacThanhTruyen11
crops_cleaned/page_0012/col03_char005.png,圤,U+5724,người,medium,"870,517,1004,616",12,CacThanhTruyen11
crops_cleaned/page_0012/col03_char006.png,垩,U+57A9,Thánh,high,"870,616,1004,704",12,CacThanhTruyen11
crops_cleaned/page_0012/col03_char007.png,塊,U+584A,khỏi,high,"870,704,1004,793",12,CacThanhTruyen11
crops_cleaned/page_0012/col03_char008.png,世,U+4E16,thế,high,"870,793,1004,876",12,CacThanhTruyen11
crops_cleaned/page_0012/col03_char009.png,姦,U+59E6,gian,medium,"870,876,1004,956",12,CacThanhTruyen11
crops_cleaned/page_0012/col03_char010.png,蔴,U+8534,mà,medium,"870,956,1004,1046",12,CacThanhTruyen11
crops_cleaned/page_0012/col03_char011.png,瑨,U+7468,lên,medium,"870,1046,1004,1130",12,CacThanhTruyen11
crops_cleaned/page_0012/col03_char012.png,召,U+53EC,chịu,high,"870,1130,1004,1226",12,CacThanhTruyen11
