path,label,unicode,split,source
dataset_out/gold/yen2_page_0014_c04_065.png,蚤,U+86A4,train,crop
dataset_out/gold/yen2_page_0014_c04_066.png,朱,U+6731,train,crop
dataset_out/gold/yen2_page_0014_c04_067.png,聀,U+8040,train,crop
dataset_out/gold/yen2_page_0014_c04_069.png,仕,U+4ED5,train,crop
dataset_out/gold/yen2_page_0014_c04_070.png,奇,U+5947,train,crop
dataset_out/gold/yen2_page_0014_c04_071.png,翁,U+7FC1,train,crop
dataset_out/gold/yen2_page_0014_c04_072.png,垩,U+57A9,train,crop
dataset_out/gold/yen2_page_0014_c04_073.png,衣,U+8863,train,crop
dataset_out/gold/yen2_page_0014_c04_075.png,浪,U+6D6A,train,crop
dataset_out/gold/yen2_page_0014_c04_076.png,聀,U+8040,train,crop
dataset_out/gold/yen2_page_0014_c04_077.png,衣,U+8863,train,crop
dataset_out/gold/yen2_page_0014_c04_079.png,事,U+4E8B,train,crop
dataset_out/gold/yen2_page_0014_c04_080.png,重,U+91CD,train,crop
dataset_out/gold/yen2_page_0014_c04_081.png,双,U+53CC,train,crop
dataset_out/gold/yen2_page_0014_c04_082.png,离,U+79BB,train,crop
dataset_out/gold/yen2_page_0014_c04_084.png,囷,U+56F7,train,crop
dataset_out/gold/yen2_page_0014_c04_085.png,灵,U+7075,train,crop
dataset_out/gold/yen2_page_0014_c04_087.png,几,U+51E0,train,crop
dataset_out/gold/yen2_page_0014_c05_088.png,召,U+53EC,test,crop
dataset_out/gold/yen2_page_0014_c05_089.png,共,U+5171,test,crop
dataset_out/gold/yen2_page_0014_c05_090.png,几,U+51E0,test,crop
dataset_out/gold/yen2_page_0014_c05_091.png,朱,U+6731,test,crop
dataset_out/gold/yen2_page_0014_c05_092.png,固,U+56FA,test,crop
dataset_out/gold/yen2_page_0014_c05_096.png,碎,U+788E,test,crop
dataset_out/gold/yen2_page_0014_c05_100.png,由,U+7531,test,crop
dataset_out/gold/yen2_page_0014_c05_102.png,蔑,U+8511,test,crop
dataset_out/gold/yen2_page_0014_c05_103.png,時,U+6642,test,crop
dataset_out/gold/yen2_page_0014_c05_107.png,眉,U+7709,test,crop
dataset_out/gold/yen2_page_0014_c05_109.png,敬,U+656C,test,crop
dataset_out/gold/yen2_page_0014_c05_110.png,徳,U+5FB3,test,crop
dataset_out/gold/yen2_page_0014_c06_111.png,主,U+4E3B,train,crop
dataset_out/gold/yen2_page_0014_c06_112.png,支,U+652F,train,crop
dataset_out/gold/yen2_page_0014_c06_113.png,秋,U+79CB,train,crop
dataset_out/gold/yen2_page_0014_c06_116.png,庫,U+5EAB,train,crop
dataset_out/gold/yen2_page_0014_c06_117.png,爲,U+7232,train,crop
dataset_out/gold/yen2_page_0014_c06_118.png,碎,U+788E,train,crop
dataset_out/gold/yen2_page_0014_c06_120.png,体,U+4F53,train,crop
dataset_out/gold/yen2_page_0014_c06_123.png,丕,U+4E15,train,crop
dataset_out/gold/yen2_page_0014_c06_124.png,麻,U+9EBB,train,crop
dataset_out/gold/yen2_page_0014_c06_125.png,曳,U+66F3,train,crop
dataset_out/gold/yen2_page_0014_c06_126.png,末,U+672B,train,crop
dataset_out/gold/yen2_page_0014_c06_127.png,功,U+529F,train,crop
dataset_out/gold/yen2_page_0014_c06_128.png,寺,U+5BFA,train,crop
dataset_out/gold/yen2_page_0014_c06_129.png,代,U+4EE3,train,crop
dataset_out/gold/yen2_page_0014_c06_131.png,㝵,U+3775,train,crop
dataset_out/gold/yen2_page_0014_c06_133.png,城,U+57CE,train,crop
dataset_out/gold/yen2_page_0014_c07_136.png,麻,U+9EBB,train,crop
dataset_out/gold/yen2_page_0014_c07_137.png,𥙷,U+25677,train,crop
dataset_out/gold/yen2_page_0014_c07_138.png,朱,U+6731,train,crop
dataset_out/gold/yen2_page_0014_c07_139.png,獅,U+7345,train,crop
dataset_out/gold/yen2_page_0014_c07_140.png,子,U+5B50,train,crop
dataset_out/gold/yen2_page_0014_c07_141.png,安,U+5B89,train,crop
dataset_out/gold/yen2_page_0014_c07_143.png,㝵,U+3775,train,crop
dataset_out/gold/yen2_page_0014_c07_145.png,信,U+4FE1,train,crop
dataset_out/gold/yen2_page_0014_c07_147.png,寺,U+5BFA,train,crop
dataset_out/gold/yen2_page_0014_c07_148.png,明,U+660E,train,crop
dataset_out/gold/yen2_page_0014_c07_151.png,几,U+51E0,train,crop
dataset_out/gold/yen2_page_0014_c07_152.png,特,U+7279,train,crop
dataset_out/gold/yen2_page_0014_c07_153.png,古,U+53E4,train,crop
dataset_out/gold/yen2_page_0014_c07_154.png,重,U+91CD,train,crop
dataset_out/gold/yen2_page_0014_c07_155.png,共,U+5171,train,crop
dataset_out/gold/yen2_page_0014_c07_156.png,聀,U+8040,train,crop
dataset_out/gold/yen2_page_0014_c07_157.png,郎,U+90CE,train,crop
dataset_out/gold/yen2_page_0014_c07_158.png,各,U+5404,train,crop
dataset_out/gold/yen2_page_0014_c08_159.png,本,U+672C,train,crop
dataset_out/gold/yen2_page_0014_c08_160.png,道,U+9053,train,crop
dataset_out/gold/yen2_page_0014_c08_161.png,城,U+57CE,train,crop
dataset_out/gold/yen2_page_0014_c08_163.png,司,U+53F8,train,crop
dataset_out/gold/yen2_page_0014_c08_164.png,烏,U+70CF,train,crop
dataset_out/gold/yen2_page_0014_c08_165.png,其,U+5176,train,crop
dataset_out/gold/yen2_page_0014_c08_166.png,哭,U+54ED,train,crop
dataset_out/gold/yen2_page_0014_c08_167.png,六,U+516D,train,crop
dataset_out/gold/yen2_page_0014_c08_168.png,歇,U+6B47,train,crop
dataset_out/gold/yen2_page_0014_c08_170.png,命,U+547D,train,crop
dataset_out/gold/yen2_page_0014_c08_171.png,㝵,U+3775,train,crop
dataset_out/gold/yen2_page_0014_c08_172.png,於,U+65BC,train,crop
dataset_out/gold/yen2_page_0014_c08_173.png,盃,U+76C3,train,crop
dataset_out/gold/yen2_page_0014_c08_175.png,安,U+5B89,train,crop
dataset_out/gold/yen2_page_0014_c08_176.png,慰,U+6170,train,crop
dataset_out/gold/yen2_page_0014_c08_178.png,㝵,U+3775,train,crop
dataset_out/gold/yen2_page_0014_c08_180.png,卢,U+5362,train,crop
dataset_out/gold/yen2_page_0014_c09_181.png,盆,U+76C6,val,crop
dataset_out/gold/yen2_page_0014_c09_182.png,邛,U+909B,val,crop
dataset_out/gold/yen2_page_0014_c09_183.png,真,U+771F,val,crop
dataset_out/gold/yen2_page_0014_c09_184.png,徳,U+5FB3,val,crop
dataset_out/gold/yen2_page_0014_c09_185.png,主,U+4E3B,val,crop
dataset_out/gold/yen2_page_0014_c09_187.png,㕓,U+3553,val,crop
dataset_out/gold/yen2_page_0014_c09_189.png,各,U+5404,val,crop
dataset_out/gold/yen2_page_0014_c09_190.png,本,U+672C,val,crop
dataset_out/gold/yen2_page_0014_c09_191.png,道,U+9053,val,crop
dataset_out/gold/yen2_page_0014_c09_192.png,如,U+5982,val,crop
dataset_out/gold/yen2_page_0014_c09_193.png,昆,U+6606,val,crop
dataset_out/gold/yen2_page_0014_c09_194.png,氊,U+6C0A,val,crop
dataset_out/gold/yen2_page_0014_c09_196.png,沛,U+6C9B,val,crop
dataset_out/gold/yen2_page_0014_c09_200.png,鬼,U+9B3C,val,crop
dataset_out/gold/yen2_page_0014_c09_201.png,共,U+5171,val,crop
dataset_out/gold/yen2_page_0014_c09_202.png,几,U+51E0,val,crop
dataset_out/gold/yen2_page_0016_c01_001.png,軍,U+8ECD,val,crop
dataset_out/gold/yen2_page_0016_c01_002.png,奴,U+5974,val,crop
dataset_out/gold/yen2_page_0016_c01_004.png,者,U+8005,val,crop
dataset_out/gold/yen2_page_0016_c01_006.png,本,U+672C,val,crop
dataset_out/gold/yen2_page_0016_c01_007.png,道,U+9053,val,crop
dataset_out/gold/yen2_page_0016_c01_009.png,瑰,U+7470,val,crop
dataset_out/gold/yen2_page_0016_c01_010.png,朔,U+6714,val,crop
dataset_out/gold/yen2_page_0016_c01_012.png,迈,U+8FC8,val,crop
dataset_out/gold/yen2_page_0016_c01_014.png,麻,U+9EBB,val,crop
dataset_out/gold/yen2_page_0016_c01_015.png,欺,U+6B3A,val,crop
dataset_out/gold/yen2_page_0016_c01_016.png,軍,U+8ECD,val,crop
dataset_out/gold/yen2_page_0016_c01_018.png,扒,U+6252,val,crop
dataset_out/gold/yen2_page_0016_c01_019.png,㝵,U+3775,val,crop
dataset_out/gold/yen2_page_0016_c01_020.png,寺,U+5BFA,val,crop
dataset_out/gold/yen2_page_0016_c02_023.png,繓,U+7E53,train,crop
dataset_out/gold/yen2_page_0016_c02_024.png,麻,U+9EBB,train,crop
dataset_out/gold/yen2_page_0016_c02_027.png,買,U+8CB7,train,crop
dataset_out/gold/yen2_page_0016_c02_028.png,付,U+4ED8,train,crop
dataset_out/gold/yen2_page_0016_c02_029.png,朱,U+6731,train,crop
dataset_out/gold/yen2_page_0016_c02_031.png,官,U+5B98,train,crop
dataset_out/gold/yen2_page_0016_c02_034.png,獨,U+7368,train,crop
dataset_out/gold/yen2_page_0016_c02_036.png,翁,U+7FC1,train,crop
dataset_out/gold/yen2_page_0016_c02_037.png,垩,U+57A9,train,crop
dataset_out/gold/yen2_page_0016_c02_039.png,那,U+90A3,train,crop
dataset_out/gold/yen2_page_0016_c02_040.png,樞,U+6A1E,train,crop
dataset_out/gold/yen2_page_0016_c02_041.png,召,U+53EC,train,crop
dataset_out/gold/yen2_page_0016_c02_042.png,事,U+4E8B,train,crop
dataset_out/gold/yen2_page_0016_c02_043.png,庫,U+5EAB,train,crop
dataset_out/gold/yen2_page_0016_c03_045.png,爲,U+7232,train,crop
dataset_out/gold/yen2_page_0016_c03_046.png,徵,U+5FB5,train,crop
dataset_out/gold/yen2_page_0016_c03_047.png,各,U+5404,train,crop
dataset_out/gold/yen2_page_0016_c03_048.png,官,U+5B98,train,crop
dataset_out/gold/yen2_page_0016_c03_049.png,貪,U+8CAA,train,crop
dataset_out/gold/yen2_page_0016_c03_050.png,古,U+53E4,train,crop
dataset_out/gold/yen2_page_0016_c03_051.png,寺,U+5BFA,train,crop
dataset_out/gold/yen2_page_0016_c03_052.png,本,U+672C,train,crop
dataset_out/gold/yen2_page_0016_c03_053.png,道,U+9053,train,crop
dataset_out/gold/yen2_page_0016_c03_055.png,朱,U+6731,train,crop
dataset_out/gold/yen2_page_0016_c03_058.png,困,U+56F0,train,crop
dataset_out/gold/yen2_page_0016_c03_061.png,双,U+53CC,train,crop
dataset_out/gold/yen2_page_0016_c03_063.png,奴,U+5974,train,crop
dataset_out/gold/yen2_page_0016_c03_064.png,持,U+6301,train,crop
dataset_out/gold/yen2_page_0016_c04_066.png,強,U+5F37,train,crop
dataset_out/gold/yen2_page_0016_c04_067.png,添,U+6DFB,train,crop
dataset_out/gold/yen2_page_0016_c04_069.png,庫,U+5EAB,train,crop
dataset_out/gold/yen2_page_0016_c04_070.png,朱,U+6731,train,crop
dataset_out/gold/yen2_page_0016_c04_071.png,丕,U+4E15,train,crop
dataset_out/gold/yen2_page_0016_c04_072.png,㝵,U+3775,train,crop
dataset_out/gold/yen2_page_0016_c04_074.png,旦,U+65E6,train,crop
dataset_out/gold/yen2_page_0016_c04_075.png,城,U+57CE,train,crop
dataset_out/gold/yen2_page_0016_c04_077.png,𨔻,U+2853B,train,crop
dataset_out/gold/yen2_page_0016_c04_082.png,船,U+8239,train,crop
dataset_out/gold/yen2_page_0016_c04_083.png,麻,U+9EBB,train,crop
dataset_out/gold/yen2_page_0016_c04_085.png,旦,U+65E6,train,crop
dataset_out/gold/yen2_page_0016_c04_086.png,城,U+57CE,train,crop
dataset_out/gold/yen2_page_0016_c05_088.png,眉,U+7709,train,crop
dataset_out/gold/yen2_page_0016_c05_089.png,那,U+90A3,train,crop
dataset_out/gold/yen2_page_0016_c05_091.png,尼,U+5C3C,train,crop
dataset_out/gold/yen2_page_0016_c05_092.png,翁,U+7FC1,train,crop
dataset_out/gold/yen2_page_0016_c05_093.png,垩,U+57A9,train,crop
dataset_out/gold/yen2_page_0016_c05_096.png,歌,U+6B4C,train,crop
dataset_out/gold/yen2_page_0016_c05_101.png,除,U+9664,train,crop
dataset_out/gold/yen2_page_0016_c05_102.png,奇,U+5947,train,crop
dataset_out/gold/yen2_page_0016_c05_105.png,垩,U+57A9,train,crop
dataset_out/gold/yen2_page_0016_c05_106.png,明,U+660E,train,crop
dataset_out/gold/yen2_page_0016_c05_107.png,因,U+56E0,train,crop
dataset_out/gold/yen2_page_0016_c05_108.png,嘎,U+560E,train,crop
dataset_out/gold/yen2_page_0016_c06_121.png,時,U+6642,train,crop
dataset_out/gold/yen2_page_0016_c07_124.png,奇,U+5947,train,crop
dataset_out/gold/yen2_page_0016_c07_126.png,城,U+57CE,train,crop
dataset_out/gold/yen2_page_0016_c07_127.png,旦,U+65E6,train,crop
dataset_out/gold/yen2_page_0016_c07_128.png,永,U+6C38,train,crop
dataset_out/gold/yen2_page_0016_c07_131.png,昏,U+660F,train,crop
dataset_out/gold/yen2_page_0016_c07_132.png,真,U+771F,train,crop
dataset_out/gold/yen2_page_0016_c07_133.png,共,U+5171,train,crop
dataset_out/gold/yen2_page_0016_c07_137.png,㝵,U+3775,train,crop
dataset_out/gold/yen2_page_0016_c08_138.png,敬,U+656C,test,crop
dataset_out/gold/yen2_page_0016_c08_140.png,形,U+5F62,test,crop
dataset_out/gold/yen2_page_0016_c08_141.png,像,U+50CF,test,crop
dataset_out/gold/yen2_page_0016_c08_142.png,徳,U+5FB3,test,crop
dataset_out/gold/yen2_page_0016_c08_143.png,主,U+4E3B,test,crop
dataset_out/gold/yen2_page_0016_c08_144.png,支,U+652F,test,crop
dataset_out/gold/yen2_page_0016_c08_145.png,秋,U+79CB,test,crop
dataset_out/gold/yen2_page_0016_c08_147.png,仍,U+4ECD,test,crop
dataset_out/gold/yen2_page_0016_c08_151.png,車,U+8ECA,test,crop
dataset_out/gold/yen2_page_0016_c08_154.png,固,U+56FA,test,crop
dataset_out/gold/yen2_page_0016_c08_158.png,車,U+8ECA,test,crop
dataset_out/gold/yen2_page_0016_c08_159.png,恪,U+606A,test,crop
dataset_out/gold/yen2_page_0016_c09_160.png,共,U+5171,train,crop
dataset_out/gold/yen2_page_0016_c09_161.png,旦,U+65E6,train,crop
dataset_out/gold/yen2_page_0016_c09_162.png,明,U+660E,train,crop
dataset_out/gold/yen2_page_0016_c09_163.png,㝵,U+3775,train,crop
dataset_out/gold/yen2_page_0016_c09_165.png,体,U+4F53,train,crop
dataset_out/gold/yen2_page_0016_c09_166.png,本,U+672C,train,crop
dataset_out/gold/yen2_page_0016_c09_168.png,哭,U+54ED,train,crop
dataset_out/gold/yen2_page_0016_c09_171.png,唭,U+552D,train,crop
dataset_out/gold/yen2_page_0016_c09_173.png,各,U+5404,train,crop
dataset_out/gold/yen2_page_0016_c09_177.png,共,U+5171,train,crop
dataset_out/gold/yen2_page_0016_c09_179.png,主,U+4E3B,train,crop
dataset_out/gold/yen2_page_0016_c09_181.png,朱,U+6731,train,crop
dataset_out/gold/yen2_page_0018_c01_001.png,獅,U+7345,train,crop
dataset_out/gold/yen2_page_0018_c01_002.png,子,U+5B50,train,crop
dataset_out/gold/yen2_page_0018_c01_003.png,朱,U+6731,train,crop
dataset_out/gold/yen2_page_0018_c01_005.png,矯,U+77EF,train,crop
dataset_out/gold/yen2_page_0018_c01_006.png,奴,U+5974,train,crop
dataset_out/gold/yen2_page_0018_c01_007.png,赦,U+8D66,train,crop
dataset_out/gold/yen2_page_0018_c01_008.png,如,U+5982,train,crop
dataset_out/gold/yen2_page_0018_c01_011.png,赦,U+8D66,train,crop
dataset_out/gold/yen2_page_0018_c01_012.png,几,U+51E0,train,crop
dataset_out/gold/yen2_page_0018_c01_014.png,庄,U+5E84,train,crop
dataset_out/gold/yen2_page_0018_c01_015.png,艮,U+826E,train,crop
dataset_out/gold/yen2_page_0018_c01_016.png,吏,U+540F,train,crop
dataset_out/gold/yen2_page_0018_c01_017.png,曰,U+66F0,train,crop
dataset_out/gold/yen2_page_0018_c01_018.png,書,U+66F8,train,crop
dataset_out/gold/yen2_page_0018_c01_019.png,朱,U+6731,train,crop
dataset_out/gold/yen2_page_0018_c01_020.png,本,U+672C,train,crop
dataset_out/gold/yen2_page_0018_c01_021.png,道,U+9053,train,crop
dataset_out/gold/yen2_page_0018_c02_022.png,於,U+65BC,train,crop
dataset_out/gold/yen2_page_0018_c02_023.png,城,U+57CE,train,crop
dataset_out/gold/yen2_page_0018_c02_026.png,浪,U+6D6A,train,crop
dataset_out/gold/yen2_page_0018_c02_027.png,砕,U+7815,train,crop
dataset_out/gold/yen2_page_0018_c02_030.png,那,U+90A3,train,crop
